student_id,years_experience,skills_json
S0_00121,1,"{""react"": 0.651, ""kubernetes"": 0.655, ""docker"": 0.769, ""java"": 0.808, ""system_design"": 0.584, ""data_structures"": 0.725, ""jquery"": 0.415, ""communication"": 0.752, ""cloud_security"": 0.834, ""sql"": 0.678, ""aws"": 0.992}"
S0_00122,7,"{""python"": 0.754, ""node"": 0.72, ""spark"": 0.842, ""kubernetes"": 0.615, ""java"": 0.835, ""docker"": 0.606, ""jquery"": 0.884}"
S0_00123,4,"{""excel"": 0.793, ""system_design"": 0.903, ""kubernetes"": 0.858, ""docker"": 0.948, ""cloud_security"": 0.774}"
S0_00124,4,"{""excel"": 0.803, ""python"": 0.463, ""sql"": 0.688, ""communication"": 0.987, ""nlp"": 0.688, ""ml_fundamentals"": 0.45, ""docker"": 1.0}"
S0_00125,2,"{""testing"": 0.59, ""react"": 0.59, ""ml_fundamentals"": 0.477, ""aws"": 0.812, ""docker"": 0.815, ""kubernetes"": 0.792, ""python"": 0.781, ""communication"": 0.672, ""jquery"": 0.838}"
S0_00126,3,"{""aws"": 0.405, ""git"": 0.846, ""sql"": 0.935, ""kubernetes"": 0.944, ""data_structures"": 0.774, ""communication"": 0.727, ""flask"": 0.919, ""java"": 0.972, ""python"": 0.89, ""jquery"": 0.579}"
S0_00127,7,"{""node"": 0.571, ""aws"": 0.865, ""jquery"": 0.707, ""react"": 0.771, ""docker"": 0.789, ""python"": 0.869, ""data_structures"": 0.732, ""system_design"": 0.932, ""communication"": 0.766, ""sql"": 0.814, ""spark"": 0.595}"
S0_00128,2,"{""react"": 0.638, ""sql"": 0.932, ""kubernetes"": 0.707, ""nlp"": 0.751, ""flask"": 0.897, ""communication"": 0.585, ""jquery"": 0.571}"
S0_00129,3,"{""testing"": 0.617, ""aws"": 0.618, ""python"": 0.951, ""system_design"": 0.752, ""ml_fundamentals"": 0.637, ""cloud_security"": 0.697, ""nlp"": 0.923, ""git"": 0.94, ""flask"": 0.597, ""docker"": 0.714}"
S0_00130,5,"{""kubernetes"": 0.688, ""testing"": 0.82, ""flask"": 0.632, ""sql"": 0.808, ""node"": 0.707, ""aws"": 0.575, ""jquery"": 0.576}"
S0_00131,2,"{""spark"": 0.632, ""data_structures"": 0.76, ""docker"": 0.577, ""git"": 0.693, ""java"": 0.787, ""jquery"": 0.569, ""react"": 0.615, ""aws"": 0.668, ""system_design"": 0.506}"
S0_00132,2,"{""cloud_security"": 0.684, ""ml_fundamentals"": 0.775, ""python"": 0.955, ""kubernetes"": 0.796, ""sql"": 0.454, ""java"": 0.788, ""node"": 0.905}"
S0_00133,3,"{""system_design"": 0.794, ""node"": 0.742, ""aws"": 0.779, ""java"": 0.591, ""testing"": 0.849, ""cloud_security"": 0.553, ""python"": 0.845, ""flask"": 0.898, ""excel"": 0.752, ""jquery"": 0.694, ""react"": 0.78, ""ml_fundamentals"": 0.291}"
S0_00134,2,"{""spark"": 0.876, ""jquery"": 0.557, ""react"": 0.746, ""aws"": 0.913, ""java"": 0.46, ""flask"": 0.747, ""python"": 0.632}"
S0_00135,2,"{""docker"": 1.0, ""testing"": 0.929, ""spark"": 0.592, ""flask"": 0.817, ""excel"": 0.595, ""nlp"": 0.454, ""system_design"": 0.873, ""sql"": 0.894, ""ml_fundamentals"": 0.877, ""aws"": 0.65}"
S0_00136,1,"{""nlp"": 0.816, ""ml_fundamentals"": 0.77, ""react"": 0.833, ""python"": 0.851, ""spark"": 0.616, ""communication"": 0.477}"
S0_00137,8,"{""aws"": 0.865, ""jquery"": 0.807, ""nlp"": 0.683, ""node"": 0.695, ""react"": 0.656}"
S0_00138,4,"{""communication"": 0.633, ""ml_fundamentals"": 0.653, ""aws"": 0.942, ""python"": 0.704, ""jquery"": 0.602, ""java"": 0.643, ""nlp"": 0.885, ""kubernetes"": 0.821, ""docker"": 0.804, ""system_design"": 0.681}"
S0_00139,4,"{""nlp"": 0.635, ""flask"": 0.625, ""jquery"": 0.665, ""spark"": 0.657, ""excel"": 0.64, ""sql"": 0.721, ""docker"": 0.64, ""testing"": 0.501, ""communication"": 0.837, ""genai"": 0.833}"
S0_00140,4,"{""ml_fundamentals"": 1.0, ""kubernetes"": 0.583, ""python"": 0.867, ""java"": 0.866, ""nlp"": 0.571, ""react"": 0.794, ""node"": 0.704}"
S0_00141,3,"{""ml_fundamentals"": 0.635, ""cloud_security"": 0.627, ""kubernetes"": 0.838, ""java"": 0.866, ""git"": 0.697, ""excel"": 0.935, ""jquery"": 0.925}"
S0_00142,0,"{""jquery"": 1.0, ""spark"": 0.557, ""testing"": 0.531, ""react"": 0.797, ""node"": 0.949, ""python"": 0.73, ""data_structures"": 0.806}"
S0_00143,0,"{""python"": 0.72, ""sql"": 0.766, ""react"": 0.797, ""data_structures"": 0.741, ""spark"": 0.66, ""java"": 0.67, ""communication"": 0.597, ""aws"": 0.783, ""jquery"": 0.706, ""cloud_security"": 0.621, ""nlp"": 0.621}"
S0_00144,1,"{""cloud_security"": 0.802, ""nlp"": 0.647, ""flask"": 1.0, ""docker"": 0.72, ""jquery"": 0.385, ""node"": 0.774, ""testing"": 1.0, ""excel"": 0.956, ""react"": 0.995, ""sql"": 0.567, ""spark"": 0.857}"
S0_00145,5,"{""data_structures"": 0.455, ""kubernetes"": 0.933, ""java"": 0.66, ""git"": 0.607, ""system_design"": 0.966, ""cloud_security"": 0.91, ""node"": 0.724, ""aws"": 0.676, ""ml_fundamentals"": 0.7, ""spark"": 0.754, ""jquery"": 0.96, ""excel"": 0.783, ""sql"": 0.829}"
S0_00146,5,"{""testing"": 0.748, ""nlp"": 1.0, ""sql"": 0.53, ""ml_fundamentals"": 0.716, ""git"": 0.766, ""aws"": 0.61, ""docker"": 0.724, ""jquery"": 0.48}"
S0_00147,6,"{""kubernetes"": 0.768, ""system_design"": 0.602, ""cloud_security"": 0.701, ""python"": 0.628, ""node"": 1.0, ""spark"": 0.707}"
S0_00148,5,"{""flask"": 0.605, ""python"": 0.538, ""nlp"": 1.0, ""jquery"": 0.843, ""docker"": 0.67, ""system_design"": 0.907, ""java"": 0.823, ""excel"": 1.0, ""react"": 0.488, ""node"": 0.68, ""communication"": 0.651, ""ml_fundamentals"": 0.424}"
S0_00149,2,"{""java"": 0.413, ""docker"": 0.536, ""sql"": 0.945, ""git"": 0.78, ""jquery"": 0.606, ""spark"": 0.694, ""testing"": 0.722, ""system_design"": 0.83, ""flask"": 0.516, ""excel"": 0.594, ""react"": 0.761}"
S0_00150,3,"{""excel"": 0.595, ""data_structures"": 0.709, ""communication"": 0.909, ""system_design"": 0.702, ""docker"": 0.587, ""jquery"": 0.646}"
S0_00151,5,"{""cloud_security"": 0.897, ""git"": 0.75, ""react"": 1.0, ""node"": 0.746, ""java"": 0.676, ""testing"": 0.721, ""spark"": 0.758, ""nlp"": 0.785, ""excel"": 1.0, ""docker"": 0.593, ""sql"": 0.849, ""aws"": 0.751, ""system_design"": 0.484, ""jquery"": 0.836}"
S0_00152,4,"{""python"": 0.649, ""node"": 0.831, ""system_design"": 0.546, ""nlp"": 0.584, ""docker"": 0.743, ""java"": 0.865, ""testing"": 0.906, ""jquery"": 0.62}"
S0_00153,3,"{""react"": 0.568, ""sql"": 0.642, ""excel"": 0.837, ""jquery"": 0.878, ""data_structures"": 0.709}"
S0_00154,3,"{""react"": 0.596, ""spark"": 0.533, ""java"": 0.77, ""nlp"": 0.748, ""git"": 0.823, ""python"": 0.802, ""data_structures"": 0.756, ""communication"": 0.803, ""sql"": 0.714, ""system_design"": 0.782, ""jquery"": 0.611}"
S0_00155,1,"{""cloud_security"": 1.0, ""excel"": 0.686, ""sql"": 0.758, ""react"": 0.66, ""aws"": 0.776, ""docker"": 0.845, ""python"": 0.703, ""spark"": 0.987, ""java"": 0.756, ""jquery"": 0.761}"
S0_00156,3,"{""git"": 0.821, ""aws"": 0.623, ""docker"": 0.771, ""node"": 0.589, ""cloud_security"": 0.627, ""java"": 0.582, ""data_structures"": 0.542, ""nlp"": 0.88, ""react"": 0.823, ""jquery"": 0.866}"
S0_00157,0,"{""nlp"": 0.805, ""sql"": 0.824, ""data_structures"": 0.515, ""kubernetes"": 0.573, ""ml_fundamentals"": 0.612, ""jquery"": 0.666, ""docker"": 0.516}"
S0_00158,2,"{""java"": 0.674, ""testing"": 0.886, ""cloud_security"": 0.784, ""git"": 0.669, ""node"": 0.792, ""docker"": 0.768, ""excel"": 0.873, ""jquery"": 0.638, ""system_design"": 0.726}"
S0_00159,1,"{""kubernetes"": 0.934, ""python"": 0.733, ""ml_fundamentals"": 0.471, ""data_structures"": 0.443, ""java"": 0.758, ""sql"": 0.631}"
S0_00160,3,"{""communication"": 0.885, ""jquery"": 0.831, ""docker"": 0.856, ""cloud_security"": 0.547, ""git"": 0.887, ""python"": 0.592, ""sql"": 0.759, ""react"": 0.759, ""spark"": 0.793}"
S0_00161,3,"{""node"": 0.664, ""ml_fundamentals"": 0.771, ""testing"": 0.623, ""react"": 0.967, ""excel"": 0.589, ""system_design"": 0.669}"
S0_00162,2,"{""data_structures"": 0.55, ""docker"": 0.864, ""node"": 0.404, ""system_design"": 0.605, ""sql"": 0.66, ""spark"": 0.982, ""java"": 0.835, ""react"": 0.636, ""jquery"": 0.916, ""communication"": 0.609, ""aws"": 0.871, ""excel"": 0.516, ""genai"": 0.881}"
S0_00163,2,"{""java"": 1.0, ""jquery"": 0.861, ""docker"": 0.866, ""ml_fundamentals"": 1.0, ""react"": 0.797, ""testing"": 0.793, ""system_design"": 0.826, ""node"": 0.569, ""python"": 0.653, ""nlp"": 0.644, ""genai"": 0.817}"
S0_00164,0,"{""jquery"": 0.73, ""nlp"": 0.619, ""cloud_security"": 0.681, ""testing"": 0.723, ""excel"": 0.715, ""python"": 0.437, ""java"": 0.66, ""data_structures"": 0.728, ""git"": 0.678, ""react"": 0.683, ""node"": 0.793, ""sql"": 0.558}"
S0_00165,4,"{""sql"": 0.747, ""excel"": 0.801, ""cloud_security"": 0.582, ""testing"": 0.73, ""node"": 0.783}"
S0_00166,2,"{""sql"": 0.528, ""react"": 0.725, ""flask"": 0.678, ""communication"": 0.765, ""excel"": 0.739, ""docker"": 0.682, ""cloud_security"": 0.49, ""kubernetes"": 0.498, ""java"": 0.632, ""spark"": 0.719, ""git"": 0.629, ""jquery"": 0.814}"
S0_00167,4,"{""cloud_security"": 0.645, ""communication"": 0.488, ""jquery"": 0.643, ""python"": 0.559, ""sql"": 0.461, ""flask"": 0.601, ""java"": 0.563}"
S0_00168,3,"{""aws"": 0.826, ""flask"": 0.971, ""communication"": 0.794, ""kubernetes"": 0.714, ""testing"": 0.391, ""system_design"": 0.417, ""nlp"": 0.739, ""ml_fundamentals"": 0.666, ""excel"": 0.554}"
S0_00169,0,"{""cloud_security"": 0.777, ""communication"": 0.799, ""git"": 1.0, ""excel"": 0.839, ""system_design"": 0.479, ""flask"": 0.931, ""nlp"": 0.669, ""docker"": 0.736}"
S0_00170,0,"{""jquery"": 0.714, ""docker"": 0.483, ""python"": 0.826, ""cloud_security"": 1.0, ""flask"": 0.828, ""sql"": 0.939, ""spark"": 0.593, ""data_structures"": 0.755, ""java"": 0.579, ""nlp"": 0.686, ""node"": 0.836, ""excel"": 0.735}"
S0_00171,0,"{""ml_fundamentals"": 0.488, ""system_design"": 0.675, ""nlp"": 0.884, ""data_structures"": 0.803, ""aws"": 0.524, ""git"": 0.812}"
S0_00172,2,"{""kubernetes"": 0.76, ""ml_fundamentals"": 0.733, ""cloud_security"": 0.684, ""data_structures"": 0.538, ""git"": 0.577, ""sql"": 0.678, ""system_design"": 0.756, ""nlp"": 0.936}"
S0_00173,1,"{""flask"": 0.565, ""excel"": 0.797, ""data_structures"": 0.511, ""sql"": 0.626, ""nlp"": 0.881, ""python"": 0.774, ""node"": 0.674, ""jquery"": 0.787, ""cloud_security"": 0.711, ""spark"": 0.722, ""system_design"": 0.819}"
S0_00174,1,"{""jquery"": 0.791, ""kubernetes"": 0.52, ""docker"": 0.861, ""sql"": 0.67, ""aws"": 0.849, ""data_structures"": 0.598, ""python"": 0.747, ""cloud_security"": 0.773, ""git"": 0.697, ""react"": 0.781, ""communication"": 0.68}"
S0_00175,4,"{""excel"": 0.859, ""data_structures"": 0.682, ""sql"": 0.688, ""spark"": 0.781, ""jquery"": 0.807, ""node"": 0.596}"
S0_00176,3,"{""docker"": 0.713, ""nlp"": 0.629, ""node"": 0.435, ""flask"": 0.771, ""jquery"": 0.748, ""react"": 0.804, ""excel"": 0.519, ""testing"": 0.817, ""cloud_security"": 1.0, ""aws"": 0.732, ""git"": 0.711}"
S0_00177,1,"{""ml_fundamentals"": 0.929, ""nlp"": 0.865, ""excel"": 1.0, ""flask"": 0.512, ""cloud_security"": 0.939, ""react"": 0.731, ""docker"": 0.841, ""communication"": 0.473, ""kubernetes"": 0.94, ""python"": 0.838, ""node"": 0.714, ""spark"": 0.817}"
S0_00178,1,"{""excel"": 0.587, ""jquery"": 0.878, ""docker"": 0.71, ""kubernetes"": 1.0, ""sql"": 0.727, ""python"": 0.581, ""communication"": 0.904, ""ml_fundamentals"": 0.815, ""aws"": 0.829, ""spark"": 0.899}"
S0_00179,2,"{""data_structures"": 0.97, ""jquery"": 0.706, ""java"": 0.623, ""node"": 0.679, ""excel"": 0.498, ""ml_fundamentals"": 0.933}"
S0_00180,4,"{""react"": 0.78, ""testing"": 0.656, ""communication"": 0.767, ""system_design"": 0.695, ""nlp"": 0.483, ""kubernetes"": 0.721, ""aws"": 0.555, ""excel"": 0.46, ""data_structures"": 0.741, ""java"": 0.793, ""flask"": 0.799}"
S0_00181,8,"{""cloud_security"": 0.804, ""docker"": 0.741, ""kubernetes"": 0.653, ""flask"": 0.562, ""sql"": 0.76, ""nlp"": 0.538, ""jquery"": 0.784}"
S0_00182,2,"{""flask"": 0.712, ""git"": 0.586, ""testing"": 0.609, ""ml_fundamentals"": 0.603, ""sql"": 0.798, ""node"": 0.685, ""excel"": 0.693, ""cloud_security"": 0.81, ""jquery"": 0.699}"
S0_00183,1,"{""aws"": 0.824, ""testing"": 0.86, ""cloud_security"": 0.857, ""git"": 0.705, ""java"": 0.928, ""ml_fundamentals"": 0.754, ""python"": 0.815, ""docker"": 0.762, ""data_structures"": 0.757}"
S0_00184,2,"{""ml_fundamentals"": 0.649, ""testing"": 0.482, ""excel"": 0.606, ""flask"": 0.464, ""system_design"": 0.815, ""spark"": 1.0}"
S0_00185,4,"{""docker"": 0.69, ""python"": 0.529, ""react"": 0.78, ""node"": 0.452, ""spark"": 0.653, ""kubernetes"": 0.834, ""jquery"": 0.765, ""excel"": 0.809, ""sql"": 0.71, ""cloud_security"": 0.895}"
S0_00186,0,"{""java"": 0.789, ""python"": 0.709, ""sql"": 0.437, ""kubernetes"": 0.776, ""excel"": 0.442, ""system_design"": 0.578, ""nlp"": 0.923, ""jquery"": 0.994}"
S0_00187,2,"{""python"": 0.562, ""node"": 0.846, ""aws"": 0.713, ""java"": 0.672, ""jquery"": 0.608, ""nlp"": 0.687, ""communication"": 0.765, ""git"": 0.867, ""flask"": 0.326, ""cloud_security"": 0.595, ""genai"": 0.744}"
S0_00188,3,"{""node"": 0.675, ""aws"": 0.864, ""docker"": 0.905, ""cloud_security"": 0.71, ""system_design"": 0.688, ""excel"": 0.671, ""spark"": 0.682, ""communication"": 0.848, ""java"": 0.755}"
S0_00189,1,"{""node"": 0.513, ""git"": 0.707, ""java"": 0.764, ""sql"": 0.998, ""aws"": 0.733, ""flask"": 0.37, ""spark"": 0.706, ""docker"": 1.0, ""excel"": 0.85}"
S0_00190,0,"{""sql"": 0.556, ""jquery"": 0.783, ""java"": 0.97, ""spark"": 0.767, ""flask"": 0.804, ""system_design"": 0.723, ""git"": 0.566, ""react"": 0.646, ""nlp"": 0.538, ""data_structures"": 0.528, ""docker"": 0.78, ""cloud_security"": 0.552, ""testing"": 0.768}"
S0_00191,4,"{""system_design"": 0.508, ""testing"": 0.369, ""cloud_security"": 0.562, ""react"": 0.814, ""node"": 0.48, ""kubernetes"": 0.515, ""java"": 0.989, ""spark"": 0.625, ""data_structures"": 0.768, ""sql"": 0.816}"
S0_00192,0,"{""excel"": 0.496, ""react"": 0.923, ""python"": 1.0, ""aws"": 0.649, ""sql"": 0.522}"
S0_00193,2,"{""java"": 0.607, ""spark"": 0.562, ""node"": 0.833, ""cloud_security"": 0.773, ""react"": 0.885, ""aws"": 0.779, ""jquery"": 0.751, ""testing"": 0.9, ""system_design"": 0.79, ""communication"": 0.73, ""nlp"": 0.942, ""sql"": 0.737}"
S0_00194,1,"{""aws"": 0.868, ""sql"": 0.42, ""kubernetes"": 0.606, ""cloud_security"": 0.867, ""nlp"": 0.626, ""jquery"": 0.596, ""excel"": 0.916, ""python"": 0.921, ""flask"": 0.798, ""ml_fundamentals"": 0.652, ""git"": 0.684, ""spark"": 0.599}"
S0_00195,0,"{""nlp"": 0.769, ""sql"": 0.682, ""communication"": 0.666, ""react"": 0.515, ""docker"": 0.599, ""ml_fundamentals"": 0.627, ""excel"": 0.551, ""git"": 0.786, ""java"": 0.899, ""jquery"": 0.584, ""flask"": 0.763}"
S0_00196,5,"{""excel"": 0.854, ""data_structures"": 0.761, ""python"": 1.0, ""sql"": 0.934, ""react"": 0.674, ""nlp"": 0.672, ""java"": 0.79, ""jquery"": 0.594}"
S0_00197,1,"{""system_design"": 0.721, ""node"": 0.749, ""excel"": 0.774, ""flask"": 0.517, ""sql"": 0.489, ""python"": 0.587, ""cloud_security"": 0.575}"
S0_00198,1,"{""react"": 0.616, ""spark"": 0.694, ""nlp"": 0.734, ""kubernetes"": 0.697, ""cloud_security"": 0.715, ""excel"": 0.503, ""node"": 0.576, ""jquery"": 0.698, ""data_structures"": 0.695}"
S0_00199,2,"{""aws"": 0.757, ""communication"": 0.88, ""git"": 0.622, ""sql"": 0.626, ""jquery"": 0.747, ""react"": 0.782, ""kubernetes"": 0.596, ""data_structures"": 0.709, ""node"": 0.706, ""excel"": 0.388, ""python"": 0.687, ""docker"": 0.696}"
S1_00000,2,"{""jquery"": 0.905, ""react"": 0.547, ""testing"": 0.643, ""python"": 0.735, ""system_design"": 0.692, ""ml_fundamentals"": 0.848, ""data_structures"": 1.0, ""docker"": 0.783, ""git"": 0.61, ""communication"": 0.526}"
S1_00001,4,"{""node"": 0.854, ""nlp"": 0.912, ""system_design"": 0.784, ""communication"": 0.878, ""react"": 0.62, ""data_structures"": 0.858}"
S1_00002,0,"{""data_structures"": 0.618, ""excel"": 0.609, ""cloud_security"": 0.679, ""git"": 0.678, ""nlp"": 1.0, ""kubernetes"": 0.661, ""system_design"": 0.772, ""react"": 0.633, ""python"": 0.632, ""java"": 0.464}"
S1_00003,0,"{""nlp"": 0.596, ""testing"": 0.783, ""data_structures"": 0.797, ""system_design"": 0.515, ""git"": 0.746, ""aws"": 0.702, ""docker"": 0.802, ""kubernetes"": 0.845, ""excel"": 0.792, ""python"": 0.675, ""jquery"": 0.86, ""ml_fundamentals"": 0.589}"
S1_00004,4,"{""git"": 0.791, ""testing"": 0.566, ""nlp"": 0.781, ""python"": 0.636, ""data_structures"": 0.715}"
S1_00005,3,"{""data_structures"": 0.442, ""system_design"": 0.798, ""cloud_security"": 0.865, ""java"": 0.451, ""python"": 0.775, ""node"": 0.882, ""kubernetes"": 0.809, ""nlp"": 0.657, ""jquery"": 0.578}"
S1_00006,2,"{""data_structures"": 0.886, ""testing"": 0.905, ""communication"": 0.676, ""jquery"": 0.969, ""react"": 0.79, ""kubernetes"": 0.588, ""python"": 0.664, ""spark"": 0.89, ""docker"": 0.858, ""nlp"": 0.561}"
S1_00007,7,"{""nlp"": 0.805, ""docker"": 0.627, ""java"": 0.68, ""cloud_security"": 0.851, ""git"": 0.638, ""excel"": 0.425, ""system_design"": 0.525, ""communication"": 0.721, ""node"": 0.44, ""ml_fundamentals"": 0.675, ""react"": 0.511, ""python"": 0.966}"
S1_00008,1,"{""testing"": 0.654, ""ml_fundamentals"": 0.713, ""docker"": 0.621, ""git"": 0.85, ""spark"": 0.9, ""kubernetes"": 0.508, ""system_design"": 1.0, ""nlp"": 0.507, ""communication"": 0.913, ""excel"": 0.742}"
S1_00009,5,"{""communication"": 0.721, ""kubernetes"": 0.842, ""java"": 0.827, ""node"": 0.695, ""cloud_security"": 0.746, ""data_structures"": 0.608, ""aws"": 0.812, ""nlp"": 0.438, ""testing"": 0.837, ""flask"": 0.717, ""git"": 0.647, ""react"": 0.685, ""excel"": 0.696}"
S1_00010,0,"{""testing"": 0.841, ""spark"": 0.478, ""jquery"": 0.612, ""react"": 0.806, ""node"": 0.726, ""flask"": 0.932}"
S1_00011,0,"{""jquery"": 0.694, ""cloud_security"": 0.53, ""nlp"": 0.518, ""system_design"": 0.799, ""sql"": 0.453, ""react"": 0.932, ""spark"": 0.744, ""data_structures"": 0.713, ""testing"": 0.565, ""node"": 0.835, ""excel"": 0.72, ""ml_fundamentals"": 0.617, ""aws"": 0.75}"
S1_00012,3,"{""system_design"": 0.703, ""aws"": 0.579, ""ml_fundamentals"": 0.778, ""java"": 0.71, ""sql"": 0.626}"
S1_00013,3,"{""testing"": 0.84, ""jquery"": 0.439, ""flask"": 0.508, ""communication"": 0.643, ""system_design"": 1.0, ""node"": 0.972, ""python"": 0.826, ""sql"": 0.773, ""spark"": 0.441, ""docker"": 0.744, ""ml_fundamentals"": 0.638, ""cloud_security"": 0.597}"
S1_00014,3,"{""communication"": 0.649, ""jquery"": 0.697, ""git"": 0.605, ""python"": 0.721, ""react"": 0.678, ""spark"": 0.628, ""sql"": 0.958, ""excel"": 0.782, ""java"": 0.663}"
S1_00015,2,"{""testing"": 0.834, ""docker"": 0.92, ""excel"": 0.618, ""sql"": 0.912, ""ml_fundamentals"": 0.831, ""kubernetes"": 0.692, ""communication"": 0.681, ""python"": 0.747, ""git"": 0.852, ""aws"": 0.78, ""jquery"": 0.618}"
S1_00016,0,"{""react"": 0.489, ""spark"": 0.864, ""git"": 0.591, ""flask"": 0.74, ""cloud_security"": 1.0, ""sql"": 0.576, ""system_design"": 0.611, ""java"": 0.717, ""jquery"": 0.593, ""communication"": 0.853, ""testing"": 0.64, ""aws"": 0.818, ""data_structures"": 0.521}"
S1_00017,0,"{""ml_fundamentals"": 0.879, ""cloud_security"": 0.827, ""nlp"": 0.789, ""python"": 0.596, ""excel"": 0.671, ""sql"": 0.686, ""react"": 0.832, ""testing"": 0.545, ""docker"": 1.0, ""aws"": 0.606, ""communication"": 0.719, ""genai"": 0.546}"
S1_00018,2,"{""docker"": 0.603, ""jquery"": 0.586, ""communication"": 0.661, ""react"": 0.869, ""flask"": 0.752}"
S1_00019,2,"{""testing"": 0.789, ""system_design"": 0.677, ""nlp"": 1.0, ""communication"": 0.908, ""excel"": 0.916, ""aws"": 0.821, ""sql"": 0.657, ""git"": 0.81}"
S1_00020,1,"{""spark"": 0.619, ""flask"": 0.68, ""python"": 0.524, ""communication"": 0.662, ""kubernetes"": 1.0, ""excel"": 0.837, ""java"": 0.68, ""data_structures"": 0.628, ""jquery"": 0.714, ""sql"": 0.74, ""git"": 0.657, ""ml_fundamentals"": 0.8, ""nlp"": 0.577}"
S1_00021,2,"{""python"": 0.561, ""testing"": 0.417, ""spark"": 0.607, ""cloud_security"": 0.537, ""kubernetes"": 0.994, ""aws"": 0.718, ""jquery"": 0.86, ""data_structures"": 0.677, ""excel"": 0.693}"
S1_00022,6,"{""kubernetes"": 0.816, ""react"": 0.685, ""nlp"": 0.862, ""communication"": 0.708, ""ml_fundamentals"": 0.644, ""node"": 0.75, ""testing"": 0.516, ""excel"": 0.755, ""sql"": 0.489, ""flask"": 0.566, ""python"": 0.417, ""system_design"": 0.694}"
S1_00023,1,"{""data_structures"": 0.473, ""flask"": 0.597, ""jquery"": 0.65, ""python"": 0.81, ""cloud_security"": 0.891, ""kubernetes"": 1.0, ""docker"": 0.65, ""spark"": 0.658, ""system_design"": 0.808}"
S1_00024,0,"{""python"": 0.858, ""git"": 0.425, ""nlp"": 0.684, ""docker"": 0.649, ""spark"": 0.863, ""sql"": 0.821, ""react"": 0.816, ""aws"": 0.951, ""testing"": 0.665, ""data_structures"": 0.92, ""ml_fundamentals"": 0.563, ""genai"": 0.558, ""jquery"": 0.833}"
S1_00025,6,"{""nlp"": 0.614, ""flask"": 0.791, ""kubernetes"": 0.716, ""docker"": 0.659, ""communication"": 0.708}"
S1_00026,2,"{""nlp"": 0.521, ""node"": 0.82, ""spark"": 0.837, ""python"": 0.955, ""system_design"": 0.912, ""data_structures"": 1.0, ""kubernetes"": 0.813, ""communication"": 0.754, ""docker"": 0.512, ""testing"": 0.766, ""flask"": 0.637, ""java"": 0.752, ""cloud_security"": 0.728, ""jquery"": 0.791}"
S1_00027,4,"{""system_design"": 0.72, ""cloud_security"": 0.603, ""java"": 0.643, ""docker"": 0.553, ""ml_fundamentals"": 0.799, ""excel"": 0.722, ""testing"": 0.666, ""data_structures"": 0.635, ""jquery"": 0.796}"
S1_00028,2,"{""system_design"": 0.757, ""node"": 0.831, ""kubernetes"": 0.826, ""react"": 1.0, ""jquery"": 0.37, ""java"": 0.65, ""cloud_security"": 0.847}"
S1_00029,8,"{""ml_fundamentals"": 0.863, ""testing"": 0.818, ""python"": 0.885, ""node"": 0.551, ""excel"": 0.465, ""communication"": 0.719}"
S1_00030,3,"{""spark"": 0.706, ""testing"": 0.724, ""jquery"": 0.892, ""python"": 0.607, ""data_structures"": 0.464}"
