candidate_id,job_id,skill_overlap,seniority_gap,same_location,recency_days,candidate_activity,clicked,applied,shortlisted,label
177,52,4,0,0,10,0.42,1,1,1,3
138,17,1,2,0,25,0.3576,0,0,0,0
178,30,1,0,0,15,0.6318,1,0,0,1
152,89,3,1,1,45,0.1121,1,1,1,3
272,27,3,1,0,2,0.2439,1,0,0,1
77,57,3,1,0,48,0.1139,1,1,0,2
369,99,1,1,1,30,0.171,0,0,0,0
17,77,5,1,0,15,0.2446,1,1,1,3
158,66,0,2,0,18,0.2863,0,0,0,0
181,58,2,1,1,48,0.2699,0,0,0,0
6,81,3,2,1,50,0.343,0,0,0,0
387,87,3,2,0,4,0.1597,0,0,0,0
163,46,2,3,0,56,0.2724,0,0,0,0
143,85,3,1,0,26,0.3309,1,0,0,1
109,94,2,2,0,54,0.5023,0,0,0,0
354,8,1,0,0,24,0.0089,0,0,0,0
4,32,2,1,0,23,0.1381,1,0,0,1
29,96,5,1,0,19,0.113,1,1,0,2
50,34,2,1,1,16,0.448,0,0,0,0
367,76,2,3,0,20,0.1076,0,0,0,0
173,68,3,0,0,40,0.263,1,0,0,1
51,101,3,1,0,49,0.83,1,1,1,3
43,6,1,1,1,13,0.285,1,0,0,1
56,85,3,1,0,59,0.218,0,0,0,0
228,4,5,1,1,23,0.3983,1,1,1,3
263,19,3,1,0,43,0.306,1,1,0,2
110,103,5,3,0,37,0.2097,0,0,0,0
393,75,2,1,0,31,0.1171,0,0,0,0
75,5,2,0,0,35,0.1251,1,0,0,1
250,27,7,0,0,56,0.2409,1,1,1,3
94,25,2,1,1,14,0.1893,0,0,0,0
323,8,1,1,0,10,0.5864,0,0,0,0
126,36,2,2,0,54,0.1867,0,0,0,0
241,75,4,2,0,33,0.207,1,1,1,3
75,110,1,1,1,10,0.3515,0,0,0,0
255,19,5,3,0,56,0.3082,1,1,1,3
17,116,6,0,0,43,0.1526,1,1,1,3
214,105,3,2,0,28,0.1952,1,1,0,2
251,8,2,1,0,2,0.2186,0,0,0,0
380,91,4,2,0,7,0.1996,1,0,0,1
96,116,4,0,1,9,0.4132,1,1,1,3
281,65,5,0,1,58,0.3322,1,1,1,3
241,4,5,0,0,21,0.2434,1,0,0,1
245,26,1,0,0,23,0.2249,0,0,0,0
195,43,2,2,0,3,0.1837,0,0,0,0
326,49,1,2,1,1,0.3221,0,0,0,0
303,72,1,0,0,49,0.372,0,0,0,0
87,54,2,1,0,51,0.3767,0,0,0,0
65,40,1,0,0,56,0.1123,0,0,0,0
278,74,6,2,0,33,0.188,1,0,0,1
122,60,1,1,0,58,0.4627,1,1,0,2
136,101,1,0,0,42,0.293,0,0,0,0
248,93,3,1,0,29,0.1848,1,1,1,3
168,38,2,1,0,31,0.589,1,0,0,1
235,36,2,1,1,44,0.0216,0,0,0,0
377,5,5,1,0,44,0.4263,1,1,1,3
69,29,4,1,1,40,0.4104,1,1,1,3
297,14,2,0,0,9,0.2816,1,1,1,3
269,100,4,0,0,10,0.124,1,1,1,3
347,29,0,2,0,8,0.4732,0,0,0,0
385,8,4,0,0,7,0.7088,1,1,1,3
142,23,5,3,0,5,0.1668,1,1,1,3
94,84,0,1,0,26,0.4707,0,0,0,0
344,78,2,0,0,2,0.1587,1,0,0,1
203,53,4,0,0,45,0.3189,1,1,1,3
349,106,2,2,0,50,0.3707,0,0,0,0
147,78,2,2,0,52,0.0978,0,0,0,0
297,21,3,2,1,34,0.6266,1,0,0,1
292,72,2,0,1,33,0.2557,1,1,1,3
112,118,3,2,0,38,0.1463,0,0,0,0
96,19,2,0,0,0,0.2227,1,1,0,2
114,76,4,3,0,41,0.2505,1,1,0,2
138,42,3,2,0,2,0.2739,1,0,0,1
104,89,2,1,0,16,0.1791,0,0,0,0
98,28,0,1,1,16,0.1044,1,0,0,1
300,89,1,0,1,7,0.4118,0,0,0,0
266,35,3,3,0,55,0.0313,1,0,0,1
318,108,3,0,0,28,0.3144,1,0,0,1
353,98,3,0,0,1,0.5321,1,1,1,3
323,83,0,0,0,54,0.0913,0,0,0,0
313,34,3,0,0,55,0.2468,1,1,1,3
149,82,1,3,0,5,0.1614,0,0,0,0
16,60,1,1,0,21,0.2423,0,0,0,0
237,22,1,1,0,42,0.6335,1,0,0,1
290,91,3,1,0,47,0.2243,0,0,0,0
58,72,1,0,0,1,0.5659,0,0,0,0
142,57,2,3,0,12,0.341,0,0,0,0
112,115,3,3,0,28,0.4464,0,0,0,0
108,61,2,2,0,44,0.1207,1,1,0,2
252,13,3,1,0,2,0.291,1,1,0,2
42,77,1,0,0,3,0.0869,0,0,0,0
210,68,1,2,0,39,0.1729,0,0,0,0
399,92,1,3,1,52,0.0975,0,0,0,0
335,38,3,0,0,27,0.2052,1,1,1,3
344,55,2,2,0,37,0.1528,0,0,0,0
34,56,0,1,0,43,0.4682,0,0,0,0
130,76,3,1,1,26,0.0582,1,0,0,1
353,97,2,3,0,43,0.3664,0,0,0,0
137,26,1,0,0,36,0.1131,0,0,0,0
16,66,3,0,0,34,0.402,1,1,1,3
116,27,4,0,0,39,0.3196,1,1,1,3
107,20,1,0,0,55,0.5002,1,1,0,2
373,41,2,1,1,51,0.2674,0,0,0,0
187,83,0,1,0,32,0.1292,0,0,0,0
153,68,2,0,0,29,0.3622,1,0,0,1
271,109,3,1,0,2,0.3477,0,0,0,0
165,63,2,0,0,32,0.3082,1,0,0,1
313,34,3,0,0,55,0.2028,1,1,1,3
260,65,3,3,0,38,0.0272,1,0,0,1
95,50,0,1,0,43,0.2921,0,0,0,0
71,58,1,1,0,2,0.0862,0,0,0,0
328,27,5,0,0,46,0.2042,1,1,1,3
232,115,2,3,0,12,0.1605,1,0,0,1
50,15,2,0,0,2,0.3392,0,0,0,0
83,69,0,2,0,52,0.3358,0,0,0,0
114,90,4,3,0,23,0.4794,1,1,1,3
148,115,2,2,1,46,0.245,0,0,0,0
2,34,2,0,0,10,0.4206,1,1,1,3
49,10,1,1,1,24,0.1704,0,0,0,0
128,117,1,3,0,57,0.3675,0,0,0,0
274,88,1,2,0,45,0.1956,0,0,0,0
398,38,4,0,0,24,0.3535,1,0,0,1
362,109,4,2,0,36,0.3694,1,0,0,1
144,81,0,0,0,30,0.0974,0,0,0,0
27,35,2,1,1,45,0.1197,1,1,1,3
98,109,2,1,0,20,0.3424,0,0,0,0
297,99,1,2,1,44,0.7255,1,0,0,1
267,65,4,1,0,21,0.2653,1,0,0,1
289,97,2,3,0,52,0.2537,0,0,0,0
68,13,2,1,1,53,0.2325,1,0,0,1
308,82,1,1,0,45,0.3828,1,0,0,1
326,61,2,1,0,46,0.1647,1,0,0,1
29,37,3,2,1,24,0.2965,1,1,1,3
137,63,2,2,0,31,0.2769,1,0,0,1
316,106,2,0,0,30,0.4348,1,1,0,2
281,112,3,1,1,52,0.2688,1,1,1,3
87,56,2,1,1,36,0.5012,1,1,1,3
86,23,5,3,0,36,0.1818,0,0,0,0
254,52,3,0,0,10,0.3662,1,1,1,3
155,31,3,0,0,28,0.218,1,1,0,2
63,35,6,1,0,6,0.6708,1,1,1,3
107,105,0,0,0,33,0.452,1,1,0,2
254,66,4,2,0,35,0.3271,1,0,0,1
328,36,3,1,0,18,0.1057,0,0,0,0
224,76,2,2,0,14,0.3492,0,0,0,0
254,78,2,1,1,57,0.4054,1,1,0,2
334,63,3,1,0,22,0.2551,1,0,0,1
320,65,3,0,0,5,0.1964,1,0,0,1
30,26,2,0,0,14,0.3131,1,0,0,1
190,119,5,2,0,10,0.279,1,1,0,2
387,73,2,3,0,20,0.3505,0,0,0,0
258,12,2,2,1,28,0.1086,0,0,0,0
275,7,1,1,0,51,0.3936,0,0,0,0
392,102,2,1,0,22,0.3246,1,1,0,2
313,53,2,1,0,49,0.3418,0,0,0,0
51,100,4,1,0,6,0.2412,1,1,1,3
348,109,3,1,0,59,0.2201,1,1,0,2
328,119,4,0,0,46,0.1343,1,1,0,2
211,92,5,1,0,13,0.3091,1,1,1,3
112,18,3,3,0,55,0.6644,1,0,0,1
160,9,3,3,0,3,0.3634,1,1,0,2
27,23,2,1,0,10,0.5473,0,0,0,0
13,102,3,0,0,20,0.2914,0,0,0,0
290,44,2,1,0,25,0.3153,0,0,0,0
26,32,3,3,0,50,0.1166,1,1,0,2
191,31,2,0,0,12,0.351,1,1,1,3
380,15,2,0,1,41,0.0473,1,1,0,2
133,76,3,2,1,18,0.2683,1,1,1,3
290,55,2,1,0,38,0.0887,0,0,0,0
306,96,2,2,0,17,0.07,1,1,0,2
288,18,5,0,0,41,0.3141,1,1,1,3
3,83,1,2,1,39,0.4128,0,0,0,0
392,70,2,0,0,21,0.5154,1,1,0,2
8,86,5,0,0,7,0.0661,1,1,1,3
105,56,1,1,0,47,0.1033,1,0,0,1
155,47,1,0,0,4,0.1774,0,0,0,0
115,108,2,1,0,14,0.2529,0,0,0,0
365,25,4,3,0,16,0.6726,1,0,0,1
226,55,0,0,0,54,0.2109,0,0,0,0
198,67,2,3,0,57,0.1199,0,0,0,0
256,75,3,0,0,57,0.4533,1,0,0,1
232,110,3,2,0,59,0.6884,1,0,0,1
260,86,2,3,0,27,0.6223,0,0,0,0
27,26,1,1,1,36,0.382,0,0,0,0
237,50,0,0,0,3,0.2184,0,0,0,0
312,60,1,1,0,12,0.441,0,0,0,0
387,37,3,2,0,48,0.4233,0,0,0,0
336,10,4,3,0,4,0.728,0,0,0,0
277,106,2,1,0,9,0.2077,1,1,0,2
294,103,3,0,0,16,0.0864,1,1,0,2
43,32,1,1,0,30,0.5166,0,0,0,0
398,108,3,3,0,5,0.5375,0,0,0,0
352,88,1,2,0,41,0.2422,0,0,0,0
139,39,4,1,0,25,0.3743,1,0,0,1
377,108,3,1,0,21,0.1984,1,0,0,1
128,84,2,1,0,50,0.3805,0,0,0,0
113,16,3,1,0,52,0.1656,1,0,0,1
157,24,4,3,0,25,0.2739,0,0,0,0
54,55,3,0,0,9,0.1172,1,1,0,2
254,115,4,1,1,6,0.1751,1,1,1,3
83,11,0,0,0,26,0.1777,0,0,0,0
165,93,2,2,0,15,0.2347,0,0,0,0
32,71,1,2,0,26,0.688,0,0,0,0
299,59,3,0,0,41,0.7478,1,0,0,1
364,43,0,1,0,45,0.0832,0,0,0,0
294,56,1,2,0,5,0.3379,0,0,0,0
289,5,2,1,0,33,0.6261,0,0,0,0
24,72,4,0,0,45,0.3416,1,1,1,3
396,118,1,2,0,52,0.4414,1,0,0,1
145,31,2,3,0,39,0.2823,0,0,0,0
265,22,3,1,0,22,0.0875,0,0,0,0
100,5,2,1,0,40,0.471,1,0,0,1
235,76,4,1,1,43,0.1935,1,1,1,3
57,119,4,2,0,11,0.272,1,1,1,3
121,60,1,2,0,10,0.5554,0,0,0,0
61,110,1,2,0,43,0.3478,0,0,0,0
207,35,7,0,0,51,0.5508,1,1,1,3
264,27,5,0,0,7,0.5694,1,1,1,3
181,90,4,1,0,53,0.4194,1,1,0,2
165,116,5,3,0,0,0.0393,1,1,0,2
383,102,2,2,0,51,0.1833,0,0,0,0
308,41,3,0,0,46,0.2092,1,1,1,3
97,9,3,3,1,6,0.3217,1,1,1,3
72,118,2,1,0,43,0.1477,0,0,0,0
50,29,4,1,0,0,0.1526,1,1,1,3
243,7,1,3,1,37,0.0954,0,0,0,0
352,6,1,0,0,23,0.508,1,1,1,3
375,109,3,0,1,10,0.1682,1,1,0,2
124,65,5,0,0,47,0.2053,1,1,0,2
381,57,5,3,0,4,0.3994,1,1,1,3
76,119,3,3,0,53,0.1458,0,0,0,0
217,26,2,1,0,19,0.2348,1,0,0,1
141,105,2,1,0,49,0.2834,0,0,0,0
365,28,1,2,1,17,0.1372,0,0,0,0
249,70,1,1,0,36,0.2657,0,0,0,0
153,100,3,3,0,37,0.209,0,0,0,0
295,8,1,2,0,7,0.4107,0,0,0,0
266,96,2,1,0,32,0.3359,0,0,0,0
217,26,2,1,0,47,0.5977,1,1,0,2
34,63,1,1,0,46,0.1703,0,0,0,0
182,101,2,3,0,4,0.148,0,0,0,0
237,109,1,1,0,57,0.3295,0,0,0,0
271,4,4,1,0,20,0.459,1,1,1,3
200,86,5,2,0,16,0.2246,1,1,1,3
152,28,3,1,1,50,0.5631,1,1,1,3
380,18,5,0,0,29,0.1917,1,1,1,3
162,102,3,1,0,47,0.3329,1,0,0,1
234,22,3,2,0,7,0.4903,1,0,0,1
49,88,1,1,0,0,0.2513,0,0,0,0
316,116,3,1,0,16,0.2108,1,0,0,1
160,11,0,0,1,43,0.5695,0,0,0,0
138,119,3,1,1,50,0.0971,1,1,1,3
148,39,4,1,0,13,0.2723,1,1,0,2
269,67,2,3,0,31,0.3574,1,0,0,1
272,86,0,2,0,40,0.5364,0,0,0,0
292,114,1,2,1,53,0.3056,1,0,0,1
170,26,0,2,0,9,0.4329,0,0,0,0
335,38,3,0,0,4,0.2728,1,0,0,1
191,68,3,3,1,39,0.5,1,0,0,1
242,90,4,1,0,9,0.4652,1,1,0,2
316,84,2,0,0,14,0.5408,1,1,1,3
349,32,1,0,0,15,0.039,0,0,0,0
283,110,1,0,0,42,0.2572,0,0,0,0
171,86,4,2,0,1,0.4072,1,0,0,1
190,52,3,0,1,23,0.3109,1,1,1,3
337,114,3,1,1,17,0.1943,1,0,0,1
224,68,2,1,0,16,0.3114,1,1,1,3
28,30,2,2,0,45,0.1133,0,0,0,0
362,62,6,0,0,44,0.0799,1,1,1,3
215,8,2,0,0,55,0.3272,1,1,0,2
390,61,2,1,0,59,0.4853,0,0,0,0
393,107,2,1,0,48,0.0561,1,0,0,1
0,31,1,3,1,53,0.2732,0,0,0,0
392,115,3,2,0,9,0.455,1,1,1,3
152,8,3,2,0,22,0.0423,1,0,0,1
57,7,3,2,1,23,0.4587,1,1,1,3
150,47,2,2,0,31,0.062,0,0,0,0
157,95,2,0,0,52,0.1279,1,0,0,1
83,85,1,1,1,34,0.1728,0,0,0,0
31,28,2,0,0,46,0.5446,1,0,0,1
4,117,1,1,0,34,0.3671,0,0,0,0
310,96,5,2,0,35,0.5054,1,0,0,1
358,69,1,2,0,52,0.3041,0,0,0,0
389,54,1,0,0,25,0.2081,1,0,0,1
266,96,2,1,0,9,0.3032,0,0,0,0
59,40,3,2,0,20,0.5117,0,0,0,0
305,109,2,1,0,48,0.3865,0,0,0,0
140,53,3,1,0,10,0.1517,1,1,0,2
228,31,5,1,0,32,0.5589,1,1,1,3
178,31,2,3,0,50,0.5773,0,0,0,0
174,36,2,2,0,9,0.1936,0,0,0,0
122,114,1,0,0,36,0.3445,1,0,0,1
52,105,3,1,0,36,0.2485,1,1,0,2
391,72,2,2,0,32,0.2543,1,1,0,2
326,95,2,1,1,8,0.3228,0,0,0,0
383,36,3,1,0,5,0.195,1,1,0,2
88,114,2,0,0,34,0.1933,0,0,0,0
3,23,3,3,1,50,0.4044,0,0,0,0
314,73,0,1,0,2,0.0866,0,0,0,0
372,65,4,3,0,12,0.1207,1,0,0,1
8,71,2,2,1,55,0.4732,0,0,0,0
213,73,1,0,0,28,0.3704,0,0,0,0
295,41,2,1,0,47,0.2592,0,0,0,0
318,17,3,0,0,32,0.2067,1,1,0,2
258,111,2,1,1,28,0.275,1,1,0,2
49,48,1,1,0,43,0.2735,1,0,0,1
247,116,2,2,0,55,0.3997,0,0,0,0
234,25,5,1,0,4,0.5049,1,1,1,3
354,15,0,3,1,32,0.2465,0,0,0,0
294,57,2,0,0,33,0.2978,1,1,0,2
105,32,1,1,0,8,0.275,0,0,0,0
168,22,1,2,0,8,0.1717,0,0,0,0
36,104,4,2,1,32,0.4753,1,1,1,3
246,45,5,1,0,37,0.1117,1,1,1,3
377,24,3,1,0,0,0.2596,1,0,0,1
79,92,3,0,0,56,0.2699,0,0,0,0
214,89,2,2,0,34,0.1545,0,0,0,0
249,78,3,1,0,22,0.3307,1,1,1,3
334,18,3,2,0,44,0.2932,0,0,0,0
229,77,3,1,0,44,0.2761,1,0,0,1
286,46,1,3,1,52,0.4928,0,0,0,0
147,44,4,2,0,35,0.3105,0,0,0,0
189,34,4,0,0,32,0.057,1,1,0,2
229,114,3,1,0,21,0.084,0,0,0,0
1,43,0,0,0,21,0.1247,0,0,0,0
146,109,4,0,0,31,0.3354,1,1,1,3
201,22,2,3,0,56,0.2259,0,0,0,0
187,2,3,3,0,4,0.1557,0,0,0,0
200,80,5,2,0,50,0.2633,1,1,1,3
19,104,5,2,0,28,0.4117,1,1,1,3
268,68,1,0,0,46,0.1926,1,1,0,2
292,115,2,3,0,36,0.0292,0,0,0,0
203,30,2,1,0,58,0.412,1,0,0,1
227,80,1,3,0,40,0.3929,0,0,0,0
119,30,1,3,0,53,0.3476,0,0,0,0
374,4,4,0,0,39,0.2124,1,1,0,2
253,64,2,0,1,54,0.274,1,0,0,1
163,66,3,0,0,57,0.4721,1,1,1,3
150,26,1,1,0,36,0.4028,0,0,0,0
40,118,2,1,0,2,0.2637,1,0,0,1
205,51,3,1,0,46,0.0932,1,0,0,1
72,87,4,2,0,56,0.0857,1,0,0,1
337,64,3,2,1,54,0.355,1,1,1,3
279,59,1,2,0,47,0.4171,0,0,0,0
379,88,0,2,0,41,0.2693,0,0,0,0
336,26,1,1,0,25,0.1939,1,0,0,1
211,93,3,1,0,25,0.5769,0,0,0,0
188,44,5,1,0,25,0.3203,1,1,1,3
253,67,2,3,0,57,0.4538,0,0,0,0
316,2,3,1,0,41,0.1589,1,1,0,2
333,35,5,0,1,35,0.1098,1,1,1,3
12,51,0,2,0,46,0.7021,0,0,0,0
203,87,5,0,0,25,0.4398,1,1,1,3
226,103,4,3,0,15,0.3006,1,1,0,2
22,102,1,3,0,26,0.0757,0,0,0,0
101,11,3,2,0,2,0.2214,1,0,0,1
176,103,5,2,0,38,0.4193,1,1,0,2
233,14,2,3,0,31,0.1839,1,0,0,1
11,14,1,2,0,22,0.3584,0,0,0,0
123,82,2,0,1,52,0.1616,1,1,1,3
171,30,2,1,0,22,0.0821,0,0,0,0
8,60,1,2,0,51,0.5235,0,0,0,0
70,11,3,0,0,16,0.6423,1,1,1,3
117,113,4,1,1,58,0.3211,1,1,1,3
12,43,1,2,0,58,0.0608,0,0,0,0
243,24,0,0,1,55,0.2274,0,0,0,0
316,49,1,1,0,41,0.0297,0,0,0,0
369,105,3,2,0,24,0.4968,1,1,0,2
107,30,0,3,0,32,0.0951,0,0,0,0
116,29,3,2,0,44,0.5236,1,0,0,1
336,101,4,0,0,35,0.1288,1,1,0,2
19,93,2,2,0,2,0.1846,1,0,0,1
388,95,3,3,1,17,0.3728,1,1,0,2
313,78,0,1,0,27,0.1612,0,0,0,0
233,47,2,0,0,39,0.0997,1,0,0,1
61,16,4,2,0,41,0.3537,0,0,0,0
164,80,2,0,0,23,0.0756,1,1,0,2
317,35,7,1,1,4,0.1364,1,1,1,3
222,116,4,1,0,10,0.2926,1,0,0,1
387,78,1,2,0,41,0.3435,0,0,0,0
245,50,1,0,0,6,0.083,1,0,0,1
271,61,2,2,1,34,0.6269,1,0,0,1
339,81,3,1,0,53,0.125,0,0,0,0
181,111,4,0,0,23,0.1604,1,1,0,2
389,32,1,2,1,5,0.0988,0,0,0,0
265,114,3,0,1,59,0.287,1,0,0,1
223,48,1,3,0,50,0.0726,0,0,0,0
71,85,2,2,1,17,0.2796,1,0,0,1
132,86,3,0,1,23,0.4944,1,1,1,3
281,103,4,3,0,46,0.1084,0,0,0,0
171,106,2,1,0,27,0.4031,0,0,0,0
380,109,3,2,0,45,0.1798,0,0,0,0
281,11,3,0,0,38,0.1567,1,1,1,3
104,117,1,2,1,1,0.2719,1,0,0,1
169,62,3,1,0,58,0.1483,1,0,0,1
356,112,3,0,0,12,0.6726,0,0,0,0
69,52,3,1,0,2,0.4538,1,1,0,2
14,87,5,1,1,13,0.4177,1,1,1,3
279,19,2,2,0,43,0.3466,0,0,0,0
148,45,2,0,1,56,0.0533,1,1,0,2
231,111,3,1,0,38,0.2479,1,1,0,2
125,38,3,0,0,9,0.177,1,1,1,3
113,107,2,0,0,5,0.1919,0,0,0,0
100,104,3,0,0,37,0.4993,1,1,0,2
85,94,3,2,0,41,0.3782,0,0,0,0
73,64,2,0,1,11,0.3906,1,1,1,3
30,26,2,0,0,2,0.1241,0,0,0,0
393,102,2,0,0,2,0.2958,1,1,1,3
45,18,2,0,0,58,0.296,1,0,0,1
115,115,0,1,0,42,0.3238,0,0,0,0
171,19,2,2,0,34,0.4909,0,0,0,0
81,32,1,1,0,24,0.2916,1,0,0,1
55,36,1,1,0,36,0.3556,0,0,0,0
355,7,4,2,1,1,0.3899,1,1,1,3
383,96,4,0,0,43,0.3183,1,1,0,2
167,112,1,2,1,55,0.0695,0,0,0,0
266,46,2,0,0,9,0.5787,1,0,0,1
316,38,2,2,0,31,0.1084,0,0,0,0
189,46,1,1,0,54,0.3419,1,0,0,1
317,49,3,2,1,51,0.0995,1,0,0,1
269,91,3,2,0,45,0.0377,0,0,0,0
119,37,3,2,0,19,0.178,0,0,0,0
12,92,0,3,1,25,0.3583,0,0,0,0
341,83,1,1,1,0,0.494,0,0,0,0
227,20,1,3,0,12,0.2969,1,0,0,1
133,80,3,2,0,55,0.0977,1,0,0,1
141,49,1,1,0,52,0.1395,0,0,0,0
165,107,3,1,0,1,0.1366,0,0,0,0
64,103,4,2,0,7,0.4143,1,1,0,2
216,69,2,1,0,13,0.1796,1,0,0,1
289,71,0,1,0,10,0.1361,0,0,0,0
45,52,2,1,1,21,0.2505,0,0,0,0
179,106,3,1,0,47,0.481,0,0,0,0
119,22,2,0,0,17,0.1812,1,1,0,2
285,78,3,0,0,56,0.0835,0,0,0,0
261,116,3,1,0,8,0.342,1,1,0,2
137,53,2,1,0,38,0.3038,1,0,0,1
271,36,3,1,0,0,0.3089,1,0,0,1
128,118,4,1,1,56,0.5426,0,0,0,0
119,107,2,2,0,32,0.331,0,0,0,0
262,69,1,0,0,30,0.2596,0,0,0,0
323,49,3,2,0,47,0.2759,0,0,0,0
10,12,2,2,0,1,0.3308,0,0,0,0
307,7,2,0,0,17,0.1659,1,0,0,1
319,1,3,0,0,9,0.3637,1,1,0,2
136,33,5,0,0,17,0.1633,1,1,1,3
227,1,2,0,0,33,0.1263,0,0,0,0
294,116,2,3,1,29,0.1915,0,0,0,0
166,51,2,0,0,2,0.2513,1,1,1,3
28,21,0,0,1,34,0.5906,0,0,0,0
2,40,1,2,0,36,0.4827,0,0,0,0
349,88,0,2,1,28,0.0096,0,0,0,0
119,80,4,0,0,53,0.3711,1,1,0,2
82,62,4,0,1,40,0.2987,1,1,0,2
9,70,0,2,0,21,0.3279,0,0,0,0
154,104,2,0,1,21,0.5545,1,0,0,1
182,91,1,1,0,3,0.2683,0,0,0,0
261,31,2,1,1,52,0.2801,1,0,0,1
64,46,0,1,1,41,0.1206,0,0,0,0
274,41,3,1,0,49,0.2849,1,1,0,2
19,55,3,3,0,6,0.4215,1,0,0,1
87,6,2,1,0,11,0.5352,1,1,0,2
127,103,5,2,0,58,0.2103,1,1,1,3
151,33,4,0,0,55,0.1574,1,0,0,1
396,10,2,0,0,4,0.5007,1,1,0,2
267,83,2,1,0,11,0.0295,0,0,0,0
54,92,3,3,1,15,0.2846,1,0,0,1
233,58,3,2,0,13,0.4862,1,1,0,2
59,16,3,0,1,25,0.3471,1,0,0,1
36,85,3,2,0,23,0.2478,0,0,0,0
1,34,4,1,1,29,0.038,1,1,1,3
44,26,2,1,1,1,0.273,1,0,0,1
212,94,1,0,0,38,0.2498,1,0,0,1
311,102,1,0,1,0,0.5018,1,1,1,3
311,58,1,1,0,9,0.1363,0,0,0,0
335,47,2,3,0,44,0.4703,0,0,0,0
168,66,3,1,0,40,0.342,0,0,0,0
5,28,0,1,0,17,0.3239,0,0,0,0
238,9,3,3,0,39,0.1346,0,0,0,0
231,67,2,1,0,22,0.1526,1,1,0,2
237,47,0,1,0,46,0.1654,0,0,0,0
153,119,3,0,0,20,0.1386,1,0,0,1
234,6,1,1,0,23,0.2135,1,0,0,1
6,7,3,2,0,39,0.1943,0,0,0,0
222,112,0,0,1,10,0.398,0,0,0,0
7,71,1,1,0,41,0.7461,1,0,0,1
323,46,0,2,0,32,0.1349,0,0,0,0
316,46,1,1,0,58,0.0531,0,0,0,0
341,59,4,1,0,38,0.3658,1,0,0,1
19,82,3,0,1,36,0.0609,1,1,1,3
68,31,2,1,1,35,0.237,1,0,0,1
209,14,2,1,1,34,0.2975,0,0,0,0
95,83,1,0,0,20,0.3983,0,0,0,0
340,44,3,0,0,16,0.5027,1,1,1,3
200,56,3,1,0,24,0.5326,0,0,0,0
289,115,1,3,0,49,0.0647,0,0,0,0
151,56,2,1,0,57,0.2717,1,0,0,1
349,94,1,1,1,29,0.4494,1,0,0,1
278,21,2,1,0,58,0.0915,0,0,0,0
164,29,4,1,0,58,0.4573,1,0,0,1
150,92,3,1,1,32,0.3634,1,1,0,2
288,86,2,0,0,17,0.2145,0,0,0,0
250,60,1,1,0,16,0.1043,1,0,0,1
16,51,2,1,0,49,0.6766,0,0,0,0
373,4,1,3,0,29,0.206,0,0,0,0
262,3,3,2,0,41,0.4283,1,1,0,2
179,104,5,1,0,48,0.1606,1,1,1,3
371,2,5,3,1,37,0.4088,1,1,1,3
31,105,5,2,0,21,0.3808,1,1,1,3
35,49,3,3,0,27,0.4688,0,0,0,0
396,44,2,1,0,55,0.2097,0,0,0,0
196,57,2,0,0,10,0.6836,1,1,0,2
315,81,1,3,0,39,0.112,1,0,0,1
317,56,3,1,0,34,0.0492,0,0,0,0
144,3,1,3,1,31,0.1559,0,0,0,0
327,55,2,0,0,7,0.2301,1,0,0,1
155,112,2,1,1,43,0.3257,1,0,0,1
316,56,1,0,0,3,0.3992,0,0,0,0
173,29,4,2,0,57,0.0579,1,1,0,2
14,11,2,1,0,2,0.3252,1,1,1,3
293,72,1,1,0,26,0.5223,1,0,0,1
22,44,2,2,0,13,0.1111,0,0,0,0
45,89,1,0,0,27,0.0323,0,0,0,0
396,69,2,1,0,23,0.6209,0,0,0,0
196,49,1,3,0,1,0.5153,0,0,0,0
134,4,2,3,0,27,0.2019,0,0,0,0
170,93,1,2,0,36,0.5326,0,0,0,0
282,58,0,1,0,13,0.3921,0,0,0,0
58,89,4,3,1,26,0.0052,1,1,0,2
309,45,3,1,0,42,0.1873,1,1,0,2
53,105,4,3,0,19,0.5398,1,1,1,3
371,7,3,0,0,38,0.1709,1,1,0,2
317,0,3,2,0,17,0.3646,1,1,0,2
68,99,2,0,0,13,0.1029,0,0,0,0
96,24,3,0,0,54,0.0792,0,0,0,0
156,18,2,2,0,10,0.3857,0,0,0,0
285,111,2,1,0,55,0.3544,0,0,0,0
393,111,2,2,0,33,0.044,0,0,0,0
379,8,1,0,1,33,0.2439,1,0,0,1
212,47,0,2,1,45,0.255,0,0,0,0
40,101,1,0,0,34,0.5192,0,0,0,0
304,27,3,0,0,40,0.219,1,0,0,1
224,15,2,2,0,5,0.0927,0,0,0,0
186,62,5,0,0,57,0.5602,1,1,1,3
23,96,4,2,0,32,0.1561,1,1,0,2
0,47,0,3,1,18,0.1463,0,0,0,0
333,28,1,1,0,41,0.3708,0,0,0,0
61,53,2,1,1,1,0.3189,1,0,0,1
252,24,3,1,0,53,0.3798,0,0,0,0
8,20,3,0,0,8,0.3756,1,1,0,2
134,40,2,0,0,49,0.6048,1,0,0,1
81,80,2,2,0,20,0.6069,0,0,0,0
226,78,2,2,0,27,0.3076,0,0,0,0
265,41,3,1,0,42,0.1065,0,0,0,0
142,7,4,3,0,3,0.1483,1,0,0,1
98,82,1,0,0,21,0.1616,0,0,0,0
333,108,1,3,0,16,0.3552,0,0,0,0
158,35,3,2,0,29,0.1932,0,0,0,0
284,39,5,0,0,15,0.4064,1,1,0,2
154,105,4,1,0,20,0.1464,1,1,1,3
