student_id,assessment_id,subject,difficulty_level,student_skill_level,time_spent_minutes,study_sessions_count,study_hours_mean,study_hours_variance,days_since_last_study,previous_scores_avg,previous_scores_trend,questions_attempted,questions_correct,assessment_score,passed
8679,627,Science,5,8,72.1,10,2.437,0.0751,5.9,67.9,-3.5958,37,17,87.5,1
9208,918,Mathematics,2,8,23.7,5,1.989,0.2376,5.2,70.93,5.1815,30,21,90.2,1
8339,716,English,1,9,57.8,3,2.343,0.107,,72.53,-0.8089,21,16,91.2,1
3205,264,Computer Science,1,8,45.8,7,2.63,0.0557,0.4,72.83,0.7172,42,26,94.3,1
2069,587,English,3,3,42.1,3,1.952,0.0725,1.4,50.75,0.3063,12,6,55.7,0
4444,812,Science,2,6,87.5,5,1.866,0.153,7.3,62.4,-2.3892,44,33,61.4,1
2060,808,Mathematics,2,9,33.1,4,2.317,0.0861,2.3,74.37,-4.4114,28,21,99.4,1
3327,525,Science,4,1,46.4,7,1.604,0.2109,12.1,43.6,-0.1092,10,2,42.7,0
4420,796,Computer Science,1,3,64.8,4,1.715,0.0407,3.6,45.46,0.6873,42,20,62.6,1
1301,933,English,4,2,76.1,4,1.533,0.1789,0.0,46.38,-8.0559,49,15,43.1,0
1606,364,Science,2,8,14.8,3,2.511,0.2506,6.0,69.19,2.1614,39,33,84.7,1
4170,974,Science,3,6,55.5,6,2.29,0.1364,3.6,61.36,0.676,10,7,74.0,1
1699,711,Computer Science,1,10,78.9,10,2.434,0.1559,1.9,78.49,5.0446,13,11,100.0,1
6088,441,Mathematics,2,8,101.6,3,2.069,0.4015,0.1,68.1,-1.2243,13,7,97.4,1
1190,931,Science,3,2,60.8,5,1.562,0.0893,1.1,45.8,2.8702,20,9,67.6,1
1980,825,Computer Science,5,6,25.0,4,2.241,0.0442,0.9,66.63,0.4954,13,5,71.5,1
3975,377,Mathematics,2,7,59.7,5,2.451,0.0394,4.4,69.26,-0.9798,25,16,84.8,1
7102,773,Mathematics,5,8,48.0,2,2.147,0.0386,7.3,75.54,2.3215,26,15,72.5,1
2184,538,English,4,9,68.5,3,2.974,0.0311,1.3,79.77,1.0408,41,25,81.9,1
4327,256,Computer Science,5,5,106.0,4,1.985,0.2074,6.0,54.67,-1.9756,30,13,47.6,0
4394,521,Mathematics,2,3,30.7,6,1.715,0.0758,11.5,51.72,4.5187,50,23,63.8,1
9319,350,English,5,2,87.4,7,1.719,0.2404,4.9,43.07,-0.85,43,8,45.2,0
2816,977,History,1,8,82.6,4,1.935,0.0937,7.5,74.91,-0.0571,49,40,91.5,1
6854,708,Computer Science,2,1,76.4,7,2.06,0.1818,1.1,50.81,1.8689,10,3,54.2,0
7709,629,History,3,10,66.5,4,2.335,0.0643,0.4,81.61,-0.5041,29,22,90.6,1
1569,426,Mathematics,5,6,111.9,5,2.324,0.2006,2.3,57.74,1.7932,32,11,53.7,0
6442,994,Computer Science,1,2,92.3,6,2.014,0.4278,6.2,44.01,1.7854,17,10,60.4,1
2895,196,English,4,3,45.4,9,2.203,0.2484,5.8,53.65,1.5448,23,5,53.3,0
3733,612,Mathematics,4,8,61.2,3,2.167,0.0974,15.5,68.98,-2.5329,48,29,59.0,0
4863,315,Computer Science,5,1,,9,1.556,0.1525,5.0,50.76,1.5098,18,4,29.0,0
8455,231,Computer Science,4,6,94.7,6,2.271,0.3806,2.6,68.93,1.358,19,11,67.4,1
5014,359,History,3,3,61.2,2,2.533,0.2829,8.0,52.7,0.0002,49,20,46.9,0
2686,224,Mathematics,2,6,11.9,9,2.109,0.1714,0.8,65.88,3.8591,18,10,80.2,1
4009,181,English,1,3,10.0,4,1.73,0.2032,8.4,54.1,-1.1805,45,25,57.5,0
8806,382,English,5,8,46.0,5,2.01,0.3045,2.3,67.05,-0.828,30,13,74.0,1
1154,782,Mathematics,4,5,38.9,5,2.176,0.1748,0.8,57.87,0.3703,50,14,57.0,0
2409,158,Mathematics,2,4,48.9,4,2.503,0.0535,0.9,55.81,3.1431,25,13,70.4,1
1784,643,Science,3,9,54.8,3,1.951,0.0315,20.6,78.95,2.1714,32,23,78.1,1
9096,260,History,4,5,92.4,5,1.984,0.2397,4.9,57.9,0.2689,44,20,60.5,1
8560,383,Mathematics,4,4,95.6,4,2.179,0.4637,1.0,53.43,-3.2598,38,16,55.4,0
8343,205,Mathematics,1,8,115.8,3,2.062,0.0451,1.6,,1.139,28,25,92.9,1
8206,204,Science,3,8,102.7,5,2.284,0.075,2.3,72.01,0.2387,40,27,92.4,1
6596,538,Science,3,8,75.7,6,2.218,0.1886,0.3,71.41,14.1409,40,28,74.0,1
6801,327,Computer Science,5,4,25.0,9,2.21,0.4765,0.6,59.24,4.9841,26,8,54.1,0
3806,799,English,1,1,80.1,3,1.428,0.0311,7.2,48.41,-3.1295,35,12,54.5,0
1537,681,History,5,2,20.6,5,1.834,0.037,7.7,48.9,-7.1362,26,8,25.1,0
6986,417,Computer Science,1,4,68.3,7,1.968,0.2279,22.2,54.69,-0.9797,20,8,61.4,1
2841,563,Mathematics,3,10,22.8,5,2.811,0.2097,0.3,74.31,-0.1018,22,13,100.0,1
9716,901,Science,1,2,108.6,2,1.792,0.0183,11.0,50.53,0.412,12,7,61.1,1
7971,698,English,1,10,69.6,5,1.931,0.0986,1.9,78.22,-1.5035,27,25,100.0,1
6625,981,Computer Science,1,3,54.8,7,1.679,0.1684,2.0,55.59,1.554,46,26,71.3,1
3950,973,English,2,9,,8,2.566,0.1431,0.7,80.33,1.5579,38,35,100.0,1
8992,571,Science,2,9,59.1,2,1.686,0.0208,21.5,79.14,-3.2206,37,31,92.0,1
5780,155,Computer Science,3,9,41.8,3,2.271,0.0857,19.8,78.95,-0.962,35,23,82.7,1
3368,724,Computer Science,1,7,,6,2.232,0.1641,10.0,67.52,-0.7948,44,30,97.2,1
7655,112,English,3,4,10.0,3,2.021,0.0953,0.5,57.46,2.1254,35,20,64.4,1
9173,539,Science,2,1,37.0,6,1.586,0.0953,9.2,47.43,-2.2117,44,16,42.7,0
5495,117,Mathematics,1,3,30.9,10,1.883,0.1389,5.0,53.51,-0.1079,44,23,64.0,1
7002,793,Computer Science,5,8,73.0,2,2.59,0.0628,0.7,73.88,0.977,38,17,71.8,1
7614,212,Mathematics,2,4,60.8,6,1.624,0.1344,1.5,53.21,2.155,14,6,72.5,1
6919,328,Science,2,10,81.7,5,2.741,0.2205,5.8,83.15,2.6351,38,31,97.2,1
1853,270,Computer Science,2,10,49.5,3,2.915,0.2325,,78.11,-0.537,34,32,97.1,1
5146,394,Computer Science,1,2,62.8,4,1.338,0.1531,9.4,46.51,0.9079,41,25,44.6,0
4769,288,Mathematics,4,8,10.0,5,2.308,0.0498,3.9,71.19,-0.4438,28,18,69.1,1
1574,525,History,5,7,82.8,5,2.023,0.1829,3.8,68.97,-1.216,47,26,63.3,1
2148,178,Mathematics,5,10,91.7,9,2.31,0.5498,5.8,82.83,5.2493,34,21,85.4,1
7293,757,Mathematics,3,9,76.3,6,2.309,0.0339,7.5,73.8,-1.3919,40,26,80.2,1
7457,281,History,1,2,38.0,4,1.637,0.3304,0.9,50.22,-0.7968,34,16,48.9,0
8509,598,Science,2,5,73.8,3,1.916,0.0698,6.7,56.38,4.2596,19,12,71.5,1
5777,897,Science,4,6,64.4,4,2.283,0.0538,2.1,62.44,-0.2664,46,19,78.2,1
4854,861,Computer Science,1,2,11.0,2,1.571,0.0181,2.4,48.14,-4.7946,30,12,65.9,1
3491,965,English,1,2,91.0,5,1.767,0.4523,0.4,47.38,-0.6608,17,9,68.4,1
4124,925,English,4,10,33.3,4,2.893,0.2101,4.4,88.23,0.3746,49,27,83.5,1
6691,807,Computer Science,2,4,74.4,2,1.51,0.0005,0.5,57.34,-1.702,15,6,70.1,1
4051,934,English,1,8,60.7,5,2.298,0.3602,12.2,73.08,0.0778,16,12,93.0,1
1004,170,Mathematics,5,5,93.7,11,2.245,0.1781,4.9,58.77,-11.1847,39,23,71.3,1
6222,347,Mathematics,5,9,38.4,4,,0.1893,23.2,73.84,-0.1451,33,18,52.0,0
6315,245,History,4,4,,6,1.881,0.302,1.4,56.58,-3.2004,17,7,67.3,1
5869,717,History,2,3,77.2,2,2.043,0.2342,5.7,54.78,0.8594,17,8,51.4,0
1876,874,Computer Science,4,10,45.1,4,2.34,0.2216,16.7,81.4,-1.199,40,28,80.8,1
8027,395,Computer Science,1,8,95.6,9,2.247,0.3227,1.8,66.47,-10.9243,50,31,96.1,1
5142,681,Computer Science,5,1,41.1,2,1.926,0.0039,0.5,44.72,1.0943,13,4,38.6,0
7966,569,Mathematics,3,9,74.7,5,2.682,0.068,5.0,82.19,-10.7403,45,29,84.7,1
8079,605,English,4,4,59.9,4,1.515,0.3018,2.3,50.71,-0.6322,11,3,74.1,1
8987,292,Computer Science,3,9,43.6,5,2.282,0.5319,1.6,75.91,2.9627,50,46,91.3,1
7799,167,Computer Science,3,8,92.9,3,2.529,0.001,25.2,72.11,-3.8731,31,20,66.4,1
5465,593,Mathematics,5,3,33.7,4,1.643,0.2212,7.0,47.13,0.1387,30,12,46.5,0
1635,916,Mathematics,4,3,73.3,5,1.842,0.4934,3.3,54.46,-6.2966,44,12,51.6,0
2693,151,Mathematics,3,9,10.0,7,2.539,0.1323,0.3,76.57,-0.4381,48,38,100.0,1
5752,981,English,1,3,68.1,6,1.992,0.0994,1.1,49.63,-3.4174,41,25,75.5,1
9311,462,Computer Science,2,4,90.6,5,1.535,0.1961,1.8,53.31,-1.3569,14,7,83.9,1
1830,896,Science,2,9,56.3,7,2.149,0.2854,3.3,76.86,-3.3317,10,8,100.0,1
6177,573,Science,5,4,65.3,5,2.08,0.2747,3.4,58.63,0.7367,40,11,49.6,0
9932,945,Computer Science,4,3,102.6,9,1.687,0.3141,0.1,53.8,-2.2603,35,15,54.5,0
9308,620,Computer Science,4,7,86.4,5,2.133,0.1231,14.4,64.78,-3.1188,35,19,68.1,1
6949,862,Computer Science,2,6,10.0,5,1.919,0.1613,3.9,61.92,0.4157,32,16,59.7,0
3838,530,Computer Science,1,1,46.4,8,1.591,0.329,,43.53,-2.7538,50,24,65.7,1
2150,943,English,2,10,52.8,4,2.75,0.1344,6.0,84.21,1.0599,26,22,90.3,1
8560,397,Science,2,8,67.8,2,2.301,0.0002,0.4,68.11,-1.0225,44,33,80.5,1
2931,534,History,4,1,58.4,5,1.835,0.0931,6.4,44.04,-1.7802,28,3,37.3,0
2664,795,Science,3,4,46.9,3,1.837,0.0005,6.0,55.0,-3.654,12,7,56.4,0
2081,790,Science,1,6,45.3,2,1.703,0.1713,21.0,61.08,-7.3425,14,9,64.1,1
1512,297,Mathematics,4,6,24.0,5,1.979,0.315,2.1,60.73,-2.5274,38,19,84.4,1
8805,227,Computer Science,2,7,34.8,8,1.731,0.3542,0.8,70.74,0.0724,34,23,84.7,1
6237,631,Computer Science,3,5,81.0,3,1.342,0.1353,0.5,54.75,1.0457,37,22,66.2,1
1559,510,Computer Science,1,5,33.8,4,2.101,0.0325,0.4,68.75,3.5567,38,28,73.1,1
4672,939,Mathematics,5,4,39.9,11,1.908,0.0885,8.3,54.57,0.1025,44,17,52.8,0
8404,164,English,1,6,23.6,4,2.668,0.8262,6.3,64.92,-3.5129,18,14,91.4,1
4343,793,English,1,7,69.6,7,2.245,0.1278,18.6,68.29,2.2681,19,14,89.8,1
5070,340,History,2,10,84.0,1,2.393,0.0,1.8,79.6,2.0469,25,20,93.2,1
1580,468,English,2,10,89.1,3,2.774,0.0336,8.1,79.77,-1.9312,40,31,100.0,1
8004,635,English,5,1,50.3,2,1.508,0.074,0.5,43.54,1.0012,24,5,21.9,0
9130,483,Computer Science,5,9,58.4,6,2.261,0.2117,11.7,77.87,-2.7839,28,10,70.7,1
4147,530,Science,5,8,60.7,3,2.998,0.0416,0.3,64.62,-0.9808,29,15,80.9,1
5249,182,English,4,7,,5,2.524,0.2432,7.8,66.77,-3.1915,48,26,72.9,1
2679,930,English,4,9,68.2,8,2.236,0.2101,1.8,80.83,1.9072,26,15,97.4,1
4506,796,Mathematics,2,3,88.3,8,1.617,0.2412,1.0,52.79,2.0231,28,13,65.7,1
8253,927,History,2,10,84.9,2,2.35,0.1677,6.1,82.19,-6.7503,44,38,100.0,1
3744,710,Mathematics,5,4,,6,2.078,0.2164,11.3,55.49,5.4762,45,18,46.2,0
6188,673,Computer Science,4,7,46.6,7,1.976,0.5143,7.2,71.26,-2.401,46,26,74.5,1
3141,385,Science,3,6,31.2,3,2.15,0.0939,1.9,62.66,6.6903,46,26,63.3,1
7617,633,History,4,2,16.6,4,1.995,0.1517,2.2,46.73,-0.9519,39,17,51.2,0
3479,558,Mathematics,2,2,73.6,8,1.756,0.1443,1.0,50.67,-6.5393,27,15,57.7,0
7484,311,English,4,10,60.0,6,2.244,0.1816,8.7,,1.2596,38,25,66.4,1
8421,225,English,2,7,60.2,5,1.91,0.3439,0.6,61.94,6.7237,34,26,93.0,1
5452,512,History,5,9,121.2,2,2.763,0.3201,11.7,75.58,-4.893,18,9,70.4,1
6881,598,English,5,9,99.7,6,2.296,0.1704,4.6,76.3,0.5665,45,27,89.3,1
7665,524,Mathematics,5,7,61.1,5,2.182,0.1237,4.4,70.42,-2.3171,44,19,65.4,1
3849,653,Mathematics,3,8,65.2,8,2.24,0.1954,9.1,69.5,8.0773,42,30,90.3,1
8390,709,English,3,10,32.3,3,2.166,0.1382,5.5,80.5,-0.6963,13,9,96.7,1
7905,642,English,2,3,76.1,5,2.259,0.5927,1.8,50.91,3.4418,34,16,59.9,0
3489,257,Computer Science,1,1,65.7,4,1.46,0.0895,2.2,43.85,-0.4956,48,22,46.2,0
5611,211,Science,3,7,37.9,7,1.635,0.2521,1.0,66.21,-2.7753,18,10,78.9,1
3839,501,History,2,8,66.2,9,2.486,0.1439,3.1,69.65,3.1473,11,8,92.4,1
9527,858,Mathematics,4,2,86.1,6,1.486,0.3429,0.6,53.56,1.4835,49,21,58.1,0
6878,221,History,5,9,111.7,13,2.595,0.1969,5.3,72.52,1.4139,34,21,88.8,1
7303,372,Computer Science,5,4,22.2,3,1.626,0.0058,0.9,61.79,11.174,47,18,47.0,0
1851,393,Mathematics,5,10,31.4,7,2.796,0.18,10.0,80.85,0.9859,23,18,97.9,1
2687,497,Computer Science,2,9,57.5,5,2.171,0.1934,6.0,68.98,3.8708,28,20,100.0,1
7833,570,Computer Science,5,3,65.8,6,2.131,0.082,11.1,49.82,-2.2956,34,12,41.3,0
3427,306,English,3,8,102.0,11,2.205,0.109,0.5,71.85,3.0171,48,33,100.0,1
5000,209,History,4,2,90.7,7,1.514,0.0513,8.0,49.92,-1.4982,11,3,41.7,0
6052,539,History,5,3,10.0,4,1.876,0.0486,10.6,48.02,-2.0483,19,6,34.9,0
3738,377,English,2,1,49.4,8,1.502,0.1625,0.2,43.5,-3.1878,12,4,66.1,1
6732,667,History,4,5,22.0,6,1.99,0.2955,34.9,,1.5288,36,16,55.5,0
6387,986,English,5,4,27.4,4,1.785,0.1472,1.8,54.39,-2.2287,50,20,51.4,0
9002,668,Mathematics,1,1,74.6,4,,0.1957,1.2,44.58,5.8433,39,21,56.9,0
6536,581,Computer Science,5,10,63.5,7,2.886,0.1512,2.7,81.62,5.5186,44,29,83.2,1
4913,902,Computer Science,3,9,101.5,8,2.37,0.3564,0.0,80.21,3.5491,27,21,100.0,1
2066,213,History,4,6,24.8,3,1.895,0.0551,10.9,62.87,3.5777,36,20,66.5,1
8723,992,Science,3,6,59.4,8,2.142,0.0339,1.6,64.55,-1.998,28,17,87.9,1
5380,996,Computer Science,1,2,46.5,6,1.964,0.1123,3.7,45.98,-2.2567,26,11,60.1,1
5107,919,English,1,7,99.3,8,2.232,0.4092,4.9,66.15,0.6829,13,9,100.0,1
6726,952,Science,3,9,37.6,3,2.058,0.0803,7.8,78.5,1.2631,45,29,72.9,1
4373,576,Science,4,6,65.4,3,1.708,0.004,1.4,60.55,0.7363,30,15,64.8,1
9945,809,Computer Science,1,8,25.2,7,2.031,0.2843,6.3,75.66,-0.6944,20,14,100.0,1
3082,420,Computer Science,1,5,96.2,6,1.99,0.0857,0.6,60.82,1.5252,25,16,90.5,1
9967,278,Computer Science,5,2,105.9,6,1.955,0.342,6.1,49.81,-0.8006,27,3,52.1,0
7748,996,English,2,4,42.6,4,1.573,0.202,12.6,47.47,-0.3623,26,12,58.1,0
1417,318,Science,1,1,39.6,3,1.527,0.0133,0.4,46.0,0.7333,23,9,68.6,1
9306,888,History,4,1,66.6,7,1.288,0.091,0.6,45.54,0.1827,23,6,35.4,0
9808,627,English,4,6,39.6,7,1.931,0.1,4.1,61.21,-10.5691,50,20,75.6,1
4974,591,Mathematics,5,2,88.7,7,1.699,0.0531,0.2,44.67,1.5903,43,11,35.8,0
4267,990,Computer Science,4,6,71.4,5,2.188,0.0814,1.0,66.66,-0.1693,49,24,71.4,1
1825,160,Science,5,1,91.7,4,1.618,0.02,1.1,49.05,1.6193,11,2,39.8,0
8668,153,English,1,10,33.0,4,2.631,0.3453,3.3,80.03,9.3873,44,40,89.4,1
6745,779,Mathematics,1,3,25.6,7,1.84,0.3578,1.4,52.64,1.5064,25,15,68.4,1
1412,637,English,1,9,69.1,5,2.331,0.1229,3.2,78.79,14.3121,45,41,100.0,1
8543,947,English,1,2,102.2,4,1.917,0.1535,3.7,51.63,-1.2166,37,16,63.3,1
8587,164,History,2,8,36.6,3,2.667,0.0205,6.6,71.53,0.7052,21,16,84.0,1
1728,711,History,2,6,71.5,3,1.723,0.4487,14.6,66.41,6.1744,38,20,55.5,0
8164,685,English,1,6,43.4,3,1.985,0.0919,3.5,62.46,2.5861,18,12,85.3,1
9867,803,Mathematics,4,7,86.5,6,2.222,0.145,2.2,73.06,6.2841,28,16,60.2,1
6988,270,Science,5,5,37.9,5,1.981,0.1141,1.5,55.72,-2.7027,13,5,70.6,1
3504,372,Science,3,4,66.9,5,2.238,0.4613,5.0,54.85,-3.1137,19,7,50.9,0
3967,988,Computer Science,5,6,88.0,4,2.57,0.2148,14.3,62.87,2.1239,18,8,49.4,0
3786,798,Computer Science,3,8,26.4,8,2.317,0.1473,7.2,69.69,-1.3843,38,24,80.6,1
2122,634,Science,3,4,75.1,7,1.614,0.2836,1.2,51.76,11.8392,35,15,64.3,1
5079,490,English,1,5,51.1,4,1.782,0.2228,11.2,59.81,2.6489,37,29,67.0,1
2571,792,English,3,7,81.2,3,2.479,0.3066,6.6,68.43,-2.4055,33,21,58.1,0
6073,426,History,1,6,69.2,4,2.331,0.0487,0.7,72.29,-3.2455,40,30,87.2,1
6104,207,History,2,4,49.6,7,1.656,0.2889,6.2,52.17,-1.3131,15,10,60.0,1
3143,946,Computer Science,4,4,57.7,9,1.897,0.2479,1.7,53.99,-1.1481,44,15,64.5,1
7806,261,Science,3,10,14.1,8,2.223,0.2502,3.4,79.87,-1.5751,22,15,88.2,1
8357,913,English,4,4,81.8,3,1.981,0.4322,1.8,52.63,-3.1625,50,26,44.5,0
4440,551,Science,1,1,107.5,5,1.454,0.269,0.4,43.71,-10.5144,45,15,51.0,0
4766,305,Mathematics,3,5,46.4,6,2.111,0.3838,7.3,57.76,-0.4467,38,17,68.7,1
6644,689,Science,5,8,59.1,7,2.388,0.1247,8.8,72.26,0.1277,39,23,71.3,1
3914,115,Mathematics,2,7,99.3,6,2.405,0.3409,1.3,70.87,1.3272,23,14,100.0,1
5968,426,History,2,5,15.1,5,1.902,0.6036,1.4,63.68,-3.7456,31,18,89.1,1
6917,707,History,3,3,72.6,8,1.871,0.3958,2.8,53.08,1.6567,37,17,70.7,1
9787,758,Computer Science,2,1,101.8,7,1.299,0.1479,8.3,40.13,4.3501,24,5,43.8,0
1728,101,Science,5,7,44.3,4,2.184,0.1105,0.4,67.71,0.359,15,9,69.7,1
2365,109,Science,4,3,46.5,6,1.851,0.6657,8.3,50.3,-3.2674,49,27,65.8,1
5492,533,Mathematics,5,4,93.2,9,1.909,0.3108,12.8,56.37,-2.7923,23,8,42.5,0
1698,224,History,2,5,,6,1.849,0.5848,4.1,60.66,-0.471,49,32,77.1,1
8186,180,Mathematics,4,8,81.5,5,2.746,0.0469,0.3,71.74,0.7349,37,30,86.5,1
1395,584,History,5,7,69.4,4,2.107,0.2076,1.6,70.03,1.2257,39,20,62.7,1
8400,751,Mathematics,1,9,88.4,3,2.335,0.0267,0.6,75.56,-0.0847,39,29,100.0,1
9082,937,History,1,3,56.8,1,1.232,0.0,,54.52,2.0284,10,5,62.8,1
5171,249,Mathematics,4,10,98.4,6,2.352,0.2719,8.4,77.67,0.6217,17,10,93.9,1
5360,899,History,4,1,50.4,3,1.549,0.1901,0.3,44.43,1.0135,32,8,27.8,0
3502,972,Mathematics,4,1,23.2,4,1.833,0.2283,1.7,45.5,-8.5803,46,17,35.6,0
1717,439,Science,1,10,21.5,4,2.638,0.1849,3.6,,-0.1276,22,21,100.0,1
3782,228,Computer Science,5,1,32.7,8,1.351,0.0867,10.4,43.85,-4.8669,33,3,30.6,0
5946,537,Mathematics,4,2,76.9,3,1.34,0.0364,1.4,54.44,4.3781,31,11,42.6,0
6486,850,Computer Science,1,2,41.2,4,1.75,0.0769,7.5,48.63,1.395,10,4,47.8,0
9335,600,Science,4,7,59.5,2,2.337,0.026,4.4,68.07,-0.736,13,6,55.6,0
5980,157,Science,4,9,62.3,5,2.635,0.186,5.6,76.87,2.1546,29,20,95.2,1
8266,297,History,4,8,40.6,7,2.562,0.1446,9.9,68.27,-1.5994,26,17,85.8,1
5491,310,Computer Science,1,4,63.9,9,1.77,0.2521,0.1,52.89,-0.7674,19,13,72.6,1
8192,144,English,5,2,83.5,8,1.84,0.177,3.8,43.2,-0.8858,26,7,44.0,0
6588,196,History,1,3,60.9,10,1.684,0.1251,6.9,49.69,1.3657,27,14,70.6,1
8651,378,Computer Science,1,10,83.0,6,2.12,0.4223,10.8,82.09,-0.8184,44,39,100.0,1
4636,634,Mathematics,4,5,50.6,14,1.943,0.2339,0.7,58.62,-1.3528,29,16,79.7,1
2167,509,Mathematics,3,9,66.6,3,2.552,0.2079,2.1,69.87,-0.7376,22,15,93.1,1
2062,560,Science,3,8,62.4,6,2.507,0.4758,0.4,74.51,-0.9867,17,11,87.7,1
3156,490,English,3,3,86.8,8,2.081,0.1546,9.0,50.8,-1.6788,44,18,48.9,0
8860,946,Mathematics,1,9,70.6,4,2.495,0.3015,9.7,77.85,-0.3208,42,35,85.2,1
6161,143,Computer Science,4,10,,6,2.231,0.0791,3.3,73.32,-0.8141,28,19,91.9,1
6305,126,Computer Science,3,3,72.2,8,1.904,0.4222,0.1,52.23,1.2226,34,17,58.9,0
7541,893,Mathematics,2,10,,9,2.567,0.1004,0.5,78.83,-3.8136,11,9,100.0,1
5729,196,Computer Science,2,8,70.1,6,2.348,0.1179,4.9,75.22,-7.9579,15,13,100.0,1
8330,647,Computer Science,2,1,59.2,9,1.498,0.3864,20.3,46.05,1.0492,44,22,46.8,0
6334,720,Science,5,4,63.7,1,1.726,0.0,9.1,54.07,0.7851,11,4,29.4,0
9924,666,English,4,4,59.0,6,1.701,0.2682,8.0,53.84,1.2483,17,6,44.9,0
5330,803,Science,1,6,44.8,6,1.852,0.0974,2.7,63.29,0.8237,17,10,90.1,1
9010,318,English,1,2,41.7,7,1.831,0.2123,21.1,46.38,0.0035,45,20,49.4,0
7801,284,Computer Science,4,7,87.0,4,2.168,0.3298,8.7,62.19,0.1944,48,33,70.6,1
5846,168,English,5,5,107.1,13,1.906,0.2084,2.0,49.0,-0.2997,45,17,77.7,1
7731,928,Computer Science,4,10,66.8,3,2.858,0.1487,6.9,79.92,7.8803,30,19,74.9,1
8241,229,Computer Science,5,6,60.8,5,1.95,0.0565,2.8,63.78,7.9915,34,18,70.1,1
1953,666,Science,3,6,29.3,4,2.228,0.0388,5.4,69.45,5.2166,43,25,78.1,1
3539,989,Science,3,6,16.0,4,2.114,0.3088,17.5,57.72,-8.0497,40,23,69.4,1
8056,708,History,5,10,19.8,8,2.476,0.1573,,81.91,2.7766,26,18,91.4,1
2542,947,Mathematics,4,8,73.3,3,2.308,0.1223,7.9,69.29,2.6398,39,20,70.9,1
6293,698,History,3,10,,2,2.102,0.0127,4.5,76.41,-5.8521,27,20,87.2,1
2191,905,History,4,4,76.5,4,1.677,0.0229,15.0,58.27,3.6779,38,19,47.0,0
7313,730,English,3,10,32.6,5,2.566,0.1241,0.7,77.69,-0.4773,31,25,93.6,1
7938,819,Computer Science,4,8,64.0,5,2.253,0.2083,6.4,71.93,-0.9023,46,31,63.5,1
3681,433,Computer Science,4,9,49.8,6,2.188,0.0527,0.2,81.5,-3.21,28,21,81.4,1
2540,253,Computer Science,2,4,33.5,7,1.66,0.3091,1.4,60.01,1.8841,25,15,85.3,1
7172,646,Mathematics,5,1,25.4,6,1.868,0.0832,1.9,41.9,-3.5185,13,2,51.9,0
6541,178,English,1,3,16.9,4,2.132,0.3292,2.8,51.47,3.7805,47,26,89.1,1
2365,678,English,5,1,32.9,10,1.609,0.2264,16.8,48.25,1.2934,45,4,25.6,0
9691,954,Computer Science,4,7,115.6,7,2.103,0.2603,0.3,67.37,0.1279,10,6,76.3,1
9702,512,History,4,1,92.6,5,1.947,0.0131,0.9,47.19,1.7695,43,13,45.4,0
8494,645,Mathematics,5,4,64.5,2,2.276,0.0073,1.1,50.52,4.541,40,11,40.7,0
5312,708,History,4,1,50.8,5,1.059,0.062,2.8,45.99,-0.1786,44,6,46.8,0
2324,268,Science,3,2,45.3,4,1.96,0.1423,0.3,52.24,-0.8436,20,6,52.5,0
4141,780,English,4,1,62.7,3,1.666,0.2032,16.8,41.18,1.9463,27,7,30.8,0
8419,762,English,5,5,45.7,2,2.259,0.0006,4.1,,-0.5035,15,6,37.2,0
4486,682,History,5,7,45.6,2,2.564,0.1179,8.4,70.52,4.1809,34,13,62.2,1
2810,614,Mathematics,5,3,72.2,6,1.757,0.0593,7.4,46.24,-2.2825,20,4,29.4,0
7588,413,English,2,8,34.8,12,2.33,0.1018,5.4,72.66,-0.946,44,33,100.0,1
3923,131,History,2,5,10.0,7,2.149,0.3101,11.7,57.29,4.9051,23,18,67.4,1
6301,386,Mathematics,2,5,45.4,1,1.866,0.0,11.6,59.99,-3.1554,40,24,52.4,0
5186,693,History,2,5,96.3,8,1.969,0.0659,0.7,58.87,1.3245,39,24,85.2,1
9905,142,Mathematics,2,8,19.3,4,2.282,0.2408,11.6,68.09,-1.0678,30,19,79.9,1
6977,716,Computer Science,2,2,29.0,3,1.474,0.8927,3.7,51.55,-3.4643,12,5,39.4,0
5268,100,Mathematics,2,2,44.1,10,1.388,0.287,1.6,42.12,-3.4028,30,9,53.0,0
5748,672,Science,5,8,20.1,2,2.657,0.1094,4.7,70.34,0.71,32,17,69.5,1
5849,369,Computer Science,1,9,97.6,7,2.385,0.3055,1.6,82.13,-2.0764,19,18,100.0,1
4709,279,History,2,10,62.4,3,3.062,0.1814,3.3,78.36,-2.5336,41,32,95.9,1
7619,835,Computer Science,5,10,15.5,5,2.482,0.157,8.5,76.37,1.4929,43,29,78.7,1
9647,617,Computer Science,1,2,56.8,5,1.685,0.1255,0.2,46.66,-2.3679,20,8,57.1,0
4072,202,History,2,4,59.0,9,1.57,0.0883,1.0,64.09,3.4917,36,21,68.7,1
7530,109,History,1,8,54.0,2,2.446,0.0668,15.7,75.89,-0.0871,38,29,75.9,1
1504,682,Science,1,2,55.9,7,1.657,0.2158,2.9,53.33,3.9996,12,4,73.6,1
2214,189,History,3,4,56.8,5,2.106,0.4315,1.8,55.88,0.4698,33,15,72.0,1
2531,325,English,4,10,67.7,6,2.109,0.2683,12.8,77.46,-0.2476,36,31,86.1,1
8576,769,English,3,1,69.3,4,1.564,0.0337,12.1,43.28,0.5336,25,9,34.5,0
