candidate_id,skill_score,exp_years,group
3479,0.3078085066496698,14,A
3480,0.7357800171324613,12,A
3481,-1.1190956652246096,11,A
3482,-0.27710772846696413,11,A
3483,0.49322438326273077,7,A
3484,1.4229374649405777,4,A
3485,0.21088562651159104,1,A
3486,2.256666358452022,0,A
3487,1.8239595936939874,7,B
3488,0.4748413082716607,12,B
3489,-0.225116778193025,0,B
3490,-0.6456652540601977,13,A
3491,-2.6863678524870687,5,A
3492,0.781266792744539,0,A
3493,0.7413049486351461,9,A
3494,-0.5378267181032508,2,B
3495,-0.3831943700424925,13,A
3496,-0.3337072582342502,7,A
3497,-0.3074456407175582,6,B
3498,0.6249360485588735,0,A
3499,-0.7332260930862203,2,B
3500,1.8627726720152826,13,B
3501,-0.42948189631592604,7,A
3502,-1.3208588763800515,1,B
3503,-0.7342738222488485,9,B
3504,0.32558509773086936,14,A
3505,0.2161629334693131,11,A
3506,0.8153950267801353,4,A
3507,0.045260061507698214,5,A
3508,0.4488592258280216,9,A
3509,0.8718860684822038,14,A
3510,-2.0967974980037996,0,B
3511,1.785880028521527,1,A
3512,-1.7245308795883194,10,A
3513,1.6702040537903369,13,A
3514,-1.4738155401377713,0,B
3515,-0.23929159533279776,3,A
3516,-1.4325190156280656,12,B
3517,0.26106592164927644,9,B
3518,0.1472645960730404,3,A
3519,0.9225116502181487,6,B
3520,1.3209786253016849,6,B
3521,-0.11411880009490648,13,B
3522,0.11067049726058419,5,B
3523,0.9648222778107979,3,B
3524,0.0744322992908681,14,B
3525,0.39670815250091507,3,A
3526,-0.28610307687114733,4,B
3527,0.6285363020701816,10,B
3528,0.7722832890107413,5,A
3529,0.5930833821000541,6,B
3530,2.2950205860672965,4,B
3531,0.883170667396519,14,B
3532,1.1047120937762445,3,B
3533,1.283124647265862,7,A
3534,-0.6252501283992856,3,A
3535,0.8717734106138394,12,B
3536,0.9084455326364027,12,A
3537,1.2459543156672543,4,B
3538,-1.9558317640540144,14,B
3539,-1.9027187959974114,13,A
3540,-1.7583537555186963,4,B
3541,-0.3428092074345782,1,A
3542,0.954852852781688,12,B
3543,-0.5140452569237369,9,A
3544,-0.2616526530251176,2,A
3545,-0.3535748243892516,12,B
3546,-0.40448768611939007,14,B
3547,0.023948508042644905,10,B
3548,0.08030143735688786,5,B
3549,1.2717349145630779,4,B
3550,0.7868582754465343,5,B
3551,0.8129796033351155,11,A
3552,-0.08470160190984347,13,B
3553,0.9918760713720095,5,B
3554,0.4217016965362454,3,B
3555,-0.8236640351726586,7,B
3556,0.5534865661648004,11,A
3557,0.5117075352675686,13,B
3558,-0.6155242370214463,13,A
3559,-0.002109998203112487,7,A
3560,0.6148045224244368,0,A
3561,-0.3783678531872099,3,A
3562,-0.4428317922530085,5,B
3563,-0.6502783168247319,4,B
3564,-1.8226800277922508,4,A
3565,0.9095932730055863,8,A
3566,-1.1065461058462418,7,A
3567,0.2365681168703786,3,A
3568,-2.6410063048375028,14,B
3569,-1.0141942907696608,8,A
3570,-0.2782673138357022,0,A
3571,0.5714729002085649,3,A
3572,-1.225374750482875,13,B
3573,0.004598857235858826,12,B
3574,-0.30053489975233805,9,A
3575,-0.1518184803791228,4,A
3576,0.18631503562013454,12,B
3577,-1.240523400736151,12,B
3578,-0.16116634839358185,13,B
3579,0.7377015032259918,7,B
3580,-0.5221687675711333,1,A
3581,-0.17281254382506195,5,A
3582,-0.353926331843839,11,B
3583,1.989479312131728,10,B
3584,-1.8588002800286498,12,B
3585,1.4982221107050988,10,B
3586,-1.1581618753447867,3,B
3587,0.09513676182845011,8,B
3588,0.6714200022958823,3,A
3589,-0.7417928850393621,3,A
3590,1.1420689575283884,10,B
3591,0.24641428832128645,14,A
3592,-0.012263721777532327,9,A
3593,-0.9881900307369381,3,A
3594,0.9549845039154652,12,A
3595,1.3441180935503443,1,B
3596,-1.5842970267744398,8,A
3597,0.022451690393491347,6,A
3598,-0.3336559518732585,3,A
3599,1.1974338826260238,13,B
3600,-1.2695583790892544,4,A
3601,0.025313425398706114,14,A
3602,-0.7641561655277718,13,A
3603,-1.1145557007545248,3,A
3604,0.5450039159661915,8,B
3605,-1.2380202397425706,14,B
3606,2.1441451297846728,5,A
3607,-0.27777131720115783,12,B
3608,-1.276542656697393,14,B
3609,-0.7115144109092414,1,A
3610,-1.7279575717654212,12,B
3611,0.30490703989318035,6,B
3612,-0.030057637125305025,6,B
3613,-0.9264070342674814,0,A
3614,0.2704453090188481,14,B
3615,1.3753974447733208,4,B
3616,-0.16342457553094553,7,A
3617,-1.5480686840631803,4,B
3618,1.9185847813741428,12,B
3619,1.0725747557542644,11,A
3620,-0.7949184839985336,4,A
3621,1.8010651644568831,6,B
3622,1.0282036618982855,10,A
3623,1.0770467735926526,7,A
3624,-0.693153926701289,6,B
3625,-1.1453173634703562,1,A
3626,-1.4663612362655762,14,A
3627,0.4482967971386122,6,A
3628,0.7911877126379052,10,B
3629,0.00632506760781716,14,A
3630,0.2696044737062522,14,A
3631,-0.20982545737440045,10,A
3632,0.35790308234785606,0,B
3633,-2.2914238350534,14,B
3634,0.59950424335244,10,A
3635,-0.3743277552711387,9,A
3636,-0.6466467739764548,2,A
3637,0.4027762233545232,7,B
3638,-0.31841520654294625,10,B
3639,-0.6597581879220261,6,A
3640,0.5862145767624561,3,B
3641,-0.9298196035953753,6,A
3642,-0.982653710114356,4,B
3643,-1.3817113056284298,0,A
3644,0.9382774278374094,6,A
3645,-0.2722753791165132,10,A
3646,0.5794731062247852,13,B
3647,-0.8271236296849522,12,A
3648,0.05177731757254532,14,A
3649,-0.6170438819439028,6,B
3650,0.29862164584300066,0,A
3651,-0.0273022494179301,12,B
3652,-0.9925288583704277,14,B
3653,-0.18675507584490994,10,A
3654,0.6936825064608529,12,B
3655,0.4629729435867318,8,A
3656,-1.476152317908479,7,B
3657,-0.35694946409070805,11,A
3658,-0.36451055232060725,0,A
3659,-0.4701027620520998,10,B
3660,0.7988727196130435,14,B
3661,0.49227737417261797,8,A
3662,2.2829352170106327,8,A
3663,0.3216948962901542,2,B
3664,1.6087748292149757,13,B
3665,-1.3667767319495143,1,A
3666,-1.0705215833859831,13,B
3667,0.029505628094256362,14,B
3668,0.5528769557408953,0,B
3669,-0.38242764844924027,2,A
3670,0.4536522818874674,11,A
3671,-0.8255378129621919,7,A
3672,-0.20792466141294777,9,A
3673,0.06699257099728825,14,B
3674,-0.4757296045107319,3,A
3675,-0.039293419666037006,1,A
3676,-0.247055477148377,12,B
3677,1.2241121288979626,9,A
3678,0.05159991111572514,11,A
3679,-0.1505349195283908,13,B
3680,1.1098546138482284,11,B
3681,-1.7009844063163795,5,A
3682,-0.2347427962253789,14,A
3683,-0.0655226537602198,5,A
3684,-0.3328886236440358,1,A
3685,-1.4401894815880927,0,A
3686,-0.8834452544490398,5,B
3687,-1.539405806155421,2,B
3688,0.873426252870942,6,A
3689,0.3553258898729872,5,A
3690,-0.2372175545005358,4,B
3691,0.46086304394031785,12,A
3692,-0.35757489222104144,4,A
3693,-1.4706906793680343,10,A
3694,0.949342358185955,2,B
3695,-0.26779925410258154,13,A
3696,-1.4963375876762082,4,A
3697,-1.3265951034303052,2,A
3698,-2.0303301616124054,1,B
3699,0.11908338287688229,1,A
3700,-0.5570799375957141,3,B
3701,1.864052050618261,13,A
3702,1.9792767674132155,13,B
3703,-0.5815802071454438,6,B
3704,-2.0631749648618243,3,A
3705,0.7182863172167642,9,A
3706,-0.963198875143569,13,A
3707,-1.0475267554361412,10,A
3708,0.33995230417481254,9,B
3709,-0.5641464224262548,2,B
3710,-1.964816370264224,0,B
3711,-0.1415485729661549,1,A
3712,0.5845106741614877,4,B
3713,0.42457179879240636,12,A
3714,0.35340003944095105,13,A
3715,0.06812335245122557,12,B
3716,-1.1622196350472072,7,A
3717,1.126481016214056,9,A
3718,-0.2443366252401629,6,A
3719,-0.18836663609226195,12,B
3720,0.32070584895846743,14,A
3721,-0.3691037887630131,7,A
3722,-0.20068168347885718,12,A
3723,-2.953987812775547,5,B
3724,-0.9869519941819791,7,A
3725,-1.1863778369829179,7,B
3726,-0.10722770531168169,5,A
3727,-0.5305592389358973,4,B
3728,1.2717414045358248,11,A
3729,-0.05186542571095992,1,A
3730,1.3701039769904046,9,B
3731,0.6807503818433995,6,A
3732,-0.3884672420559987,7,A
3733,1.4050232653655057,8,A
3734,2.524795685335966,7,A
3735,1.6086036285858205,14,A
3736,1.0828134005393568,14,B
3737,-0.5260710898347055,4,A
3738,-0.6174937193936694,6,B
3739,-0.42090251659548383,10,A
3740,0.22208072399352755,6,A
3741,-1.6565079580791946,14,A
3742,-0.8947776974045086,13,A
3743,0.4227193013292267,3,A
3744,-1.801557374809281,13,A
3745,-0.17433776482959804,12,B
3746,-0.044391516524456345,2,A
3747,1.8970538443306137,4,A
3748,0.2443764497401798,0,A
3749,-0.13855269043113747,7,B
3750,-2.4272446403506818,3,B
3751,-1.8711818994090432,0,A
3752,0.5836771475018521,3,A
3753,0.9692211804253841,1,B
3754,-0.39720796827643484,4,B
3755,-1.7592561921170635,12,B
3756,1.6294750597996104,5,A
3757,0.5012942573504732,12,B
3758,0.03615011494319165,1,A
3759,-0.6091619438758132,0,B
3760,-0.22542795731196888,10,A
3761,1.32718653819229,12,A
3762,-1.1559621567822014,10,A
3763,0.09117622995188956,9,B
3764,0.40797707012726925,7,A
3765,-1.6279808447787971,10,B
3766,1.0876062295435225,11,B
3767,1.1686538528941284,10,A
3768,0.5028885823258457,12,A
3769,-0.47829779935396516,9,B
3770,0.08633432016682718,13,B
3771,0.42324906596525724,3,B
3772,-1.2509846813192318,0,A
3773,0.45586910301240585,5,A
3774,1.5698676111757417,0,A
3775,1.4822447117293964,5,A
3776,1.2988710993460257,0,B
3777,0.2030955693911233,8,B
3778,-0.9192252148481919,1,B
3779,-1.6108594302068449,1,A
3780,-1.4221803453797612,6,B
3781,-1.1783765044705494,14,B
3782,-0.6516089623358672,9,B
3783,0.6170405965957015,0,B
3784,-2.2484860192229172,8,B
3785,-0.3595839465876173,4,B
3786,-0.5184395919368355,6,A
3787,0.08807261096556476,10,A
3788,0.009410518271600339,0,B
3789,1.4205208156102493,4,B
3790,1.662525149012982,8,A
3791,0.23173279584182552,2,B
3792,-0.878438631823531,8,A
3793,1.1211706286271923,10,A
3794,-0.34634323588044674,14,B
3795,0.47406398984102166,3,B
3796,2.3331373158898217,4,A
3797,-0.4140445813699329,11,A
3798,0.6161914053884805,7,A
3799,1.0071311101878115,7,B
3800,0.6682891116160027,6,A
3801,-0.7216405549641741,14,B
3802,-0.9916302717907794,1,A
3803,0.8764509533411377,14,A
3804,0.6553140142193643,11,A
3805,0.763699796255723,9,A
3806,-0.1627842071380129,8,B
3807,-1.7153464947072512,2,B
3808,0.0710988082682834,3,B
3809,-0.5516161117361231,3,B
3810,-0.3376083493839568,0,B
3811,0.9456227156403998,2,B
3812,0.44265747764997115,14,B
3813,0.4978262903050696,8,A
3814,0.3509166753182888,10,B
3815,0.2288499251421111,3,B
3816,2.1208695145762215,5,B
3817,0.5660856954859356,11,A
3818,-0.6633279718053763,3,A
3819,0.12565219217244084,5,B
3820,0.04962980148077738,12,A
3821,0.2251324743097203,3,A
3822,-0.2972082302445048,14,A
3823,1.0162006903877323,5,B
3824,-0.3039464305457199,13,A
3825,2.365723748529897,10,A
3826,-0.5596841262222445,0,A
3827,0.3981930165489438,1,B
3828,-1.9167987097423866,9,A
3829,-0.5152819706137826,0,A
3830,0.8705561154428334,6,B
3831,0.03070937845229536,2,B
3832,-1.0713830461156244,14,A
3833,1.6335996970981659,1,A
3834,-0.3368907245361633,11,A
3835,0.15087797875773137,7,A
3836,-0.44108490096699904,6,A
3837,-1.0449731875054458,9,A
3838,-1.0503030451235664,9,B
3839,-0.6339928911867264,14,A
3840,0.09702232636260498,6,B
3841,1.1421424790812191,0,A
3842,-1.0070342394895668,6,A
3843,0.6874552050818592,13,B
3844,1.4292306246784727,13,B
3845,0.09834291668874448,10,A
3846,0.04218534411215867,5,B
3847,0.36008974789112624,0,A
3848,0.7242111701594698,12,B
3849,0.19473829415713048,7,A
3850,-1.1961775909572498,12,A
3851,1.5627615719505594,14,A
3852,1.1596302871879753,0,A
3853,1.34708138503495,1,B
3854,1.3887986496728644,8,A
3855,0.5530077383320153,8,B
3856,-1.2283490864550466,6,A
3857,-0.9019771911677807,12,B
3858,-1.495726944223721,7,B
3859,-0.9941780304515697,1,A
3860,0.5016486715518897,2,B
3861,1.7960288697880893,3,B
3862,0.8685550459835976,1,A
3863,0.23188315139329238,5,A
3864,0.3969837877369046,4,A
3865,0.3033254190537424,5,B
3866,0.6011499950390242,14,B
3867,1.1477060144219478,13,B
3868,0.02192435267216091,1,B
3869,1.1055782432660555,12,B
3870,1.341040052612886,14,B
3871,-0.8810882992506478,6,A
3872,0.41658587752881127,14,B
3873,-1.3355450807606437,11,B
3874,-1.218968659573943,8,A
3875,-0.24899057391789034,1,B
3876,-0.2832484635945296,12,B
3877,1.2232795919423083,14,B
3878,1.1968298816854381,0,B
3879,-0.3529476296984002,2,B
3880,-1.8886304968705958,6,A
3881,-0.08931617388584016,12,A
3882,0.46855795183742405,13,B
3883,0.4479607355180664,4,A
3884,-0.765380388568985,3,A
3885,1.7358657295012871,13,A
3886,0.031835737474260876,3,A
3887,0.2029530639275287,1,B
3888,-1.227839721618105,4,B
3889,-0.6123540605562378,12,B
3890,-1.3930310602911689,9,B
3891,2.7898348423718593,14,A
3892,0.7244021130576959,3,A
3893,0.2677654732388517,7,A
3894,0.12966345743646296,5,B
3895,-1.1530860813743111,10,B
3896,-0.7641921515995425,10,A
3897,-1.2139272518344406,11,A
3898,-0.03927680552844218,14,B
3899,-2.3840288584064764,3,A
3900,0.8291998902552672,6,A
3901,-0.37888958752472385,1,B
3902,0.49497285024561327,1,A
3903,-0.21906509590350365,12,B
3904,-1.5843638534693063,3,A
3905,2.0942789867951817,2,B
3906,-1.0716377241662722,7,B
3907,-0.30438826845677525,8,A
3908,-1.0772553447019144,11,A
3909,-0.29026981844028676,3,B
3910,0.9183363274714516,1,B
3911,1.1022845261269847,12,B
3912,-0.44595920116488624,4,B
3913,-0.05717555064612298,4,A
3914,-0.18838347416308857,2,A
3915,0.0964995467670264,12,A
3916,1.4492055131178496,5,B
3917,0.06520265434358552,1,A
3918,2.4178254862364406,14,B
3919,0.7197253493024808,3,A
3920,0.5109914430733327,8,A
3921,1.1631671615065078,6,B
3922,1.353455666991272,6,A
3923,0.7351826814749849,8,B
3924,-0.07695575021537225,14,B
3925,0.6122026637429746,0,B
3926,-0.07193734566478954,4,B
3927,0.1175034411434699,0,A
3928,-0.18024143779997107,10,A
3929,-0.6928752700128297,5,B
3930,-1.219438259380033,12,A
3931,1.6671357075602382,8,A
3932,-0.2998278969824014,2,B
3933,-2.7297902906132236,12,B
3934,-0.8103852118614214,10,B
3935,-0.2219515429486657,5,A
3936,0.07889823751804462,2,A
3937,-0.7833061666037522,7,A
3938,-0.8144417014260353,9,B
3939,-0.6383500603221938,3,A
3940,-1.083593591726355,2,A
3941,-0.06108279781162161,13,B
3942,-0.0033148689671800456,5,B
3943,0.44630779259745473,4,A
3944,0.9245715281699803,2,B
3945,1.7969518791200088,7,B
3946,-0.6184777749926105,10,B
3947,0.4562092848850787,13,A
3948,-1.715886739048333,12,B
3949,1.5442526976674045,2,A
3950,1.9770920874321654,7,A
3951,-0.1111670625585886,4,B
3952,-0.6930357108870202,1,B
3953,0.6289165763750302,6,A
3954,-0.7071019677004684,10,A
3955,-0.32767728011052666,10,A
3956,0.16731196459092929,7,A
3957,-0.03086381207187766,14,A
3958,-0.13568616115214,10,A
3959,1.570792088905623,3,B
3960,-0.5931125960769541,11,A
3961,2.254352179825636,14,A
3962,0.6951754449072882,0,A
3963,0.13996586387794943,5,A
3964,-0.2912771441963676,10,A
3965,0.24582522706221174,7,A
3966,-1.2574441337845743,13,A
3967,0.6046090737030214,1,A
3968,-0.3661151493136345,14,B
3969,0.22216988511893265,1,A
3970,-2.1940704988038493,3,A
3971,-0.9974823529337865,6,B
3972,-1.5341081619072945,8,B
3973,1.7054840676310339,2,B
3974,0.9992898231240451,5,B
3975,0.21310425664320212,11,B
3976,0.8270957199345799,11,B
3977,-0.8086292979283372,13,A
3978,1.0528254054223973,12,B
3979,0.5434871124215268,14,A
3980,0.7046552300698673,5,A
3981,-0.0975419786276464,4,A
3982,-0.20519240875856018,13,A
3983,-0.7093593395938925,7,A
3984,1.128266113300894,1,A
3985,-0.25924858818817403,13,B
3986,0.7059375649875888,10,B
3987,-0.8043968053603555,11,B
3988,1.4028845058197636,1,B
3989,-0.803435592009094,14,B
3990,-1.009128687795747,9,A
3991,-0.9879897074375443,1,A
3992,-0.2357771451300726,10,A
3993,1.4428154548346261,10,A
3994,-0.5437236877115513,3,B
3995,0.5772891446491413,6,B
3996,-0.4410140858600647,8,A
3997,-0.4561874100590928,10,B
3998,0.7517171769019267,1,A
3999,0.29372892404391204,13,A
