student_id,job_id,successful_match
S02328,J00444,0
S00823,J00520,1
S00012,J00637,0
S00168,J00972,0
S01662,J00613,0
S04710,J00213,1
S02362,J00272,1
S04986,J00625,0
S01794,J00195,1
S03144,J00633,0
S03008,J00898,0
S04536,J00344,1
S04611,J00002,1
S01391,J00834,1
S04573,J00296,0
S01263,J00523,0
S04702,J00838,1
S03700,J00060,1
S03064,J00147,0
S04384,J00806,1
S03229,J00734,0
S02401,J00854,1
S03092,J00267,0
S03966,J00246,1
S02387,J00217,0
S04726,J00739,0
S01312,J00582,0
S03014,J00154,0
S04408,J00213,0
S03252,J00115,0
S02594,J00234,0
S01452,J00318,1
S03236,J00210,0
S04805,J00590,0
S04763,J00760,0
S04936,J00366,1
S02444,J00386,0
S03694,J00770,0
S01819,J00306,0
S01059,J00445,0
S03341,J00316,0
S02680,J00463,0
S02395,J00244,0
S00378,J00284,0
S00314,J00385,0
S04720,J00223,0
S02736,J00273,1
S02459,J00579,0
S02340,J00272,0
S00966,J00893,1
S04379,J00793,0
S01052,J00289,0
S04123,J00934,1
S02324,J00767,1
S03337,J00837,0
S03604,J00562,0
S02924,J00581,0
S04138,J00362,1
S04828,J00291,0
S00382,J00506,0
S03016,J00734,0
S03459,J00844,0
S01679,J00389,0
S00573,J00561,0
S00786,J00269,0
S02906,J00927,1
S03000,J00485,1
S01580,J00383,0
S03520,J00582,0
S00149,J00723,0
S02737,J00143,0
S00681,J00347,0
S04637,J00481,0
S01889,J00713,0
S04241,J00444,0
S01974,J00411,1
S01477,J00359,0
S03701,J00733,1
S01866,J00125,1
S01722,J00388,1
S02079,J00375,0
S03499,J00591,1
S03201,J00881,1
S00186,J00914,0
S03941,J00428,0
S03222,J00248,0
S03515,J00619,1
S03685,J00808,0
S00919,J00938,0
S01638,J00912,0
S04159,J00472,1
S04081,J00664,1
S04230,J00661,0
S04516,J00028,1
S02912,J00356,0
S01103,J00513,1
S03277,J00846,1
S02542,J00251,0
S00585,J00370,0
S01499,J00033,0
S01062,J00222,1
S03937,J00751,1
S04673,J00963,0
S01344,J00340,0
S00375,J00103,1
S02885,J00265,1
S01485,J00857,0
S04420,J00862,0
S03890,J00183,1
S04929,J00371,0
S04250,J00266,1
S00644,J00296,0
S04589,J00204,0
S02407,J00566,0
S00088,J00889,0
S02156,J00861,0
S02866,J00828,0
S01752,J00338,0
S00952,J00218,0
S01726,J00198,0
S00363,J00207,1
S01921,J00978,0
S02811,J00940,1
S01579,J00184,0
S00213,J00006,0
S03770,J00828,1
S04386,J00459,0
S04050,J00693,1
S03996,J00806,0
S02327,J00248,1
S03142,J00865,0
S03615,J00206,0
S04267,J00283,1
S01269,J00090,0
S01475,J00988,0
S01628,J00443,0
S00081,J00870,0
S03131,J00560,1
S03387,J00175,1
S01764,J00665,1
S00652,J00319,0
S00292,J00847,1
S04862,J00523,1
S00037,J00131,0
S04866,J00094,0
S00649,J00839,0
S01058,J00060,0
S03984,J00745,1
S02830,J00633,1
S00452,J00322,1
S01683,J00548,0
S02642,J00445,0
S03782,J00890,0
S04416,J00461,0
S00069,J00835,0
S02040,J00993,1
S00487,J00314,1
S02585,J00958,0
S02205,J00356,0
S02241,J00610,1
S01616,J00472,1
S02614,J00201,0
S00476,J00133,0
S01884,J00703,1
S00855,J00671,1
S04133,J00407,0
S03291,J00550,0
S04353,J00080,0
S01145,J00934,1
S00691,J00656,0
S04801,J00898,0
S02224,J00666,1
S00957,J00586,0
S01100,J00728,0
S04335,J00344,1
S00297,J00897,0
S01291,J00565,0
S03213,J00252,0
S04356,J00692,0
S02371,J00392,0
S01042,J00557,1
S00400,J00297,0
S04876,J00642,0
S03016,J00278,1
S03734,J00828,0
S03108,J00713,1
S00018,J00028,0
S02420,J00579,0
S03551,J00402,0
S01628,J00483,1
S00963,J00490,0
S00694,J00768,0
S02809,J00600,0
S01156,J00722,0
S01841,J00846,0
S01437,J00138,0
S03360,J00921,0
S01002,J00058,0
S04805,J00584,1
S03217,J00716,0
S00443,J00351,0
S02047,J00925,0
S00241,J00455,1
S00613,J00519,0
S00935,J00376,0
S01609,J00639,0
S04269,J00824,1
S00867,J00260,0
S02836,J00844,0
S02057,J00798,0
S01474,J00252,1
S00906,J00987,1
S02391,J00969,0
S03820,J00931,0
S04360,J00003,0
S02413,J00654,0
S03167,J00182,1
S03021,J00970,0
S02231,J00576,1
S04103,J00804,0
S00044,J00333,0
S01158,J00735,1
S02466,J00449,0
S03810,J00455,0
S04556,J00856,0
S00365,J00275,0
S01960,J00478,0
S01838,J00408,0
S04012,J00504,0
S00748,J00102,1
S02045,J00267,0
S03286,J00486,0
S02760,J00266,1
S04563,J00894,0
S01360,J00875,1
S02045,J00559,1
S04804,J00519,0
S02878,J00507,0
S01728,J00203,1
S01469,J00819,0
S01458,J00587,1
S04090,J00971,1
S02005,J00317,0
S01095,J00855,0
S03327,J00741,1
S01953,J00816,0
S01729,J00906,0
S02446,J00221,0
S04914,J00228,0
S00998,J00462,0
S02351,J00098,1
S00979,J00878,0
S01011,J00170,0
S02548,J00706,1
S02983,J00195,0
S00920,J00558,1
S04231,J00641,0
S01605,J00939,1
S00793,J00904,1
S04497,J00547,0
S02953,J00877,1
S04321,J00052,1
S00809,J00617,0
S00609,J00035,0
S04199,J00475,0
S04096,J00220,0
S03417,J00716,0
S00890,J00321,1
S04716,J00551,0
S03477,J00779,0
S00788,J00650,0
S00034,J00840,0
S03907,J00949,0
S00665,J00373,0
S03216,J00370,0
S01360,J00770,1
S02619,J00114,0
S02045,J00254,0
S04937,J00963,0
S02685,J00993,0
S02574,J00367,0
S04088,J00920,0
S01643,J00057,0
S02243,J00705,0
S01926,J00526,0
S04492,J00300,0
S03214,J00943,1
S04159,J00793,0
S03208,J00682,0
S02561,J00055,0
S04724,J00356,1
S00237,J00270,0
S03256,J00304,0
S04078,J00796,0
S04988,J00259,0
S04977,J00701,1
S04989,J00058,1
S02378,J00447,0
S00312,J00396,0
S04757,J00229,0
S01413,J00301,1
S01182,J00418,0
S00419,J00465,0
S00883,J00945,0
S04717,J00917,1
S02768,J00389,0
S00361,J00956,1
S01822,J00436,0
S04476,J00968,1
S01505,J00256,0
S00664,J00467,0
S00685,J00329,0
S02818,J00623,0
S02162,J00021,0
S00678,J00505,0
S04664,J00345,1
S00981,J00504,1
S02661,J00571,1
S02534,J00651,1
S03998,J00371,0
S02661,J00261,0
S02679,J00778,1
S01048,J00303,0
S03176,J00131,0
S01696,J00462,0
S00367,J00163,0
S01418,J00767,0
S02777,J00016,0
S01950,J00619,0
S00673,J00914,0
S00093,J00839,1
S02767,J00143,0
S02581,J00650,0
S00870,J00342,0
S03352,J00356,0
S04899,J00801,0
S02959,J00936,0
S03196,J00068,1
S03388,J00962,0
S03127,J00256,0
S04433,J00447,1
S03651,J00712,1
S01477,J00434,0
S01512,J00429,0
S00043,J00920,1
S00940,J00303,0
S01483,J00107,0
S00617,J00627,1
S03885,J00007,0
S03172,J00140,0
S03102,J00107,0
S00283,J00110,0
S00608,J00923,1
S03822,J00598,1
S01682,J00935,1
S00090,J00761,0
S01484,J00169,0
S01277,J00034,1
S01455,J00055,0
S00347,J00052,0
S04618,J00064,0
S01853,J00809,1
S02904,J00881,0
S03773,J00097,1
S04422,J00382,0
S02952,J00025,1
S00891,J00234,0
S01069,J00175,1
S00921,J00711,1
S03250,J00549,0
S01599,J00655,1
S04948,J00688,0
S04289,J00278,1
S03303,J00769,1
S01319,J00864,0
S00551,J00419,0
S04487,J00779,0
S01711,J00175,0
S01296,J00437,0
S00823,J00771,1
S03208,J00392,0
S04889,J00276,0
S04720,J00076,1
S03526,J00758,0
S04531,J00987,1
S00978,J00240,1
S01753,J00775,0
S04660,J00650,0
S01483,J00309,0
S00360,J00155,0
S01585,J00225,0
S03475,J00989,0
S03264,J00705,1
S04345,J00796,0
S03716,J00653,1
S01243,J00343,0
S03019,J00223,0
S00549,J00899,1
S04248,J00622,0
S03942,J00478,0
S03579,J00153,0
S00394,J00029,1
S01517,J00692,0
S01592,J00223,0
S01248,J00100,0
S01572,J00186,1
S00441,J00721,1
S04893,J00490,1
S02817,J00037,1
S00110,J00815,1
S04386,J00070,0
S00371,J00571,0
S03791,J00653,0
S04975,J00134,0
S01803,J00642,0
S01236,J00865,1
S01305,J00773,0
S04870,J00578,0
S00264,J00612,1
S02819,J00433,0
S01699,J00859,1
S04926,J00019,0
S02050,J00264,0
S02408,J00952,0
S04083,J00877,1
S04803,J00781,0
S04851,J00248,0
S00583,J00688,0
S02454,J00977,0
S00455,J00700,0
S00515,J00495,0
S04664,J00264,1
S03385,J00830,1
S04430,J00564,0
S00517,J00762,0
S03951,J00883,1
S02450,J00307,0
S04194,J00572,0
S04826,J00481,0
S02915,J00444,1
S02287,J00361,1
S00937,J00489,1
S00377,J00991,1
S03094,J00358,0
S00380,J00585,0
S03193,J00671,0
S02319,J00515,0
S00469,J00590,0
S02190,J00676,0
S03258,J00504,0
S04902,J00366,1
S03465,J00863,1
S00109,J00640,1
S02448,J00021,1
S04108,J00944,1
S01303,J00526,0
S04393,J00911,0
S00651,J00871,0
S04147,J00433,1
S00285,J00118,1
S02069,J00990,1
S01276,J00992,0
S02165,J00267,1
S04447,J00421,0
S02293,J00300,0
S00630,J00945,0
S01449,J00980,0
S02519,J00379,0
S01788,J00970,0
S00991,J00153,0
S01084,J00220,0
S01693,J00978,0
S04770,J00910,1
S01669,J00316,0
S02970,J00894,1
S04022,J00294,0
S02510,J00466,1
S03124,J00880,1
S04007,J00151,0
S01387,J00783,0
S03346,J00367,0
S03920,J00224,0
S01922,J00159,0
S02424,J00572,0
S00350,J00476,0
S04964,J00362,1
S03209,J00952,0
S01619,J00018,1
S03538,J00871,0
S04433,J00777,0
S00454,J00011,0
S01709,J00060,0
S04341,J00107,0
S03879,J00744,1
S01374,J00982,0
S01733,J00114,0
S03617,J00767,1
S04472,J00017,0
S01379,J00070,0
S02522,J00251,1
S01505,J00613,0
S04351,J00835,0
S01691,J00285,1
S00940,J00276,0
S00268,J00079,1
S03924,J00348,0
S01330,J00908,1
S00073,J00925,0
S01913,J00574,0
S03188,J00800,1
S02235,J00573,1
S03384,J00016,0
S00812,J00614,1
S02173,J00074,0
S02016,J00299,0
S03731,J00347,0
S00995,J00037,0
S00292,J00570,0
S00230,J00802,1
S04437,J00737,1
S04137,J00324,1
S03417,J00702,0
S02326,J00818,0
S02771,J00096,1
S00375,J00600,0
S00649,J00035,0
S01483,J00566,0
S04864,J00956,1
S00390,J00029,1
S04439,J00579,1
S03579,J00557,1
S03742,J00002,0
S03052,J00674,0
S03349,J00910,1
S03188,J00234,0
S00266,J00643,0
S02222,J00916,1
S04299,J00063,1
S01548,J00657,0
S03393,J00110,0
S03554,J00833,0
S01335,J00207,1
S00894,J00302,1
S02934,J00106,1
S02910,J00316,0
S04504,J00438,0
S02620,J00961,1
S01430,J00803,1
S04351,J00199,0
S01777,J00808,1
S04758,J00960,1
S02223,J00824,0
S03003,J00292,0
S01805,J00895,0
S00725,J00966,0
S01500,J00975,0
S01062,J00909,1
S00042,J00471,1
S03637,J00834,0
S04647,J00656,0
S00022,J00628,1
S01966,J00994,0
S04486,J00607,1
S03703,J00281,0
S03590,J00879,0
S03383,J00724,0
S02968,J00683,0
S01538,J00212,0
S02121,J00575,0
S01980,J00072,0
S03057,J00331,0
S03348,J00129,0
S03909,J00182,1
S02403,J00911,1
S01818,J00521,1
S00428,J00258,0
S04971,J00159,1
S00466,J00225,1
S00513,J00078,0
S03386,J00935,0
S03384,J00622,0
S01964,J00910,0
S01404,J00737,1
S04188,J00709,0
S00422,J00615,0
S00800,J00582,1
S03401,J00400,0
S00184,J00919,0
S00418,J00256,0
S03817,J00603,1
S03209,J00541,0
S00838,J00050,0
S00124,J00443,0
S01394,J00983,0
S00727,J00504,0
S03653,J00714,0
S02587,J00503,0
S04493,J00203,0
S00987,J00173,0
S02664,J00138,0
S00740,J00892,0
S00178,J00245,0
S04046,J00198,0
S02688,J00423,0
S03856,J00202,1
S02238,J00038,0
S03415,J00600,0
S02514,J00055,1
S02525,J00516,0
S01520,J00032,1
S04249,J00633,0
S00750,J00173,1
S03400,J00963,0
S01305,J00652,1
S04183,J00485,0
S00181,J00379,0
S00406,J00529,0
S01760,J00614,1
S02290,J00334,0
S02535,J00185,1
S01198,J00194,0
S04140,J00609,1
S04426,J00486,0
S04724,J00296,1
S02201,J00685,0
S00890,J00384,1
S03785,J00007,0
S02845,J00432,0
S04683,J00553,0
S01150,J00993,1
S02992,J00397,0
S03475,J00942,0
S04957,J00220,0
S04550,J00276,0
S02213,J00438,1
S02777,J00784,0
S01893,J00640,1
S04454,J00865,0
S03284,J00080,0
S01591,J00611,1
S00940,J00189,1
S04045,J00177,0
S02325,J00146,1
S02345,J00930,1
S02435,J00709,0
S01579,J00863,0
S02902,J00958,0
S00621,J00321,1
S04239,J00772,0
S04685,J00318,0
S03032,J00962,0
S03262,J00266,0
S04159,J00093,0
S00162,J00019,1
S01124,J00965,1
S02200,J00664,1
S03860,J00685,0
S04341,J00914,0
S01845,J00216,1
S00779,J00218,0
S02012,J00987,1
S02205,J00851,0
S03851,J00736,0
S04696,J00013,1
S01932,J00531,1
S02393,J00279,0
S03061,J00435,0
S00762,J00313,1
S00536,J00854,0
S03777,J00484,1
S00378,J00614,1
S02113,J00296,0
S03036,J00921,0
S00994,J00904,0
S01855,J00112,0
S01162,J00799,1
S04676,J00675,1
S01917,J00888,1
S00679,J00752,0
S00772,J00865,0
S00991,J00778,1
S01508,J00130,0
S01149,J00287,1
S01996,J00943,0
S04508,J00359,0
S01227,J00399,1
S02696,J00686,0
S00524,J00872,1
S01968,J00421,0
S02385,J00040,0
S03439,J00281,0
S02986,J00494,0
S02981,J00225,1
S01366,J00711,0
S04661,J00556,0
S01824,J00973,0
S02787,J00213,1
S00674,J00884,0
S01035,J00159,0
S04059,J00725,1
S02366,J00828,0
S04142,J00959,1
S04258,J00969,0
S04733,J00100,1
S00345,J00901,0
S01005,J00811,0
S01026,J00826,0
S04670,J00866,0
S02245,J00359,0
S02637,J00824,0
S01635,J00577,0
S00842,J00744,1
S04679,J00764,0
S03091,J00415,0
S00597,J00037,1
S02960,J00111,0
S03153,J00315,0
S03568,J00771,1
S03003,J00867,0
S01832,J00748,1
S04642,J00757,0
S00818,J00624,0
S02543,J00281,1
S03446,J00091,0
S03108,J00331,0
S04989,J00415,0
S02965,J00209,1
S01666,J00326,0
S03059,J00134,0
S01479,J00500,0
S00845,J00147,1
S03519,J00970,0
S01042,J00568,0
S01365,J00826,1
S04123,J00088,0
S02454,J00372,1
S02096,J00950,0
S04540,J00602,0
S02269,J00345,0
S01110,J00447,0
S04254,J00394,0
S01547,J00584,0
S04364,J00820,0
S02219,J00757,0
S00614,J00250,0
S01775,J00722,1
S00118,J00303,0
S01228,J00895,0
S04587,J00543,0
S03500,J00229,0
S04413,J00189,0
S02409,J00087,0
S00291,J00764,1
S02286,J00669,0
S03728,J00238,0
S04154,J00808,0
S01118,J00855,0
S00533,J00656,0
S01883,J00774,0
S03734,J00557,0
S04571,J00179,1
S01936,J00231,1
S02078,J00338,1
S00793,J00278,0
S04134,J00122,1
S01253,J00682,0
S03019,J00575,0
S02495,J00040,0
S03301,J00352,0
S01217,J00576,0
S04533,J00555,1
S02394,J00186,0
S04452,J00553,0
S04794,J00829,0
S01639,J00478,0
S03732,J00247,0
S01921,J00445,0
S02743,J00464,0
S00391,J00297,1
S03237,J00999,1
S01049,J00751,0
S00399,J00163,0
S02644,J00923,0
S04108,J00885,0
S01655,J00117,0
S04686,J00762,0
S04886,J00855,0
S03946,J00743,1
S04089,J00889,0
S03323,J00644,0
S02729,J00997,1
S01540,J00019,0
S04550,J00377,0
S00319,J00696,0
S03092,J00022,1
S00126,J00179,1
S01228,J00896,1
S03893,J00780,1
S00789,J00060,0
S01019,J00990,0
S04550,J00452,0
S04580,J00662,0
S02084,J00305,1
S03002,J00369,1
S03541,J00452,0
S03200,J00703,0
S03399,J00820,0
S01817,J00189,1
S04367,J00066,0
S02894,J00326,1
S00732,J00040,0
S00576,J00775,0
S03075,J00605,1
S01953,J00778,0
S01013,J00162,0
S03670,J00962,0
S01206,J00432,0
S02907,J00942,1
S04434,J00492,1
S02285,J00642,0
S00235,J00724,1
S00142,J00220,1
S03112,J00754,0
S01528,J00444,0
S01302,J00839,0
S01473,J00755,0
S04239,J00289,0
S03754,J00141,0
S01691,J00518,1
S00782,J00766,0
S02386,J00958,0
S00979,J00036,0
S04615,J00510,0
S00390,J00313,1
S01485,J00762,0
S00018,J00780,1
S03200,J00998,1
S01896,J00813,1
S04567,J00542,0
S04963,J00533,0
S03808,J00084,0
S02000,J00343,1
S01090,J00656,1
S01028,J00141,1
S04760,J00755,0
S00167,J00547,1
S02024,J00123,0
S02773,J00058,1
S02771,J00752,0
S04389,J00650,0
S00122,J00137,0
S01591,J00163,0
S04903,J00358,0
S03501,J00313,0
S02100,J00132,1
S04751,J00538,0
S02375,J00851,0
S00543,J00308,0
S03833,J00656,0
S04792,J00185,1
S02289,J00318,1
S01768,J00567,0
S00629,J00284,0
S03607,J00455,0
S02717,J00588,0
S00995,J00244,1
S04986,J00961,0
S01865,J00438,0
S01313,J00755,0
S01410,J00510,0
S01007,J00624,1
S01415,J00928,1
S01048,J00997,0
S01319,J00541,0
S04127,J00320,0
S01529,J00242,1
S02877,J00418,1
S00015,J00410,1
S02157,J00689,0
S03239,J00280,1
S03598,J00389,1
S02837,J00025,0
S00105,J00207,0
S00637,J00804,0
S01928,J00505,0
S04218,J00001,1
S00140,J00433,1
S01218,J00671,0
S01568,J00052,0
S03973,J00346,0
S03725,J00073,1
S00059,J00413,1
S03376,J00442,0
S04091,J00960,0
S01446,J00020,0
S03016,J00878,1
S03183,J00979,1
S03778,J00194,1
S04441,J00553,0
S00709,J00272,0
S00706,J00081,1
S01331,J00001,0
S03446,J00292,1
S00965,J00965,0
S01269,J00635,0
S02376,J00660,0
S01639,J00039,1
S00879,J00955,0
S04104,J00527,1
S00557,J00638,1
S01089,J00646,0
S03590,J00720,1
S01947,J00077,0
S00708,J00084,0
S01321,J00410,0
S03819,J00160,1
S04454,J00425,1
S00582,J00046,0
S03697,J00623,0
S04547,J00991,0
S00085,J00393,0
S00108,J00825,0
S00405,J00592,0
S00596,J00602,0
S04773,J00480,0
S03825,J00641,1
S00189,J00330,0
S01892,J00170,0
S04377,J00812,0
S02934,J00482,0
S00165,J00208,1
S02425,J00333,0
S00272,J00744,0
S03351,J00997,0
S04129,J00172,1
S02738,J00198,0
S00050,J00760,0
S04096,J00717,0
S01222,J00280,0
S03707,J00093,1
S02324,J00498,0
S00165,J00095,0
S04754,J00641,0
S00210,J00320,1
S01056,J00544,1
S04435,J00903,0
S03287,J00124,0
S03154,J00221,0
S04638,J00794,0
S01151,J00106,0
S00630,J00355,0
S00337,J00709,1
S03707,J00633,0
S04974,J00736,0
S03506,J00791,0
S01048,J00208,1
S00200,J00531,0
S04090,J00585,0
S03195,J00802,0
S04505,J00487,0
S02009,J00127,0
S04547,J00888,0
S01207,J00997,0
S02401,J00380,0
S02148,J00627,0
S04129,J00351,0
S04823,J00834,1
S02112,J00685,0
S03851,J00106,0
S01156,J00844,0
S04777,J00474,1
S01183,J00761,1
S02144,J00032,0
S03677,J00220,1
S00154,J00795,0
S00303,J00253,1
S04430,J00054,0
S01500,J00363,0
S02315,J00918,1
S04995,J00878,0
S01495,J00207,1
S04363,J00131,1
S02037,J00483,0
S00211,J00652,0
S04126,J00571,0
S04867,J00256,0
S04499,J00493,0
S01293,J00969,1
S02436,J00271,0
S01147,J00075,1
S00752,J00267,0
S01086,J00195,0
S02294,J00809,0
S04021,J00161,0
S01585,J00554,1
S01000,J00777,0
S01827,J00330,0
S02001,J00656,0
S03500,J00386,0
S03633,J00719,0
S01736,J00474,0
S01755,J00525,0
S01095,J00810,0
S03891,J00551,1
S00589,J00384,1
S02203,J00215,0
S00374,J00877,1
S02881,J00014,1
S00641,J00989,1
S00583,J00657,1
S01012,J00067,1
S00442,J00094,0
S01383,J00879,0
S02820,J00850,0
S02542,J00763,0
S03107,J00169,1
S04296,J00719,0
S01464,J00245,1
S02946,J00582,0
S03891,J00607,1
S01026,J00853,1
S03480,J00991,1
S04799,J00613,0
S03102,J00172,1
S00391,J00676,0
S02936,J00863,0
S00540,J00775,0
S00801,J00044,1
S03763,J00996,0
S04763,J00873,0
S03327,J00337,0
S00195,J00029,1
S01811,J00589,0
S01439,J00597,0
S03780,J00915,0
S01800,J00279,0
S03910,J00343,0
S03119,J00184,1
S02990,J00712,0
S01385,J00664,1
S04851,J00962,0
S01403,J00305,1
S01060,J00278,1
S04915,J00226,0
S02536,J00843,0
S03596,J00594,0
S02692,J00170,1
S02708,J00875,1
S01523,J00681,0
S02409,J00726,1
S00410,J00660,0
S04310,J00174,1
S01875,J00562,0
S00949,J00220,0
S01006,J00772,1
S01105,J00518,0
S03892,J00192,1
S01694,J00989,0
S04372,J00741,0
S01614,J00519,0
S00954,J00297,1
S00059,J00834,0
S02595,J00564,0
S03559,J00068,1
S04776,J00148,0
S01426,J00940,0
S02524,J00667,1
S04535,J00553,0
S01365,J00370,0
S03954,J00671,0
S01582,J00039,0
S04757,J00650,1
S02565,J00408,0
S02753,J00530,0
S03675,J00722,1
S04193,J00098,1
S04720,J00954,0
S01059,J00136,0
S00681,J00123,1
S01222,J00124,0
S03679,J00098,0
S01833,J00012,0
S04916,J00780,0
S01941,J00524,1
S04823,J00848,0
S03266,J00142,0
S03647,J00868,0
S00898,J00119,0
S02690,J00248,0
S02119,J00476,0
S01175,J00010,0
S03173,J00295,1
S02200,J00844,0
S00753,J00081,1
S02937,J00718,0
S04962,J00426,0
S04355,J00023,0
S00248,J00177,0
S04664,J00803,0
S00660,J00686,0
S04750,J00607,1
S04559,J00936,0
S04426,J00508,0
S04761,J00433,0
S02262,J00406,1
S00825,J00522,1
S04268,J00225,0
S04906,J00567,0
S02737,J00911,0
S03424,J00585,0
S03458,J00621,0
S01346,J00339,1
S00646,J00494,1
S04651,J00268,1
S03919,J00125,0
S00288,J00690,0
S04558,J00427,0
S00730,J00856,1
S03285,J00069,0
S03257,J00989,1
S00040,J00700,0
S03559,J00361,0
S04840,J00120,0
S04407,J00608,0
S01086,J00159,1
S04547,J00569,0
S03746,J00348,0
S03559,J00605,0
S00687,J00928,0
S03717,J00790,0
S03066,J00876,1
S04153,J00504,0
S04295,J00035,0
S01545,J00588,1
S00046,J00799,1
S03410,J00800,0
S00761,J00874,0
S04937,J00970,0
S01985,J00361,0
S00399,J00538,1
S01643,J00489,0
S01823,J00085,1
S03552,J00224,0
S02004,J00229,1
S00495,J00205,0
S00530,J00068,1
S00567,J00420,1
S03361,J00646,1
S02204,J00853,0
S02529,J00614,0
S00139,J00415,0
S02770,J00246,0
S04489,J00212,0
S01713,J00709,0
S01247,J00895,0
S01148,J00560,0
S00808,J00385,0
S01479,J00934,1
S04795,J00770,0
S04168,J00894,0
S03046,J00506,0
S00220,J00644,0
S03965,J00015,0
S03799,J00471,0
S03682,J00169,1
S04754,J00359,1
S02806,J00636,0
S00748,J00444,0
S04242,J00907,0
S00953,J00452,0
S03785,J00576,1
S02840,J00097,1
S04871,J00493,1
S03359,J00889,0
S02181,J00298,1
S03662,J00681,0
S01587,J00070,0
S04157,J00482,1
S00175,J00527,0
S01566,J00162,0
S03403,J00361,1
S03822,J00509,0
S01252,J00560,0
S01549,J00233,0
S01897,J00061,1
S02777,J00161,0
S04483,J00044,0
S04866,J00838,0
S00241,J00666,1
S00944,J00981,0
S00118,J00457,1
S03892,J00749,0
S00709,J00923,0
S02515,J00112,1
S03896,J00677,0
S01560,J00199,1
S03130,J00771,0
S02757,J00751,1
S04691,J00616,1
S02870,J00487,1
S02162,J00494,1
S02700,J00547,0
S03605,J00343,0
S00938,J00069,0
S01047,J00648,0
S00455,J00571,0
S01500,J00004,0
S00031,J00351,0
S04038,J00885,0
S00158,J00185,1
S03620,J00904,0
S01738,J00302,0
S00618,J00072,0
S04116,J00546,1
S04597,J00989,0
S04377,J00879,0
S02686,J00672,0
S02008,J00206,0
S04500,J00621,0
S02902,J00439,0
S03761,J00717,0
S00332,J00381,1
S00258,J00543,0
S04095,J00495,0
S04511,J00509,1
S01015,J00515,1
S00616,J00566,1
S02883,J00236,0
S03939,J00361,0
S01172,J00279,1
S02562,J00721,0
S04504,J00780,1
S04306,J00352,0
S01574,J00621,0
S03206,J00727,0
S00563,J00222,1
S03533,J00110,1
S00499,J00567,0
S01856,J00874,0
S03990,J00372,1
S02934,J00224,1
S03392,J00074,0
S02897,J00338,0
S03307,J00711,1
S03708,J00594,1
S02561,J00563,0
S00243,J00370,1
S01842,J00412,0
S03504,J00237,0
S03547,J01000,0
S00811,J00546,1
S02524,J00384,1
S00394,J00365,1
S03227,J00691,0
S03910,J00750,0
S00875,J00578,0
S02684,J00504,0
S03620,J00950,0
S03095,J00276,1
S01783,J00205,0
S01702,J00946,1
S01957,J00455,1
S01575,J00287,1
S02591,J00131,0
S01284,J00082,1
S01610,J00165,0
S02366,J00152,0
S03516,J00254,1
S04568,J00703,1
S00650,J00342,0
S00960,J00490,0
S03990,J00482,1
S00510,J00907,0
S00413,J00965,0
S01893,J00461,0
S02749,J00548,1
S04989,J00753,0
S00188,J00247,0
S00131,J00125,0
S03211,J00850,0
S00898,J00941,0
S00704,J00801,0
S03487,J00083,0
S01287,J00635,1
S03878,J00560,0
S00818,J00099,0
S00209,J00773,0
S00629,J00804,0
S01544,J00955,1
S02302,J00141,0
S02350,J00702,0
S04958,J00001,1
S04344,J00892,0
S02662,J00903,1
S04822,J00995,0
S04159,J00456,1
S02243,J00753,1
S00137,J00464,1
S01417,J00710,0
S01353,J00579,1
S01339,J00887,1
S01926,J00489,0
S03893,J00809,1
S02711,J00698,0
S00531,J00670,1
S02722,J00852,0
S02593,J00208,0
S04425,J00318,1
S00005,J00757,0
S03705,J00332,0
S00085,J00468,1
S00081,J00143,0
S01461,J00573,1
S01182,J00628,0
S00275,J00350,1
S03756,J00192,0
S04965,J00910,0
S02988,J00434,0
S00940,J00440,0
S04701,J00376,1
S04844,J00959,0
S03393,J00525,0
S03417,J00771,1
S00579,J00959,0
S04814,J00270,0
S00151,J00215,1
S02722,J00993,1
S02799,J00684,0
S01932,J00364,1
S00521,J00107,0
S03981,J00338,1
S01785,J00778,1
S01558,J00392,0
S00893,J00587,0
S00853,J00320,0
S03194,J00453,1
S01416,J00228,0
S01512,J00360,0
S02802,J00036,1
S02357,J00193,0
S03380,J00989,0
S01437,J00781,0
S01961,J00376,0
S02282,J00070,0
S01835,J00655,0
S04710,J00147,1
S04153,J00918,1
S03171,J00945,0
S03710,J00339,0
S00608,J00992,0
S02564,J00696,1
S03318,J00336,0
S02914,J00714,1
S03373,J00235,0
S02310,J00369,0
S03625,J00850,0
S01969,J00426,0
S01234,J00489,0
S03188,J00345,0
S03854,J00752,0
S01677,J00128,1
S00062,J00456,0
S03806,J00190,0
S02607,J00327,1
S03591,J00417,0
S03726,J00494,0
S03000,J00722,0
S04465,J00446,0
S02807,J00111,0
S01293,J00129,1
S03038,J00164,0
S01308,J00148,0
S04756,J00348,1
S00648,J00514,0
S01443,J00716,0
S01539,J00702,1
S02876,J00705,1
S01928,J00276,0
S03905,J00305,1
S03751,J00213,1
S02298,J00796,0
S03925,J00207,0
S01998,J00438,1
S00258,J00218,0
S02089,J00841,0
S01968,J00242,0
S02145,J00228,0
S00292,J00874,0
S00249,J00500,0
S03733,J00788,0
S03147,J00079,0
S00289,J00206,0
S00270,J00924,1
S02258,J00584,1
S03917,J00688,0
S04942,J00134,1
S02956,J00601,1
S03311,J00177,1
