student_id,college_id,years_of_experience,degree
student_3792,college_8,2,PhD
student_3793,college_5,1,Masters
student_3794,college_16,2,Bachelors
student_3795,college_2,1,PhD
student_3796,college_13,1,Bachelors
student_3797,college_19,2,Masters
student_3798,college_3,0,Masters
student_3799,college_15,0,PhD
student_3800,college_10,0,PhD
student_3801,college_1,0,PhD
student_3802,college_4,0,Bachelors
student_3803,college_1,2,None
student_3804,college_14,0,Bachelors
student_3805,college_3,2,Bachelors
student_3806,college_17,2,Bachelors
student_3807,college_16,0,Bachelors
student_3808,college_5,2,Bachelors
student_3809,college_6,3,PhD
student_3810,college_5,0,PhD
student_3811,college_14,2,None
student_3812,college_3,0,Masters
student_3813,college_11,2,PhD
student_3814,college_4,0,Bachelors
student_3815,college_6,0,None
student_3816,college_13,1,Bachelors
student_3817,college_7,1,None
student_3818,college_10,1,PhD
student_3819,college_16,0,Masters
student_3820,college_2,1,PhD
student_3821,college_11,2,None
student_3822,college_11,1,Masters
student_3823,college_4,2,None
student_3824,college_7,0,Masters
student_3825,college_13,3,None
student_3826,college_13,0,None
student_3827,college_16,2,PhD
student_3828,college_0,3,None
student_3829,college_4,2,Bachelors
student_3830,college_16,1,Bachelors
student_3831,college_2,1,PhD
student_3832,college_10,3,None
student_3833,college_5,0,None
student_3834,college_1,0,None
student_3835,college_1,1,Masters
student_3836,college_18,3,Bachelors
student_3837,college_16,2,PhD
student_3838,college_13,0,None
student_3839,college_17,1,PhD
student_3840,college_10,1,PhD
student_3841,college_0,0,PhD
student_3842,college_16,3,Masters
student_3843,college_12,0,None
student_3844,college_6,4,None
student_3845,college_11,3,None
student_3846,college_6,3,PhD
student_3847,college_2,1,Bachelors
student_3848,college_17,1,PhD
student_3849,college_12,0,Masters
student_3850,college_16,1,PhD
student_3851,college_6,2,Bachelors
student_3852,college_16,3,PhD
student_3853,college_16,0,PhD
student_3854,college_5,1,Bachelors
student_3855,college_0,1,PhD
student_3856,college_7,0,PhD
student_3857,college_13,2,Bachelors
student_3858,college_1,0,PhD
student_3859,college_8,1,PhD
student_3860,college_3,1,Bachelors
student_3861,college_3,0,None
student_3862,college_9,1,Bachelors
student_3863,college_14,1,PhD
student_3864,college_7,1,Masters
student_3865,college_11,0,PhD
student_3866,college_9,2,Masters
student_3867,college_12,4,Masters
student_3868,college_3,2,PhD
student_3869,college_16,3,Masters
student_3870,college_11,0,None
student_3871,college_3,2,Masters
student_3872,college_13,0,None
student_3873,college_2,0,Bachelors
student_3874,college_1,0,None
student_3875,college_4,3,None
student_3876,college_6,3,None
student_3877,college_2,2,PhD
student_3878,college_16,0,None
student_3879,college_18,1,None
student_3880,college_8,2,None
student_3881,college_13,2,None
student_3882,college_15,0,None
student_3883,college_5,0,Masters
student_3884,college_16,1,Masters
student_3885,college_15,2,None
student_3886,college_4,0,Bachelors
student_3887,college_6,1,None
student_3888,college_15,2,Bachelors
student_3889,college_5,3,PhD
student_3890,college_3,3,None
student_3891,college_3,2,Bachelors
student_3892,college_11,0,PhD
student_3893,college_1,0,Masters
student_3894,college_3,1,PhD
student_3895,college_9,3,PhD
student_3896,college_9,4,PhD
student_3897,college_15,3,Bachelors
student_3898,college_4,2,Masters
student_3899,college_18,2,None
student_3900,college_1,1,PhD
student_3901,college_9,1,Masters
student_3902,college_5,4,None
student_3903,college_0,0,Bachelors
student_3904,college_17,4,PhD
student_3905,college_2,1,Bachelors
student_3906,college_13,3,None
student_3907,college_18,0,PhD
student_3908,college_18,2,None
student_3909,college_10,0,None
student_3910,college_15,0,Masters
student_3911,college_4,2,None
student_3912,college_14,3,None
student_3913,college_4,0,PhD
student_3914,college_2,0,None
student_3915,college_12,1,Masters
student_3916,college_12,1,PhD
student_3917,college_17,2,Bachelors
student_3918,college_14,3,PhD
student_3919,college_2,1,Masters
student_3920,college_0,4,PhD
student_3921,college_17,2,Bachelors
student_3922,college_17,1,Bachelors
student_3923,college_6,0,Bachelors
student_3924,college_18,1,Masters
student_3925,college_15,1,Bachelors
student_3926,college_3,3,Masters
student_3927,college_0,2,PhD
student_3928,college_6,0,Masters
student_3929,college_18,2,None
student_3930,college_2,3,PhD
student_3931,college_12,4,Bachelors
student_3932,college_15,3,Bachelors
student_3933,college_10,3,None
student_3934,college_5,2,None
student_3935,college_0,2,PhD
student_3936,college_12,3,PhD
student_3937,college_2,0,Bachelors
student_3938,college_3,1,Masters
student_3939,college_9,0,Masters
student_3940,college_5,2,PhD
student_3941,college_2,3,Masters
student_3942,college_9,1,None
student_3943,college_5,0,Bachelors
student_3944,college_19,1,PhD
student_3945,college_5,3,Bachelors
student_3946,college_1,2,PhD
student_3947,college_12,2,Bachelors
student_3948,college_10,1,Masters
student_3949,college_13,0,PhD
student_3950,college_8,2,None
student_3951,college_3,0,Bachelors
student_3952,college_6,5,Masters
student_3953,college_19,2,Masters
student_3954,college_15,1,None
student_3955,college_3,1,PhD
student_3956,college_1,1,PhD
student_3957,college_14,1,None
student_3958,college_2,3,None
student_3959,college_0,2,None
student_3960,college_7,0,Bachelors
student_3961,college_8,4,Bachelors
student_3962,college_7,2,Masters
student_3963,college_9,3,None
student_3964,college_14,1,Bachelors
student_3965,college_16,2,Masters
student_3966,college_4,2,PhD
student_3967,college_17,0,Masters
student_3968,college_7,5,None
student_3969,college_17,3,None
student_3970,college_1,1,Bachelors
student_3971,college_14,0,PhD
student_3972,college_5,2,Bachelors
student_3973,college_1,2,None
student_3974,college_8,2,PhD
student_3975,college_12,2,PhD
student_3976,college_6,2,PhD
student_3977,college_1,4,Masters
student_3978,college_17,2,Bachelors
student_3979,college_9,0,Bachelors
student_3980,college_12,4,Bachelors
student_3981,college_4,4,PhD
student_3982,college_13,6,Masters
student_3983,college_19,0,PhD
student_3984,college_10,2,PhD
student_3985,college_14,0,PhD
student_3986,college_7,2,PhD
student_3987,college_10,1,Masters
student_3988,college_14,4,PhD
student_3989,college_0,0,Masters
student_3990,college_0,0,None
student_3991,college_0,1,Bachelors
student_3992,college_5,0,None
student_3993,college_17,3,None
student_3994,college_12,0,Bachelors
student_3995,college_2,2,Bachelors
student_3996,college_14,0,Bachelors
student_3997,college_11,1,None
student_3998,college_19,4,PhD
student_3999,college_12,2,Masters
student_4000,college_0,0,Bachelors
student_4001,college_14,1,PhD
student_4002,college_6,2,None
student_4003,college_0,2,Masters
student_4004,college_0,0,PhD
student_4005,college_11,2,Masters
student_4006,college_2,0,PhD
student_4007,college_7,1,Masters
student_4008,college_15,1,PhD
student_4009,college_1,2,PhD
student_4010,college_15,2,Masters
student_4011,college_0,0,Masters
student_4012,college_12,0,Bachelors
student_4013,college_8,2,None
student_4014,college_5,1,Masters
student_4015,college_18,1,Masters
student_4016,college_2,1,Masters
student_4017,college_2,3,Masters
student_4018,college_8,1,Masters
student_4019,college_16,1,PhD
student_4020,college_6,5,Bachelors
student_4021,college_17,0,PhD
student_4022,college_17,0,None
student_4023,college_0,3,None
student_4024,college_1,0,PhD
student_4025,college_13,1,None
student_4026,college_8,0,Bachelors
student_4027,college_16,1,None
student_4028,college_15,4,PhD
student_4029,college_16,3,Bachelors
student_4030,college_7,3,Bachelors
student_4031,college_8,0,None
student_4032,college_17,0,None
student_4033,college_10,0,Bachelors
student_4034,college_12,0,Masters
student_4035,college_10,3,Bachelors
student_4036,college_18,2,Bachelors
student_4037,college_7,1,None
student_4038,college_2,1,Masters
student_4039,college_6,0,Masters
student_4040,college_10,2,PhD
student_4041,college_2,3,Bachelors
student_4042,college_0,0,None
student_4043,college_13,2,Bachelors
student_4044,college_18,3,PhD
student_4045,college_8,1,Masters
student_4046,college_3,3,None
student_4047,college_7,6,PhD
student_4048,college_1,1,PhD
student_4049,college_16,2,Masters
student_4050,college_2,0,None
student_4051,college_3,2,None
student_4052,college_18,2,Bachelors
student_4053,college_2,2,Bachelors
student_4054,college_1,0,None
student_4055,college_10,2,Bachelors
student_4056,college_4,4,Bachelors
student_4057,college_14,2,Bachelors
student_4058,college_9,3,None
student_4059,college_2,1,Bachelors
student_4060,college_1,3,Bachelors
student_4061,college_9,2,None
student_4062,college_12,0,Bachelors
student_4063,college_19,2,None
student_4064,college_7,0,Bachelors
student_4065,college_14,1,None
student_4066,college_14,2,None
student_4067,college_19,2,Bachelors
student_4068,college_10,0,Bachelors
student_4069,college_14,3,PhD
student_4070,college_18,2,Masters
student_4071,college_3,0,Bachelors
student_4072,college_0,0,Bachelors
student_4073,college_18,1,Masters
student_4074,college_18,1,Masters
student_4075,college_16,2,PhD
student_4076,college_11,1,None
student_4077,college_15,0,None
student_4078,college_5,1,Masters
student_4079,college_4,1,Bachelors
student_4080,college_1,2,Masters
student_4081,college_9,0,None
student_4082,college_16,4,PhD
student_4083,college_9,0,Masters
student_4084,college_4,3,None
student_4085,college_9,1,PhD
student_4086,college_9,3,PhD
student_4087,college_0,2,Masters
student_4088,college_1,3,Masters
student_4089,college_16,1,Bachelors
student_4090,college_13,0,PhD
student_4091,college_6,4,Masters
student_4092,college_6,1,Bachelors
student_4093,college_10,2,Masters
student_4094,college_15,3,None
student_4095,college_19,0,PhD
student_4096,college_18,2,PhD
student_4097,college_19,1,PhD
student_4098,college_13,1,PhD
student_4099,college_5,2,Bachelors
student_4100,college_14,0,Bachelors
student_4101,college_15,0,Masters
student_4102,college_0,4,Masters
student_4103,college_7,3,None
student_4104,college_19,1,Masters
student_4105,college_7,2,None
student_4106,college_10,1,None
student_4107,college_6,4,None
student_4108,college_5,1,Bachelors
student_4109,college_11,2,Bachelors
student_4110,college_2,3,PhD
student_4111,college_0,0,Bachelors
student_4112,college_4,4,PhD
student_4113,college_14,0,Masters
student_4114,college_18,4,PhD
student_4115,college_1,1,Bachelors
student_4116,college_6,1,Masters
student_4117,college_9,0,Masters
student_4118,college_7,1,PhD
student_4119,college_5,0,PhD
student_4120,college_17,1,Masters
student_4121,college_5,1,Masters
student_4122,college_0,3,Masters
student_4123,college_8,2,Bachelors
student_4124,college_0,2,Masters
student_4125,college_12,0,Bachelors
student_4126,college_10,0,Masters
student_4127,college_9,4,None
student_4128,college_7,0,PhD
student_4129,college_11,4,Masters
student_4130,college_16,1,None
student_4131,college_2,2,Bachelors
student_4132,college_4,3,Masters
student_4133,college_6,3,Masters
student_4134,college_17,1,None
student_4135,college_11,1,PhD
student_4136,college_19,1,None
student_4137,college_7,2,Bachelors
student_4138,college_19,3,Masters
student_4139,college_17,2,PhD
student_4140,college_4,2,PhD
student_4141,college_7,4,Bachelors
student_4142,college_8,2,Masters
student_4143,college_16,2,None
student_4144,college_6,0,Bachelors
student_4145,college_15,0,Bachelors
student_4146,college_5,2,None
student_4147,college_16,1,PhD
student_4148,college_15,1,None
student_4149,college_5,2,PhD
student_4150,college_11,1,None
student_4151,college_15,3,None
student_4152,college_8,2,None
student_4153,college_18,0,Bachelors
student_4154,college_6,3,Masters
student_4155,college_6,1,None
student_4156,college_7,2,None
student_4157,college_6,1,PhD
student_4158,college_13,1,None
student_4159,college_18,2,Masters
student_4160,college_11,2,PhD
student_4161,college_17,2,Bachelors
student_4162,college_4,1,Bachelors
student_4163,college_9,0,None
student_4164,college_16,1,PhD
student_4165,college_7,3,Bachelors
student_4166,college_14,1,PhD
student_4167,college_13,1,None
student_4168,college_14,3,None
student_4169,college_13,0,PhD
student_4170,college_15,0,PhD
student_4171,college_8,1,None
student_4172,college_0,1,Masters
student_4173,college_14,0,Masters
student_4174,college_8,1,Bachelors
student_4175,college_11,2,Bachelors
student_4176,college_9,1,Bachelors
student_4177,college_8,2,Masters
student_4178,college_3,4,Bachelors
student_4179,college_2,1,PhD
student_4180,college_1,2,Masters
student_4181,college_10,1,Masters
student_4182,college_10,0,PhD
student_4183,college_9,1,PhD
student_4184,college_6,1,Masters
student_4185,college_17,2,PhD
student_4186,college_0,5,PhD
student_4187,college_9,0,PhD
student_4188,college_12,1,None
student_4189,college_18,1,Bachelors
student_4190,college_15,2,Masters
student_4191,college_12,2,Masters
student_4192,college_7,3,Masters
student_4193,college_15,0,Masters
student_4194,college_16,0,None
student_4195,college_14,1,PhD
student_4196,college_2,3,PhD
student_4197,college_6,0,None
student_4198,college_13,0,Masters
student_4199,college_14,2,None
student_4200,college_17,2,Bachelors
student_4201,college_11,0,Masters
student_4202,college_18,0,Masters
student_4203,college_9,0,Bachelors
student_4204,college_15,2,PhD
student_4205,college_10,1,Masters
student_4206,college_13,2,None
student_4207,college_12,0,PhD
student_4208,college_10,0,Bachelors
student_4209,college_18,0,Bachelors
student_4210,college_4,1,Masters
student_4211,college_10,1,None
student_4212,college_12,3,Masters
student_4213,college_12,0,Bachelors
student_4214,college_17,2,None
student_4215,college_6,2,None
student_4216,college_3,4,PhD
student_4217,college_18,1,None
student_4218,college_9,2,Bachelors
student_4219,college_5,0,Bachelors
student_4220,college_17,0,Masters
student_4221,college_1,3,None
student_4222,college_0,1,Masters
student_4223,college_6,3,Bachelors
student_4224,college_12,0,PhD
student_4225,college_6,2,Masters
student_4226,college_9,4,Bachelors
student_4227,college_14,2,Bachelors
student_4228,college_11,2,Bachelors
student_4229,college_5,2,PhD
student_4230,college_13,0,None
student_4231,college_5,4,Bachelors
student_4232,college_4,1,None
student_4233,college_15,2,Bachelors
student_4234,college_12,0,Masters
student_4235,college_4,0,Masters
student_4236,college_9,4,None
student_4237,college_15,1,Masters
student_4238,college_19,4,PhD
student_4239,college_18,1,Masters
student_4240,college_16,0,None
student_4241,college_8,3,Masters
student_4242,college_0,1,Masters
student_4243,college_14,3,Bachelors
student_4244,college_12,2,Masters
student_4245,college_16,0,PhD
student_4246,college_18,2,None
student_4247,college_14,5,None
student_4248,college_18,2,Bachelors
student_4249,college_2,1,PhD
student_4250,college_14,3,PhD
student_4251,college_9,2,None
student_4252,college_19,2,Masters
student_4253,college_13,0,Masters
student_4254,college_5,2,None
student_4255,college_14,3,None
student_4256,college_5,0,Bachelors
student_4257,college_12,4,Bachelors
student_4258,college_7,1,Masters
student_4259,college_8,0,PhD
student_4260,college_2,3,Masters
student_4261,college_15,1,None
student_4262,college_17,3,Bachelors
student_4263,college_11,1,Bachelors
student_4264,college_3,1,PhD
student_4265,college_13,2,None
student_4266,college_5,2,PhD
student_4267,college_6,0,Bachelors
student_4268,college_14,0,Bachelors
student_4269,college_2,3,None
student_4270,college_12,1,PhD
student_4271,college_12,1,Masters
student_4272,college_12,0,Bachelors
student_4273,college_0,0,PhD
student_4274,college_3,0,Masters
student_4275,college_10,1,None
student_4276,college_15,1,None
student_4277,college_2,0,Bachelors
student_4278,college_17,1,Masters
student_4279,college_14,2,Masters
student_4280,college_15,5,PhD
student_4281,college_5,0,Masters
student_4282,college_0,3,Bachelors
student_4283,college_5,3,PhD
student_4284,college_3,0,None
student_4285,college_5,2,Bachelors
student_4286,college_0,1,PhD
student_4287,college_4,2,None
student_4288,college_11,4,Masters
student_4289,college_6,2,Bachelors
student_4290,college_17,2,Masters
student_4291,college_14,1,Bachelors
student_4292,college_16,0,Bachelors
student_4293,college_12,1,PhD
student_4294,college_14,3,Bachelors
student_4295,college_19,0,Bachelors
student_4296,college_1,0,None
student_4297,college_6,2,Masters
student_4298,college_11,0,Masters
student_4299,college_6,0,Bachelors
student_4300,college_0,1,None
student_4301,college_0,0,Bachelors
student_4302,college_10,0,Masters
student_4303,college_2,3,Masters
student_4304,college_3,0,Masters
student_4305,college_5,0,Bachelors
student_4306,college_13,1,Bachelors
student_4307,college_10,3,PhD
student_4308,college_17,1,Masters
student_4309,college_19,1,Masters
student_4310,college_17,2,None
student_4311,college_13,0,Bachelors
student_4312,college_7,2,Masters
student_4313,college_3,2,PhD
student_4314,college_10,1,Masters
student_4315,college_0,3,None
student_4316,college_10,0,Bachelors
student_4317,college_12,3,Masters
student_4318,college_14,2,Masters
student_4319,college_2,1,PhD
student_4320,college_19,1,PhD
student_4321,college_1,1,Bachelors
student_4322,college_6,3,None
student_4323,college_9,0,None
student_4324,college_3,0,Masters
student_4325,college_8,3,Bachelors
student_4326,college_19,1,PhD
student_4327,college_12,3,Masters
student_4328,college_10,4,Masters
student_4329,college_10,1,None
student_4330,college_2,3,PhD
student_4331,college_0,0,None
student_4332,college_12,3,Masters
student_4333,college_16,2,Bachelors
student_4334,college_7,2,Bachelors
student_4335,college_19,1,Bachelors
student_4336,college_9,0,Masters
student_4337,college_13,2,Masters
student_4338,college_19,0,Bachelors
student_4339,college_1,1,Masters
student_4340,college_11,3,None
student_4341,college_9,2,Masters
student_4342,college_4,4,None
student_4343,college_6,3,Bachelors
student_4344,college_7,1,None
student_4345,college_10,2,Masters
student_4346,college_8,1,PhD
student_4347,college_1,0,None
student_4348,college_9,0,Bachelors
student_4349,college_7,1,PhD
student_4350,college_10,0,Masters
student_4351,college_6,2,Bachelors
student_4352,college_7,1,Masters
student_4353,college_19,0,None
student_4354,college_16,2,PhD
student_4355,college_5,3,None
student_4356,college_0,2,Bachelors
student_4357,college_15,1,Bachelors
student_4358,college_6,2,Bachelors
student_4359,college_4,3,Masters
student_4360,college_4,2,Bachelors
student_4361,college_5,0,Masters
student_4362,college_7,2,Bachelors
student_4363,college_13,3,None
student_4364,college_9,1,Masters
student_4365,college_6,5,Masters
student_4366,college_13,1,Masters
student_4367,college_19,2,Masters
student_4368,college_9,0,PhD
student_4369,college_18,2,None
student_4370,college_6,0,PhD
student_4371,college_15,1,Bachelors
student_4372,college_11,0,None
student_4373,college_12,2,Masters
student_4374,college_15,3,None
student_4375,college_13,2,None
student_4376,college_4,0,None
student_4377,college_0,5,None
student_4378,college_13,2,Bachelors
student_4379,college_9,0,Masters
student_4380,college_17,2,Masters
student_4381,college_8,2,None
student_4382,college_14,0,PhD
student_4383,college_14,2,PhD
student_4384,college_12,1,None
student_4385,college_2,1,PhD
student_4386,college_4,0,None
student_4387,college_6,0,Masters
student_4388,college_6,2,Bachelors
student_4389,college_0,2,PhD
student_4390,college_15,2,None
student_4391,college_13,3,None
student_4392,college_11,2,None
student_4393,college_15,1,PhD
student_4394,college_18,3,Bachelors
student_4395,college_13,0,Bachelors
student_4396,college_3,0,None
student_4397,college_18,0,Masters
student_4398,college_6,3,None
student_4399,college_8,3,PhD
student_4400,college_16,2,None
student_4401,college_11,3,Bachelors
student_4402,college_12,0,None
student_4403,college_7,2,Masters
student_4404,college_15,1,Bachelors
student_4405,college_11,3,Bachelors
student_4406,college_4,1,PhD
student_4407,college_19,1,None
student_4408,college_4,2,PhD
student_4409,college_7,3,Masters
student_4410,college_0,0,Bachelors
student_4411,college_2,1,None
student_4412,college_12,0,Bachelors
student_4413,college_16,0,Masters
student_4414,college_13,2,Masters
student_4415,college_13,2,PhD
student_4416,college_9,2,None
student_4417,college_18,0,PhD
student_4418,college_13,1,Bachelors
student_4419,college_3,0,PhD
student_4420,college_4,4,PhD
student_4421,college_6,0,None
student_4422,college_9,3,Bachelors
student_4423,college_5,3,None
student_4424,college_0,0,Bachelors
student_4425,college_2,0,None
student_4426,college_16,2,None
student_4427,college_9,0,None
student_4428,college_5,2,Masters
student_4429,college_11,1,Masters
student_4430,college_4,0,Masters
student_4431,college_15,0,Masters
student_4432,college_16,2,Bachelors
student_4433,college_14,1,Masters
student_4434,college_5,1,Masters
student_4435,college_1,3,Masters
student_4436,college_6,3,PhD
student_4437,college_13,1,None
student_4438,college_19,1,Bachelors
student_4439,college_5,2,Bachelors
student_4440,college_9,0,Bachelors
student_4441,college_12,2,Bachelors
student_4442,college_8,2,Bachelors
student_4443,college_10,3,Bachelors
student_4444,college_18,0,Masters
student_4445,college_15,0,None
student_4446,college_3,0,Bachelors
student_4447,college_1,2,PhD
student_4448,college_0,2,Bachelors
student_4449,college_3,4,Masters
student_4450,college_16,1,Bachelors
student_4451,college_12,1,PhD
student_4452,college_15,3,None
student_4453,college_10,2,None
student_4454,college_10,3,PhD
student_4455,college_10,2,PhD
student_4456,college_7,0,PhD
student_4457,college_12,0,None
student_4458,college_19,0,Bachelors
student_4459,college_11,2,PhD
student_4460,college_3,3,Bachelors
student_4461,college_14,4,None
student_4462,college_4,3,Bachelors
student_4463,college_19,3,Bachelors
student_4464,college_16,1,PhD
student_4465,college_7,0,PhD
student_4466,college_14,3,None
student_4467,college_16,2,None
student_4468,college_6,2,Bachelors
student_4469,college_10,2,Bachelors
student_4470,college_11,2,Bachelors
student_4471,college_10,3,None
student_4472,college_7,3,None
student_4473,college_12,2,Bachelors
student_4474,college_11,3,None
student_4475,college_15,2,Bachelors
student_4476,college_12,1,PhD
student_4477,college_19,3,Masters
student_4478,college_4,0,Bachelors
student_4479,college_4,3,None
student_4480,college_2,0,PhD
student_4481,college_17,2,None
student_4482,college_5,0,None
student_4483,college_3,2,None
student_4484,college_17,1,Masters
student_4485,college_7,0,Masters
student_4486,college_5,2,Bachelors
student_4487,college_3,1,None
student_4488,college_0,3,Masters
student_4489,college_10,2,None
student_4490,college_8,2,Masters
student_4491,college_8,0,None
student_4492,college_3,1,Masters
student_4493,college_17,1,None
student_4494,college_2,3,PhD
student_4495,college_7,4,Bachelors
student_4496,college_10,0,None
student_4497,college_12,3,None
student_4498,college_7,0,Masters
student_4499,college_8,0,Bachelors
student_4500,college_9,0,Bachelors
student_4501,college_3,0,Bachelors
student_4502,college_10,0,Masters
student_4503,college_3,2,PhD
student_4504,college_4,1,PhD
student_4505,college_12,2,Bachelors
student_4506,college_9,3,Bachelors
student_4507,college_18,2,Masters
student_4508,college_12,2,None
student_4509,college_10,1,PhD
student_4510,college_4,0,Masters
student_4511,college_3,3,None
student_4512,college_0,1,None
student_4513,college_10,0,Masters
student_4514,college_9,1,Masters
student_4515,college_15,0,None
student_4516,college_4,1,PhD
student_4517,college_4,2,Bachelors
student_4518,college_19,2,PhD
student_4519,college_9,0,Bachelors
student_4520,college_8,1,None
student_4521,college_6,3,None
student_4522,college_9,2,None
student_4523,college_1,5,PhD
student_4524,college_4,3,Masters
student_4525,college_7,3,Bachelors
student_4526,college_5,0,None
student_4527,college_12,3,PhD
student_4528,college_5,1,Bachelors
student_4529,college_17,1,None
student_4530,college_10,2,None
student_4531,college_15,3,PhD
student_4532,college_12,2,None
student_4533,college_2,0,PhD
student_4534,college_9,3,Masters
student_4535,college_17,1,None
student_4536,college_3,2,Masters
student_4537,college_10,1,Bachelors
student_4538,college_9,1,None
student_4539,college_5,3,Masters
student_4540,college_14,0,None
student_4541,college_9,4,Masters
student_4542,college_6,0,Masters
student_4543,college_6,1,Bachelors
student_4544,college_11,2,Bachelors
student_4545,college_4,2,None
student_4546,college_13,1,Masters
student_4547,college_1,1,Bachelors
student_4548,college_11,2,None
student_4549,college_5,1,Bachelors
student_4550,college_3,4,PhD
student_4551,college_18,3,None
student_4552,college_4,3,None
student_4553,college_7,0,Bachelors
student_4554,college_3,1,Masters
student_4555,college_12,1,None
student_4556,college_9,0,Masters
student_4557,college_12,2,Bachelors
student_4558,college_14,1,None
student_4559,college_8,2,None
student_4560,college_11,0,Bachelors
student_4561,college_3,4,Bachelors
student_4562,college_2,0,Bachelors
student_4563,college_15,2,Masters
student_4564,college_0,3,None
student_4565,college_8,1,Bachelors
student_4566,college_18,3,Masters
student_4567,college_12,0,None
student_4568,college_13,4,PhD
student_4569,college_18,2,Masters
student_4570,college_3,1,PhD
student_4571,college_2,1,Masters
student_4572,college_12,3,Bachelors
student_4573,college_12,1,None
student_4574,college_2,0,Bachelors
student_4575,college_6,1,Bachelors
student_4576,college_5,0,Masters
student_4577,college_0,4,None
student_4578,college_10,1,Bachelors
student_4579,college_1,3,Masters
student_4580,college_18,2,Masters
student_4581,college_5,0,Bachelors
student_4582,college_17,1,PhD
student_4583,college_1,3,Bachelors
student_4584,college_3,1,PhD
student_4585,college_11,3,Masters
student_4586,college_13,3,Bachelors
student_4587,college_7,3,PhD
student_4588,college_1,1,PhD
student_4589,college_17,0,None
student_4590,college_4,1,None
student_4591,college_10,2,PhD
student_4592,college_19,2,Masters
student_4593,college_3,0,Bachelors
student_4594,college_7,1,Bachelors
student_4595,college_6,2,Masters
student_4596,college_9,1,Masters
student_4597,college_4,3,Masters
student_4598,college_18,2,PhD
student_4599,college_8,3,Masters
student_4600,college_19,1,None
student_4601,college_2,3,PhD
student_4602,college_8,4,None
student_4603,college_5,3,None
student_4604,college_14,0,Bachelors
student_4605,college_8,1,None
student_4606,college_4,1,Masters
student_4607,college_2,2,PhD
student_4608,college_6,3,PhD
student_4609,college_18,0,Masters
student_4610,college_13,2,Masters
student_4611,college_10,0,None
student_4612,college_12,4,Bachelors
student_4613,college_19,1,Masters
student_4614,college_2,2,PhD
student_4615,college_3,1,Bachelors
student_4616,college_17,3,None
student_4617,college_2,0,PhD
student_4618,college_2,1,PhD
student_4619,college_10,1,PhD
student_4620,college_4,1,Masters
student_4621,college_8,4,Bachelors
student_4622,college_3,0,None
student_4623,college_7,3,None
student_4624,college_3,2,Bachelors
student_4625,college_5,3,PhD
student_4626,college_18,0,None
student_4627,college_3,0,PhD
student_4628,college_18,3,PhD
student_4629,college_17,2,PhD
student_4630,college_19,0,Bachelors
student_4631,college_1,1,Masters
student_4632,college_10,2,None
student_4633,college_5,3,PhD
student_4634,college_17,0,None
student_4635,college_15,0,Masters
student_4636,college_8,2,Bachelors
student_4637,college_16,0,Masters
student_4638,college_4,0,Masters
student_4639,college_12,0,PhD
student_4640,college_1,3,PhD
student_4641,college_7,2,None
student_4642,college_14,1,Masters
student_4643,college_14,4,PhD
student_4644,college_14,2,PhD
student_4645,college_8,4,None
student_4646,college_16,0,Masters
student_4647,college_9,1,Bachelors
student_4648,college_9,0,None
student_4649,college_10,1,Bachelors
student_4650,college_2,1,Bachelors
student_4651,college_7,2,Bachelors
student_4652,college_5,2,Bachelors
student_4653,college_2,2,PhD
student_4654,college_17,3,None
student_4655,college_0,5,None
student_4656,college_16,1,Masters
student_4657,college_15,0,None
student_4658,college_16,2,Bachelors
student_4659,college_12,0,Bachelors
student_4660,college_19,4,Masters
student_4661,college_0,1,None
student_4662,college_17,1,PhD
student_4663,college_7,1,Bachelors
student_4664,college_19,3,None
student_4665,college_5,1,Masters
student_4666,college_5,1,Bachelors
student_4667,college_11,4,Masters
student_4668,college_16,0,PhD
student_4669,college_1,2,None
student_4670,college_15,2,None
student_4671,college_5,0,PhD
student_4672,college_3,2,PhD
student_4673,college_7,0,Bachelors
student_4674,college_9,3,PhD
student_4675,college_15,0,PhD
student_4676,college_8,3,Masters
student_4677,college_0,3,None
student_4678,college_6,3,PhD
student_4679,college_16,2,Bachelors
student_4680,college_14,1,None
student_4681,college_1,1,PhD
student_4682,college_0,4,None
student_4683,college_10,0,PhD
student_4684,college_11,0,Bachelors
student_4685,college_0,2,PhD
student_4686,college_5,0,None
student_4687,college_11,0,Bachelors
student_4688,college_3,0,None
student_4689,college_15,1,Masters
student_4690,college_2,1,Masters
student_4691,college_13,2,Bachelors
student_4692,college_15,3,Bachelors
student_4693,college_4,2,PhD
student_4694,college_7,1,None
student_4695,college_12,1,PhD
student_4696,college_9,2,PhD
student_4697,college_13,3,Masters
student_4698,college_17,2,PhD
student_4699,college_3,1,None
student_4700,college_14,0,Masters
student_4701,college_4,0,PhD
student_4702,college_13,2,Bachelors
student_4703,college_11,2,Masters
student_4704,college_3,2,Masters
student_4705,college_9,1,Bachelors
student_4706,college_4,4,None
student_4707,college_13,1,PhD
student_4708,college_1,3,Masters
student_4709,college_6,1,None
student_4710,college_8,1,Bachelors
student_4711,college_13,2,None
student_4712,college_17,2,None
student_4713,college_4,2,PhD
student_4714,college_12,2,None
student_4715,college_4,1,Bachelors
student_4716,college_3,5,Bachelors
student_4717,college_4,3,Masters
student_4718,college_11,3,Bachelors
student_4719,college_7,2,Bachelors
student_4720,college_10,3,None
student_4721,college_19,2,Bachelors
student_4722,college_13,2,None
student_4723,college_9,1,PhD
