student_id,skill_id,proficiency
student_53,skill_124,14.0
student_53,skill_62,90.0
student_53,skill_149,65.0
student_53,skill_56,13.0
student_53,skill_111,
student_53,skill_68,52.0
student_54,skill_7,88.0
student_54,skill_116,39.0
student_54,skill_64,49.0
student_54,skill_91,21.0
student_54,skill_88,50.0
student_54,skill_90,91.0
student_54,skill_63,58.0
student_54,skill_70,100.0
student_54,skill_114,53.0
student_54,skill_12,56.0
student_54,skill_83,31.0
student_54,skill_117,24.0
student_54,skill_67,49.0
student_54,skill_41,99.0
student_54,skill_53,47.0
student_54,skill_82,78.0
student_54,skill_102,89.0
student_54,skill_89,35.0
student_54,skill_44,86.0
student_54,skill_127,94.0
student_54,skill_22,43.0
student_54,skill_85,53.0
student_54,skill_144,60.0
student_55,skill_26,47.0
student_55,skill_75,12.0
student_55,skill_145,71.0
student_55,skill_21,63.0
student_55,skill_82,82.0
student_55,skill_57,33.0
student_55,skill_113,84.0
student_55,skill_10,83.0
student_55,skill_62,59.0
student_55,skill_140,100.0
student_55,skill_39,56.0
student_55,skill_70,43.0
student_55,skill_6,56.0
student_55,skill_126,40.0
student_55,skill_144,55.0
student_55,skill_56,98.0
student_55,skill_141,99.0
student_55,skill_135,78.0
student_55,skill_112,22.0
student_55,skill_55,74.0
student_55,skill_37,78.0
student_55,skill_3,87.0
student_56,skill_141,82.0
student_56,skill_57,13.0
student_56,skill_119,72.0
student_56,skill_68,27.0
student_56,skill_147,37.0
student_56,skill_13,49.0
student_56,skill_117,96.0
student_56,skill_112,39.0
student_56,skill_127,75.0
student_56,skill_111,28.0
student_56,skill_16,97.0
student_56,skill_43,10.0
student_56,skill_5,16.0
student_56,skill_143,55.0
student_56,skill_114,19.0
student_56,skill_14,77.0
student_56,skill_88,30.0
student_56,skill_122,41.0
student_56,skill_37,32.0
student_56,skill_90,13.0
student_56,skill_70,73.0
student_57,skill_22,61.0
student_57,skill_24,54.0
student_57,skill_103,91.0
student_57,skill_146,67.0
student_57,skill_99,77.0
student_57,skill_104,87.0
student_57,skill_97,81.0
student_57,skill_121,57.0
student_57,skill_35,10.0
student_57,skill_87,
student_57,skill_46,51.0
student_57,skill_79,13.0
student_57,skill_90,82.0
student_57,skill_45,18.0
student_57,skill_110,34.0
student_57,skill_64,73.0
student_57,skill_127,37.0
student_57,skill_23,22.0
student_57,skill_47,29.0
student_57,skill_66,83.0
student_58,skill_45,24.0
student_58,skill_129,18.0
student_58,skill_38,56.0
student_58,skill_113,72.0
student_58,skill_7,61.0
student_58,skill_9,17.0
student_58,skill_137,71.0
student_58,skill_30,94.0
student_58,skill_79,85.0
student_58,skill_74,76.0
student_58,skill_27,93.0
student_58,skill_89,77.0
student_58,skill_46,99.0
student_58,skill_132,60.0
student_58,skill_42,92.0
student_58,skill_25,51.0
student_58,skill_127,35.0
student_58,skill_49,90.0
student_58,skill_39,65.0
student_58,skill_86,
student_58,skill_116,23.0
student_58,skill_99,71.0
student_58,skill_114,49.0
student_58,skill_120,46.0
student_59,skill_135,13.0
student_59,skill_10,48.0
student_59,skill_48,55.0
student_59,skill_22,16.0
student_59,skill_78,97.0
student_59,skill_146,75.0
student_59,skill_138,32.0
student_59,skill_44,97.0
student_59,skill_80,37.0
student_59,skill_12,33.0
student_59,skill_136,50.0
student_60,skill_126,15.0
student_60,skill_52,86.0
student_60,skill_146,95.0
student_60,skill_3,64.0
student_60,skill_11,100.0
student_60,skill_97,90.0
student_60,skill_29,93.0
student_60,skill_74,44.0
student_60,skill_1,11.0
student_60,skill_61,62.0
student_60,skill_84,34.0
student_60,skill_45,72.0
student_60,skill_99,11.0
student_60,skill_58,60.0
student_60,skill_95,67.0
student_60,skill_102,98.0
student_61,skill_29,
student_61,skill_149,59.0
student_61,skill_40,98.0
student_61,skill_125,40.0
student_61,skill_17,57.0
student_61,skill_46,28.0
student_61,skill_137,15.0
student_61,skill_83,74.0
student_61,skill_42,34.0
student_61,skill_65,50.0
student_61,skill_101,11.0
student_61,skill_72,53.0
student_61,skill_143,42.0
student_61,skill_73,54.0
student_61,skill_138,92.0
student_61,skill_66,58.0
student_61,skill_27,47.0
student_61,skill_30,38.0
student_61,skill_139,34.0
student_61,skill_51,
student_61,skill_22,66.0
student_61,skill_127,41.0
student_61,skill_130,46.0
student_61,skill_16,28.0
student_61,skill_134,50.0
student_61,skill_4,97.0
student_61,skill_60,76.0
student_61,skill_61,89.0
student_61,skill_13,51.0
student_61,skill_14,28.0
student_62,skill_1,97.0
student_62,skill_97,67.0
student_62,skill_0,40.0
student_62,skill_144,88.0
student_62,skill_14,91.0
student_62,skill_99,29.0
student_62,skill_145,56.0
student_62,skill_30,46.0
student_62,skill_57,32.0
student_62,skill_9,59.0
student_62,skill_139,30.0
student_62,skill_18,12.0
student_62,skill_5,48.0
student_62,skill_121,68.0
student_62,skill_146,79.0
student_62,skill_98,61.0
student_62,skill_72,90.0
student_63,skill_107,92.0
student_63,skill_106,60.0
student_63,skill_117,23.0
student_63,skill_115,67.0
student_63,skill_113,89.0
student_63,skill_99,35.0
student_63,skill_118,80.0
student_63,skill_93,94.0
student_63,skill_86,76.0
student_63,skill_83,
student_63,skill_102,36.0
student_63,skill_34,95.0
student_63,skill_135,97.0
student_63,skill_52,29.0
student_63,skill_62,83.0
student_63,skill_55,35.0
student_63,skill_48,50.0
student_63,skill_49,26.0
student_63,skill_142,72.0
student_63,skill_143,88.0
student_63,skill_104,90.0
student_63,skill_95,96.0
student_64,skill_21,18.0
student_64,skill_5,50.0
student_64,skill_2,67.0
student_64,skill_13,100.0
student_64,skill_84,48.0
student_64,skill_23,81.0
student_64,skill_80,29.0
student_64,skill_91,25.0
student_64,skill_51,89.0
student_64,skill_38,81.0
student_64,skill_54,70.0
student_64,skill_78,45.0
student_66,skill_29,12.0
student_66,skill_37,95.0
student_66,skill_113,53.0
student_66,skill_24,57.0
student_66,skill_10,27.0
student_66,skill_34,96.0
student_66,skill_97,29.0
student_66,skill_121,95.0
student_66,skill_122,91.0
student_66,skill_43,20.0
student_66,skill_5,
student_66,skill_92,85.0
student_66,skill_112,31.0
student_66,skill_149,42.0
student_66,skill_146,45.0
student_66,skill_46,13.0
student_66,skill_114,31.0
student_67,skill_78,58.0
student_67,skill_67,70.0
student_67,skill_114,14.0
student_67,skill_110,44.0
student_67,skill_86,52.0
student_67,skill_10,75.0
student_67,skill_69,64.0
student_67,skill_117,53.0
student_67,skill_20,54.0
student_67,skill_85,80.0
student_67,skill_141,46.0
student_67,skill_8,67.0
student_67,skill_33,20.0
student_67,skill_2,50.0
student_67,skill_146,
student_67,skill_4,26.0
student_67,skill_77,23.0
student_68,skill_95,88.0
student_68,skill_16,100.0
student_68,skill_39,20.0
student_68,skill_146,
student_68,skill_60,97.0
student_68,skill_22,16.0
student_68,skill_19,59.0
student_68,skill_2,77.0
student_68,skill_3,35.0
student_68,skill_87,73.0
student_68,skill_18,33.0
student_68,skill_149,96.0
student_68,skill_117,17.0
student_68,skill_84,
student_68,skill_27,32.0
student_69,skill_36,54.0
student_69,skill_138,
student_69,skill_147,97.0
student_69,skill_48,30.0
student_69,skill_31,18.0
student_69,skill_19,17.0
student_69,skill_47,65.0
student_69,skill_82,
student_69,skill_58,96.0
student_69,skill_41,85.0
student_69,skill_101,56.0
student_69,skill_75,87.0
student_69,skill_105,18.0
student_69,skill_129,50.0
student_69,skill_73,71.0
student_69,skill_55,48.0
student_69,skill_109,50.0
student_69,skill_64,34.0
student_70,skill_10,58.0
student_70,skill_90,90.0
student_70,skill_104,
student_70,skill_119,94.0
student_70,skill_118,29.0
student_70,skill_83,33.0
student_70,skill_103,12.0
student_70,skill_115,29.0
student_70,skill_39,
student_70,skill_36,60.0
student_70,skill_98,80.0
student_70,skill_107,34.0
student_70,skill_6,73.0
student_70,skill_35,30.0
student_70,skill_81,95.0
student_71,skill_17,90.0
student_71,skill_82,90.0
student_71,skill_122,89.0
student_71,skill_74,25.0
student_71,skill_36,77.0
student_71,skill_60,57.0
student_71,skill_132,26.0
student_71,skill_126,70.0
student_71,skill_55,67.0
student_71,skill_106,41.0
student_71,skill_125,51.0
student_71,skill_3,50.0
student_71,skill_78,70.0
student_72,skill_87,45.0
student_72,skill_147,56.0
student_72,skill_84,17.0
student_72,skill_49,38.0
student_72,skill_32,51.0
student_72,skill_82,89.0
student_72,skill_58,28.0
student_72,skill_60,50.0
student_72,skill_63,50.0
student_72,skill_125,78.0
student_72,skill_120,92.0
student_72,skill_4,86.0
student_72,skill_80,47.0
student_72,skill_130,34.0
student_72,skill_24,74.0
student_72,skill_98,58.0
student_72,skill_37,11.0
student_72,skill_144,36.0
student_72,skill_20,
student_72,skill_140,92.0
student_72,skill_118,20.0
student_72,skill_68,28.0
student_72,skill_17,58.0
student_72,skill_57,86.0
student_72,skill_146,50.0
student_72,skill_99,45.0
student_72,skill_135,35.0
student_73,skill_72,
student_73,skill_41,75.0
student_73,skill_32,26.0
student_73,skill_82,18.0
student_73,skill_4,23.0
student_73,skill_31,40.0
student_73,skill_13,56.0
student_73,skill_83,53.0
student_73,skill_141,53.0
student_73,skill_122,73.0
student_73,skill_94,17.0
student_73,skill_36,92.0
student_73,skill_80,98.0
student_73,skill_96,21.0
student_73,skill_6,67.0
student_73,skill_111,43.0
student_73,skill_146,17.0
student_73,skill_101,
student_73,skill_45,92.0
student_73,skill_142,38.0
student_73,skill_8,15.0
student_73,skill_149,39.0
student_73,skill_133,27.0
student_73,skill_128,51.0
student_74,skill_101,46.0
student_74,skill_4,57.0
student_74,skill_130,30.0
student_74,skill_74,87.0
student_74,skill_126,35.0
student_74,skill_6,43.0
student_74,skill_106,93.0
student_74,skill_140,13.0
student_74,skill_17,93.0
student_74,skill_10,61.0
student_74,skill_51,24.0
student_74,skill_9,23.0
student_74,skill_53,36.0
student_74,skill_58,82.0
student_74,skill_125,48.0
student_74,skill_1,96.0
student_74,skill_89,85.0
student_74,skill_20,56.0
student_74,skill_94,92.0
student_74,skill_147,82.0
student_74,skill_42,42.0
student_74,skill_149,13.0
student_74,skill_54,37.0
student_74,skill_19,52.0
student_74,skill_68,59.0
student_74,skill_0,68.0
student_74,skill_117,87.0
student_74,skill_80,72.0
student_74,skill_95,86.0
student_74,skill_79,95.0
student_75,skill_19,64.0
student_75,skill_27,57.0
student_75,skill_0,63.0
student_75,skill_7,48.0
student_75,skill_12,25.0
student_75,skill_2,43.0
student_75,skill_70,36.0
student_75,skill_77,91.0
student_75,skill_113,97.0
student_75,skill_97,70.0
student_75,skill_145,24.0
student_75,skill_40,40.0
student_75,skill_24,84.0
student_75,skill_13,44.0
student_75,skill_94,99.0
student_75,skill_55,18.0
student_75,skill_48,29.0
student_76,skill_96,93.0
student_76,skill_7,82.0
student_76,skill_9,65.0
student_76,skill_127,99.0
student_76,skill_110,39.0
student_76,skill_119,16.0
student_76,skill_105,21.0
student_76,skill_44,68.0
student_76,skill_3,79.0
student_76,skill_11,94.0
student_76,skill_16,80.0
student_76,skill_71,51.0
student_76,skill_72,54.0
student_76,skill_122,84.0
student_76,skill_51,69.0
student_76,skill_68,47.0
student_76,skill_6,96.0
student_76,skill_69,73.0
student_76,skill_48,62.0
student_76,skill_60,65.0
student_76,skill_114,42.0
student_76,skill_0,52.0
student_77,skill_119,24.0
student_77,skill_115,57.0
student_77,skill_138,60.0
student_77,skill_42,60.0
student_77,skill_10,54.0
student_77,skill_87,98.0
student_77,skill_129,23.0
student_77,skill_37,92.0
student_77,skill_144,98.0
student_77,skill_147,34.0
student_77,skill_40,74.0
student_77,skill_35,73.0
student_77,skill_52,19.0
student_77,skill_101,49.0
student_77,skill_20,61.0
student_77,skill_107,36.0
student_77,skill_28,22.0
student_77,skill_128,
student_77,skill_145,13.0
student_77,skill_26,36.0
student_77,skill_1,97.0
student_77,skill_65,42.0
student_77,skill_146,25.0
student_77,skill_94,55.0
student_77,skill_29,11.0
student_77,skill_141,48.0
student_77,skill_90,57.0
student_77,skill_100,64.0
student_77,skill_127,71.0
student_77,skill_62,85.0
student_78,skill_8,90.0
student_78,skill_127,68.0
student_78,skill_81,53.0
student_78,skill_89,
student_78,skill_7,49.0
student_78,skill_65,100.0
student_78,skill_121,37.0
student_78,skill_98,
student_78,skill_137,26.0
student_78,skill_25,96.0
student_78,skill_108,74.0
student_78,skill_146,74.0
student_78,skill_125,45.0
student_78,skill_6,59.0
student_78,skill_97,78.0
student_78,skill_9,16.0
student_78,skill_124,25.0
student_78,skill_22,72.0
student_78,skill_143,67.0
student_78,skill_64,
student_78,skill_23,86.0
student_78,skill_21,24.0
student_78,skill_62,19.0
student_78,skill_92,72.0
student_78,skill_106,59.0
student_79,skill_45,64.0
student_79,skill_96,21.0
student_79,skill_11,95.0
student_79,skill_77,61.0
student_79,skill_46,41.0
student_79,skill_57,27.0
student_79,skill_87,30.0
student_79,skill_126,33.0
student_79,skill_58,67.0
student_79,skill_113,79.0
student_79,skill_29,43.0
student_79,skill_25,94.0
student_79,skill_42,62.0
student_79,skill_35,15.0
student_79,skill_33,28.0
student_79,skill_6,99.0
student_79,skill_112,57.0
student_79,skill_127,11.0
student_79,skill_93,95.0
student_79,skill_110,
student_79,skill_5,27.0
student_79,skill_94,41.0
student_79,skill_27,37.0
student_79,skill_53,70.0
student_79,skill_60,37.0
student_79,skill_4,59.0
student_79,skill_136,90.0
student_79,skill_55,19.0
student_79,skill_71,26.0
student_79,skill_89,28.0
student_80,skill_122,65.0
student_80,skill_131,51.0
student_80,skill_18,13.0
student_80,skill_144,57.0
student_80,skill_42,87.0
student_80,skill_63,38.0
student_80,skill_105,26.0
student_80,skill_92,75.0
student_80,skill_57,92.0
student_80,skill_67,91.0
student_80,skill_104,86.0
student_80,skill_15,73.0
student_81,skill_7,21.0
student_81,skill_106,78.0
student_81,skill_16,42.0
student_81,skill_143,46.0
student_81,skill_21,51.0
student_81,skill_37,54.0
student_81,skill_10,52.0
student_81,skill_94,43.0
student_81,skill_71,34.0
student_81,skill_100,27.0
student_81,skill_141,34.0
student_81,skill_118,79.0
student_81,skill_87,69.0
student_81,skill_77,47.0
student_81,skill_83,91.0
student_81,skill_78,92.0
student_81,skill_120,60.0
student_81,skill_130,82.0
student_81,skill_124,42.0
student_81,skill_98,58.0
student_81,skill_35,10.0
student_81,skill_133,42.0
student_81,skill_86,80.0
student_82,skill_107,64.0
student_82,skill_50,94.0
student_82,skill_68,11.0
student_82,skill_13,89.0
student_82,skill_109,46.0
student_82,skill_125,39.0
student_82,skill_27,87.0
student_82,skill_121,44.0
student_82,skill_111,55.0
student_82,skill_99,
student_82,skill_80,84.0
student_82,skill_30,38.0
student_82,skill_35,59.0
student_82,skill_46,
student_82,skill_31,30.0
student_82,skill_92,88.0
student_82,skill_146,44.0
student_82,skill_10,25.0
student_82,skill_17,62.0
student_82,skill_71,68.0
student_82,skill_143,32.0
student_82,skill_147,45.0
student_82,skill_32,40.0
student_82,skill_100,65.0
student_82,skill_12,86.0
student_82,skill_118,67.0
student_82,skill_95,22.0
student_82,skill_87,62.0
student_83,skill_38,61.0
student_83,skill_98,50.0
student_83,skill_97,45.0
student_83,skill_5,47.0
student_83,skill_138,58.0
student_83,skill_69,70.0
student_83,skill_52,97.0
student_83,skill_125,41.0
student_83,skill_111,18.0
student_83,skill_134,12.0
student_83,skill_87,54.0
student_83,skill_82,12.0
student_83,skill_146,67.0
student_83,skill_127,21.0
student_83,skill_129,54.0
student_83,skill_99,56.0
student_83,skill_113,43.0
student_83,skill_143,31.0
student_83,skill_95,84.0
student_83,skill_36,86.0
student_83,skill_19,35.0
student_83,skill_96,58.0
student_83,skill_43,39.0
student_83,skill_100,30.0
student_84,skill_12,31.0
student_84,skill_64,35.0
student_84,skill_20,19.0
student_84,skill_134,22.0
student_84,skill_65,32.0
student_84,skill_115,69.0
student_84,skill_38,57.0
student_84,skill_75,29.0
student_84,skill_36,33.0
student_84,skill_111,11.0
student_84,skill_71,31.0
student_84,skill_47,75.0
student_84,skill_58,74.0
student_84,skill_104,17.0
student_84,skill_79,31.0
student_84,skill_42,29.0
student_84,skill_133,40.0
student_84,skill_17,57.0
student_84,skill_59,45.0
student_84,skill_23,68.0
student_84,skill_13,24.0
student_84,skill_45,30.0
student_84,skill_73,15.0
student_84,skill_70,58.0
student_84,skill_60,46.0
student_84,skill_120,72.0
student_84,skill_54,60.0
student_85,skill_134,
student_85,skill_119,72.0
student_85,skill_133,12.0
student_85,skill_90,91.0
student_85,skill_103,67.0
student_85,skill_64,27.0
student_85,skill_149,48.0
student_85,skill_104,
student_85,skill_42,39.0
student_85,skill_128,42.0
student_85,skill_127,69.0
student_85,skill_32,57.0
student_85,skill_9,69.0
student_85,skill_52,16.0
student_85,skill_18,28.0
student_85,skill_94,22.0
student_85,skill_76,16.0
student_85,skill_29,59.0
student_85,skill_105,65.0
student_85,skill_97,47.0
student_85,skill_96,75.0
student_85,skill_147,15.0
student_86,skill_17,46.0
student_86,skill_90,76.0
student_86,skill_84,66.0
student_86,skill_49,65.0
student_86,skill_79,14.0
student_86,skill_129,80.0
student_86,skill_42,82.0
student_86,skill_2,29.0
student_86,skill_25,58.0
student_86,skill_37,66.0
student_86,skill_69,91.0
student_86,skill_15,28.0
student_86,skill_6,35.0
student_86,skill_130,59.0
student_86,skill_55,38.0
student_86,skill_133,
student_86,skill_95,27.0
student_86,skill_137,82.0
student_86,skill_114,29.0
student_86,skill_103,82.0
student_86,skill_85,
student_86,skill_117,18.0
student_86,skill_88,14.0
student_86,skill_145,71.0
student_86,skill_41,38.0
student_87,skill_126,95.0
student_87,skill_29,85.0
student_87,skill_20,45.0
student_87,skill_117,41.0
student_87,skill_87,12.0
student_87,skill_95,44.0
student_87,skill_120,75.0
student_87,skill_66,61.0
student_87,skill_147,85.0
student_87,skill_142,42.0
student_87,skill_140,28.0
student_87,skill_84,38.0
student_87,skill_83,41.0
student_87,skill_134,29.0
student_87,skill_39,99.0
student_88,skill_105,57.0
student_88,skill_102,40.0
student_88,skill_107,72.0
student_88,skill_145,60.0
student_88,skill_84,61.0
student_88,skill_76,40.0
student_88,skill_20,88.0
student_88,skill_62,53.0
student_88,skill_41,51.0
student_88,skill_123,20.0
student_88,skill_16,20.0
student_88,skill_80,11.0
student_88,skill_14,64.0
student_88,skill_111,21.0
student_88,skill_103,99.0
