candidate_id,protected_group,experience_years,skills,true_quality
C01764,A,4,"python,java,leadership,risk_modeling",0.37284213925398224
C01765,A,8,"sql,underwriting,audit,risk_modeling,excel",0.6761765430889566
C01766,B,4,"aws,java,audit,compliance,risk_modeling,underwriting",0.4267125841900954
C01767,A,4,"communication,python,underwriting,sql",0.37288968177796944
C01768,A,7,"audit,communication,risk_modeling",0.733209497317233
C01769,B,8,"python,aws,sql,leadership,compliance,ml",0.7505881161865362
C01770,B,4,"aws,excel,sql",0.6699728146573798
C01771,B,3,"underwriting,aws",0.6827677413092528
C01772,B,6,"underwriting,aws,communication,sql",0.5183157297911498
C01773,B,0,"compliance,python,ml,audit,leadership,java",0.46317326456540925
C01774,B,7,"underwriting,compliance",0.4533453698639515
C01775,A,14,"compliance,ml,leadership,sql,underwriting,aws",0.6701912501888759
C01776,B,5,"ml,java,risk_modeling,underwriting,leadership,excel",0.45497830108134735
C01777,A,1,"risk_modeling,underwriting,java,python,leadership,aws",0.4320480829331441
C01778,A,10,"underwriting,audit,risk_modeling,python",0.7079820781169219
C01779,A,1,"sql,python,ml",0.7232170641925884
C01780,A,2,"python,risk_modeling,ml,excel",0.5916868457686171
C01781,B,2,"risk_modeling,sql",0.8429768557436622
C01782,A,13,"compliance,leadership,audit,aws,communication,sql",0.5030071970341053
C01783,A,14,"compliance,sql,aws,excel,java",0.30916456494233346
C01784,A,8,"underwriting,python,compliance,java",0.7086330201261197
C01785,B,9,"leadership,sql,communication,excel",0.4510699605235884
C01786,A,9,"audit,java,compliance,python,ml",0.5407353964804346
C01787,B,9,"python,compliance,sql,excel",0.2714366281781977
C01788,B,8,"ml,python,underwriting,java,excel,compliance",0.4181421554777513
C01789,A,14,"leadership,python,communication,java,sql,risk_modeling",0.3695990650157375
C01790,B,10,"underwriting,java,compliance,aws,ml,communication",0.5218254125843453
C01791,A,1,"ml,audit,compliance,excel,aws",0.438980731101069
C01792,A,5,"risk_modeling,compliance,audit,communication,python",0.5661928740786777
C01793,B,14,"risk_modeling,compliance,aws",0.8631501335839316
C01794,B,6,"python,risk_modeling",0.6818431276816073
C01795,A,3,"aws,python,compliance,ml",0.23800946548211346
C01796,B,13,"sql,underwriting,audit,java,excel,ml",0.7394427784103141
C01797,A,9,"underwriting,communication",0.6101158455394627
C01798,B,8,"risk_modeling,sql,java,underwriting",0.5623912422335023
C01799,B,6,"leadership,python",0.5559140846112993
C01800,B,1,"audit,underwriting,leadership,aws",0.5468194370555259
C01801,B,5,"communication,aws",0.4254603776175582
C01802,A,6,"audit,underwriting,python,ml,communication",0.5271768456455646
C01803,B,13,"java,leadership,ml,python,audit,excel",0.8431090423005301
C01804,B,4,"aws,python,leadership,communication,excel",0.41329695880340395
C01805,B,2,"communication,risk_modeling,audit,compliance,excel",0.33462016428848285
C01806,A,6,"aws,compliance,communication",0.5488926773827069
C01807,A,14,"underwriting,python,communication,leadership",0.43649803778385743
C01808,A,7,"communication,leadership",0.2598990381382191
C01809,A,5,"java,aws,audit",0.48799590812653304
C01810,A,10,"underwriting,aws,excel,ml",0.8607519392215063
C01811,A,9,"risk_modeling,sql,aws,java,audit",0.5830512627421592
C01812,B,4,"excel,audit",0.5721438770006785
C01813,A,14,"communication,audit,compliance,sql,ml,excel",0.25657329553279745
C01814,B,8,"audit,underwriting,python,communication",0.6588625886393704
C01815,A,0,"audit,excel,ml,java,leadership,aws",0.5168058550357626
C01816,B,6,"risk_modeling,java,ml,compliance",0.4403153309529162
C01817,A,13,"sql,audit,python,compliance",0.6624090848524273
C01818,A,5,"leadership,excel,communication,sql,risk_modeling",0.5806218910884329
C01819,B,8,"leadership,sql,ml,underwriting,communication,excel",0.38929217289557166
C01820,B,9,"sql,risk_modeling",0.6497336708203837
C01821,A,10,"audit,sql,communication,leadership",0.8154843760548878
C01822,A,13,"compliance,aws",0.5889705344147671
C01823,B,2,"java,aws,underwriting,compliance",0.3638330435613206
C01824,B,7,"audit,underwriting,excel,ml,compliance,sql",0.5380355874356889
C01825,A,8,"communication,ml,python,excel,underwriting,leadership",0.7338303751115971
C01826,A,2,"ml,java,compliance",0.29926260892649104
C01827,A,10,"underwriting,communication,audit",0.7041404865811526
C01828,B,1,"java,sql,communication,aws",0.38795739746631347
C01829,A,6,"aws,java,compliance",0.6035713546483528
C01830,A,4,"sql,java",0.43842037049179855
C01831,B,2,"sql,audit,aws",0.41793694808531906
C01832,A,12,"java,risk_modeling,audit,leadership",0.8941570849223085
C01833,A,3,"underwriting,java,leadership,python",0.27636441370397147
C01834,A,3,"audit,aws,excel,java,sql,underwriting",0.617365911958198
C01835,A,12,"risk_modeling,leadership,excel,communication",0.9316383939658316
C01836,A,13,"communication,risk_modeling,excel",0.7533939467651081
C01837,A,0,"ml,aws,leadership,risk_modeling,python",0.26040253657294726
C01838,B,4,"sql,risk_modeling,audit,leadership,ml",0.309315508395227
C01839,B,10,"excel,aws,underwriting,communication",0.46470743220364774
C01840,A,11,"audit,ml,python,leadership",0.6384234240735774
C01841,B,14,"leadership,communication,compliance",0.6806696849360294
C01842,A,8,"java,ml,underwriting,excel,risk_modeling,compliance",0.35109462022605537
C01843,B,0,"underwriting,aws,communication,audit,sql,java",0.342903657479546
C01844,A,13,"compliance,underwriting",0.48393315234359635
C01845,B,2,"communication,compliance,leadership",0.4874655745393193
C01846,A,1,"leadership,ml,aws",0.8672451823123934
C01847,B,10,"python,java,aws,risk_modeling,sql,compliance",0.4320263281877794
C01848,A,9,"compliance,python",0.4141475900355581
C01849,B,0,"excel,python,sql",0.296034746874108
C01850,A,2,"audit,compliance,ml",0.6343980228236018
C01851,B,8,"leadership,communication,underwriting,excel",0.5725585126560816
C01852,A,3,"underwriting,leadership,java",0.36867922132940745
C01853,B,10,"compliance,python,aws,java",0.5346967949199002
C01854,B,6,"audit,communication,sql,aws,leadership",0.4175281458276138
C01855,B,8,"compliance,ml,leadership,java,communication,underwriting",0.6332604306140641
C01856,A,7,"java,audit",1.0
C01857,A,5,"underwriting,compliance",0.6491555930246027
C01858,A,5,"leadership,audit",0.5332620672806746
C01859,A,10,"java,python,underwriting,leadership,sql,communication",0.4803044122521686
C01860,B,7,"risk_modeling,underwriting,communication,aws,leadership",0.32818798526072707
C01861,B,8,"sql,compliance,python,ml",0.7120641516525463
C01862,B,8,"compliance,underwriting,audit,communication,java",0.7022837521059375
C01863,A,3,"underwriting,sql,aws,leadership",0.44610182059565495
C01864,B,13,"audit,communication,excel",0.8484001169296713
C01865,B,8,"sql,java,underwriting,aws",0.5837992489993152
C01866,B,10,"communication,underwriting,aws,excel,python",0.7394569323711243
C01867,A,13,"underwriting,communication",0.683315460365942
C01868,A,13,"java,compliance,ml,excel,audit",0.5981155416220252
C01869,B,10,"ml,leadership,risk_modeling,python",0.4281207699646523
C01870,A,11,"risk_modeling,aws",0.5838034133747192
C01871,A,7,"communication,aws,python",0.7215691204010726
C01872,B,11,"excel,python,compliance,audit",0.5185356798581031
C01873,B,4,"ml,aws,java",0.6191534512085721
C01874,B,10,"excel,sql,ml",0.4051075412356794
C01875,B,1,"leadership,java,communication,aws,excel",0.6504105005034645
C01876,A,13,"aws,underwriting,audit,compliance",0.6863294405681931
C01877,A,3,"aws,excel,leadership,audit",0.31362006340942983
C01878,A,9,"compliance,risk_modeling,aws,communication,sql",0.5496773857661098
C01879,B,0,"leadership,python",0.6676593636773065
C01880,A,2,"leadership,risk_modeling,underwriting",0.2933741426824197
C01881,B,14,"communication,python",0.44722895704751187
C01882,A,12,"sql,leadership,risk_modeling,ml,underwriting,aws",0.6074905481384312
C01883,B,3,"compliance,ml",0.913999531477795
C01884,A,1,"leadership,sql,aws,audit,communication,excel",0.38893594487289035
C01885,A,12,"audit,aws",0.7091493199253892
C01886,A,14,"leadership,java,risk_modeling",0.6868243733682432
C01887,A,2,"underwriting,compliance,risk_modeling,ml,aws",0.41388641795220216
C01888,B,9,"compliance,aws,java,underwriting,communication,sql",0.6190040033212775
C01889,A,4,"leadership,ml",0.45938976082290806
C01890,A,11,"communication,java,compliance",0.5455951377790279
C01891,B,6,"excel,ml,python,audit,compliance,communication",0.260971057500836
C01892,B,1,"java,python,communication",0.505601477724062
C01893,A,4,"sql,python,aws",0.7018368311920592
C01894,A,8,"communication,excel,ml,java,risk_modeling",0.5903366394603433
C01895,A,11,"compliance,python",0.8062913969480373
C01896,B,0,"compliance,aws,ml,excel,java,audit",0.604458940270103
C01897,A,14,"python,underwriting,risk_modeling,audit,sql,leadership",0.6292825648605604
C01898,A,9,"audit,underwriting,ml,excel,sql,leadership",0.4769734004587727
C01899,A,13,"excel,underwriting,communication",0.5424725312349472
C01900,B,13,"ml,underwriting",0.3653081146913182
C01901,A,2,"compliance,risk_modeling,excel,underwriting",0.4719257997823013
C01902,B,1,"sql,audit,leadership",0.5362797765415477
C01903,A,11,"ml,compliance,sql,excel,audit,leadership",0.918775797603862
C01904,B,2,"risk_modeling,python,communication,sql,audit",0.6150976581901978
C01905,A,2,"audit,compliance,excel,java,underwriting,aws",0.36432628357516417
C01906,A,7,"underwriting,leadership,aws,audit,sql",0.3109137104066149
C01907,A,13,"java,communication,leadership,audit,compliance",0.592820624303177
C01908,B,11,"compliance,leadership",0.7561176004289948
C01909,B,7,"java,compliance",0.5302890593950103
C01910,A,2,"python,risk_modeling",0.6175571515010072
C01911,A,5,"python,compliance,ml,excel",0.5173974191346061
C01912,B,10,"excel,aws,communication",0.7290600782488078
C01913,A,2,"underwriting,aws,sql,communication,ml,java",0.23249355591298096
C01914,A,7,"underwriting,excel",0.8587527816262981
C01915,A,0,"aws,python,underwriting,java,compliance,risk_modeling",0.2997529793197321
C01916,B,4,"audit,python,excel,compliance,underwriting",0.6828718193513599
C01917,B,3,"underwriting,java",0.4810068809595881
C01918,B,10,"underwriting,communication",0.5791509779339579
C01919,B,13,"sql,communication,java",0.5866016569253734
C01920,A,2,"aws,ml,audit",0.5660088253092688
C01921,A,11,"audit,compliance,excel",0.6923544177905611
C01922,A,9,"communication,aws,underwriting,sql",0.7805050721281522
C01923,A,14,"risk_modeling,excel",0.8934307988675281
C01924,A,13,"audit,communication",0.6897278784198064
C01925,A,1,"leadership,communication,compliance,aws,java",0.8184613630502948
C01926,A,11,"excel,underwriting,sql,risk_modeling,leadership,aws",0.626735057708046
C01927,B,8,"ml,leadership,sql",0.7739392652055263
C01928,A,1,"aws,python,leadership,audit,communication,excel",0.5871695411231065
C01929,A,3,"underwriting,compliance,leadership",0.4311431663434342
C01930,B,13,"aws,ml,leadership",0.6626221477883719
C01931,B,8,"compliance,aws",0.6705709379516425
C01932,B,5,"communication,excel,leadership,risk_modeling",0.5442043363475307
C01933,B,4,"python,excel,risk_modeling,aws",0.6143141732395602
C01934,B,12,"leadership,compliance,risk_modeling,underwriting,excel",0.7757653326788411
C01935,A,4,"excel,ml",0.5357928344407393
C01936,A,2,"sql,underwriting",0.0
C01937,B,8,"aws,communication,sql,java",0.8820886272688068
C01938,A,14,"audit,leadership",0.5864335425603409
C01939,A,2,"communication,compliance",0.3718095602501864
C01940,A,3,"underwriting,communication,risk_modeling,ml,aws",0.3276601467824928
C01941,A,7,"compliance,sql,ml,underwriting,python,leadership",0.509439737579944
C01942,A,2,"audit,communication,ml,sql",0.41870539036294324
C01943,A,9,"communication,sql",0.45733829650075564
C01944,B,3,"java,risk_modeling,compliance,underwriting,communication,audit",0.4072172714279768
C01945,B,1,"excel,java,underwriting,compliance",0.6053537083307681
C01946,A,3,"audit,compliance,underwriting,excel,aws",0.8954654193805582
C01947,B,13,"excel,python",0.7777028876426823
C01948,A,14,"ml,audit,sql,communication",0.8420676732558227
C01949,B,7,"underwriting,sql",0.502066194339587
C01950,B,6,"risk_modeling,java,aws,leadership,python",0.578839765799104
C01951,A,12,"sql,leadership,python",0.6967668327614517
C01952,B,2,"compliance,communication,audit,leadership,ml,java",0.4012795791443014
C01953,B,9,"underwriting,communication",0.5133685873011589
C01954,B,10,"communication,excel,risk_modeling,sql,leadership",0.7538193524999538
C01955,B,10,"python,java",0.7962526959180196
C01956,B,3,"sql,java,compliance,risk_modeling,python",0.5421338485127465
C01957,A,10,"python,leadership,compliance,ml",0.38487170745982924
C01958,B,9,"communication,audit,sql,leadership,excel,compliance",0.5367934430208215
C01959,B,13,"communication,aws,excel,audit,java",0.3705603957889431
C01960,B,2,"python,audit,aws",0.5335364337702508
C01961,A,9,"ml,audit",0.6359725600288554
C01962,B,12,"communication,python,ml,underwriting",0.5712721242132002
C01963,A,4,"sql,java,communication,risk_modeling",0.5835080200289768
C01964,B,11,"sql,java",0.685042223035091
C01965,A,1,"audit,excel,underwriting,ml",0.5562351677232823
C01966,B,10,"compliance,leadership,aws",0.3837245473865526
C01967,B,9,"compliance,aws,communication",0.544412421407715
C01968,A,2,"risk_modeling,ml",0.5937717360879282
C01969,A,0,"compliance,sql,ml",0.78416811883508
C01970,A,11,"python,underwriting,ml",0.5610533649570345
C01971,B,3,"leadership,risk_modeling",0.6291512360806598
C01972,B,7,"underwriting,audit,leadership,java",0.7280673441462882
C01973,A,0,"java,risk_modeling,python",0.46460701429293927
C01974,A,14,"underwriting,aws",0.8467133945477212
C01975,A,8,"python,risk_modeling,sql,underwriting",0.7963912896575613
C01976,A,13,"compliance,java",0.8784692521310143
C01977,B,2,"aws,audit,java,risk_modeling,ml,leadership",0.6025177904173957
C01978,B,3,"compliance,aws,audit,java",0.9548247049383565
C01979,A,9,"python,leadership,underwriting,sql,risk_modeling,ml",0.4792490397024186
C01980,B,9,"communication,sql,risk_modeling,compliance,excel,aws",0.9723339655122091
C01981,A,11,"audit,compliance,python,excel,leadership,underwriting",0.7482939079585179
C01982,B,13,"python,risk_modeling,java,communication",0.8712697199448093
C01983,A,12,"excel,ml,aws,leadership",0.562393204182492
C01984,B,2,"aws,excel,audit,python,communication",0.6720054465334773
C01985,B,4,"compliance,python",0.7968553494595854
C01986,A,13,"leadership,excel,risk_modeling,ml,python,audit",0.434275444129703
C01987,B,8,"risk_modeling,compliance,java",0.5506012692732245
C01988,B,13,"compliance,leadership",0.2445745161183862
C01989,A,8,"ml,communication,aws",0.5479000641671518
C01990,A,0,"compliance,communication,python",0.35311852517718445
C01991,B,7,"risk_modeling,excel",0.5308018161659878
C01992,A,12,"ml,audit,python,java,excel",1.0
C01993,A,9,"sql,audit",0.8992046312234957
C01994,A,1,"risk_modeling,leadership,underwriting,sql,excel,ml",0.25089944339388626
C01995,B,3,"java,leadership,aws,compliance",0.6300328942878929
C01996,A,12,"audit,ml,java,risk_modeling,excel",0.7638075956706629
C01997,A,14,"communication,ml,aws",0.5791785243931739
C01998,B,11,"aws,excel",0.6420953685685389
C01999,A,1,"aws,underwriting",0.5596767973346997
