candidate_id,job_id,protected_group,skill_overlap,experience_years,latent_match_score,clicked,shortlisted,hired,tenant
C00262,J006,A,0.25,4,0.22668608451124206,0,0,0,AcmeFinServ_Pilot
C00666,J037,B,0.0,4,0.21928071082188003,0,0,0,AcmeFinServ_Pilot
C00625,J004,A,0.5,5,0.32061981963897823,1,0,0,AcmeFinServ_Pilot
C01935,J034,A,0.0,4,0.26789641722036966,0,0,0,AcmeFinServ_Pilot
C01983,J010,A,0.5,12,0.531196602091246,0,0,0,AcmeFinServ_Pilot
C00158,J008,B,0.0,2,0.2162452225244562,1,0,0,AcmeFinServ_Pilot
C00314,J024,A,0.5,11,0.5797251283604838,1,1,0,AcmeFinServ_Pilot
C01464,J018,B,0.5,2,0.31605313015499054,1,0,0,AcmeFinServ_Pilot
C00597,J015,B,0.5,0,0.5054573207831252,0,0,0,AcmeFinServ_Pilot
C01288,J036,A,1.0,3,0.741466384808632,0,0,0,AcmeFinServ_Pilot
C01841,J027,B,0.0,14,0.3403348424680147,0,0,0,AcmeFinServ_Pilot
C00325,J024,B,0.0,5,0.20457756267304175,0,0,0,AcmeFinServ_Pilot
C01926,J031,A,0.5,11,0.563367528854023,1,1,0,AcmeFinServ_Pilot
C00104,J032,B,0.75,1,0.5828990023551962,1,0,0,AcmeFinServ_Pilot
C00457,J007,A,0.5,0,0.4222568102737704,1,0,0,AcmeFinServ_Pilot
C01015,J017,A,0.5,14,0.45127996902083845,0,0,0,AcmeFinServ_Pilot
C01760,J036,A,0.0,1,0.2265804142353846,0,0,0,AcmeFinServ_Pilot
C01107,J032,A,0.25,14,0.48991008075672493,0,0,0,AcmeFinServ_Pilot
C00277,J002,A,0.6666666666666666,11,0.6142969848788553,1,1,1,AcmeFinServ_Pilot
C00497,J009,B,0.6666666666666666,5,0.6610354226128942,1,0,0,AcmeFinServ_Pilot
C01523,J010,B,0.0,13,0.29538823335154024,0,0,0,AcmeFinServ_Pilot
C01123,J020,A,0.5,10,0.49649874626824164,1,1,0,AcmeFinServ_Pilot
C00026,J032,A,0.0,3,0.5,1,1,0,AcmeFinServ_Pilot
C01003,J019,A,0.5,10,0.4335724789624099,1,0,0,AcmeFinServ_Pilot
C00813,J007,B,0.5,8,0.5898472376715287,1,0,0,AcmeFinServ_Pilot
C00001,J022,A,0.5,12,0.5983031225331441,1,0,0,AcmeFinServ_Pilot
C00494,J008,B,0.5,4,0.5066138868309513,0,0,0,AcmeFinServ_Pilot
C01870,J027,A,0.5,11,0.5419017066873596,1,1,0,AcmeFinServ_Pilot
C01408,J039,B,0.0,8,0.27868614862531477,0,0,0,AcmeFinServ_Pilot
C00141,J025,A,0.25,12,0.3000924888556521,0,0,0,AcmeFinServ_Pilot
C00032,J036,A,0.5,4,0.6466695202525505,0,0,0,AcmeFinServ_Pilot
C00691,J021,B,0.6666666666666666,0,0.45949916977387034,1,0,0,AcmeFinServ_Pilot
C00929,J032,B,0.5,3,0.523765034765316,0,0,0,AcmeFinServ_Pilot
C00906,J037,A,0.25,4,0.41198085335235723,1,0,0,AcmeFinServ_Pilot
C01393,J006,A,0.25,12,0.40711911925812533,0,0,0,AcmeFinServ_Pilot
C00346,J026,B,0.0,0,0.3519605654702226,0,0,0,AcmeFinServ_Pilot
C00093,J010,A,0.0,6,0.22264579787423028,0,0,0,AcmeFinServ_Pilot
C01345,J003,B,0.0,5,0.31224568407276515,1,0,0,AcmeFinServ_Pilot
C01794,J009,B,0.0,6,0.34092156384080363,0,0,0,AcmeFinServ_Pilot
C00335,J005,B,0.0,6,0.25902323567928764,0,0,0,AcmeFinServ_Pilot
C00722,J007,A,0.0,14,0.2607539548436506,1,0,0,AcmeFinServ_Pilot
C01253,J000,B,0.5,8,0.3876210908743146,1,0,0,AcmeFinServ_Pilot
C00330,J038,B,0.0,2,0.21417291528994137,0,0,0,AcmeFinServ_Pilot
C01719,J017,B,0.0,6,0.313048262939724,1,0,0,AcmeFinServ_Pilot
C00450,J006,A,0.0,12,0.37869782579522443,0,0,0,AcmeFinServ_Pilot
C01065,J013,B,0.5,10,0.7129640496626539,1,0,0,AcmeFinServ_Pilot
C00677,J029,A,0.0,8,0.27424915720655485,1,1,0,AcmeFinServ_Pilot
C01334,J025,B,0.25,9,0.467156832924664,0,0,0,AcmeFinServ_Pilot
C00396,J002,B,0.6666666666666666,4,0.6637682908983557,1,1,1,AcmeFinServ_Pilot
C00196,J005,B,0.6666666666666666,8,0.5726428964082477,0,0,0,AcmeFinServ_Pilot
C01021,J021,B,1.0,6,0.6759133079550376,0,0,0,AcmeFinServ_Pilot
C01730,J038,B,0.5,12,0.5434329907327414,1,0,0,AcmeFinServ_Pilot
C01265,J002,B,0.0,13,0.4632796448047411,0,0,0,AcmeFinServ_Pilot
C01511,J034,A,0.0,11,0.37003424269490137,0,0,0,AcmeFinServ_Pilot
C00866,J002,B,0.3333333333333333,7,0.43658493126968734,1,1,0,AcmeFinServ_Pilot
C00280,J019,A,0.25,7,0.25608090593104793,1,0,0,AcmeFinServ_Pilot
C00854,J009,A,0.6666666666666666,0,0.6875686301725309,1,1,1,AcmeFinServ_Pilot
C01974,J016,A,0.0,14,0.4233566972738606,0,0,0,AcmeFinServ_Pilot
C01563,J037,B,0.75,1,0.709960898787338,1,1,0,AcmeFinServ_Pilot
C01407,J008,A,0.0,12,0.20768921580516664,0,0,0,AcmeFinServ_Pilot
C00602,J025,B,0.75,4,0.7327220224450761,0,0,0,AcmeFinServ_Pilot
C01199,J013,B,0.25,14,0.4639332441988404,0,0,0,AcmeFinServ_Pilot
C01245,J026,A,0.0,3,0.18393961179532253,0,0,0,AcmeFinServ_Pilot
C01308,J002,A,0.3333333333333333,1,0.43039632260910754,0,0,0,AcmeFinServ_Pilot
C01785,J011,B,0.25,9,0.3505349802617942,1,1,0,AcmeFinServ_Pilot
C01363,J038,A,0.0,12,0.33088333681126325,0,0,0,AcmeFinServ_Pilot
C00443,J028,A,0.0,6,0.15375730342332605,0,0,0,AcmeFinServ_Pilot
C00443,J037,A,0.75,6,0.528757303423326,1,1,0,AcmeFinServ_Pilot
C01239,J027,A,0.5,13,0.46521256602376576,1,0,0,AcmeFinServ_Pilot
C01732,J007,B,0.0,12,0.4266367941125716,1,1,1,AcmeFinServ_Pilot
C01895,J018,A,0.25,11,0.5281456984740187,0,0,0,AcmeFinServ_Pilot
C01219,J035,A,0.6666666666666666,5,0.7210754870669416,0,0,0,AcmeFinServ_Pilot
C01059,J027,B,0.0,9,0.303844035409944,1,0,0,AcmeFinServ_Pilot
C01632,J020,B,0.5,7,0.583263635207907,0,0,0,AcmeFinServ_Pilot
C01953,J034,B,0.0,9,0.25668429365057943,0,0,0,AcmeFinServ_Pilot
C00055,J004,B,0.25,5,0.486039874507611,1,0,0,AcmeFinServ_Pilot
C00620,J038,B,0.0,9,0.2765404595320006,0,0,0,AcmeFinServ_Pilot
C00667,J005,B,0.6666666666666666,2,0.5824390454937254,1,0,0,AcmeFinServ_Pilot
C01128,J039,B,0.0,10,0.5,0,0,0,AcmeFinServ_Pilot
C00589,J032,A,0.0,4,0.26562397632720536,1,0,0,AcmeFinServ_Pilot
C00622,J019,B,0.75,12,0.5487214704993113,0,0,0,AcmeFinServ_Pilot
C00048,J019,B,0.0,5,0.40073093465401394,0,0,0,AcmeFinServ_Pilot
C00007,J001,B,0.5,9,0.5905307354002619,0,0,0,AcmeFinServ_Pilot
C00899,J012,A,0.3333333333333333,8,0.6224691447493713,0,0,0,AcmeFinServ_Pilot
C01994,J009,A,0.3333333333333333,1,0.29211638836360976,0,0,0,AcmeFinServ_Pilot
C00591,J028,A,0.0,0,0.21376166576618189,1,0,0,AcmeFinServ_Pilot
C00480,J007,A,0.5,7,0.4694778404662201,1,0,0,AcmeFinServ_Pilot
C00528,J032,B,0.5,6,0.6798448566055411,1,1,0,AcmeFinServ_Pilot
C01946,J012,A,1.0,3,0.9477327096902791,1,0,0,AcmeFinServ_Pilot
C01327,J034,B,0.5,3,0.426355083573634,0,0,0,AcmeFinServ_Pilot
C01306,J014,B,0.25,5,0.36870818483600687,0,0,0,AcmeFinServ_Pilot
C00378,J030,A,1.0,2,0.9254333663289462,0,0,0,AcmeFinServ_Pilot
C01807,J026,A,0.3333333333333333,14,0.38491568555859534,0,0,0,AcmeFinServ_Pilot
C00393,J039,B,0.25,1,0.38758103351534534,1,0,0,AcmeFinServ_Pilot
C01934,J021,B,0.3333333333333333,12,0.5545493330060872,0,0,0,AcmeFinServ_Pilot
C01904,J014,B,0.5,2,0.557548829095099,0,0,0,AcmeFinServ_Pilot
C01135,J025,A,0.25,1,0.3929588623380415,0,0,0,AcmeFinServ_Pilot
C01736,J001,B,0.0,4,0.14216455291014998,0,0,0,AcmeFinServ_Pilot
C01999,J038,A,0.0,1,0.27983839866734983,1,0,0,AcmeFinServ_Pilot
C01160,J027,A,0.0,5,0.33198245583645597,1,0,0,AcmeFinServ_Pilot
C01534,J001,A,1.0,1,0.7658165458483784,0,0,0,AcmeFinServ_Pilot
C01181,J006,A,1.0,11,0.8513449687364717,1,1,0,AcmeFinServ_Pilot
C01047,J000,B,0.5,9,0.4767551237369294,1,0,0,AcmeFinServ_Pilot
C00669,J026,A,0.3333333333333333,6,0.5991111981526512,1,1,0,AcmeFinServ_Pilot
C01309,J026,B,0.0,6,0.24300374744018635,0,0,0,AcmeFinServ_Pilot
C00534,J006,A,0.5,0,0.48588056289326853,1,1,0,AcmeFinServ_Pilot
C00388,J021,A,0.3333333333333333,5,0.4891512530066998,0,0,0,AcmeFinServ_Pilot
C00550,J019,A,0.0,0,0.21169163500631266,0,0,0,AcmeFinServ_Pilot
C00022,J019,B,0.25,8,0.5098607776054833,0,0,0,AcmeFinServ_Pilot
C01867,J024,A,0.0,13,0.341657730182971,0,0,0,AcmeFinServ_Pilot
C00513,J034,A,0.25,13,0.3590288080912158,0,0,0,AcmeFinServ_Pilot
C01599,J036,A,0.5,11,0.5332405653781119,1,1,0,AcmeFinServ_Pilot
C00869,J006,A,0.5,10,0.5860137667498038,0,0,0,AcmeFinServ_Pilot
C00678,J037,A,0.75,9,0.5694332760594454,0,0,0,AcmeFinServ_Pilot
C00456,J022,B,0.0,8,0.31731988125713867,0,0,0,AcmeFinServ_Pilot
C01641,J007,A,0.5,4,0.46371887865056305,0,0,0,AcmeFinServ_Pilot
C01028,J037,B,0.25,10,0.5007904531548741,0,0,0,AcmeFinServ_Pilot
C00899,J014,A,0.25,8,0.5808024780827046,0,0,0,AcmeFinServ_Pilot
C01315,J017,B,0.5,8,0.5640929280458188,1,0,0,AcmeFinServ_Pilot
C01605,J038,A,0.0,0,0.1609580450399089,1,0,0,AcmeFinServ_Pilot
C01311,J023,B,0.0,13,0.24443420062699522,0,0,0,AcmeFinServ_Pilot
C00935,J005,A,0.6666666666666666,8,0.7420711117061755,1,1,0,AcmeFinServ_Pilot
C01787,J002,B,0.3333333333333333,9,0.3023849807557655,0,0,0,AcmeFinServ_Pilot
C01791,J032,A,0.5,1,0.46949036555053447,1,0,0,AcmeFinServ_Pilot
C01932,J013,B,0.5,5,0.5221021681737654,0,0,0,AcmeFinServ_Pilot
C00182,J003,A,0.0,1,0.2630944556238893,0,0,0,AcmeFinServ_Pilot
C01781,J001,B,0.0,2,0.4214884278718311,0,0,0,AcmeFinServ_Pilot
C00386,J037,B,0.75,3,0.6817494969732154,1,0,0,AcmeFinServ_Pilot
C01240,J022,B,0.5,5,0.3950565435992621,0,0,0,AcmeFinServ_Pilot
C01315,J020,B,0.25,8,0.4390929280458188,0,0,0,AcmeFinServ_Pilot
C00411,J023,B,1.0,8,0.8919727736849479,1,1,0,AcmeFinServ_Pilot
C00016,J016,B,0.25,4,0.4790883031760874,1,0,0,AcmeFinServ_Pilot
C01886,J038,A,0.0,14,0.3434121866841216,0,0,0,AcmeFinServ_Pilot
C01782,J024,A,0.5,13,0.5015035985170526,1,0,0,AcmeFinServ_Pilot
C00349,J025,A,0.5,5,0.5290765467892574,1,1,1,AcmeFinServ_Pilot
C01202,J035,B,0.0,12,0.3103074295607661,0,0,0,AcmeFinServ_Pilot
C00302,J000,A,0.5,2,0.3292666974779807,0,0,0,AcmeFinServ_Pilot
C01133,J012,B,0.0,0,0.39132257862506825,1,0,0,AcmeFinServ_Pilot
C00635,J033,A,0.6666666666666666,11,0.6439613404883726,1,1,0,AcmeFinServ_Pilot
C01503,J003,A,1.0,10,0.9152116342074448,1,1,0,AcmeFinServ_Pilot
C01147,J013,B,0.25,12,0.5158814144233079,1,0,0,AcmeFinServ_Pilot
C00996,J006,B,0.25,11,0.36963421845843364,0,0,0,AcmeFinServ_Pilot
C01362,J028,B,0.5,8,0.5543271123198048,0,0,0,AcmeFinServ_Pilot
C00951,J033,A,0.6666666666666666,0,0.5849937054181522,0,0,0,AcmeFinServ_Pilot
C00026,J010,A,0.0,3,0.5,0,0,0,AcmeFinServ_Pilot
C01191,J027,A,0.5,13,0.5374917805438268,0,0,0,AcmeFinServ_Pilot
C01556,J030,B,0.0,1,0.2077122305493901,0,0,0,AcmeFinServ_Pilot
C00980,J036,B,0.5,13,0.49367241940362816,1,0,0,AcmeFinServ_Pilot
C00350,J037,B,0.25,9,0.4244770725709047,0,0,0,AcmeFinServ_Pilot
C00015,J018,A,0.0,2,0.3577613214349555,0,0,0,AcmeFinServ_Pilot
C00592,J003,A,0.0,1,0.2637399369380847,0,0,0,AcmeFinServ_Pilot
C01536,J029,B,0.0,0,0.3195943218090946,0,0,0,AcmeFinServ_Pilot
C00644,J021,B,0.3333333333333333,0,0.5203729909241587,0,0,0,AcmeFinServ_Pilot
C01912,J018,B,0.0,10,0.3645300391244039,0,0,0,AcmeFinServ_Pilot
C00664,J021,A,0.0,4,0.35071448165093544,1,0,0,AcmeFinServ_Pilot
C00855,J025,A,0.25,10,0.42651093473675444,0,0,0,AcmeFinServ_Pilot
C01520,J011,A,0.25,6,0.41778279261010254,1,0,0,AcmeFinServ_Pilot
C01227,J013,A,0.5,11,0.5253874172877,1,0,0,AcmeFinServ_Pilot
C00081,J013,A,0.25,4,0.28625531845165514,0,0,0,AcmeFinServ_Pilot
C00152,J019,A,0.5,13,0.5718442405799238,1,0,0,AcmeFinServ_Pilot
C00393,J027,B,0.5,1,0.5125810335153453,1,1,0,AcmeFinServ_Pilot
C01743,J001,B,0.0,6,0.17327915077440995,0,0,0,AcmeFinServ_Pilot
C00044,J011,B,0.25,6,0.4798207233097458,0,0,0,AcmeFinServ_Pilot
C00143,J029,B,0.0,6,0.2495882936720581,0,0,0,AcmeFinServ_Pilot
C01556,J001,B,0.5,1,0.4577122305493901,0,0,0,AcmeFinServ_Pilot
C01245,J031,A,0.25,3,0.30893961179532253,0,0,0,AcmeFinServ_Pilot
C01967,J030,B,0.0,9,0.2722062107038575,1,0,0,AcmeFinServ_Pilot
C00439,J012,B,0.0,4,0.2695910978885894,1,1,1,AcmeFinServ_Pilot
C01319,J025,B,0.25,3,0.37733678519841224,1,0,0,AcmeFinServ_Pilot
C00269,J019,A,0.5,7,0.4887968108065549,1,0,0,AcmeFinServ_Pilot
C01180,J010,B,0.0,12,0.4416378108498759,0,0,0,AcmeFinServ_Pilot
C00212,J005,A,0.3333333333333333,6,0.41079902970485416,1,1,0,AcmeFinServ_Pilot
C01816,J038,B,0.5,6,0.4701576654764581,0,0,0,AcmeFinServ_Pilot
C00831,J034,B,0.5,1,0.5758902378652866,0,0,0,AcmeFinServ_Pilot
C00509,J035,A,0.0,14,0.366782337820007,1,0,0,AcmeFinServ_Pilot
C01969,J005,A,0.3333333333333333,0,0.5587507260842066,1,0,0,AcmeFinServ_Pilot
C00132,J038,B,0.5,10,0.4422274662132658,0,0,0,AcmeFinServ_Pilot
C01599,J025,A,0.25,11,0.40824056537811193,0,0,0,AcmeFinServ_Pilot
C01019,J020,A,0.25,9,0.3929346931034622,0,0,0,AcmeFinServ_Pilot
C01375,J013,A,0.25,10,0.3111319968482474,0,0,0,AcmeFinServ_Pilot
C00520,J009,B,0.0,14,0.2981648858167357,1,1,0,AcmeFinServ_Pilot
C01762,J013,A,0.5,2,0.5770141238591588,1,1,0,AcmeFinServ_Pilot
C00902,J006,A,0.5,9,0.6106154197271338,0,0,0,AcmeFinServ_Pilot
C00837,J031,B,0.25,1,0.26696487301082605,0,0,0,AcmeFinServ_Pilot
C00912,J037,B,0.25,0,0.4906701255229616,1,1,0,AcmeFinServ_Pilot
C00592,J038,A,1.0,1,0.7637399369380846,1,0,0,AcmeFinServ_Pilot
C00637,J035,B,0.3333333333333333,7,0.4101745110170763,0,0,0,AcmeFinServ_Pilot
C00280,J005,A,0.3333333333333333,7,0.29774757259771456,1,1,0,AcmeFinServ_Pilot
C00972,J029,A,0.5,12,0.5596107747191097,0,0,0,AcmeFinServ_Pilot
C00949,J034,A,0.25,5,0.5032947136094661,1,1,0,AcmeFinServ_Pilot
C00760,J020,B,0.0,14,0.3129817548295016,1,0,0,AcmeFinServ_Pilot
C01971,J022,B,0.0,3,0.3145756180403299,1,0,0,AcmeFinServ_Pilot
C00226,J015,A,0.5,6,0.4915912109904318,0,0,0,AcmeFinServ_Pilot
C01820,J032,B,0.0,9,0.32486683541019185,0,0,0,AcmeFinServ_Pilot
C01733,J028,A,0.0,6,0.2140168376742532,1,0,0,AcmeFinServ_Pilot
C00044,J025,B,0.5,6,0.6048207233097458,0,0,0,AcmeFinServ_Pilot
C01402,J000,B,0.5,10,0.6534830443478822,1,0,0,AcmeFinServ_Pilot
C00418,J038,A,0.5,10,0.508900691674685,1,0,0,AcmeFinServ_Pilot
C00082,J020,B,0.25,11,0.3755524010317479,0,0,0,AcmeFinServ_Pilot
C01722,J038,B,0.5,10,0.6311149065603707,1,0,0,AcmeFinServ_Pilot
C00231,J027,A,0.0,13,0.3530682664521143,0,0,0,AcmeFinServ_Pilot
C00597,J020,B,0.5,0,0.5054573207831252,1,0,0,AcmeFinServ_Pilot
C00193,J030,B,0.0,0,0.2523986351800736,0,0,0,AcmeFinServ_Pilot
C00283,J009,A,0.0,6,0.24569699616449422,1,0,0,AcmeFinServ_Pilot
C00123,J018,A,0.5,3,0.3261330402583985,0,0,0,AcmeFinServ_Pilot
C01684,J001,A,0.0,8,0.36116889559081494,0,0,0,AcmeFinServ_Pilot
C00118,J029,A,0.0,3,0.22583667268723623,0,0,0,AcmeFinServ_Pilot
C01518,J012,A,0.0,8,0.2974601505277655,0,0,0,AcmeFinServ_Pilot
C00314,J003,A,0.5,11,0.5797251283604838,0,0,0,AcmeFinServ_Pilot
C01829,J031,A,0.25,6,0.4267856773241764,0,0,0,AcmeFinServ_Pilot
C01695,J009,A,0.6666666666666666,0,0.5445865485263592,0,0,0,AcmeFinServ_Pilot
C01258,J008,A,0.0,10,0.2818246231555037,1,0,0,AcmeFinServ_Pilot
C01656,J005,A,0.6666666666666666,12,0.6284648724674962,0,0,0,AcmeFinServ_Pilot
C00596,J024,B,0.5,13,0.4611594633531522,1,0,0,AcmeFinServ_Pilot
C01566,J013,A,0.25,3,0.3044294449138044,1,0,0,AcmeFinServ_Pilot
C00443,J022,A,0.5,6,0.40375730342332605,1,0,0,AcmeFinServ_Pilot
C01229,J013,A,0.5,4,0.3750970485453027,1,0,0,AcmeFinServ_Pilot
C01838,J030,B,0.0,4,0.1546577541976135,0,0,0,AcmeFinServ_Pilot
C01446,J014,B,0.0,10,0.44814047942890073,1,1,0,AcmeFinServ_Pilot
C00539,J031,B,0.0,13,0.19090721404977953,0,0,0,AcmeFinServ_Pilot
C01476,J018,A,0.75,3,0.5272940584992871,1,1,0,AcmeFinServ_Pilot
C01766,J000,B,0.5,4,0.4633562920950477,1,0,0,AcmeFinServ_Pilot
C01778,J017,A,0.0,10,0.35399103905846097,0,0,0,AcmeFinServ_Pilot
C01478,J009,A,0.3333333333333333,1,0.40068691696860925,0,0,0,AcmeFinServ_Pilot
C01464,J019,B,0.25,2,0.19105313015499054,0,0,0,AcmeFinServ_Pilot
C01569,J004,A,0.0,3,0.21592736781991967,1,0,0,AcmeFinServ_Pilot
C01472,J030,A,0.0,11,0.45116246882126226,0,0,0,AcmeFinServ_Pilot
C00267,J024,A,0.0,13,0.14784180626456794,1,0,0,AcmeFinServ_Pilot
C01608,J005,A,0.0,9,0.2518368113456344,0,0,0,AcmeFinServ_Pilot
C00359,J039,B,0.0,14,0.29853793063950007,1,0,0,AcmeFinServ_Pilot
C01112,J014,B,0.75,14,0.7200782361587699,1,0,0,AcmeFinServ_Pilot
C00678,J008,A,0.5,9,0.4444332760594454,0,0,0,AcmeFinServ_Pilot
C00426,J000,A,1.0,3,1.0,1,1,0,AcmeFinServ_Pilot
C00563,J009,B,0.0,2,0.3582851322613676,0,0,0,AcmeFinServ_Pilot
C00169,J001,B,0.5,10,0.5058651151212838,0,0,0,AcmeFinServ_Pilot
C00879,J019,B,0.5,11,0.4552998496724419,0,0,0,AcmeFinServ_Pilot
C00838,J024,A,0.0,12,0.3894215035059226,1,1,0,AcmeFinServ_Pilot
C00806,J014,B,0.5,7,0.45629500427420966,0,0,0,AcmeFinServ_Pilot
C00183,J035,A,0.3333333333333333,12,0.5453246247362866,1,0,0,AcmeFinServ_Pilot
C01213,J038,A,0.0,9,0.25238002108224566,0,0,0,AcmeFinServ_Pilot
C00338,J012,A,0.6666666666666666,11,0.7280517746537022,0,0,0,AcmeFinServ_Pilot
C01711,J025,A,0.25,14,0.35872314468963834,1,0,0,AcmeFinServ_Pilot
C00047,J016,A,0.25,3,0.4647852011429954,0,0,0,AcmeFinServ_Pilot
C00110,J010,A,0.5,0,0.5412714519362865,0,0,0,AcmeFinServ_Pilot
C00600,J008,A,0.0,14,0.3883947273842763,0,0,0,AcmeFinServ_Pilot
C00815,J020,B,0.0,4,0.4076418108696134,1,1,0,AcmeFinServ_Pilot
C01939,J005,A,0.0,2,0.1859047801250932,0,0,0,AcmeFinServ_Pilot
C01050,J026,B,0.6666666666666666,6,0.6315094876209668,1,0,0,AcmeFinServ_Pilot
C00757,J035,B,0.3333333333333333,2,0.2937879848546906,1,0,0,AcmeFinServ_Pilot
C01675,J014,B,0.25,4,0.40012921264962503,0,0,0,AcmeFinServ_Pilot
C00481,J022,A,0.0,4,0.37989173343419436,1,0,0,AcmeFinServ_Pilot
C01794,J039,B,0.25,6,0.46592156384080363,0,0,0,AcmeFinServ_Pilot
C00806,J028,B,0.5,7,0.45629500427420966,0,0,0,AcmeFinServ_Pilot
C00625,J016,A,0.5,5,0.32061981963897823,0,0,0,AcmeFinServ_Pilot
C00602,J035,B,0.6666666666666666,4,0.6910553557784094,1,1,0,AcmeFinServ_Pilot
C00019,J001,B,0.0,10,0.38695332278988115,0,0,0,AcmeFinServ_Pilot
C01347,J023,A,0.0,7,0.3359230414878144,0,0,0,AcmeFinServ_Pilot
C01154,J010,A,0.5,12,0.4882436585368045,0,0,0,AcmeFinServ_Pilot
C01268,J007,A,0.5,10,0.6887166984472626,1,0,0,AcmeFinServ_Pilot
C01303,J020,A,0.5,6,0.38669142855051697,0,0,0,AcmeFinServ_Pilot
C00054,J028,B,1.0,0,0.6343053994079746,1,0,0,AcmeFinServ_Pilot
C01755,J029,B,0.0,6,0.06139987218159715,0,0,0,AcmeFinServ_Pilot
C01022,J029,B,0.0,10,0.13198833590139597,0,0,0,AcmeFinServ_Pilot
C01382,J011,A,0.0,5,0.24788739443708974,0,0,0,AcmeFinServ_Pilot
C00072,J016,B,0.25,12,0.42839806848809026,0,0,0,AcmeFinServ_Pilot
C01522,J004,B,0.5,11,0.5642596056503759,0,0,0,AcmeFinServ_Pilot
C01354,J024,B,1.0,11,0.6809528437552226,1,0,0,AcmeFinServ_Pilot
C00736,J032,A,0.0,0,0.2589894028859098,1,0,0,AcmeFinServ_Pilot
C01871,J019,A,0.25,7,0.4857845602005363,0,0,0,AcmeFinServ_Pilot
C01301,J012,B,0.0,14,0.2983530943156012,0,0,0,AcmeFinServ_Pilot
C01814,J013,B,0.25,8,0.4544312943196852,1,0,0,AcmeFinServ_Pilot
C01643,J026,A,0.6666666666666666,10,0.6926971002868196,1,0,0,AcmeFinServ_Pilot
C00411,J026,B,0.3333333333333333,8,0.5586394403516146,1,0,0,AcmeFinServ_Pilot
C01992,J019,A,0.25,12,0.625,1,1,0,AcmeFinServ_Pilot
C01485,J009,A,1.0,2,0.7101118559908149,1,0,0,AcmeFinServ_Pilot
C00379,J016,B,0.25,13,0.6086911732892129,1,0,0,AcmeFinServ_Pilot
C01586,J013,A,0.0,3,0.33742096853190834,0,0,0,AcmeFinServ_Pilot
C00858,J003,A,0.0,3,0.16455651563202173,0,0,0,AcmeFinServ_Pilot
C01728,J016,A,0.5,6,0.4083052348654035,0,0,0,AcmeFinServ_Pilot
C00346,J033,B,0.3333333333333333,0,0.5186272321368892,0,0,0,AcmeFinServ_Pilot
C00519,J024,B,0.5,6,0.4536323977157065,1,1,0,AcmeFinServ_Pilot
C00695,J005,A,0.0,12,0.3457136314283012,0,0,0,AcmeFinServ_Pilot
C00901,J034,A,0.25,9,0.3664065942201299,1,0,0,AcmeFinServ_Pilot
C01262,J008,A,0.5,8,0.511996551256858,0,0,0,AcmeFinServ_Pilot
C00443,J024,A,0.5,6,0.40375730342332605,0,0,0,AcmeFinServ_Pilot
C01411,J022,B,0.0,7,0.28017584629255854,0,0,0,AcmeFinServ_Pilot
C00048,J029,B,0.0,5,0.40073093465401394,0,0,0,AcmeFinServ_Pilot
C00662,J030,A,0.5,2,0.580738647762,0,0,0,AcmeFinServ_Pilot
C01318,J011,B,0.25,11,0.625,1,1,1,AcmeFinServ_Pilot
C00529,J031,A,0.25,8,0.2909261451080187,0,0,0,AcmeFinServ_Pilot
C00862,J023,B,0.5,13,0.4822827494520532,1,0,0,AcmeFinServ_Pilot
C01212,J013,B,0.0,6,0.31844088251633096,0,0,0,AcmeFinServ_Pilot
C00496,J004,A,0.5,4,0.5216090589257563,1,0,0,AcmeFinServ_Pilot
C01928,J022,A,0.0,1,0.29358477056155324,0,0,0,AcmeFinServ_Pilot
C01694,J018,B,0.5,8,0.7372803549866789,1,0,0,AcmeFinServ_Pilot
C01942,J018,A,0.25,2,0.3343526951814716,1,1,0,AcmeFinServ_Pilot
C00991,J027,B,1.0,7,0.8728150381851434,0,0,0,AcmeFinServ_Pilot
C00686,J028,A,0.0,14,0.2641260607823219,0,0,0,AcmeFinServ_Pilot
C01989,J007,A,0.5,8,0.5239500320835759,0,0,0,AcmeFinServ_Pilot
C01456,J011,A,0.25,2,0.3799606307471738,0,0,0,AcmeFinServ_Pilot
C01586,J036,A,0.5,3,0.5874209685319083,0,0,0,AcmeFinServ_Pilot
C00365,J023,A,0.0,12,0.4027148957636854,0,0,0,AcmeFinServ_Pilot
C01738,J016,A,0.25,3,0.4717440920990969,1,0,0,AcmeFinServ_Pilot
C01056,J038,B,0.0,14,0.5,1,0,0,AcmeFinServ_Pilot
C01546,J026,A,0.3333333333333333,2,0.382999685361624,1,1,0,AcmeFinServ_Pilot
C01650,J033,A,0.0,13,0.3464078901002154,0,0,0,AcmeFinServ_Pilot
C00211,J018,B,0.5,10,0.6451348545975015,1,0,0,AcmeFinServ_Pilot
C00198,J006,A,0.25,14,0.3311999190139662,0,0,0,AcmeFinServ_Pilot
C00130,J029,A,0.0,0,0.11818784409548508,0,0,0,AcmeFinServ_Pilot
C01285,J032,B,0.5,8,0.6396573293193522,1,0,0,AcmeFinServ_Pilot
C01830,J023,A,0.0,4,0.21921018524589928,0,0,0,AcmeFinServ_Pilot
C00060,J017,B,0.5,2,0.4693419669234461,0,0,0,AcmeFinServ_Pilot
C00276,J004,A,0.0,1,0.17235898838351205,0,0,0,AcmeFinServ_Pilot
C00971,J009,A,0.0,5,0.27570423148245166,0,0,0,AcmeFinServ_Pilot
