candidate_id,as_of_date,days_since_signup,days_since_last_event,events_7d,events_14d,events_30d,events_90d,apply_30d,apply_90d,login_30d,distinct_event_types_30d,recency_trend_ratio,seniority_enc,city_tier_enc,channel_enc,device_enc,fairness_group,churned
C102749,2025-03-01,45,20,0,0,3,5,0,1,2,2,1.0,3,2,2,2,group_A,0
C102754,2025-03-01,53,0,4,5,7,9,1,1,3,4,2.5,0,1,2,0,group_B,0
C102767,2025-03-01,55,5,1,1,4,7,1,1,1,3,2.0,0,0,3,0,group_A,0
C102769,2025-03-01,36,1,2,3,8,10,1,1,5,4,1.5,0,1,0,0,group_A,0
C102781,2025-03-01,24,3,1,4,8,8,0,0,5,3,0.5,3,1,3,0,group_B,0
C102784,2025-03-01,10,4,2,2,2,2,1,1,0,2,3.0,1,0,2,0,group_A,0
C102790,2025-03-01,24,0,3,4,9,9,1,1,3,5,2.0,2,0,1,2,group_A,0
C102795,2025-03-01,13,1,5,7,7,7,0,0,3,2,2.0,1,0,1,1,group_A,0
C102802,2025-03-01,53,8,0,1,1,4,0,0,1,1,0.5,0,2,0,0,group_A,1
C102805,2025-03-01,41,6,1,2,4,5,1,1,3,2,1.0,1,1,0,2,group_A,1
C102813,2025-03-01,39,6,3,5,12,14,2,2,3,6,1.3333333333333333,0,2,0,2,group_A,0
C102823,2025-03-01,45,2,3,4,11,18,2,2,4,5,2.0,1,0,2,2,group_A,0
C102827,2025-03-01,28,20,0,0,6,6,1,1,3,3,1.0,1,0,2,2,group_A,0
C102830,2025-03-01,16,2,2,11,11,11,0,0,5,3,0.3,1,1,0,0,group_B,0
C102836,2025-03-01,40,15,0,0,4,7,1,1,1,3,1.0,0,2,3,0,group_A,1
C102839,2025-03-01,43,9,0,1,2,6,0,1,2,1,0.5,2,0,3,0,group_B,0
C102861,2025-03-01,21,6,1,3,6,6,0,0,4,3,0.6666666666666666,0,2,1,2,group_A,0
C102871,2025-03-01,45,6,1,3,10,17,1,4,2,5,0.6666666666666666,0,2,1,0,group_A,0
C102877,2025-03-01,24,7,1,2,2,2,0,0,0,1,1.0,0,1,1,2,group_A,0
C102879,2025-03-01,46,20,0,0,2,5,0,1,1,2,1.0,1,0,1,0,group_A,0
C102886,2025-03-01,22,7,1,1,2,2,0,0,2,1,2.0,0,1,0,1,group_A,0
C102893,2025-03-01,11,11,0,0,0,0,0,0,0,0,0.0,1,0,3,0,group_B,0
C102907,2025-03-01,31,12,0,1,2,2,1,1,0,2,0.5,0,0,0,0,group_B,0
C102917,2025-03-01,29,9,0,3,4,4,4,4,0,1,0.25,2,0,0,1,group_B,0
C102941,2025-03-01,24,1,2,3,3,3,0,0,1,2,1.5,1,0,1,0,group_A,0
C102952,2025-03-01,24,1,3,9,12,12,3,3,4,5,0.5714285714285714,1,2,0,1,group_B,0
C102955,2025-03-01,56,2,2,3,7,14,1,3,3,4,1.5,0,2,0,1,group_B,0
C102960,2025-03-01,16,1,1,1,1,1,0,0,1,1,2.0,2,1,1,1,group_B,0
C102962,2025-03-01,44,1,3,5,7,8,2,2,4,3,1.3333333333333333,0,2,1,2,group_A,0
C102973,2025-03-01,48,10,0,2,4,14,0,1,2,2,0.3333333333333333,2,0,0,1,group_A,0
C103002,2025-03-01,20,0,2,5,7,7,1,1,3,4,0.75,1,0,0,2,group_B,1
C103003,2025-03-01,37,7,1,4,9,10,1,1,4,4,0.5,0,0,0,2,group_A,0
C103035,2025-03-01,35,3,1,4,8,8,2,2,1,3,0.5,2,2,2,0,group_B,0
C103094,2025-03-01,9,8,0,1,1,1,0,0,0,1,0.5,2,0,1,0,group_A,0
C103113,2025-03-01,20,1,1,2,3,3,2,2,0,2,1.0,2,2,0,1,group_A,0
C103121,2025-03-01,58,12,0,1,8,15,0,1,3,3,0.5,1,1,3,2,group_A,0
C103127,2025-03-01,9,4,1,2,2,2,1,1,1,2,1.0,1,2,0,1,group_B,0
C103148,2025-03-01,53,1,2,3,6,14,1,2,2,3,1.5,1,1,2,1,group_B,0
C103157,2025-03-01,56,4,1,3,6,13,1,2,3,4,0.6666666666666666,2,0,0,0,group_B,0
C103171,2025-03-01,25,8,0,1,4,4,1,1,1,3,0.5,2,0,3,0,group_B,0
C103174,2025-03-01,56,0,4,5,11,16,4,5,2,4,2.5,0,0,0,0,group_A,0
C103185,2025-03-01,31,2,2,4,11,11,1,1,7,4,1.0,3,1,1,0,group_B,0
C103198,2025-03-01,47,4,2,4,12,16,2,4,9,3,1.0,0,2,1,0,group_B,0
C103200,2025-03-01,16,16,0,0,0,0,0,0,0,0,0.0,0,0,3,2,group_B,1
C103201,2025-03-01,11,2,4,5,5,5,2,2,1,4,2.5,1,0,2,0,group_A,0
C103206,2025-03-01,58,1,3,4,10,18,1,3,4,3,2.0,1,1,3,0,group_A,0
C103210,2025-03-01,37,2,6,8,13,16,3,3,4,4,2.3333333333333335,1,0,0,0,group_B,0
C103213,2025-03-01,39,9,0,2,3,4,1,1,1,3,0.3333333333333333,1,0,0,0,group_A,0
C103218,2025-03-01,51,1,2,5,10,16,1,3,3,5,0.75,2,0,1,0,group_B,0
C103237,2025-03-01,55,2,4,8,17,33,3,6,8,5,1.0,0,2,3,1,group_B,0
C103269,2025-03-01,49,1,5,6,13,24,0,2,8,3,3.0,0,0,1,1,group_A,0
C103275,2025-03-01,17,0,3,5,5,5,1,1,0,3,1.3333333333333333,2,1,0,0,group_B,0
C103278,2025-03-01,55,3,2,4,7,9,0,0,4,3,1.0,1,0,3,1,group_A,0
C103282,2025-03-01,42,2,1,4,10,20,1,2,3,5,0.5,0,0,2,0,group_A,0
C103297,2025-03-01,8,3,3,3,3,3,1,1,1,3,4.0,1,0,0,0,group_A,0
C103309,2025-03-01,28,2,5,5,10,10,0,0,6,3,6.0,1,0,1,0,group_A,0
C103312,2025-03-01,20,0,3,6,9,9,0,0,4,3,1.0,1,1,1,1,group_B,0
C103329,2025-03-01,13,13,0,0,0,0,0,0,0,0,0.0,1,1,1,0,group_A,0
C103351,2025-03-01,25,5,1,2,2,2,1,1,1,2,1.0,3,0,2,0,group_B,0
C103354,2025-03-01,45,12,0,1,1,1,0,0,0,1,0.5,0,1,2,1,group_A,1
C103360,2025-03-01,50,1,3,11,14,17,1,2,5,5,0.4444444444444444,0,0,0,1,group_B,0
C103370,2025-03-01,51,6,2,4,13,30,5,7,4,6,1.0,2,1,1,2,group_B,0
C103382,2025-03-01,37,10,0,3,8,11,3,5,3,3,0.25,3,0,0,2,group_A,0
C103383,2025-03-01,11,4,3,4,4,4,0,0,1,3,2.0,0,0,0,0,group_B,0
C103397,2025-03-01,37,37,0,0,0,0,0,0,0,0,0.0,0,1,2,1,group_A,1
C103401,2025-03-01,14,3,1,2,2,2,0,0,2,1,1.0,0,0,1,0,group_B,0
C103403,2025-03-01,50,17,0,0,2,3,0,0,0,1,1.0,2,0,0,0,group_B,0
C103411,2025-03-01,51,11,0,1,4,6,1,1,2,3,0.5,3,0,0,0,group_A,0
C103425,2025-03-01,48,30,0,0,1,1,0,0,0,1,1.0,0,2,1,0,group_B,0
C103438,2025-03-01,23,0,3,5,10,10,1,1,4,4,1.3333333333333333,2,1,0,2,group_A,0
C103440,2025-03-01,30,0,4,8,12,12,2,2,7,4,1.0,0,0,2,0,group_A,0
C103444,2025-03-01,14,2,5,7,7,7,0,0,4,3,2.0,1,1,0,0,group_A,0
C103461,2025-03-01,29,29,0,0,0,0,0,0,0,0,0.0,1,0,0,1,group_A,0
C103487,2025-03-01,36,1,1,6,13,13,1,1,7,4,0.3333333333333333,1,1,1,1,group_A,0
C103494,2025-03-01,19,0,6,13,14,14,1,1,6,4,0.875,2,2,0,0,group_B,0
C103510,2025-03-01,43,13,0,1,3,9,0,0,2,2,0.5,1,0,3,0,group_A,0
C103515,2025-03-01,43,3,1,1,5,8,0,0,3,3,2.0,0,1,2,2,group_A,0
C103519,2025-03-01,16,0,2,3,3,3,0,0,2,2,1.5,3,2,0,0,group_A,0
C103533,2025-03-01,53,1,3,5,9,18,1,2,5,4,1.3333333333333333,0,2,2,0,group_B,0
C103552,2025-03-01,25,0,6,6,7,7,1,1,5,3,7.0,0,1,0,0,group_A,0
C103574,2025-03-01,33,19,0,0,1,1,0,0,1,1,1.0,0,1,0,1,group_B,0
C103589,2025-03-01,9,0,5,5,5,5,0,0,5,1,6.0,1,1,1,0,group_A,0
C103592,2025-03-01,50,12,0,2,6,15,1,2,3,4,0.3333333333333333,0,1,0,2,group_A,0
C103604,2025-03-01,17,1,5,7,7,7,1,1,3,4,2.0,1,0,1,0,group_A,0
C103620,2025-03-01,56,12,0,2,7,18,3,5,3,3,0.3333333333333333,0,0,0,0,group_B,0
C103634,2025-03-01,37,2,2,2,3,4,0,0,2,2,3.0,1,1,2,0,group_A,0
C103641,2025-03-01,19,1,5,7,10,10,2,2,4,5,2.0,2,2,1,0,group_A,0
C103642,2025-03-01,20,8,0,1,2,2,0,0,0,2,0.5,1,2,2,0,group_A,0
C103644,2025-03-01,36,13,0,1,7,8,2,2,3,3,0.5,0,1,1,2,group_B,0
C103648,2025-03-01,58,0,7,7,17,30,4,7,8,4,8.0,1,1,2,0,group_A,0
C103657,2025-03-01,16,3,1,2,2,2,1,1,0,2,1.0,1,1,2,0,group_A,0
C103662,2025-03-01,41,24,0,0,2,3,1,2,0,2,1.0,3,1,0,0,group_B,0
C103663,2025-03-01,38,12,0,3,5,8,0,0,4,2,0.25,0,0,2,1,group_A,0
C103684,2025-03-01,45,1,4,4,9,15,0,0,4,2,5.0,1,0,1,1,group_B,0
C103687,2025-03-01,26,1,3,6,10,10,2,2,3,4,1.0,0,0,2,0,group_B,0
C103688,2025-03-01,40,13,0,1,3,9,0,2,3,1,0.5,1,0,1,1,group_A,0
C103703,2025-03-01,7,2,2,2,2,2,0,0,1,2,3.0,1,1,1,0,group_B,0
C103704,2025-03-01,28,4,1,5,8,8,1,1,3,4,0.4,0,1,0,0,group_B,0
C103711,2025-03-01,58,17,0,0,6,15,1,2,5,2,1.0,1,1,2,2,group_B,0
C103723,2025-03-01,55,2,1,2,3,7,0,1,2,2,1.0,1,0,0,1,group_A,0
C103725,2025-03-01,53,4,3,4,11,16,0,2,7,3,2.0,3,2,0,0,group_A,0
C103733,2025-03-01,22,10,0,1,3,3,0,0,1,2,0.5,1,0,3,2,group_A,0
C103742,2025-03-01,25,3,3,4,9,9,1,1,4,3,2.0,1,1,0,1,group_B,0
C103745,2025-03-01,51,24,0,0,1,3,0,0,0,1,1.0,1,0,0,1,group_B,0
C103747,2025-03-01,50,10,0,1,4,15,0,1,2,3,0.5,1,2,0,0,group_A,0
C103748,2025-03-01,15,0,2,4,4,4,0,0,3,2,1.0,1,0,0,2,group_A,0
C103749,2025-03-01,7,2,1,1,1,1,0,0,0,1,2.0,2,0,0,0,group_B,0
C103752,2025-03-01,37,4,3,3,8,13,0,0,4,3,4.0,1,0,2,0,group_A,0
C103778,2025-03-01,51,6,1,2,5,9,2,2,1,3,1.0,2,2,2,0,group_B,0
C103784,2025-03-01,50,8,0,1,1,4,0,1,0,1,0.5,0,0,0,0,group_A,0
C103788,2025-03-01,45,8,0,2,4,7,1,3,2,3,0.3333333333333333,0,1,0,0,group_B,0
C103800,2025-03-01,17,0,3,6,7,7,1,1,1,4,1.0,0,0,3,2,group_B,0
C103838,2025-03-01,37,3,2,4,13,13,1,1,9,3,1.0,3,1,3,0,group_A,0
C103839,2025-03-01,33,0,6,12,22,24,6,6,10,3,1.0,0,1,0,2,group_A,0
C103844,2025-03-01,15,1,6,12,12,12,2,2,5,4,1.0,0,1,1,1,group_A,0
C103891,2025-03-01,18,0,1,3,3,3,1,1,2,2,0.6666666666666666,0,0,2,0,group_A,0
C103895,2025-03-01,20,11,0,1,2,2,0,0,2,1,0.5,1,1,0,0,group_A,0
C103899,2025-03-01,18,1,2,2,2,2,0,0,2,1,3.0,0,1,0,0,group_A,0
C103901,2025-03-01,32,1,5,10,17,17,4,4,3,6,1.0,1,0,2,0,group_B,0
C103907,2025-03-01,42,0,6,8,17,20,5,6,7,5,2.3333333333333335,3,2,2,0,group_A,0
C103909,2025-03-01,7,1,2,2,2,2,0,0,1,2,3.0,2,1,1,0,group_A,0
C103911,2025-03-01,43,19,0,0,1,2,1,1,0,1,1.0,0,0,0,0,group_B,0
C103920,2025-03-01,25,25,0,0,0,0,0,0,0,0,0.0,1,0,0,1,group_B,0
C103942,2025-03-01,19,1,4,6,6,6,0,0,4,3,1.6666666666666667,1,0,0,0,group_B,0
C103943,2025-03-01,42,21,0,0,3,5,0,1,3,1,1.0,0,0,2,0,group_A,0
C103948,2025-03-01,42,7,1,3,7,9,1,1,5,3,0.6666666666666666,1,1,2,2,group_A,0
C103955,2025-03-01,27,0,4,5,7,7,0,0,3,3,2.5,2,1,3,0,group_A,0
C103960,2025-03-01,30,5,1,4,10,10,2,2,4,3,0.5,0,0,0,1,group_A,0
C103971,2025-03-01,19,0,3,4,5,5,0,0,2,3,2.0,0,1,2,2,group_B,0
C103977,2025-03-01,52,0,1,1,2,5,1,3,1,2,2.0,0,2,1,1,group_A,0
C104005,2025-03-01,33,10,0,2,3,3,1,1,1,3,0.3333333333333333,2,0,2,1,group_B,0
C104073,2025-03-01,27,1,4,7,12,12,0,0,7,3,1.25,2,1,0,2,group_B,0
C104076,2025-03-01,48,2,5,10,14,17,3,3,4,5,1.0,1,0,1,2,group_A,0
C104087,2025-03-01,20,0,1,5,7,7,1,1,4,4,0.4,1,0,3,0,group_B,0
C104088,2025-03-01,49,1,3,4,12,16,2,3,5,4,2.0,1,2,0,2,group_B,0
C104089,2025-03-01,48,11,0,1,1,2,0,1,1,1,0.5,3,2,2,2,group_A,0
C104094,2025-03-01,37,7,1,7,15,20,2,2,5,4,0.2857142857142857,1,1,1,0,group_B,0
C104101,2025-03-01,52,1,2,2,9,13,2,3,4,4,3.0,3,1,0,2,group_B,0
C104113,2025-03-01,47,0,4,10,19,24,1,2,6,6,0.7142857142857143,1,0,2,0,group_B,0
C104121,2025-03-01,29,2,2,3,5,5,0,0,3,2,1.5,0,2,0,0,group_A,0
C104122,2025-03-01,51,2,1,1,2,7,0,2,1,2,2.0,3,0,2,0,group_B,0
C104131,2025-03-01,20,5,3,7,10,10,3,3,3,4,0.8,2,2,3,0,group_B,0
C104134,2025-03-01,51,5,2,4,5,12,0,1,4,2,1.0,0,0,1,2,group_B,0
C104135,2025-03-01,43,9,0,1,4,6,1,2,2,3,0.5,0,0,3,1,group_A,0
C104136,2025-03-01,44,15,0,0,4,9,1,2,2,3,1.0,1,1,2,2,group_B,0
C104152,2025-03-01,10,2,5,7,7,7,1,1,3,4,2.0,3,2,2,0,group_B,0
C104153,2025-03-01,46,12,0,1,6,11,0,1,3,3,0.5,0,1,2,0,group_B,0
C104198,2025-03-01,33,0,5,6,15,16,1,1,7,5,3.0,3,2,0,1,group_A,0
C104206,2025-03-01,8,6,2,2,2,2,0,0,2,1,3.0,3,0,0,2,group_A,0
C104207,2025-03-01,24,9,0,1,3,3,1,1,1,3,0.5,2,2,0,2,group_A,0
C104215,2025-03-01,55,7,1,3,5,16,0,0,5,1,0.6666666666666666,0,1,2,2,group_A,0
C104231,2025-03-01,19,3,2,2,2,2,0,0,2,1,3.0,2,1,0,2,group_A,0
C104236,2025-03-01,28,13,0,1,2,2,0,0,0,1,0.5,2,0,0,1,group_A,0
C104248,2025-03-01,11,0,3,4,4,4,1,1,1,3,2.0,0,0,0,0,group_B,0
C104252,2025-03-01,48,3,1,4,12,15,2,2,5,6,0.5,1,0,0,0,group_A,0
C104265,2025-03-01,53,29,0,0,2,7,1,4,1,2,1.0,0,0,2,2,group_A,1
C104267,2025-03-01,20,2,1,3,5,5,1,1,2,3,0.6666666666666666,1,0,3,0,group_B,0
C104272,2025-03-01,22,0,2,5,9,9,1,1,3,4,0.75,0,1,2,0,group_A,0
C104291,2025-03-01,20,2,2,4,5,5,0,0,2,4,1.0,2,1,3,0,group_B,0
C104294,2025-03-01,19,6,1,2,2,2,1,1,1,2,1.0,1,2,2,0,group_A,0
C104295,2025-03-01,55,3,3,5,12,20,2,3,5,6,1.3333333333333333,0,0,0,2,group_A,0
C104316,2025-03-01,47,3,2,4,12,18,1,2,5,4,1.0,1,2,3,2,group_B,0
C104324,2025-03-01,43,18,0,0,1,2,0,0,1,1,1.0,0,0,1,0,group_B,1
C104334,2025-03-01,13,2,1,1,1,1,0,0,1,1,2.0,1,2,0,2,group_A,0
C104356,2025-03-01,39,0,5,6,10,16,3,3,2,5,3.0,1,0,2,0,group_B,0
C104359,2025-03-01,42,21,0,0,2,2,0,0,0,1,1.0,2,0,2,1,group_B,0
C104363,2025-03-01,41,12,0,1,1,1,0,0,0,1,0.5,2,0,2,2,group_A,1
C104368,2025-03-01,18,18,0,0,0,0,0,0,0,0,0.0,0,2,1,1,group_A,1
C104379,2025-03-01,20,12,0,3,4,4,1,1,2,3,0.25,1,0,3,0,group_B,0
C104380,2025-03-01,26,3,1,4,5,5,0,0,3,3,0.5,3,1,3,0,group_B,1
C104403,2025-03-01,24,10,0,3,4,4,0,0,0,2,0.25,0,2,2,1,group_A,0
C104421,2025-03-01,58,0,1,3,8,12,0,0,3,3,0.6666666666666666,2,0,1,2,group_A,0
C104429,2025-03-01,16,7,1,1,1,1,0,0,0,1,2.0,0,2,0,1,group_A,0
C104430,2025-03-01,15,0,1,3,3,3,1,1,2,2,0.6666666666666666,0,0,1,1,group_A,0
C104435,2025-03-01,20,8,0,3,5,5,0,0,2,2,0.25,3,2,0,0,group_A,0
C104437,2025-03-01,30,0,3,5,13,13,1,1,5,6,1.3333333333333333,0,1,0,2,group_A,0
C104467,2025-03-01,31,0,1,2,8,8,2,2,3,4,1.0,1,2,0,2,group_A,0
C104476,2025-03-01,25,22,0,0,3,3,0,0,2,2,1.0,0,1,0,2,group_B,0
C104502,2025-03-01,57,11,0,1,5,12,2,4,2,3,0.5,0,0,1,0,group_A,0
C104509,2025-03-01,40,13,0,1,2,2,0,0,1,2,0.5,3,0,3,0,group_A,0
C104513,2025-03-01,9,7,1,1,1,1,0,0,0,1,2.0,1,2,2,0,group_A,0
C104514,2025-03-01,10,1,4,5,5,5,0,0,2,2,2.5,3,2,1,0,group_A,0
C104520,2025-03-01,53,0,2,6,13,25,1,3,5,4,0.6,1,2,2,0,group_A,0
C104523,2025-03-01,51,5,3,5,14,22,2,3,7,3,1.3333333333333333,0,0,0,2,group_B,0
C104542,2025-03-01,18,18,0,0,0,0,0,0,0,0,0.0,2,0,2,0,group_B,0
C104581,2025-03-01,43,4,1,2,5,5,0,0,1,3,1.0,0,1,0,2,group_B,1
C104598,2025-03-01,34,0,2,2,7,7,0,0,3,4,3.0,1,0,0,0,group_B,0
C104600,2025-03-01,52,15,0,0,3,4,0,0,3,1,1.0,0,0,0,2,group_B,0
C104601,2025-03-01,31,3,1,2,7,7,2,2,2,3,1.0,1,0,1,1,group_A,0
C104621,2025-03-01,56,0,1,1,4,12,2,3,2,2,2.0,1,2,3,1,group_B,0
C104639,2025-03-01,14,2,5,8,8,8,0,0,5,3,1.5,2,0,0,0,group_B,0
C104642,2025-03-01,33,26,0,0,1,1,0,0,0,1,1.0,0,2,0,0,group_B,0
C104651,2025-03-01,51,3,1,2,12,23,3,7,3,5,1.0,1,1,2,0,group_A,0
C104686,2025-03-01,30,0,3,7,13,13,2,2,4,4,0.8,3,2,2,2,group_A,0
C104692,2025-03-01,53,1,2,3,6,13,0,0,2,3,1.5,1,1,1,0,group_A,0
C104717,2025-03-01,53,4,1,3,9,12,0,1,3,3,0.6666666666666666,1,1,1,1,group_B,0
C104722,2025-03-01,29,13,0,1,2,2,1,1,0,2,0.5,3,2,0,2,group_A,0
C104730,2025-03-01,14,3,3,3,3,3,1,1,0,2,4.0,1,1,0,0,group_A,0
C104760,2025-03-01,41,2,3,3,5,7,0,0,1,3,4.0,2,2,2,0,group_B,0
C104773,2025-03-01,52,20,0,0,1,7,0,0,1,1,1.0,0,0,2,2,group_B,0
C104791,2025-03-01,54,1,1,2,5,7,0,0,3,3,1.0,2,0,0,1,group_B,0
C104792,2025-03-01,43,1,1,1,4,9,1,1,0,2,2.0,1,0,0,1,group_B,0
C104819,2025-03-01,21,0,3,7,9,9,1,1,4,5,0.8,0,0,2,0,group_B,0
C104822,2025-03-01,9,1,2,2,2,2,1,1,0,2,3.0,0,2,1,2,group_A,0
C104823,2025-03-01,45,1,7,13,17,20,5,5,6,4,1.1428571428571428,1,0,1,0,group_A,0
C104828,2025-03-01,14,7,1,4,4,4,0,0,2,3,0.5,3,1,1,0,group_B,0
C104834,2025-03-01,46,1,3,7,15,16,3,3,6,4,0.8,0,0,1,0,group_B,0
C104839,2025-03-01,21,21,0,0,0,0,0,0,0,0,0.0,1,0,0,0,group_A,0
C104850,2025-03-01,20,3,1,5,6,6,0,0,3,3,0.4,1,0,1,0,group_A,0
C104868,2025-03-01,16,5,3,5,5,5,0,0,1,2,1.3333333333333333,1,0,0,2,group_B,0
C104871,2025-03-01,35,0,5,7,15,16,2,2,7,5,2.0,1,1,0,0,group_B,0
C104881,2025-03-01,57,5,1,3,7,24,0,1,3,2,0.6666666666666666,2,0,0,1,group_A,0
C104910,2025-03-01,29,7,1,1,3,3,0,0,1,2,2.0,2,0,2,0,group_B,0
C104920,2025-03-01,46,13,0,1,2,5,0,1,1,2,0.5,1,0,0,2,group_A,0
C104936,2025-03-01,37,1,2,2,7,11,1,2,4,3,3.0,3,0,2,2,group_A,0
C104958,2025-03-01,14,5,1,1,1,1,0,0,1,1,2.0,1,0,2,0,group_A,0
C104959,2025-03-01,28,5,1,4,12,12,2,2,4,5,0.5,2,0,3,2,group_A,0
C104962,2025-03-01,51,20,0,0,2,3,1,1,1,2,1.0,1,2,3,2,group_B,0
C104964,2025-03-01,28,8,0,1,9,9,3,3,4,3,0.5,1,0,2,0,group_B,0
C104978,2025-03-01,17,17,0,0,0,0,0,0,0,0,0.0,1,2,2,2,group_A,0
C104981,2025-03-01,36,2,3,3,8,8,1,1,3,4,4.0,1,0,0,2,group_A,1
C104986,2025-03-01,40,0,8,10,28,36,2,3,14,5,3.0,1,0,1,0,group_A,0
C104987,2025-03-01,17,6,1,4,5,5,0,0,5,1,0.5,3,1,2,0,group_A,0
C104988,2025-03-01,21,1,3,4,4,4,2,2,0,2,2.0,1,0,0,0,group_A,0
C104992,2025-03-01,54,13,0,1,5,12,1,2,2,4,0.5,1,0,0,1,group_B,0
C105005,2025-03-01,32,0,1,3,6,6,0,0,2,4,0.6666666666666666,3,0,2,0,group_A,0
C105013,2025-03-01,26,0,1,3,5,5,1,1,2,4,0.6666666666666666,1,2,2,1,group_A,0
C105015,2025-03-01,24,13,0,1,2,2,1,1,0,2,0.5,1,0,0,0,group_B,0
C105036,2025-03-01,12,0,10,14,14,14,0,0,6,4,2.2,1,2,3,2,group_A,0
C105038,2025-03-01,56,0,4,5,9,22,4,4,0,4,2.5,0,0,0,1,group_B,0
C105049,2025-03-01,11,0,7,9,9,9,3,3,5,3,2.6666666666666665,2,1,2,0,group_A,0
C105052,2025-03-01,38,1,3,5,14,16,2,2,4,5,1.3333333333333333,0,2,0,0,group_B,0
C105053,2025-03-01,11,1,6,9,9,9,1,1,5,3,1.75,2,0,0,0,group_B,0
C105056,2025-03-01,30,1,1,1,3,3,1,1,0,3,2.0,1,1,0,0,group_B,0
C105069,2025-03-01,36,0,7,11,21,24,4,5,7,4,1.6,0,0,0,1,group_A,0
C105070,2025-03-01,9,1,5,5,5,5,1,1,2,3,6.0,1,0,2,2,group_B,0
C105093,2025-03-01,42,13,0,2,7,7,1,1,4,4,0.3333333333333333,0,0,0,2,group_B,0
C105098,2025-03-01,25,4,3,5,12,12,1,1,3,5,1.3333333333333333,2,1,3,0,group_B,0
C105107,2025-03-01,31,3,3,5,9,9,2,2,4,3,1.3333333333333333,2,0,0,0,group_A,0
C105112,2025-03-01,54,5,1,2,6,16,1,3,1,4,1.0,0,1,2,0,group_B,0
C105139,2025-03-01,56,11,0,1,2,5,0,1,2,1,0.5,2,2,3,0,group_B,0
C105156,2025-03-01,20,10,0,2,2,2,1,1,0,2,0.3333333333333333,0,1,1,0,group_A,0
C105159,2025-03-01,18,5,1,1,1,1,0,0,1,1,2.0,1,0,3,1,group_B,0
C105191,2025-03-01,11,1,2,3,3,3,0,0,1,2,1.5,3,2,3,2,group_A,0
C105196,2025-03-01,24,2,5,8,9,9,0,0,4,3,1.5,0,0,1,0,group_B,0
C105197,2025-03-01,27,0,6,8,11,11,1,1,3,4,2.3333333333333335,1,0,0,0,group_A,0
C105199,2025-03-01,32,18,0,0,2,3,1,2,1,2,1.0,0,2,3,0,group_B,0
C105222,2025-03-01,16,0,2,4,5,5,1,1,3,3,1.0,2,0,1,0,group_A,0
C105238,2025-03-01,12,6,2,5,5,5,2,2,1,4,0.75,3,0,2,2,group_A,0
C105242,2025-03-01,9,1,9,9,9,9,2,2,2,4,10.0,1,1,1,0,group_A,0
C105243,2025-03-01,36,0,2,4,6,8,2,2,1,3,1.0,2,0,0,0,group_B,0
C105247,2025-03-01,21,7,1,6,8,8,0,0,4,3,0.3333333333333333,1,0,0,0,group_B,0
C105260,2025-03-01,55,0,2,2,4,7,0,0,3,2,3.0,1,0,3,0,group_B,0
C105284,2025-03-01,54,16,0,0,3,10,0,0,2,2,1.0,2,0,1,0,group_B,0
C105294,2025-03-01,16,0,3,7,8,8,1,1,0,5,0.8,2,1,2,0,group_A,0
C105301,2025-03-01,55,36,0,0,0,4,0,0,0,0,1.0,0,0,0,0,group_A,0
C105310,2025-03-01,10,0,1,1,1,1,1,1,0,1,2.0,3,1,2,2,group_B,0
C105311,2025-03-01,19,7,1,1,1,1,0,0,1,1,2.0,0,2,0,0,group_A,0
C105324,2025-03-01,11,4,2,3,3,3,2,2,0,2,1.5,2,2,0,2,group_B,0
C105381,2025-03-01,31,2,2,4,9,9,1,1,6,4,1.0,0,1,1,0,group_A,0
C105387,2025-03-01,51,1,3,3,10,19,1,2,1,5,4.0,3,0,3,2,group_A,0
C105396,2025-03-01,28,2,3,4,10,10,0,0,8,3,2.0,1,0,0,0,group_B,0
C105398,2025-03-01,24,5,1,3,7,7,1,1,5,3,0.6666666666666666,0,1,1,2,group_A,0
C105421,2025-03-01,43,27,0,0,1,2,0,0,0,1,1.0,0,0,0,0,group_B,0
C105430,2025-03-01,38,5,2,5,8,10,0,0,5,3,0.75,1,0,0,0,group_A,0
C105435,2025-03-01,54,4,1,3,8,14,0,0,4,2,0.6666666666666666,0,0,2,2,group_A,0
C105442,2025-03-01,16,0,5,7,7,7,0,0,5,3,2.0,1,0,2,0,group_B,0
C105480,2025-03-01,53,2,1,2,5,10,1,1,0,3,1.0,2,1,2,2,group_A,0
C105498,2025-03-01,53,2,1,3,5,10,1,2,2,3,0.6666666666666666,1,2,0,0,group_B,0
C105500,2025-03-01,29,2,2,3,5,5,1,1,3,3,1.5,0,0,2,2,group_A,0
C105512,2025-03-01,7,4,4,4,4,4,1,1,1,4,5.0,1,0,0,0,group_B,0
C105523,2025-03-01,14,3,1,5,5,5,0,0,3,3,0.4,0,1,0,0,group_B,0
C105531,2025-03-01,28,13,0,1,3,3,0,0,1,3,0.5,2,0,3,0,group_B,0
C105539,2025-03-01,54,0,6,9,17,29,5,7,6,5,1.75,3,0,0,0,group_A,0
C105577,2025-03-01,23,0,3,4,5,5,1,1,2,4,2.0,2,1,1,2,group_A,0
C105587,2025-03-01,52,1,3,4,8,17,3,5,1,3,2.0,0,0,3,0,group_B,0
C105601,2025-03-01,58,6,2,3,8,13,3,5,4,3,1.5,0,0,3,0,group_B,0
C105639,2025-03-01,17,7,1,3,4,4,2,2,2,2,0.6666666666666666,2,0,1,0,group_A,0
