log_id,student_id,job_id,model_version,rank_position,timestamp,clicked,applied,shortlisted,college_tier,region
L000324,S0099,J038,v1.1,3,2026-04-22T02:00:00,1,0,0,3,urban
L000325,S0089,J005,v1.2,2,2026-04-12T05:00:00,0,0,0,2,rural
L000326,S0106,J037,v1.2,5,2026-06-04T22:00:00,0,0,0,2,urban
L000327,S0144,J013,v1.2,5,2026-05-02T14:00:00,1,0,0,2,urban
L000328,S0011,J035,v1.1,1,2026-06-25T11:00:00,1,0,0,3,urban
L000329,S0201,J031,v1.2,1,2026-04-28T04:00:00,0,0,0,3,rural
L000330,S0250,J007,v1.1,5,2026-06-15T08:00:00,0,0,0,2,urban
L000331,S0000,J033,v1.0,5,2026-06-25T22:00:00,1,0,0,3,semi_urban
L000332,S0232,J002,v1.2,3,2026-05-22T16:00:00,0,0,0,3,urban
L000333,S0039,J014,v1.0,4,2026-04-30T15:00:00,0,0,0,2,rural
L000334,S0156,J009,v1.0,1,2026-04-15T04:00:00,0,0,0,2,rural
L000335,S0033,J039,v1.0,3,2026-05-08T03:00:00,1,0,0,2,rural
L000336,S0046,J013,v1.2,2,2026-05-20T11:00:00,0,0,0,2,rural
L000337,S0260,J004,v1.1,1,2026-05-15T03:00:00,1,1,0,1,urban
L000338,S0283,J017,v1.2,2,2026-04-08T17:00:00,0,0,0,1,urban
L000339,S0142,J004,v1.0,5,2026-05-24T02:00:00,0,0,0,3,semi_urban
L000340,S0026,J002,v1.2,5,2026-05-10T07:00:00,0,0,0,2,rural
L000341,S0254,J036,v1.1,1,2026-04-08T07:00:00,1,1,0,1,urban
L000342,S0027,J007,v1.2,5,2026-04-19T20:00:00,0,0,0,1,semi_urban
L000343,S0148,J025,v1.2,2,2026-04-21T11:00:00,1,1,0,2,urban
L000344,S0000,J034,v1.1,5,2026-05-01T12:00:00,0,0,0,3,semi_urban
L000345,S0041,J014,v1.2,1,2026-05-01T08:00:00,0,0,0,3,rural
L000346,S0132,J044,v1.2,5,2026-04-13T14:00:00,0,0,0,2,semi_urban
L000347,S0036,J019,v1.0,2,2026-04-11T00:00:00,1,0,0,1,urban
L000348,S0128,J038,v1.2,5,2026-06-24T11:00:00,0,0,0,1,urban
L000349,S0198,J045,v1.2,3,2026-05-02T20:00:00,0,0,0,1,urban
L000350,S0159,J049,v1.2,3,2026-05-06T03:00:00,1,0,0,3,semi_urban
L000351,S0186,J001,v1.0,3,2026-06-16T08:00:00,0,0,0,2,urban
L000352,S0107,J049,v1.2,1,2026-05-18T10:00:00,1,0,0,2,rural
L000353,S0180,J033,v1.2,2,2026-06-23T12:00:00,0,0,0,3,urban
L000354,S0174,J025,v1.1,2,2026-04-13T06:00:00,0,0,0,1,urban
L000355,S0172,J044,v1.2,5,2026-04-03T20:00:00,0,0,0,2,urban
L000356,S0214,J041,v1.2,3,2026-06-16T01:00:00,0,0,0,3,urban
L000357,S0242,J010,v1.2,3,2026-06-19T09:00:00,0,0,0,1,rural
L000358,S0292,J023,v1.2,3,2026-06-29T03:00:00,1,0,0,3,urban
L000359,S0149,J004,v1.2,4,2026-04-21T01:00:00,0,0,0,1,semi_urban
L000360,S0177,J022,v1.1,2,2026-04-25T15:00:00,0,0,0,3,semi_urban
L000361,S0289,J007,v1.2,5,2026-04-08T16:00:00,0,0,0,1,urban
L000362,S0072,J042,v1.2,5,2026-05-11T05:00:00,0,0,0,3,urban
L000363,S0276,J011,v1.0,3,2026-04-30T14:00:00,0,0,0,2,rural
L000364,S0150,J011,v1.0,1,2026-06-19T08:00:00,0,0,0,3,urban
L000365,S0045,J019,v1.2,2,2026-06-01T06:00:00,0,0,0,3,semi_urban
L000366,S0059,J012,v1.0,4,2026-04-03T00:00:00,0,0,0,1,semi_urban
L000367,S0167,J034,v1.2,1,2026-06-24T00:00:00,0,0,0,3,rural
L000368,S0157,J017,v1.0,1,2026-05-05T06:00:00,0,0,0,2,urban
L000369,S0085,J003,v1.1,2,2026-05-26T11:00:00,0,0,0,1,rural
L000370,S0206,J000,v1.2,5,2026-05-13T09:00:00,0,0,0,1,urban
L000371,S0097,J006,v1.2,3,2026-06-21T07:00:00,0,0,0,1,urban
L000372,S0067,J013,v1.2,4,2026-05-20T16:00:00,1,0,0,2,semi_urban
L000373,S0268,J047,v1.0,5,2026-05-23T22:00:00,1,1,0,1,urban
L000374,S0152,J045,v1.2,3,2026-04-21T17:00:00,0,0,0,1,semi_urban
L000375,S0083,J038,v1.2,1,2026-05-08T09:00:00,1,1,0,1,urban
L000376,S0234,J002,v1.1,3,2026-05-09T19:00:00,0,0,0,3,urban
L000377,S0098,J017,v1.2,5,2026-06-03T05:00:00,0,0,0,1,urban
L000378,S0228,J006,v1.0,3,2026-04-07T13:00:00,0,0,0,2,semi_urban
L000379,S0210,J026,v1.0,2,2026-06-18T14:00:00,0,0,0,2,urban
L000380,S0108,J032,v1.0,5,2026-06-23T03:00:00,0,0,0,1,urban
L000381,S0133,J023,v1.0,3,2026-04-05T00:00:00,1,0,0,2,rural
L000382,S0030,J003,v1.2,2,2026-05-25T05:00:00,0,0,0,3,semi_urban
L000383,S0119,J009,v1.1,5,2026-06-19T12:00:00,0,0,0,2,rural
L000384,S0275,J025,v1.1,3,2026-06-27T23:00:00,0,0,0,2,semi_urban
L000385,S0189,J003,v1.1,3,2026-05-20T03:00:00,1,0,0,2,semi_urban
L000386,S0076,J033,v1.2,4,2026-05-17T14:00:00,0,0,0,2,rural
L000387,S0077,J038,v1.0,5,2026-06-21T07:00:00,0,0,0,2,urban
L000388,S0235,J026,v1.1,5,2026-05-21T20:00:00,0,0,0,3,urban
L000389,S0091,J027,v1.1,2,2026-04-28T06:00:00,0,0,0,2,urban
L000390,S0228,J025,v1.2,4,2026-04-14T01:00:00,0,0,0,2,semi_urban
L000391,S0048,J044,v1.2,5,2026-06-05T21:00:00,0,0,0,2,semi_urban
L000392,S0089,J001,v1.1,3,2026-05-11T19:00:00,0,0,0,2,rural
L000393,S0047,J033,v1.2,5,2026-04-04T13:00:00,0,0,0,2,urban
L000394,S0216,J037,v1.1,3,2026-04-24T03:00:00,0,0,0,1,urban
L000395,S0198,J013,v1.0,2,2026-04-01T05:00:00,0,0,0,1,urban
L000396,S0150,J039,v1.2,5,2026-05-06T07:00:00,1,0,0,3,urban
L000397,S0285,J035,v1.1,1,2026-06-02T08:00:00,0,0,0,2,semi_urban
L000398,S0287,J048,v1.1,2,2026-06-05T10:00:00,0,0,0,2,urban
L000399,S0148,J040,v1.2,4,2026-06-19T21:00:00,1,1,1,2,urban
L000400,S0041,J003,v1.2,3,2026-06-09T09:00:00,0,0,0,3,rural
L000401,S0283,J047,v1.2,3,2026-04-20T12:00:00,0,0,0,1,urban
L000402,S0271,J023,v1.0,2,2026-05-10T01:00:00,1,1,1,1,rural
L000403,S0258,J008,v1.1,5,2026-05-06T10:00:00,0,0,0,1,semi_urban
L000404,S0280,J008,v1.1,5,2026-06-08T07:00:00,0,0,0,1,urban
L000405,S0192,J029,v1.0,2,2026-06-19T05:00:00,0,0,0,1,semi_urban
L000406,S0149,J008,v1.2,2,2026-05-06T05:00:00,0,0,0,1,semi_urban
L000407,S0240,J034,v1.2,2,2026-05-05T21:00:00,0,0,0,3,rural
L000408,S0024,J029,v1.2,2,2026-06-10T21:00:00,0,0,0,3,rural
L000409,S0087,J025,v1.2,1,2026-04-05T00:00:00,1,1,1,2,rural
L000410,S0033,J013,v1.0,4,2026-05-24T08:00:00,0,0,0,2,rural
L000411,S0213,J002,v1.0,4,2026-05-05T05:00:00,0,0,0,3,urban
L000412,S0074,J015,v1.2,3,2026-06-29T10:00:00,0,0,0,1,urban
L000413,S0206,J025,v1.2,2,2026-05-09T02:00:00,0,0,0,1,urban
L000414,S0221,J040,v1.0,5,2026-05-30T07:00:00,1,0,0,2,urban
L000415,S0248,J003,v1.2,4,2026-06-06T04:00:00,0,0,0,2,semi_urban
L000416,S0292,J048,v1.2,3,2026-05-05T17:00:00,1,0,0,3,urban
L000417,S0046,J020,v1.1,5,2026-05-28T16:00:00,0,0,0,2,rural
L000418,S0101,J034,v1.2,3,2026-05-25T05:00:00,0,0,0,2,rural
L000419,S0094,J010,v1.2,3,2026-06-21T15:00:00,0,0,0,2,urban
L000420,S0282,J033,v1.2,3,2026-06-26T19:00:00,0,0,0,1,urban
L000421,S0128,J034,v1.1,1,2026-06-17T00:00:00,1,1,0,1,urban
L000422,S0007,J042,v1.1,4,2026-05-23T04:00:00,0,0,0,3,semi_urban
L000423,S0118,J006,v1.1,2,2026-06-07T08:00:00,0,0,0,2,urban
L000424,S0107,J013,v1.0,3,2026-04-14T23:00:00,0,0,0,2,rural
L000425,S0007,J009,v1.0,4,2026-04-23T10:00:00,0,0,0,3,semi_urban
L000426,S0047,J007,v1.2,3,2026-04-27T15:00:00,0,0,0,2,urban
L000427,S0098,J045,v1.2,3,2026-06-13T08:00:00,1,1,0,1,urban
L000428,S0056,J036,v1.2,3,2026-05-30T02:00:00,1,1,1,2,semi_urban
L000429,S0119,J011,v1.2,5,2026-05-18T04:00:00,0,0,0,2,rural
L000430,S0235,J004,v1.1,1,2026-06-01T07:00:00,0,0,0,3,urban
L000431,S0085,J004,v1.2,4,2026-05-29T11:00:00,0,0,0,1,rural
L000432,S0047,J004,v1.1,1,2026-04-07T07:00:00,0,0,0,2,urban
L000433,S0146,J040,v1.2,5,2026-05-30T14:00:00,0,0,0,2,rural
L000434,S0040,J015,v1.2,5,2026-04-20T01:00:00,0,0,0,2,urban
L000435,S0129,J046,v1.2,5,2026-04-26T19:00:00,0,0,0,2,rural
L000436,S0001,J020,v1.0,2,2026-05-20T17:00:00,0,0,0,2,urban
L000437,S0190,J045,v1.2,4,2026-04-30T15:00:00,0,0,0,3,semi_urban
L000438,S0166,J013,v1.1,5,2026-04-26T06:00:00,0,0,0,3,semi_urban
L000439,S0188,J028,v1.1,4,2026-06-11T08:00:00,0,0,0,3,semi_urban
L000440,S0262,J017,v1.2,3,2026-06-20T12:00:00,0,0,0,2,rural
L000441,S0012,J016,v1.1,2,2026-04-26T12:00:00,0,0,0,2,urban
L000442,S0079,J019,v1.1,3,2026-05-05T19:00:00,0,0,0,3,semi_urban
L000443,S0192,J007,v1.0,4,2026-05-13T21:00:00,0,0,0,1,semi_urban
L000444,S0130,J016,v1.1,4,2026-04-26T13:00:00,0,0,0,1,rural
L000445,S0061,J014,v1.1,1,2026-05-04T03:00:00,0,0,0,2,urban
L000446,S0253,J011,v1.0,5,2026-04-15T22:00:00,0,0,0,1,rural
L000447,S0215,J038,v1.2,4,2026-06-04T11:00:00,1,0,0,3,urban
L000448,S0071,J005,v1.2,5,2026-06-14T22:00:00,0,0,0,2,urban
L000449,S0064,J005,v1.1,5,2026-05-17T20:00:00,0,0,0,2,semi_urban
L000450,S0211,J030,v1.0,4,2026-05-20T04:00:00,0,0,0,2,rural
L000451,S0248,J023,v1.1,2,2026-06-03T02:00:00,0,0,0,2,semi_urban
L000452,S0009,J013,v1.1,5,2026-06-02T19:00:00,0,0,0,2,urban
L000453,S0171,J000,v1.1,2,2026-05-05T04:00:00,0,0,0,2,urban
L000454,S0220,J036,v1.1,2,2026-05-15T05:00:00,1,1,0,2,rural
L000455,S0282,J026,v1.2,3,2026-04-19T05:00:00,0,0,0,1,urban
L000456,S0201,J035,v1.1,4,2026-06-11T14:00:00,1,0,0,3,rural
L000457,S0177,J022,v1.1,4,2026-04-24T06:00:00,0,0,0,3,semi_urban
L000458,S0245,J008,v1.0,5,2026-06-13T04:00:00,0,0,0,3,urban
L000459,S0159,J041,v1.1,1,2026-06-19T17:00:00,1,0,0,3,semi_urban
L000460,S0017,J044,v1.2,1,2026-05-27T22:00:00,0,0,0,1,semi_urban
L000461,S0285,J042,v1.2,1,2026-06-29T16:00:00,1,0,0,2,semi_urban
L000462,S0204,J011,v1.2,3,2026-06-29T06:00:00,0,0,0,1,semi_urban
L000463,S0214,J008,v1.1,1,2026-04-15T01:00:00,1,0,0,3,urban
L000464,S0190,J014,v1.0,5,2026-05-23T01:00:00,0,0,0,3,semi_urban
L000465,S0046,J011,v1.1,4,2026-04-13T23:00:00,0,0,0,2,rural
L000466,S0082,J019,v1.1,1,2026-04-01T08:00:00,1,0,0,3,semi_urban
L000467,S0109,J028,v1.2,5,2026-06-29T21:00:00,0,0,0,3,rural
L000468,S0072,J028,v1.1,4,2026-04-22T00:00:00,0,0,0,3,urban
L000469,S0148,J024,v1.2,2,2026-04-17T06:00:00,0,0,0,2,urban
L000470,S0022,J020,v1.0,3,2026-04-06T11:00:00,0,0,0,3,urban
L000471,S0116,J006,v1.1,1,2026-05-26T23:00:00,1,0,0,3,urban
L000472,S0254,J049,v1.1,2,2026-05-29T06:00:00,0,0,0,1,urban
L000473,S0101,J033,v1.0,2,2026-04-20T09:00:00,1,0,0,2,rural
L000474,S0027,J018,v1.2,4,2026-05-10T15:00:00,0,0,0,1,semi_urban
L000475,S0117,J011,v1.1,4,2026-05-16T18:00:00,0,0,0,3,semi_urban
L000476,S0045,J008,v1.2,3,2026-05-18T09:00:00,0,0,0,3,semi_urban
L000477,S0267,J037,v1.2,3,2026-04-13T18:00:00,0,0,0,1,urban
L000478,S0153,J007,v1.1,1,2026-04-08T17:00:00,0,0,0,2,urban
L000479,S0028,J025,v1.2,5,2026-05-11T07:00:00,1,1,1,1,semi_urban
L000480,S0028,J012,v1.2,3,2026-05-14T23:00:00,0,0,0,1,semi_urban
L000481,S0215,J021,v1.2,2,2026-04-11T15:00:00,0,0,0,3,urban
L000482,S0068,J016,v1.1,1,2026-05-07T15:00:00,0,0,0,1,urban
L000483,S0114,J040,v1.2,3,2026-05-07T10:00:00,0,0,0,1,urban
L000484,S0152,J047,v1.1,5,2026-04-27T17:00:00,0,0,0,1,semi_urban
L000485,S0237,J035,v1.2,1,2026-05-19T03:00:00,0,0,0,3,urban
L000486,S0122,J033,v1.2,2,2026-05-10T04:00:00,0,0,0,1,urban
L000487,S0080,J023,v1.2,5,2026-05-26T12:00:00,0,0,0,2,semi_urban
L000488,S0003,J042,v1.1,1,2026-04-29T21:00:00,1,1,0,2,semi_urban
L000489,S0107,J007,v1.1,2,2026-06-22T07:00:00,0,0,0,2,rural
L000490,S0260,J025,v1.2,5,2026-04-29T06:00:00,0,0,0,1,urban
L000491,S0274,J035,v1.2,4,2026-05-14T13:00:00,0,0,0,2,rural
L000492,S0241,J005,v1.0,3,2026-04-04T12:00:00,0,0,0,3,semi_urban
L000493,S0081,J044,v1.2,4,2026-06-21T18:00:00,0,0,0,2,rural
L000494,S0239,J019,v1.0,4,2026-04-12T12:00:00,0,0,0,1,rural
L000495,S0023,J004,v1.1,3,2026-06-11T00:00:00,0,0,0,3,semi_urban
L000496,S0174,J001,v1.1,1,2026-04-06T00:00:00,1,1,0,1,urban
L000497,S0215,J012,v1.1,3,2026-04-23T07:00:00,0,0,0,3,urban
L000498,S0097,J009,v1.2,4,2026-04-04T01:00:00,0,0,0,1,urban
L000499,S0169,J009,v1.2,2,2026-04-26T07:00:00,0,0,0,3,semi_urban
L000500,S0190,J032,v1.1,2,2026-05-06T12:00:00,0,0,0,3,semi_urban
L000501,S0295,J043,v1.1,4,2026-06-29T17:00:00,0,0,0,3,urban
L000502,S0183,J049,v1.2,5,2026-06-01T21:00:00,0,0,0,2,urban
L000503,S0109,J010,v1.2,5,2026-05-14T23:00:00,1,1,0,3,rural
L000504,S0266,J045,v1.1,4,2026-04-22T01:00:00,0,0,0,2,semi_urban
L000505,S0287,J041,v1.1,1,2026-04-26T22:00:00,0,0,0,2,urban
L000506,S0010,J000,v1.1,1,2026-04-07T19:00:00,0,0,0,2,urban
L000507,S0044,J024,v1.0,1,2026-06-07T16:00:00,0,0,0,3,semi_urban
L000508,S0183,J029,v1.2,3,2026-04-22T08:00:00,0,0,0,2,urban
L000509,S0074,J002,v1.2,1,2026-04-17T08:00:00,1,0,0,1,urban
L000510,S0281,J041,v1.0,5,2026-06-07T08:00:00,0,0,0,1,semi_urban
L000511,S0004,J029,v1.2,1,2026-06-18T21:00:00,0,0,0,1,rural
L000512,S0281,J004,v1.0,4,2026-05-13T17:00:00,0,0,0,1,semi_urban
L000513,S0142,J011,v1.1,5,2026-04-16T19:00:00,0,0,0,3,semi_urban
L000514,S0187,J010,v1.2,3,2026-04-13T11:00:00,0,0,0,1,urban
L000515,S0019,J038,v1.0,1,2026-06-16T23:00:00,1,0,0,2,rural
L000516,S0060,J043,v1.0,1,2026-04-14T04:00:00,0,0,0,2,rural
L000517,S0087,J036,v1.0,3,2026-04-07T13:00:00,0,0,0,2,rural
L000518,S0181,J049,v1.2,5,2026-06-05T21:00:00,0,0,0,3,urban
L000519,S0095,J038,v1.1,5,2026-05-17T11:00:00,0,0,0,2,urban
L000520,S0126,J046,v1.1,5,2026-04-12T19:00:00,1,0,0,2,urban
L000521,S0089,J021,v1.2,2,2026-05-07T21:00:00,0,0,0,2,rural
L000522,S0188,J008,v1.2,5,2026-06-10T03:00:00,0,0,0,3,semi_urban
L000523,S0277,J039,v1.2,4,2026-04-20T21:00:00,1,0,0,2,semi_urban
L000524,S0174,J039,v1.2,1,2026-05-17T19:00:00,0,0,0,1,urban
L000525,S0220,J021,v1.2,3,2026-05-18T19:00:00,0,0,0,2,rural
L000526,S0279,J018,v1.0,1,2026-04-19T03:00:00,1,0,0,3,urban
L000527,S0036,J043,v1.2,3,2026-06-24T00:00:00,0,0,0,1,urban
L000528,S0090,J028,v1.0,5,2026-05-11T14:00:00,1,0,0,1,semi_urban
L000529,S0295,J032,v1.1,5,2026-06-16T14:00:00,0,0,0,3,urban
L000530,S0159,J023,v1.1,2,2026-06-20T13:00:00,0,0,0,3,semi_urban
L000531,S0028,J043,v1.0,5,2026-06-22T15:00:00,0,0,0,1,semi_urban
L000532,S0141,J007,v1.2,4,2026-06-01T01:00:00,0,0,0,2,urban
L000533,S0247,J036,v1.0,1,2026-06-13T00:00:00,0,0,0,2,urban
L000534,S0099,J029,v1.2,4,2026-05-01T22:00:00,0,0,0,3,urban
L000535,S0192,J010,v1.0,1,2026-06-14T23:00:00,1,0,0,1,semi_urban
L000536,S0014,J039,v1.2,4,2026-04-22T16:00:00,0,0,0,2,urban
L000537,S0249,J021,v1.1,3,2026-06-06T18:00:00,0,0,0,2,urban
L000538,S0155,J025,v1.0,3,2026-05-05T11:00:00,0,0,0,2,urban
L000539,S0263,J034,v1.1,1,2026-05-09T21:00:00,1,0,0,1,semi_urban
L000540,S0235,J036,v1.0,4,2026-05-09T17:00:00,0,0,0,3,urban
L000541,S0192,J031,v1.1,2,2026-04-03T18:00:00,0,0,0,1,semi_urban
L000542,S0061,J037,v1.2,1,2026-05-16T07:00:00,1,0,0,2,urban
L000543,S0186,J015,v1.2,3,2026-04-19T06:00:00,0,0,0,2,urban
L000544,S0205,J037,v1.0,5,2026-05-10T18:00:00,0,0,0,1,semi_urban
L000545,S0233,J030,v1.2,1,2026-06-11T12:00:00,0,0,0,2,semi_urban
L000546,S0214,J022,v1.2,3,2026-05-13T09:00:00,0,0,0,3,urban
L000547,S0048,J001,v1.2,1,2026-04-05T05:00:00,0,0,0,2,semi_urban
L000548,S0160,J021,v1.0,4,2026-05-31T12:00:00,0,0,0,1,semi_urban
L000549,S0249,J025,v1.1,3,2026-05-26T08:00:00,1,1,1,2,urban
L000550,S0123,J023,v1.1,5,2026-04-26T00:00:00,0,0,0,2,urban
L000551,S0029,J037,v1.2,3,2026-05-04T00:00:00,0,0,0,2,urban
L000552,S0165,J027,v1.1,4,2026-05-12T00:00:00,0,0,0,2,semi_urban
L000553,S0115,J047,v1.1,2,2026-04-10T16:00:00,0,0,0,3,urban
L000554,S0150,J027,v1.2,2,2026-05-22T23:00:00,1,0,0,3,urban
L000555,S0015,J008,v1.0,3,2026-05-01T16:00:00,1,0,0,1,urban
L000556,S0176,J042,v1.1,4,2026-05-29T09:00:00,0,0,0,2,urban
L000557,S0259,J000,v1.0,4,2026-04-14T08:00:00,0,0,0,2,urban
L000558,S0197,J037,v1.2,5,2026-06-23T06:00:00,0,0,0,3,semi_urban
L000559,S0063,J041,v1.1,2,2026-05-29T21:00:00,0,0,0,3,urban
L000560,S0033,J001,v1.2,4,2026-06-18T18:00:00,0,0,0,2,rural
L000561,S0103,J018,v1.0,2,2026-06-09T18:00:00,0,0,0,3,urban
L000562,S0219,J042,v1.2,1,2026-04-20T23:00:00,1,0,0,2,rural
L000563,S0194,J011,v1.1,5,2026-05-14T05:00:00,0,0,0,1,semi_urban
L000564,S0164,J037,v1.2,4,2026-06-10T11:00:00,0,0,0,2,semi_urban
L000565,S0238,J023,v1.2,2,2026-04-17T02:00:00,1,0,0,1,urban
L000566,S0291,J033,v1.0,4,2026-05-24T02:00:00,0,0,0,1,urban
L000567,S0046,J047,v1.2,2,2026-04-27T23:00:00,0,0,0,2,rural
L000568,S0029,J001,v1.2,5,2026-05-07T17:00:00,0,0,0,2,urban
L000569,S0107,J033,v1.2,4,2026-04-22T16:00:00,1,1,1,2,rural
L000570,S0091,J025,v1.1,1,2026-04-11T02:00:00,1,0,0,2,urban
L000571,S0011,J006,v1.0,5,2026-04-05T09:00:00,0,0,0,3,urban
L000572,S0046,J047,v1.1,3,2026-06-03T23:00:00,0,0,0,2,rural
L000573,S0117,J022,v1.2,1,2026-04-07T05:00:00,1,0,0,3,semi_urban
L000574,S0294,J016,v1.2,4,2026-05-17T17:00:00,0,0,0,3,urban
L000575,S0289,J022,v1.1,5,2026-04-22T21:00:00,0,0,0,1,urban
L000576,S0042,J031,v1.0,3,2026-05-28T13:00:00,0,0,0,3,rural
L000577,S0158,J048,v1.0,2,2026-06-18T16:00:00,1,0,0,3,semi_urban
L000578,S0140,J019,v1.2,4,2026-06-22T01:00:00,0,0,0,2,rural
L000579,S0111,J012,v1.2,5,2026-06-11T17:00:00,0,0,0,1,semi_urban
L000580,S0045,J011,v1.2,5,2026-04-07T15:00:00,0,0,0,3,semi_urban
L000581,S0227,J008,v1.1,2,2026-06-05T09:00:00,1,0,0,2,rural
L000582,S0209,J030,v1.1,4,2026-04-02T09:00:00,0,0,0,2,urban
L000583,S0290,J036,v1.2,2,2026-05-29T17:00:00,0,0,0,3,rural
L000584,S0265,J036,v1.2,4,2026-04-14T20:00:00,0,0,0,1,semi_urban
L000585,S0192,J020,v1.1,1,2026-04-30T13:00:00,1,0,0,1,semi_urban
L000586,S0128,J043,v1.1,3,2026-05-29T22:00:00,0,0,0,1,urban
L000587,S0283,J049,v1.2,2,2026-05-27T20:00:00,0,0,0,1,urban
L000588,S0176,J016,v1.1,5,2026-05-27T07:00:00,1,0,0,2,urban
L000589,S0293,J047,v1.2,1,2026-05-01T04:00:00,0,0,0,1,semi_urban
L000590,S0058,J033,v1.1,4,2026-05-10T00:00:00,1,1,0,1,urban
L000591,S0248,J007,v1.1,3,2026-04-20T20:00:00,0,0,0,2,semi_urban
L000592,S0030,J042,v1.0,3,2026-05-30T10:00:00,1,1,1,3,semi_urban
L000593,S0121,J038,v1.2,1,2026-04-10T10:00:00,1,0,0,2,urban
L000594,S0164,J039,v1.0,4,2026-05-10T13:00:00,1,0,0,2,semi_urban
L000595,S0206,J025,v1.2,2,2026-05-01T16:00:00,1,0,0,1,urban
L000596,S0116,J040,v1.1,3,2026-04-04T15:00:00,0,0,0,3,urban
L000597,S0087,J042,v1.2,5,2026-04-07T17:00:00,1,0,0,2,rural
L000598,S0239,J016,v1.2,3,2026-04-30T08:00:00,0,0,0,1,rural
L000599,S0091,J047,v1.1,2,2026-06-05T17:00:00,0,0,0,2,urban
L000600,S0129,J037,v1.2,5,2026-05-08T09:00:00,0,0,0,2,rural
L000601,S0091,J017,v1.1,2,2026-06-27T18:00:00,0,0,0,2,urban
L000602,S0059,J025,v1.1,3,2026-05-10T04:00:00,0,0,0,1,semi_urban
L000603,S0076,J017,v1.0,2,2026-05-22T20:00:00,1,0,0,2,rural
L000604,S0041,J022,v1.0,4,2026-05-08T10:00:00,0,0,0,3,rural
L000605,S0083,J002,v1.0,2,2026-05-26T18:00:00,1,0,0,1,urban
L000606,S0109,J028,v1.2,1,2026-06-09T09:00:00,0,0,0,3,rural
L000607,S0122,J020,v1.2,4,2026-04-22T09:00:00,0,0,0,1,urban
L000608,S0195,J043,v1.2,2,2026-05-23T05:00:00,0,0,0,1,semi_urban
L000609,S0227,J031,v1.0,3,2026-04-07T12:00:00,1,0,0,2,rural
L000610,S0239,J039,v1.0,1,2026-06-22T04:00:00,0,0,0,1,rural
L000611,S0088,J048,v1.2,3,2026-05-14T05:00:00,0,0,0,1,urban
L000612,S0270,J031,v1.2,5,2026-04-30T12:00:00,0,0,0,1,urban
L000613,S0228,J042,v1.1,4,2026-05-10T12:00:00,0,0,0,2,semi_urban
L000614,S0225,J023,v1.2,5,2026-04-24T09:00:00,1,0,0,3,urban
L000615,S0258,J034,v1.1,1,2026-04-07T11:00:00,1,0,0,1,semi_urban
L000616,S0020,J042,v1.2,5,2026-06-23T21:00:00,0,0,0,3,rural
L000617,S0105,J031,v1.2,1,2026-04-29T08:00:00,0,0,0,3,rural
L000618,S0246,J036,v1.1,5,2026-06-23T22:00:00,0,0,0,2,urban
L000619,S0126,J030,v1.2,4,2026-05-14T13:00:00,0,0,0,2,urban
L000620,S0154,J037,v1.1,4,2026-05-13T19:00:00,1,1,0,1,urban
L000621,S0195,J013,v1.2,3,2026-05-10T04:00:00,0,0,0,1,semi_urban
L000622,S0287,J020,v1.1,5,2026-04-03T00:00:00,0,0,0,2,urban
L000623,S0097,J049,v1.2,2,2026-05-20T10:00:00,0,0,0,1,urban
L000624,S0193,J040,v1.1,4,2026-06-15T04:00:00,1,0,0,3,urban
L000625,S0059,J010,v1.1,4,2026-05-24T00:00:00,0,0,0,1,semi_urban
L000626,S0009,J045,v1.0,5,2026-05-07T00:00:00,0,0,0,2,urban
L000627,S0052,J013,v1.1,2,2026-06-19T15:00:00,0,0,0,3,semi_urban
L000628,S0188,J031,v1.0,4,2026-04-11T15:00:00,0,0,0,3,semi_urban
L000629,S0085,J025,v1.2,5,2026-04-19T01:00:00,0,0,0,1,rural
L000630,S0136,J017,v1.1,5,2026-06-01T15:00:00,0,0,0,3,urban
L000631,S0242,J025,v1.1,4,2026-06-19T22:00:00,0,0,0,1,rural
L000632,S0002,J045,v1.1,3,2026-04-19T10:00:00,0,0,0,3,semi_urban
L000633,S0205,J000,v1.2,3,2026-06-02T17:00:00,0,0,0,1,semi_urban
L000634,S0259,J041,v1.1,4,2026-06-19T08:00:00,0,0,0,2,urban
L000635,S0093,J035,v1.2,5,2026-05-01T03:00:00,1,0,0,2,semi_urban
L000636,S0170,J030,v1.2,3,2026-04-30T05:00:00,0,0,0,2,urban
L000637,S0002,J042,v1.1,2,2026-06-02T01:00:00,0,0,0,3,semi_urban
L000638,S0002,J045,v1.1,1,2026-05-27T06:00:00,1,0,0,3,semi_urban
L000639,S0204,J043,v1.2,1,2026-05-22T12:00:00,0,0,0,1,semi_urban
L000640,S0209,J034,v1.1,1,2026-04-04T09:00:00,1,0,0,2,urban
L000641,S0299,J005,v1.2,5,2026-06-07T14:00:00,0,0,0,2,semi_urban
L000642,S0211,J017,v1.2,4,2026-05-30T11:00:00,0,0,0,2,rural
L000643,S0240,J044,v1.1,4,2026-06-04T12:00:00,0,0,0,3,rural
L000644,S0051,J002,v1.2,5,2026-05-29T03:00:00,0,0,0,1,urban
L000645,S0257,J047,v1.2,1,2026-04-17T09:00:00,0,0,0,1,urban
L000646,S0187,J039,v1.2,4,2026-04-05T14:00:00,0,0,0,1,urban
L000647,S0245,J035,v1.2,2,2026-04-21T14:00:00,1,0,0,3,urban
L000648,S0092,J017,v1.2,2,2026-05-17T05:00:00,0,0,0,2,semi_urban
