query_id,day,arm,candidate_id,rank,segment,impression,click,application,shortlist
50,5,treatment,on_50_16,1,segment_B,1,0,0,0
50,5,treatment,on_50_33,2,segment_A,1,0,0,0
50,5,treatment,on_50_18,3,segment_B,1,1,0,0
50,5,treatment,on_50_8,4,segment_B,1,1,0,0
50,5,treatment,on_50_7,5,segment_B,1,0,0,0
50,5,treatment,on_50_25,6,segment_A,1,0,0,0
50,5,treatment,on_50_14,7,segment_B,1,0,0,0
50,5,treatment,on_50_20,8,segment_B,1,0,0,0
50,5,treatment,on_50_26,9,segment_B,1,0,0,0
51,2,control,on_51_12,0,segment_B,1,0,0,0
51,2,control,on_51_11,1,segment_A,1,0,0,0
51,2,control,on_51_29,2,segment_A,1,0,0,0
51,2,control,on_51_22,3,segment_A,1,0,0,0
51,2,control,on_51_9,4,segment_B,1,0,0,0
51,2,control,on_51_26,5,segment_A,1,1,0,0
51,2,control,on_51_37,6,segment_B,1,0,0,0
51,2,control,on_51_34,7,segment_B,1,0,0,0
51,2,control,on_51_1,8,segment_B,1,0,0,0
51,2,control,on_51_7,9,segment_B,1,0,0,0
52,8,treatment,on_52_8,0,segment_A,1,1,1,0
52,8,treatment,on_52_24,1,segment_A,1,0,0,0
52,8,treatment,on_52_34,2,segment_A,1,0,0,0
52,8,treatment,on_52_18,3,segment_B,1,0,0,0
52,8,treatment,on_52_29,4,segment_A,1,0,0,0
52,8,treatment,on_52_12,5,segment_A,1,1,0,0
52,8,treatment,on_52_38,6,segment_A,1,0,0,0
52,8,treatment,on_52_9,7,segment_A,1,0,0,0
52,8,treatment,on_52_35,8,segment_B,1,0,0,0
52,8,treatment,on_52_28,9,segment_A,1,0,0,0
53,4,treatment,on_53_1,0,segment_B,1,1,1,1
53,4,treatment,on_53_33,1,segment_A,1,0,0,0
53,4,treatment,on_53_15,2,segment_B,1,1,0,0
53,4,treatment,on_53_39,3,segment_B,1,1,0,0
53,4,treatment,on_53_16,4,segment_B,1,1,1,1
53,4,treatment,on_53_38,5,segment_A,1,1,0,0
53,4,treatment,on_53_3,6,segment_B,1,0,0,0
53,4,treatment,on_53_26,7,segment_A,1,0,0,0
53,4,treatment,on_53_7,8,segment_A,1,0,0,0
53,4,treatment,on_53_19,9,segment_A,1,1,0,0
54,2,control,on_54_8,0,segment_A,1,1,1,0
54,2,control,on_54_16,1,segment_B,1,0,0,0
54,2,control,on_54_9,2,segment_B,1,1,1,0
54,2,control,on_54_25,3,segment_A,1,0,0,0
54,2,control,on_54_33,4,segment_A,1,0,0,0
54,2,control,on_54_21,5,segment_A,1,0,0,0
54,2,control,on_54_30,6,segment_B,1,0,0,0
54,2,control,on_54_24,7,segment_A,1,0,0,0
54,2,control,on_54_2,8,segment_B,1,0,0,0
54,2,control,on_54_37,9,segment_B,1,0,0,0
55,2,treatment,on_55_28,0,segment_A,1,0,0,0
55,2,treatment,on_55_25,1,segment_A,1,0,0,0
55,2,treatment,on_55_15,2,segment_A,1,0,0,0
55,2,treatment,on_55_23,3,segment_A,1,0,0,0
55,2,treatment,on_55_31,4,segment_A,1,0,0,0
55,2,treatment,on_55_39,5,segment_B,1,0,0,0
55,2,treatment,on_55_22,6,segment_B,1,0,0,0
55,2,treatment,on_55_27,7,segment_A,1,0,0,0
55,2,treatment,on_55_2,8,segment_A,1,0,0,0
55,2,treatment,on_55_14,9,segment_A,1,0,0,0
56,1,control,on_56_37,0,segment_B,1,1,1,1
56,1,control,on_56_21,1,segment_B,1,1,0,0
56,1,control,on_56_36,2,segment_A,1,0,0,0
56,1,control,on_56_7,3,segment_B,1,0,0,0
56,1,control,on_56_20,4,segment_A,1,0,0,0
56,1,control,on_56_9,5,segment_B,1,0,0,0
56,1,control,on_56_14,6,segment_A,1,0,0,0
56,1,control,on_56_29,7,segment_B,1,0,0,0
56,1,control,on_56_23,8,segment_A,1,0,0,0
56,1,control,on_56_2,9,segment_B,1,0,0,0
57,4,treatment,on_57_37,0,segment_A,1,0,0,0
57,4,treatment,on_57_31,1,segment_B,1,0,0,0
57,4,treatment,on_57_18,2,segment_B,1,0,0,0
57,4,treatment,on_57_29,3,segment_B,1,0,0,0
57,4,treatment,on_57_8,4,segment_A,1,0,0,0
57,4,treatment,on_57_35,5,segment_B,1,0,0,0
57,4,treatment,on_57_17,6,segment_B,1,0,0,0
57,4,treatment,on_57_28,7,segment_A,1,0,0,0
57,4,treatment,on_57_19,8,segment_B,1,0,0,0
57,4,treatment,on_57_24,9,segment_A,1,0,0,0
58,8,control,on_58_22,0,segment_A,1,0,0,0
58,8,control,on_58_34,1,segment_A,1,0,0,0
58,8,control,on_58_36,2,segment_B,1,0,0,0
58,8,control,on_58_2,3,segment_A,1,1,0,0
58,8,control,on_58_21,4,segment_B,1,0,0,0
58,8,control,on_58_28,5,segment_A,1,0,0,0
58,8,control,on_58_32,6,segment_B,1,0,0,0
58,8,control,on_58_12,7,segment_B,1,0,0,0
58,8,control,on_58_18,8,segment_B,1,0,0,0
58,8,control,on_58_23,9,segment_A,1,0,0,0
59,5,treatment,on_59_0,0,segment_B,1,0,0,0
59,5,treatment,on_59_2,1,segment_B,1,0,0,0
59,5,treatment,on_59_29,2,segment_A,1,0,0,0
59,5,treatment,on_59_31,3,segment_A,1,0,0,0
59,5,treatment,on_59_13,4,segment_B,1,0,0,0
59,5,treatment,on_59_17,5,segment_B,1,0,0,0
59,5,treatment,on_59_26,6,segment_B,1,0,0,0
59,5,treatment,on_59_30,7,segment_A,1,1,1,0
59,5,treatment,on_59_35,8,segment_B,1,0,0,0
59,5,treatment,on_59_12,9,segment_B,1,1,0,0
60,4,treatment,on_60_1,0,segment_B,1,0,0,0
60,4,treatment,on_60_30,1,segment_A,1,0,0,0
60,4,treatment,on_60_11,2,segment_A,1,0,0,0
60,4,treatment,on_60_17,3,segment_A,1,0,0,0
60,4,treatment,on_60_29,4,segment_B,1,0,0,0
60,4,treatment,on_60_27,5,segment_B,1,0,0,0
60,4,treatment,on_60_26,6,segment_A,1,0,0,0
60,4,treatment,on_60_16,7,segment_B,1,0,0,0
60,4,treatment,on_60_33,8,segment_A,1,0,0,0
60,4,treatment,on_60_15,9,segment_B,1,1,0,0
61,13,control,on_61_6,0,segment_B,1,0,0,0
61,13,control,on_61_29,1,segment_A,1,0,0,0
61,13,control,on_61_7,2,segment_B,1,0,0,0
61,13,control,on_61_34,3,segment_B,1,0,0,0
61,13,control,on_61_24,4,segment_A,1,0,0,0
61,13,control,on_61_25,5,segment_A,1,0,0,0
61,13,control,on_61_0,6,segment_A,1,0,0,0
61,13,control,on_61_35,7,segment_B,1,0,0,0
61,13,control,on_61_10,8,segment_B,1,0,0,0
61,13,control,on_61_2,9,segment_A,1,0,0,0
62,10,control,on_62_36,0,segment_B,1,1,1,0
62,10,control,on_62_9,1,segment_B,1,0,0,0
62,10,control,on_62_28,2,segment_A,1,0,0,0
62,10,control,on_62_32,3,segment_A,1,0,0,0
62,10,control,on_62_6,4,segment_B,1,1,1,0
62,10,control,on_62_22,5,segment_B,1,0,0,0
62,10,control,on_62_8,6,segment_A,1,0,0,0
62,10,control,on_62_35,7,segment_B,1,1,0,0
62,10,control,on_62_18,8,segment_A,1,0,0,0
62,10,control,on_62_15,9,segment_A,1,0,0,0
63,9,control,on_63_27,0,segment_A,1,0,0,0
63,9,control,on_63_23,1,segment_B,1,0,0,0
63,9,control,on_63_38,2,segment_A,1,0,0,0
63,9,control,on_63_29,3,segment_A,1,0,0,0
63,9,control,on_63_19,4,segment_B,1,0,0,0
63,9,control,on_63_28,5,segment_B,1,0,0,0
63,9,control,on_63_0,6,segment_A,1,0,0,0
63,9,control,on_63_8,7,segment_A,1,0,0,0
63,9,control,on_63_15,8,segment_A,1,0,0,0
63,9,control,on_63_31,9,segment_A,1,0,0,0
64,2,treatment,on_64_17,0,segment_A,1,0,0,0
64,2,treatment,on_64_4,1,segment_A,1,0,0,0
64,2,treatment,on_64_1,2,segment_B,1,0,0,0
64,2,treatment,on_64_35,3,segment_A,1,0,0,0
64,2,treatment,on_64_8,4,segment_A,1,0,0,0
64,2,treatment,on_64_3,5,segment_B,1,0,0,0
64,2,treatment,on_64_27,6,segment_B,1,0,0,0
64,2,treatment,on_64_30,7,segment_A,1,0,0,0
64,2,treatment,on_64_12,8,segment_A,1,0,0,0
64,2,treatment,on_64_5,9,segment_A,1,1,1,0
65,7,control,on_65_19,0,segment_B,1,0,0,0
65,7,control,on_65_16,1,segment_B,1,0,0,0
65,7,control,on_65_1,2,segment_A,1,0,0,0
65,7,control,on_65_31,3,segment_A,1,1,0,0
65,7,control,on_65_24,4,segment_A,1,1,0,0
65,7,control,on_65_22,5,segment_B,1,0,0,0
65,7,control,on_65_38,6,segment_B,1,0,0,0
65,7,control,on_65_35,7,segment_B,1,0,0,0
65,7,control,on_65_32,8,segment_B,1,0,0,0
65,7,control,on_65_2,9,segment_B,1,0,0,0
66,1,treatment,on_66_27,0,segment_A,1,0,0,0
66,1,treatment,on_66_0,1,segment_B,1,1,1,0
66,1,treatment,on_66_5,2,segment_A,1,0,0,0
66,1,treatment,on_66_12,3,segment_A,1,0,0,0
66,1,treatment,on_66_21,4,segment_B,1,0,0,0
66,1,treatment,on_66_38,5,segment_A,1,0,0,0
66,1,treatment,on_66_24,6,segment_A,1,0,0,0
66,1,treatment,on_66_8,7,segment_B,1,1,1,1
66,1,treatment,on_66_20,8,segment_A,1,0,0,0
66,1,treatment,on_66_36,9,segment_A,1,0,0,0
67,0,treatment,on_67_9,0,segment_A,1,1,0,0
67,0,treatment,on_67_21,1,segment_B,1,0,0,0
67,0,treatment,on_67_27,2,segment_B,1,0,0,0
67,0,treatment,on_67_3,3,segment_B,1,0,0,0
67,0,treatment,on_67_22,4,segment_B,1,0,0,0
67,0,treatment,on_67_28,5,segment_A,1,0,0,0
67,0,treatment,on_67_30,6,segment_B,1,0,0,0
67,0,treatment,on_67_26,7,segment_B,1,0,0,0
67,0,treatment,on_67_35,8,segment_A,1,0,0,0
67,0,treatment,on_67_24,9,segment_B,1,0,0,0
68,8,treatment,on_68_30,0,segment_A,1,0,0,0
68,8,treatment,on_68_33,1,segment_A,1,0,0,0
68,8,treatment,on_68_31,2,segment_B,1,0,0,0
68,8,treatment,on_68_37,3,segment_A,1,0,0,0
68,8,treatment,on_68_27,4,segment_B,1,0,0,0
68,8,treatment,on_68_10,5,segment_B,1,0,0,0
68,8,treatment,on_68_25,6,segment_A,1,0,0,0
68,8,treatment,on_68_0,7,segment_B,1,0,0,0
68,8,treatment,on_68_26,8,segment_B,1,0,0,0
68,8,treatment,on_68_38,9,segment_B,1,0,0,0
69,3,treatment,on_69_39,0,segment_A,1,0,0,0
69,3,treatment,on_69_12,1,segment_B,1,0,0,0
69,3,treatment,on_69_18,2,segment_B,1,1,0,0
69,3,treatment,on_69_8,3,segment_A,1,1,0,0
69,3,treatment,on_69_16,4,segment_A,1,0,0,0
69,3,treatment,on_69_29,5,segment_B,1,0,0,0
69,3,treatment,on_69_21,6,segment_A,1,1,1,0
69,3,treatment,on_69_35,7,segment_B,1,0,0,0
69,3,treatment,on_69_4,8,segment_B,1,0,0,0
69,3,treatment,on_69_0,9,segment_A,1,0,0,0
70,5,treatment,on_70_34,0,segment_A,1,0,0,0
70,5,treatment,on_70_0,1,segment_B,1,0,0,0
70,5,treatment,on_70_9,2,segment_A,1,0,0,0
70,5,treatment,on_70_4,3,segment_B,1,1,0,0
70,5,treatment,on_70_33,4,segment_B,1,1,0,0
70,5,treatment,on_70_29,5,segment_A,1,0,0,0
70,5,treatment,on_70_26,6,segment_B,1,0,0,0
70,5,treatment,on_70_3,7,segment_A,1,0,0,0
70,5,treatment,on_70_37,8,segment_A,1,1,0,0
70,5,treatment,on_70_16,9,segment_B,1,1,0,0
71,12,treatment,on_71_8,0,segment_B,1,1,0,0
71,12,treatment,on_71_37,1,segment_B,1,0,0,0
71,12,treatment,on_71_27,2,segment_B,1,0,0,0
71,12,treatment,on_71_7,3,segment_B,1,0,0,0
71,12,treatment,on_71_17,4,segment_B,1,1,0,0
71,12,treatment,on_71_16,5,segment_A,1,0,0,0
71,12,treatment,on_71_3,6,segment_A,1,0,0,0
71,12,treatment,on_71_15,7,segment_B,1,0,0,0
71,12,treatment,on_71_5,8,segment_B,1,0,0,0
71,12,treatment,on_71_1,9,segment_B,1,0,0,0
72,3,control,on_72_17,0,segment_A,1,0,0,0
72,3,control,on_72_4,1,segment_A,1,0,0,0
72,3,control,on_72_21,2,segment_B,1,0,0,0
72,3,control,on_72_37,3,segment_A,1,0,0,0
72,3,control,on_72_32,4,segment_A,1,1,0,0
72,3,control,on_72_16,5,segment_B,1,1,0,0
72,3,control,on_72_15,6,segment_B,1,0,0,0
72,3,control,on_72_1,7,segment_B,1,0,0,0
72,3,control,on_72_23,8,segment_A,1,0,0,0
72,3,control,on_72_6,9,segment_A,1,0,0,0
73,12,control,on_73_22,0,segment_A,1,0,0,0
73,12,control,on_73_38,1,segment_A,1,0,0,0
73,12,control,on_73_13,2,segment_B,1,0,0,0
73,12,control,on_73_29,3,segment_A,1,0,0,0
73,12,control,on_73_16,4,segment_A,1,0,0,0
73,12,control,on_73_32,5,segment_B,1,0,0,0
73,12,control,on_73_33,6,segment_B,1,0,0,0
73,12,control,on_73_35,7,segment_B,1,0,0,0
73,12,control,on_73_39,8,segment_A,1,0,0,0
73,12,control,on_73_18,9,segment_B,1,0,0,0
74,6,treatment,on_74_19,0,segment_A,1,1,0,0
74,6,treatment,on_74_29,1,segment_A,1,0,0,0
74,6,treatment,on_74_36,2,segment_B,1,0,0,0
74,6,treatment,on_74_31,3,segment_B,1,0,0,0
74,6,treatment,on_74_7,4,segment_B,1,0,0,0
74,6,treatment,on_74_15,5,segment_B,1,0,0,0
74,6,treatment,on_74_38,6,segment_B,1,0,0,0
74,6,treatment,on_74_5,7,segment_A,1,0,0,0
74,6,treatment,on_74_25,8,segment_B,1,0,0,0
74,6,treatment,on_74_4,9,segment_B,1,0,0,0
75,8,control,on_75_4,0,segment_A,1,0,0,0
75,8,control,on_75_17,1,segment_B,1,1,0,0
75,8,control,on_75_37,2,segment_A,1,0,0,0
75,8,control,on_75_22,3,segment_B,1,0,0,0
75,8,control,on_75_7,4,segment_A,1,0,0,0
75,8,control,on_75_24,5,segment_A,1,0,0,0
75,8,control,on_75_1,6,segment_B,1,0,0,0
75,8,control,on_75_12,7,segment_B,1,0,0,0
75,8,control,on_75_13,8,segment_B,1,0,0,0
75,8,control,on_75_29,9,segment_B,1,0,0,0
76,5,control,on_76_7,0,segment_B,1,0,0,0
76,5,control,on_76_32,1,segment_A,1,0,0,0
76,5,control,on_76_16,2,segment_B,1,0,0,0
76,5,control,on_76_4,3,segment_B,1,1,1,0
76,5,control,on_76_17,4,segment_A,1,0,0,0
76,5,control,on_76_28,5,segment_A,1,0,0,0
76,5,control,on_76_33,6,segment_A,1,0,0,0
76,5,control,on_76_3,7,segment_A,1,0,0,0
76,5,control,on_76_23,8,segment_B,1,0,0,0
76,5,control,on_76_22,9,segment_A,1,0,0,0
77,9,control,on_77_21,0,segment_A,1,0,0,0
77,9,control,on_77_9,1,segment_B,1,0,0,0
77,9,control,on_77_0,2,segment_B,1,0,0,0
77,9,control,on_77_35,3,segment_A,1,0,0,0
77,9,control,on_77_3,4,segment_B,1,0,0,0
77,9,control,on_77_37,5,segment_B,1,0,0,0
77,9,control,on_77_6,6,segment_B,1,0,0,0
77,9,control,on_77_27,7,segment_B,1,0,0,0
77,9,control,on_77_5,8,segment_B,1,0,0,0
77,9,control,on_77_4,9,segment_A,1,0,0,0
78,6,control,on_78_18,0,segment_A,1,0,0,0
78,6,control,on_78_15,1,segment_A,1,0,0,0
78,6,control,on_78_34,2,segment_A,1,1,1,0
78,6,control,on_78_33,3,segment_A,1,0,0,0
78,6,control,on_78_27,4,segment_B,1,0,0,0
78,6,control,on_78_12,5,segment_B,1,0,0,0
78,6,control,on_78_14,6,segment_B,1,0,0,0
78,6,control,on_78_32,7,segment_B,1,0,0,0
78,6,control,on_78_11,8,segment_B,1,0,0,0
78,6,control,on_78_39,9,segment_B,1,0,0,0
79,12,control,on_79_1,0,segment_B,1,0,0,0
79,12,control,on_79_6,1,segment_A,1,0,0,0
79,12,control,on_79_13,2,segment_A,1,0,0,0
79,12,control,on_79_8,3,segment_A,1,0,0,0
79,12,control,on_79_7,4,segment_A,1,0,0,0
79,12,control,on_79_22,5,segment_B,1,0,0,0
79,12,control,on_79_2,6,segment_B,1,0,0,0
79,12,control,on_79_36,7,segment_B,1,0,0,0
79,12,control,on_79_11,8,segment_A,1,0,0,0
79,12,control,on_79_18,9,segment_A,1,0,0,0
80,1,control,on_80_24,0,segment_B,1,0,0,0
80,1,control,on_80_3,1,segment_B,1,0,0,0
80,1,control,on_80_28,2,segment_A,1,0,0,0
80,1,control,on_80_2,3,segment_A,1,0,0,0
80,1,control,on_80_5,4,segment_B,1,0,0,0
80,1,control,on_80_7,5,segment_B,1,0,0,0
80,1,control,on_80_29,6,segment_B,1,0,0,0
80,1,control,on_80_1,7,segment_A,1,0,0,0
80,1,control,on_80_26,8,segment_A,1,0,0,0
80,1,control,on_80_32,9,segment_B,1,0,0,0
81,13,treatment,on_81_16,0,segment_B,1,0,0,0
81,13,treatment,on_81_28,1,segment_A,1,0,0,0
81,13,treatment,on_81_21,2,segment_A,1,0,0,0
81,13,treatment,on_81_0,3,segment_A,1,0,0,0
81,13,treatment,on_81_37,4,segment_A,1,0,0,0
81,13,treatment,on_81_2,5,segment_B,1,0,0,0
81,13,treatment,on_81_14,6,segment_B,1,1,0,0
81,13,treatment,on_81_27,7,segment_B,1,0,0,0
81,13,treatment,on_81_30,8,segment_A,1,0,0,0
81,13,treatment,on_81_26,9,segment_A,1,0,0,0
82,5,treatment,on_82_7,0,segment_B,1,1,1,0
82,5,treatment,on_82_0,1,segment_A,1,0,0,0
82,5,treatment,on_82_39,2,segment_A,1,0,0,0
82,5,treatment,on_82_25,3,segment_A,1,1,0,0
82,5,treatment,on_82_28,4,segment_B,1,0,0,0
82,5,treatment,on_82_31,5,segment_B,1,0,0,0
82,5,treatment,on_82_16,6,segment_B,1,0,0,0
82,5,treatment,on_82_13,7,segment_B,1,0,0,0
82,5,treatment,on_82_37,8,segment_A,1,0,0,0
82,5,treatment,on_82_10,9,segment_B,1,0,0,0
83,12,treatment,on_83_26,0,segment_B,1,1,0,0
83,12,treatment,on_83_6,1,segment_B,1,0,0,0
83,12,treatment,on_83_38,2,segment_A,1,0,0,0
83,12,treatment,on_83_17,3,segment_B,1,0,0,0
83,12,treatment,on_83_9,4,segment_A,1,0,0,0
83,12,treatment,on_83_27,5,segment_A,1,1,1,0
83,12,treatment,on_83_19,6,segment_A,1,0,0,0
83,12,treatment,on_83_1,7,segment_A,1,0,0,0
83,12,treatment,on_83_33,8,segment_A,1,0,0,0
83,12,treatment,on_83_3,9,segment_A,1,0,0,0
84,6,treatment,on_84_14,0,segment_B,1,0,0,0
84,6,treatment,on_84_32,1,segment_A,1,0,0,0
84,6,treatment,on_84_31,2,segment_B,1,0,0,0
84,6,treatment,on_84_30,3,segment_A,1,0,0,0
84,6,treatment,on_84_20,4,segment_B,1,0,0,0
84,6,treatment,on_84_0,5,segment_A,1,0,0,0
84,6,treatment,on_84_10,6,segment_B,1,1,0,0
84,6,treatment,on_84_16,7,segment_B,1,1,0,0
84,6,treatment,on_84_1,8,segment_A,1,0,0,0
84,6,treatment,on_84_17,9,segment_B,1,0,0,0
85,9,treatment,on_85_36,0,segment_B,1,1,1,1
85,9,treatment,on_85_16,1,segment_B,1,0,0,0
85,9,treatment,on_85_33,2,segment_B,1,0,0,0
85,9,treatment,on_85_34,3,segment_B,1,0,0,0
85,9,treatment,on_85_37,4,segment_B,1,0,0,0
85,9,treatment,on_85_39,5,segment_A,1,0,0,0
85,9,treatment,on_85_19,6,segment_B,1,0,0,0
85,9,treatment,on_85_22,7,segment_B,1,0,0,0
85,9,treatment,on_85_23,8,segment_A,1,0,0,0
85,9,treatment,on_85_10,9,segment_B,1,0,0,0
86,9,control,on_86_10,0,segment_B,1,0,0,0
86,9,control,on_86_22,1,segment_A,1,0,0,0
86,9,control,on_86_8,2,segment_A,1,1,0,0
86,9,control,on_86_11,3,segment_B,1,0,0,0
86,9,control,on_86_9,4,segment_A,1,0,0,0
86,9,control,on_86_25,5,segment_A,1,0,0,0
86,9,control,on_86_16,6,segment_A,1,0,0,0
86,9,control,on_86_27,7,segment_B,1,0,0,0
86,9,control,on_86_7,8,segment_A,1,0,0,0
86,9,control,on_86_38,9,segment_A,1,1,0,0
87,7,control,on_87_7,0,segment_B,1,0,0,0
87,7,control,on_87_10,1,segment_A,1,0,0,0
87,7,control,on_87_1,2,segment_A,1,0,0,0
87,7,control,on_87_21,3,segment_B,1,0,0,0
87,7,control,on_87_0,4,segment_B,1,0,0,0
87,7,control,on_87_9,5,segment_B,1,0,0,0
87,7,control,on_87_6,6,segment_A,1,0,0,0
87,7,control,on_87_14,7,segment_A,1,0,0,0
87,7,control,on_87_37,8,segment_A,1,0,0,0
87,7,control,on_87_26,9,segment_A,1,0,0,0
88,2,treatment,on_88_35,0,segment_B,1,0,0,0
88,2,treatment,on_88_4,1,segment_A,1,0,0,0
88,2,treatment,on_88_31,2,segment_A,1,0,0,0
88,2,treatment,on_88_8,3,segment_A,1,1,0,0
88,2,treatment,on_88_28,4,segment_B,1,0,0,0
88,2,treatment,on_88_26,5,segment_A,1,0,0,0
88,2,treatment,on_88_25,6,segment_B,1,0,0,0
88,2,treatment,on_88_15,7,segment_A,1,0,0,0
88,2,treatment,on_88_11,8,segment_B,1,0,0,0
88,2,treatment,on_88_6,9,segment_B,1,0,0,0
89,1,treatment,on_89_14,0,segment_B,1,0,0,0
89,1,treatment,on_89_13,1,segment_B,1,0,0,0
89,1,treatment,on_89_36,2,segment_A,1,0,0,0
89,1,treatment,on_89_10,3,segment_B,1,0,0,0
89,1,treatment,on_89_1,4,segment_B,1,0,0,0
89,1,treatment,on_89_0,5,segment_B,1,0,0,0
89,1,treatment,on_89_12,6,segment_A,1,0,0,0
89,1,treatment,on_89_17,7,segment_B,1,0,0,0
89,1,treatment,on_89_26,8,segment_B,1,0,0,0
89,1,treatment,on_89_16,9,segment_A,1,0,0,0
90,12,control,on_90_39,0,segment_B,1,0,0,0
90,12,control,on_90_16,1,segment_A,1,1,0,0
90,12,control,on_90_34,2,segment_B,1,0,0,0
90,12,control,on_90_36,3,segment_B,1,0,0,0
90,12,control,on_90_3,4,segment_B,1,1,0,0
90,12,control,on_90_15,5,segment_A,1,0,0,0
90,12,control,on_90_14,6,segment_A,1,1,0,0
90,12,control,on_90_35,7,segment_B,1,0,0,0
90,12,control,on_90_18,8,segment_A,1,0,0,0
90,12,control,on_90_17,9,segment_A,1,0,0,0
91,9,control,on_91_12,0,segment_B,1,1,1,0
91,9,control,on_91_35,1,segment_A,1,1,0,0
91,9,control,on_91_9,2,segment_A,1,0,0,0
91,9,control,on_91_30,3,segment_B,1,0,0,0
91,9,control,on_91_29,4,segment_B,1,0,0,0
91,9,control,on_91_38,5,segment_A,1,0,0,0
91,9,control,on_91_19,6,segment_A,1,0,0,0
91,9,control,on_91_37,7,segment_A,1,0,0,0
91,9,control,on_91_26,8,segment_B,1,0,0,0
91,9,control,on_91_0,9,segment_A,1,0,0,0
92,8,treatment,on_92_29,0,segment_A,1,0,0,0
92,8,treatment,on_92_32,1,segment_A,1,1,0,0
92,8,treatment,on_92_18,2,segment_B,1,0,0,0
92,8,treatment,on_92_20,3,segment_B,1,0,0,0
92,8,treatment,on_92_14,4,segment_B,1,0,0,0
92,8,treatment,on_92_15,5,segment_A,1,0,0,0
92,8,treatment,on_92_24,6,segment_B,1,0,0,0
92,8,treatment,on_92_13,7,segment_B,1,0,0,0
92,8,treatment,on_92_37,8,segment_A,1,0,0,0
92,8,treatment,on_92_3,9,segment_B,1,0,0,0
93,0,control,on_93_21,0,segment_B,1,0,0,0
93,0,control,on_93_32,1,segment_B,1,0,0,0
93,0,control,on_93_15,2,segment_A,1,0,0,0
93,0,control,on_93_14,3,segment_A,1,1,0,0
93,0,control,on_93_13,4,segment_B,1,0,0,0
93,0,control,on_93_3,5,segment_A,1,0,0,0
93,0,control,on_93_7,6,segment_A,1,0,0,0
93,0,control,on_93_0,7,segment_B,1,0,0,0
93,0,control,on_93_10,8,segment_B,1,0,0,0
93,0,control,on_93_36,9,segment_A,1,0,0,0
94,2,treatment,on_94_28,0,segment_A,1,1,0,0
94,2,treatment,on_94_7,1,segment_B,1,0,0,0
94,2,treatment,on_94_22,2,segment_B,1,0,0,0
94,2,treatment,on_94_17,3,segment_B,1,0,0,0
94,2,treatment,on_94_16,4,segment_A,1,0,0,0
94,2,treatment,on_94_0,5,segment_A,1,0,0,0
94,2,treatment,on_94_12,6,segment_B,1,0,0,0
94,2,treatment,on_94_32,7,segment_B,1,0,0,0
94,2,treatment,on_94_29,8,segment_A,1,0,0,0
94,2,treatment,on_94_2,9,segment_B,1,0,0,0
95,5,treatment,on_95_26,0,segment_A,1,1,0,0
95,5,treatment,on_95_16,1,segment_A,1,0,0,0
95,5,treatment,on_95_12,2,segment_A,1,1,0,0
95,5,treatment,on_95_24,3,segment_B,1,0,0,0
95,5,treatment,on_95_39,4,segment_B,1,0,0,0
95,5,treatment,on_95_13,5,segment_B,1,0,0,0
95,5,treatment,on_95_27,6,segment_A,1,0,0,0
95,5,treatment,on_95_34,7,segment_B,1,0,0,0
95,5,treatment,on_95_4,8,segment_B,1,0,0,0
95,5,treatment,on_95_21,9,segment_A,1,0,0,0
96,8,treatment,on_96_32,0,segment_A,1,1,1,0
96,8,treatment,on_96_17,1,segment_B,1,0,0,0
96,8,treatment,on_96_8,2,segment_B,1,0,0,0
96,8,treatment,on_96_28,3,segment_B,1,0,0,0
96,8,treatment,on_96_30,4,segment_B,1,0,0,0
96,8,treatment,on_96_9,5,segment_B,1,0,0,0
96,8,treatment,on_96_11,6,segment_B,1,0,0,0
96,8,treatment,on_96_13,7,segment_B,1,0,0,0
96,8,treatment,on_96_20,8,segment_A,1,0,0,0
96,8,treatment,on_96_7,9,segment_A,1,0,0,0
97,8,control,on_97_0,0,segment_A,1,0,0,0
97,8,control,on_97_25,1,segment_A,1,1,0,0
97,8,control,on_97_1,2,segment_A,1,1,1,0
97,8,control,on_97_28,3,segment_A,1,0,0,0
97,8,control,on_97_13,4,segment_A,1,0,0,0
97,8,control,on_97_35,5,segment_B,1,0,0,0
97,8,control,on_97_15,6,segment_B,1,0,0,0
97,8,control,on_97_3,7,segment_B,1,0,0,0
97,8,control,on_97_24,8,segment_A,1,0,0,0
97,8,control,on_97_9,9,segment_B,1,0,0,0
98,5,control,on_98_25,0,segment_A,1,1,1,0
98,5,control,on_98_10,1,segment_B,1,0,0,0
98,5,control,on_98_1,2,segment_A,1,0,0,0
98,5,control,on_98_0,3,segment_B,1,1,0,0
98,5,control,on_98_3,4,segment_B,1,1,0,0
98,5,control,on_98_5,5,segment_B,1,0,0,0
98,5,control,on_98_39,6,segment_B,1,0,0,0
98,5,control,on_98_26,7,segment_A,1,0,0,0
98,5,control,on_98_9,8,segment_B,1,0,0,0
98,5,control,on_98_6,9,segment_B,1,0,0,0
99,7,control,on_99_39,0,segment_B,1,0,0,0
99,7,control,on_99_37,1,segment_B,1,0,0,0
99,7,control,on_99_17,2,segment_B,1,0,0,0
99,7,control,on_99_15,3,segment_A,1,0,0,0
99,7,control,on_99_27,4,segment_B,1,0,0,0
99,7,control,on_99_23,5,segment_B,1,1,1,1
99,7,control,on_99_13,6,segment_B,1,0,0,0
99,7,control,on_99_36,7,segment_A,1,0,0,0
99,7,control,on_99_26,8,segment_B,1,0,0,0
