impression_id,candidate_id,job_id,years_experience,skill_match_score,profile_completeness,seniority_level,req_skill_score,recency_feature_train,recency_feature_serve,event_ts,clicked,applied,shortlisted,true_relevance
I0000247,C03328,J0131,9.0,0.49,1.0,2,0.716,381,9144.0,2025-05-16,0,0,0,0.7918
I0000248,C00678,J0036,5.5,0.72,0.658,4,0.6,62,1488.0,2026-03-31,0,0,0,0.7108
I0000249,C00924,J0071,0.7,0.367,0.638,2,0.587,216,5184.0,2025-10-28,0,0,0,0.5535
I0000250,C03663,J0148,5.9,0.69,0.725,4,0.719,389,9336.0,2025-05-08,0,0,0,0.8006
I0000251,C03528,J0126,7.2,0.702,0.724,2,0.635,119,2856.0,2026-02-02,0,0,0,0.7956
I0000252,C02395,J0067,0.8,0.481,0.481,4,0.443,1,24.0,2026-05-31,0,0,0,0.6392
I0000253,C02438,J0000,5.1,0.405,0.584,4,0.534,342,8208.0,2025-06-24,0,0,0,0.6769
I0000254,C02802,J0034,7.6,0.636,0.773,1,0.634,28,672.0,2026-05-04,0,0,0,0.862
I0000255,C03292,J0136,6.5,0.516,0.591,2,0.621,22,528.0,2026-05-10,0,0,0,0.7194
I0000256,C00925,J0105,1.6,0.886,0.854,3,0.544,221,5304.0,2025-10-23,0,0,0,0.5436
I0000257,C00274,J0118,0.0,0.684,0.839,2,0.57,147,3528.0,2026-01-05,0,0,0,0.6731
I0000258,C00740,J0116,4.5,0.509,0.645,4,0.696,199,4776.0,2025-11-14,0,0,0,0.643
I0000259,C01427,J0020,0.8,0.213,0.443,4,0.849,349,8376.0,2025-06-17,1,0,0,0.207
I0000260,C00942,J0087,3.0,0.847,0.706,3,0.578,216,5184.0,2025-10-28,0,0,0,0.577
I0000261,C02099,J0101,0.0,0.285,0.865,2,0.588,90,2160.0,2026-03-03,0,0,0,0.5472
I0000262,C00552,J0014,5.1,0.493,0.696,1,0.37,213,5112.0,2025-10-31,0,0,0,0.7127
I0000263,C02307,J0077,3.1,0.504,0.715,4,0.837,338,8112.0,2025-06-28,0,0,0,0.5362
I0000264,C02841,J0040,2.9,0.73,0.48,1,0.393,33,792.0,2026-04-29,0,0,0,0.4637
I0000265,C00396,J0145,4.0,0.321,0.77,4,0.701,102,2448.0,2026-02-19,0,0,0,0.5338
I0000266,C01148,J0037,3.2,0.997,0.784,2,0.622,124,2976.0,2026-01-28,0,0,0,0.5277
I0000267,C02154,J0045,4.5,0.158,0.944,4,0.544,279,6696.0,2025-08-26,0,0,0,0.5871
I0000268,C00264,J0133,4.2,0.535,0.749,4,0.772,89,2136.0,2026-03-04,1,0,0,0.632
I0000269,C02661,J0091,0.3,0.734,0.883,2,0.409,325,7800.0,2025-07-11,0,0,0,0.5418
I0000270,C03014,J0141,3.4,0.534,0.803,3,0.672,222,5328.0,2025-10-22,0,0,0,0.7035
I0000271,C01446,J0078,4.0,0.395,0.534,2,0.5,238,5712.0,2025-10-06,0,0,0,0.6611
I0000272,C00036,J0028,7.7,0.571,0.759,3,0.898,342,8208.0,2025-06-24,0,0,0,0.6306
I0000273,C02002,J0033,8.9,0.523,0.831,1,0.649,355,8520.0,2025-06-11,1,0,0,0.8129
I0000274,C03475,J0025,2.7,0.69,0.741,3,0.501,97,2328.0,2026-02-24,0,0,0,0.6382
I0000275,C01170,J0122,6.5,0.501,0.96,2,0.704,389,9336.0,2025-05-08,0,0,0,0.7544
I0000276,C03397,J0003,2.7,0.693,0.808,1,0.462,49,1176.0,2026-04-13,0,0,0,0.6275
I0000277,C03482,J0111,0.3,0.628,0.901,1,0.646,241,5784.0,2025-10-03,0,0,0,0.7633
I0000278,C01123,J0066,6.5,1.0,0.688,2,0.752,125,3000.0,2026-01-27,0,0,0,0.646
I0000279,C02396,J0081,7.0,0.528,0.484,2,0.644,113,2712.0,2026-02-08,0,0,0,0.69
I0000280,C00168,J0124,0.0,0.588,0.961,4,0.309,245,5880.0,2025-09-29,0,0,0,0.5911
I0000281,C02205,J0141,1.9,0.455,0.662,3,0.672,368,8832.0,2025-05-29,0,0,0,0.5827
I0000282,C03518,J0042,5.5,0.424,0.787,3,0.496,163,3912.0,2025-12-20,1,0,0,0.7811
I0000283,C03777,J0138,0.0,0.484,0.601,2,0.343,314,7536.0,2025-07-22,0,0,0,0.5869
I0000284,C00798,J0136,5.3,0.557,1.0,2,0.621,1,24.0,2026-05-31,0,0,0,0.8434
I0000285,C02659,J0122,1.0,0.949,0.838,2,0.704,158,3792.0,2025-12-25,0,0,0,0.5973
I0000286,C00264,J0018,4.2,0.535,0.749,4,0.73,354,8496.0,2025-06-12,1,0,0,0.6616
I0000287,C01119,J0022,3.5,0.455,0.922,1,0.577,68,1632.0,2026-03-25,0,0,0,0.75
I0000288,C03340,J0005,6.7,0.613,0.966,1,0.566,300,7200.0,2025-08-05,0,0,0,0.8694
I0000289,C02567,J0134,1.4,0.535,0.886,2,0.353,136,3264.0,2026-01-16,0,0,0,0.6621
I0000290,C01568,J0143,1.4,0.339,0.7,1,0.714,102,2448.0,2026-02-19,0,0,0,0.4736
I0000291,C03846,J0045,4.9,0.78,0.563,4,0.544,61,1464.0,2026-04-01,0,0,0,0.5921
I0000292,C03034,J0078,2.3,0.553,0.652,2,0.5,175,4200.0,2025-12-08,0,0,0,0.7022
I0000293,C00094,J0085,4.8,0.843,0.564,1,0.66,296,7104.0,2025-08-09,0,0,0,0.6281
I0000294,C00319,J0058,9.9,0.329,0.69,1,0.519,189,4536.0,2025-11-24,0,0,0,0.745
I0000295,C02506,J0146,0.0,0.574,0.599,3,0.57,250,6000.0,2025-09-24,0,0,0,0.6829
I0000296,C03506,J0141,0.0,0.371,0.754,3,0.672,174,4176.0,2025-12-09,1,1,0,0.5173
I0000297,C00627,J0034,5.1,0.485,0.814,1,0.634,383,9192.0,2025-05-14,1,0,0,0.7276
I0000298,C02153,J0082,1.4,0.44,0.757,1,0.615,243,5832.0,2025-10-01,0,0,0,0.6306
I0000299,C03265,J0029,2.5,0.764,0.743,1,0.913,321,7704.0,2025-07-15,0,0,0,0.6636
I0000300,C03449,J0013,2.9,0.498,0.667,3,0.854,177,4248.0,2025-12-06,0,0,0,0.503
I0000301,C02562,J0127,6.1,0.659,0.834,3,0.595,276,6624.0,2025-08-29,0,0,0,0.8101
I0000302,C03999,J0129,0.0,0.241,0.732,1,0.574,29,696.0,2026-05-03,1,0,0,0.4885
I0000303,C03747,J0001,2.4,0.653,0.77,3,0.47,39,936.0,2026-04-23,0,0,0,0.6456
I0000304,C03336,J0081,0.6,0.508,0.718,2,0.644,182,4368.0,2025-12-01,0,0,0,0.6336
I0000305,C02678,J0026,6.5,0.431,0.675,1,0.881,232,5568.0,2025-10-12,0,0,0,0.4999
I0000306,C03941,J0084,5.8,0.453,0.848,4,0.431,160,3840.0,2025-12-23,0,0,0,0.8386
I0000307,C00068,J0049,4.9,0.946,0.728,2,0.631,129,3096.0,2026-01-23,0,0,0,0.583
I0000308,C00357,J0080,2.6,0.652,0.8,1,0.569,353,8472.0,2025-06-13,1,0,0,0.7279
I0000309,C02041,J0110,13.6,0.51,0.736,2,0.549,59,1416.0,2026-04-03,0,0,0,0.927
I0000310,C02684,J0012,6.4,0.857,0.768,1,0.468,246,5904.0,2025-09-28,0,0,0,0.5675
I0000311,C03614,J0072,5.3,0.758,0.657,1,0.651,242,5808.0,2025-10-02,0,0,0,0.7163
I0000312,C02713,J0051,0.7,0.575,0.705,3,0.624,220,5280.0,2025-10-24,0,0,0,0.6929
I0000313,C00929,J0058,0.9,0.517,0.75,1,0.519,220,5280.0,2025-10-24,0,0,0,0.7421
I0000314,C03634,J0139,2.8,0.864,0.878,2,0.561,47,1128.0,2026-04-15,0,0,0,0.5982
I0000315,C00331,J0137,5.9,0.64,0.83,1,0.69,382,9168.0,2025-05-15,0,0,0,0.8155
I0000316,C00379,J0097,2.0,0.752,0.397,1,0.65,70,1680.0,2026-03-23,0,0,0,0.5907
I0000317,C02879,J0113,2.1,0.968,0.635,1,0.579,89,2136.0,2026-03-04,0,0,0,0.4572
I0000318,C03853,J0057,1.1,0.441,0.751,2,0.372,385,9240.0,2025-05-12,0,0,0,0.6986
I0000319,C02010,J0094,5.4,0.499,0.87,2,0.625,312,7488.0,2025-07-24,0,0,0,0.7647
I0000320,C00539,J0070,4.1,0.746,0.774,3,0.423,298,7152.0,2025-08-07,0,0,0,0.5768
I0000321,C00190,J0051,5.3,0.597,0.894,3,0.624,73,1752.0,2026-03-20,0,0,0,0.8396
I0000322,C03918,J0118,6.0,0.851,0.671,2,0.57,348,8352.0,2025-06-18,0,0,0,0.6095
I0000323,C01119,J0128,3.5,0.455,0.922,3,0.677,102,2448.0,2026-02-19,0,0,0,0.6795
I0000324,C02557,J0052,0.3,0.662,0.757,4,0.406,58,1392.0,2026-04-04,0,0,0,0.5549
I0000325,C01306,J0037,5.6,0.318,0.987,2,0.622,307,7368.0,2025-07-29,0,0,0,0.6756
I0000326,C00858,J0060,1.0,0.687,0.819,1,0.633,354,8496.0,2025-06-12,0,0,0,0.7266
I0000327,C02671,J0141,5.5,0.623,0.687,3,0.672,380,9120.0,2025-05-17,0,0,0,0.7691
I0000328,C02956,J0115,3.1,1.0,0.666,1,0.627,36,864.0,2026-04-26,0,0,0,0.4941
I0000329,C01886,J0039,1.0,0.585,0.833,1,0.53,340,8160.0,2025-06-26,0,0,0,0.7299
I0000330,C02029,J0093,6.3,0.757,0.958,3,0.757,25,600.0,2026-05-07,0,0,0,0.8936
I0000331,C01948,J0123,6.3,0.269,0.825,3,0.315,182,4368.0,2025-12-01,0,0,0,0.8236
I0000332,C02365,J0053,13.3,0.826,0.397,2,0.651,328,7872.0,2025-07-08,0,0,0,0.7304
I0000333,C03226,J0137,2.9,0.53,0.958,1,0.69,47,1128.0,2026-04-15,0,0,0,0.7232
I0000334,C02843,J0140,3.6,0.226,0.655,1,0.66,6,144.0,2026-05-26,0,0,0,0.4565
I0000335,C01113,J0033,7.3,0.637,0.835,1,0.649,312,7488.0,2025-07-24,0,0,0,0.8673
I0000336,C00988,J0090,5.8,0.778,0.812,3,0.558,291,6984.0,2025-08-14,0,0,0,0.6888
I0000337,C02690,J0034,1.0,0.689,0.808,1,0.634,351,8424.0,2025-06-15,0,0,0,0.7228
I0000338,C02581,J0100,1.7,0.518,0.985,1,0.169,225,5400.0,2025-10-19,0,0,0,0.5773
I0000339,C01470,J0011,3.2,0.996,0.651,3,0.484,299,7176.0,2025-08-06,0,0,0,0.3936
I0000340,C03354,J0096,7.4,0.645,0.508,3,0.799,160,3840.0,2025-12-23,0,0,0,0.6767
I0000341,C01673,J0051,5.5,0.384,0.955,3,0.624,145,3480.0,2026-01-07,0,0,0,0.71
I0000342,C01343,J0076,8.3,0.487,0.579,4,0.695,294,7056.0,2025-08-11,0,0,0,0.6739
I0000343,C02223,J0075,4.5,0.583,0.723,3,0.62,157,3768.0,2025-12-26,0,0,0,0.7708
I0000344,C00770,J0149,1.2,0.329,0.579,1,0.593,204,4896.0,2025-11-09,0,0,0,0.5143
I0000345,C02782,J0012,3.3,0.85,0.567,1,0.468,239,5736.0,2025-10-05,0,0,0,0.4633
I0000346,C03588,J0087,3.2,0.587,0.783,3,0.578,342,8208.0,2025-06-24,0,0,0,0.7854
I0000347,C03780,J0021,4.8,0.976,0.425,2,0.438,255,6120.0,2025-09-19,0,0,0,0.3386
I0000348,C01786,J0097,6.0,0.482,1.0,1,0.65,220,5280.0,2025-10-24,0,0,0,0.7819
I0000349,C01076,J0063,0.0,0.673,0.759,4,0.497,113,2712.0,2026-02-08,0,0,0,0.6068
I0000350,C01916,J0024,0.0,0.576,0.393,1,0.346,239,5736.0,2025-10-05,0,0,0,0.4655
I0000351,C00414,J0027,0.0,0.229,0.752,1,0.574,280,6720.0,2025-08-25,0,0,0,0.4857
I0000352,C02671,J0018,5.5,0.623,0.687,4,0.73,336,8064.0,2025-06-30,0,0,0,0.7282
I0000353,C01715,J0116,0.0,0.694,0.885,4,0.696,288,6912.0,2025-08-17,0,0,0,0.765
I0000354,C00487,J0136,4.8,0.523,0.615,2,0.621,242,5808.0,2025-10-02,0,0,0,0.7024
I0000355,C02186,J0048,5.4,0.755,0.819,2,0.774,233,5592.0,2025-10-11,0,0,0,0.8257
I0000356,C02874,J0057,0.5,0.886,0.649,2,0.372,152,3648.0,2025-12-31,0,0,0,0.346
I0000357,C00912,J0006,2.6,0.75,0.516,3,0.665,269,6456.0,2025-09-05,0,0,0,0.6464
I0000358,C01619,J0025,4.7,0.499,1.0,3,0.501,298,7152.0,2025-08-07,0,0,0,0.8769
I0000359,C03561,J0023,6.4,0.416,0.713,2,0.472,284,6816.0,2025-08-21,0,0,0,0.7867
I0000360,C02839,J0142,6.0,0.331,0.597,2,0.778,283,6792.0,2025-08-22,0,0,0,0.4716
I0000361,C03195,J0046,7.1,0.604,0.989,3,0.767,54,1296.0,2026-04-08,0,0,0,0.8009
I0000362,C01798,J0117,7.0,0.671,0.64,1,0.842,7,168.0,2026-05-25,0,0,0,0.6952
I0000363,C01974,J0021,3.8,0.472,0.705,2,0.438,357,8568.0,2025-06-09,0,0,0,0.756
I0000364,C01987,J0026,3.3,0.992,0.56,1,0.881,336,8064.0,2025-06-30,0,0,0,0.6523
I0000365,C01800,J0032,4.5,0.46,0.91,2,0.954,149,3576.0,2026-01-03,0,0,0,0.5013
I0000366,C00577,J0028,2.1,0.855,0.716,3,0.898,225,5400.0,2025-10-19,0,0,0,0.724
I0000367,C00162,J0030,3.3,0.926,0.647,2,1.0,367,8808.0,2025-05-30,1,0,0,0.7029
I0000368,C03329,J0043,4.1,0.401,0.749,3,0.512,181,4344.0,2025-12-02,0,0,0,0.7192
I0000369,C02147,J0062,5.9,0.604,0.765,4,0.382,296,7104.0,2025-08-09,0,0,0,0.6759
I0000370,C02130,J0027,1.6,0.405,0.717,1,0.574,218,5232.0,2025-10-26,0,0,0,0.627
I0000371,C02382,J0078,2.4,0.712,0.79,2,0.5,79,1896.0,2026-03-14,0,0,0,0.6308
I0000372,C01649,J0054,5.5,0.572,0.885,2,0.727,116,2784.0,2026-02-05,0,0,0,0.7502
I0000373,C03566,J0093,7.7,0.702,0.504,3,0.757,42,1008.0,2026-04-20,0,0,0,0.7505
I0000374,C01879,J0087,1.3,0.639,0.791,3,0.578,386,9264.0,2025-05-11,1,0,0,0.7189
I0000375,C02004,J0136,5.7,0.65,0.758,2,0.621,369,8856.0,2025-05-28,1,0,0,0.8066
I0000376,C02125,J0093,5.2,1.0,0.594,3,0.757,39,936.0,2026-04-23,0,0,0,0.601
I0000377,C00629,J0103,4.9,1.0,0.777,4,0.476,102,2448.0,2026-02-19,0,0,0,0.4495
I0000378,C00693,J0125,4.1,0.765,0.534,1,0.475,382,9168.0,2025-05-15,1,0,0,0.5324
I0000379,C00720,J0029,1.9,0.563,0.879,1,0.913,309,7416.0,2025-07-27,1,0,0,0.5501
I0000380,C01016,J0130,0.0,0.366,0.663,1,0.81,35,840.0,2026-04-27,0,0,0,0.3908
I0000381,C00639,J0067,7.7,1.0,0.581,4,0.443,123,2952.0,2026-01-29,0,0,0,0.4183
I0000382,C00896,J0099,2.6,0.827,0.628,2,0.707,42,1008.0,2026-04-20,0,0,0,0.6533
I0000383,C03754,J0109,2.1,0.521,0.842,2,0.714,280,6720.0,2025-08-25,0,0,0,0.6537
I0000384,C01442,J0032,2.3,0.918,0.893,2,0.954,76,1824.0,2026-03-17,0,0,0,0.7822
I0000385,C03173,J0083,7.1,0.749,0.421,3,0.691,371,8904.0,2025-05-26,0,0,0,0.7148
I0000386,C01572,J0042,6.0,0.547,0.721,3,0.496,91,2184.0,2026-03-02,0,0,0,0.7857
I0000387,C03299,J0025,6.3,0.752,0.75,3,0.501,76,1824.0,2026-03-17,0,0,0,0.658
I0000388,C03012,J0132,8.2,0.747,1.0,3,0.612,58,1392.0,2026-04-04,0,0,0,0.8424
I0000389,C03361,J0118,5.4,0.757,0.687,2,0.57,54,1296.0,2026-04-08,0,0,0,0.6701
I0000390,C01153,J0027,6.4,0.856,0.852,1,0.574,254,6096.0,2025-09-20,0,0,0,0.6666
I0000391,C00382,J0029,2.7,0.562,0.652,1,0.913,282,6768.0,2025-08-23,1,0,0,0.4989
I0000392,C01232,J0012,3.5,0.704,0.56,1,0.468,380,9120.0,2025-05-17,0,0,0,0.5676
I0000393,C02808,J0051,2.7,0.705,0.585,3,0.624,311,7464.0,2025-07-25,0,0,0,0.6704
I0000394,C02617,J0036,7.3,0.734,0.681,4,0.6,179,4296.0,2025-12-04,0,0,0,0.7379
I0000395,C02817,J0110,0.0,0.513,0.687,2,0.549,134,3216.0,2026-01-18,0,0,0,0.6852
I0000396,C03973,J0060,6.6,0.272,0.781,1,0.633,210,5040.0,2025-11-03,0,0,0,0.5942
I0000397,C00899,J0145,2.2,0.547,0.949,4,0.701,59,1416.0,2026-04-03,0,0,0,0.7131
I0000398,C01776,J0084,1.0,0.449,0.723,4,0.431,275,6600.0,2025-08-30,0,0,0,0.7249
I0000399,C01962,J0133,4.5,0.442,0.683,4,0.772,253,6072.0,2025-09-21,0,0,0,0.5529
I0000400,C00597,J0014,8.8,0.61,0.656,1,0.37,227,5448.0,2025-10-17,0,0,0,0.6815
I0000401,C02649,J0145,3.3,0.489,1.0,4,0.701,20,480.0,2026-05-12,0,0,0,0.7052
I0000402,C00195,J0048,9.6,0.867,0.775,2,0.774,190,4560.0,2025-11-23,1,0,0,0.8322
I0000403,C03589,J0059,4.7,0.577,0.807,2,0.808,112,2688.0,2026-02-09,0,0,0,0.6611
I0000404,C00353,J0089,7.4,0.651,0.754,3,0.39,79,1896.0,2026-03-14,0,0,0,0.6707
I0000405,C00441,J0065,5.6,0.315,0.542,2,0.74,383,9192.0,2025-05-14,0,0,0,0.4648
I0000406,C00694,J0047,3.8,0.489,0.833,2,0.575,391,9384.0,2025-05-06,0,0,0,0.7554
I0000407,C03568,J0024,0.9,0.68,0.498,1,0.346,359,8616.0,2025-06-07,0,0,0,0.4371
I0000408,C03445,J0062,4.2,0.816,0.667,4,0.382,123,2952.0,2026-01-29,0,0,0,0.47
I0000409,C03689,J0070,0.8,0.345,0.826,3,0.423,173,4152.0,2025-12-10,0,0,0,0.7083
I0000410,C03332,J0019,7.3,0.54,0.939,1,0.693,381,9144.0,2025-05-16,0,0,0,0.7973
I0000411,C03694,J0117,6.6,0.375,0.875,1,0.842,258,6192.0,2025-09-16,0,0,0,0.546
I0000412,C01885,J0026,7.4,0.243,0.86,1,0.881,119,2856.0,2026-02-02,1,0,0,0.4348
I0000413,C00019,J0010,0.0,0.444,0.708,4,0.566,87,2088.0,2026-03-06,0,0,0,0.6305
I0000414,C01752,J0048,5.1,0.592,0.748,2,0.774,166,3984.0,2025-12-17,1,0,0,0.6857
I0000415,C00883,J0047,0.0,0.904,0.632,2,0.575,377,9048.0,2025-05-20,0,0,0,0.4631
I0000416,C00979,J0044,8.8,0.49,0.643,2,0.579,385,9240.0,2025-05-12,1,1,0,0.7843
I0000417,C02764,J0138,0.4,0.345,0.612,2,0.343,159,3816.0,2025-12-24,0,0,0,0.6948
I0000418,C00667,J0089,5.1,0.684,0.811,3,0.39,238,5712.0,2025-10-06,0,0,0,0.6246
I0000419,C01286,J0027,8.2,0.227,0.646,1,0.574,343,8232.0,2025-06-23,0,0,0,0.5931
I0000420,C01570,J0077,6.7,1.0,0.625,4,0.837,254,6096.0,2025-09-20,0,0,0,0.6915
I0000421,C00244,J0044,5.1,0.453,0.731,2,0.579,317,7608.0,2025-07-19,0,0,0,0.7204
I0000422,C02805,J0142,1.7,0.669,0.488,2,0.778,131,3144.0,2026-01-21,0,0,0,0.6064
I0000423,C03051,J0140,3.4,0.614,0.664,1,0.66,34,816.0,2026-04-28,0,0,0,0.7292
I0000424,C02233,J0087,5.1,0.766,0.808,3,0.578,11,264.0,2026-05-21,0,0,0,0.6984
I0000425,C00114,J0051,0.0,0.749,0.862,3,0.624,51,1224.0,2026-04-11,0,0,0,0.6718
I0000426,C03148,J0020,11.8,0.626,0.904,4,0.849,179,4296.0,2025-12-04,0,0,0,0.8142
I0000427,C01784,J0124,3.2,0.724,0.498,4,0.309,193,4632.0,2025-11-20,0,0,0,0.4189
I0000428,C01065,J0003,0.0,0.366,0.403,1,0.462,290,6960.0,2025-08-15,0,0,0,0.5628
I0000429,C03790,J0043,2.5,0.644,0.777,3,0.512,331,7944.0,2025-07-05,0,0,0,0.6852
I0000430,C03437,J0082,0.0,0.664,0.88,1,0.615,19,456.0,2026-05-13,0,0,0,0.7304
I0000431,C01760,J0038,2.1,0.731,0.994,4,0.713,306,7344.0,2025-07-30,0,0,0,0.82
I0000432,C01773,J0108,9.7,0.582,0.861,4,0.437,262,6288.0,2025-09-12,0,0,0,0.8215
I0000433,C03647,J0028,4.5,0.337,0.792,3,0.898,108,2592.0,2026-02-13,0,0,0,0.4208
I0000434,C00764,J0127,5.7,0.902,0.798,3,0.595,91,2184.0,2026-03-02,0,0,0,0.6219
I0000435,C01636,J0009,3.8,0.488,0.793,3,0.437,385,9240.0,2025-05-12,0,0,0,0.7688
I0000436,C02281,J0050,3.3,0.598,0.716,3,0.587,376,9024.0,2025-05-21,0,0,0,0.7668
I0000437,C01386,J0062,4.3,0.376,1.0,4,0.382,152,3648.0,2025-12-31,0,0,0,0.8673
I0000438,C01262,J0147,6.2,0.388,0.901,2,0.622,349,8376.0,2025-06-17,0,0,0,0.7108
I0000439,C00429,J0107,2.6,0.581,0.722,2,0.389,348,8352.0,2025-06-18,1,1,0,0.6291
I0000440,C01066,J0148,2.7,0.376,0.519,4,0.719,297,7128.0,2025-08-08,0,0,0,0.4671
I0000441,C01432,J0075,4.6,0.377,0.677,3,0.62,9,216.0,2026-05-23,0,0,0,0.6143
I0000442,C03349,J0140,1.8,0.536,0.933,1,0.66,155,3720.0,2025-12-28,1,0,0,0.723
I0000443,C01347,J0061,0.2,0.348,0.592,1,0.484,33,792.0,2026-04-29,1,0,0,0.5913
I0000444,C00644,J0004,1.9,0.539,0.829,2,0.655,128,3072.0,2026-01-24,0,0,0,0.701
I0000445,C03386,J0030,1.4,0.862,0.671,2,1.0,64,1536.0,2026-03-29,0,0,0,0.6325
I0000446,C01407,J0056,7.2,0.637,0.469,3,0.397,277,6648.0,2025-08-28,0,0,0,0.6017
I0000447,C03679,J0102,1.1,0.441,0.917,2,0.438,366,8784.0,2025-05-31,0,0,0,0.7919
I0000448,C00436,J0031,2.3,0.236,0.461,3,0.886,40,960.0,2026-04-22,0,0,0,0.2275
I0000449,C00087,J0037,2.0,0.499,0.792,2,0.622,182,4368.0,2025-12-01,0,0,0,0.6873
I0000450,C03686,J0098,3.9,0.799,0.734,1,0.723,321,7704.0,2025-07-15,0,0,0,0.7362
I0000451,C00393,J0004,7.3,0.48,1.0,2,0.655,61,1464.0,2026-04-01,0,0,0,0.799
I0000452,C00034,J0132,1.5,0.749,1.0,3,0.612,182,4368.0,2025-12-01,0,0,0,0.7276
I0000453,C02572,J0144,3.4,0.655,0.952,2,0.591,7,168.0,2026-05-25,1,0,0,0.7977
I0000454,C01269,J0121,8.2,0.838,0.804,3,0.82,306,7344.0,2025-07-30,0,0,0,0.8696
I0000455,C01938,J0141,6.9,0.863,0.871,3,0.672,259,6216.0,2025-09-15,0,0,0,0.7445
I0000456,C01633,J0024,5.1,0.474,0.801,1,0.346,21,504.0,2026-05-11,0,0,0,0.7388
I0000457,C01187,J0032,3.2,0.327,0.831,2,0.954,183,4392.0,2025-11-30,0,0,0,0.3633
I0000458,C01924,J0130,4.6,0.51,1.0,1,0.81,224,5376.0,2025-10-20,0,0,0,0.6652
I0000459,C01039,J0035,5.1,0.526,0.799,4,0.644,352,8448.0,2025-06-14,1,0,0,0.7452
I0000460,C00898,J0105,9.9,0.45,0.662,3,0.544,376,9024.0,2025-05-21,1,0,0,0.8047
I0000461,C00898,J0087,9.9,0.45,0.662,3,0.578,52,1248.0,2026-04-10,0,0,0,0.7808
I0000462,C00473,J0044,4.9,0.581,0.653,2,0.579,87,2088.0,2026-03-06,0,0,0,0.7825
I0000463,C02101,J0064,5.2,0.754,0.687,1,0.487,250,6000.0,2025-09-24,0,0,0,0.6103
I0000464,C02194,J0067,2.3,0.558,0.627,4,0.443,162,3888.0,2025-12-21,0,0,0,0.6515
I0000465,C00069,J0133,3.2,0.478,0.863,4,0.772,19,456.0,2026-05-13,0,0,0,0.6071
I0000466,C01838,J0080,0.0,0.273,0.936,1,0.569,36,864.0,2026-04-26,0,0,0,0.5721
I0000467,C02955,J0064,4.2,0.838,0.742,1,0.487,172,4128.0,2025-12-11,0,0,0,0.5497
I0000468,C00005,J0100,0.0,0.262,0.698,1,0.169,105,2520.0,2026-02-16,1,0,0,0.6481
I0000469,C01201,J0020,5.8,0.576,0.853,4,0.849,371,8904.0,2025-05-26,0,0,0,0.663
I0000470,C03843,J0048,4.6,0.628,0.652,2,0.774,170,4080.0,2025-12-13,0,0,0,0.6756
I0000471,C01707,J0081,2.8,0.989,0.872,2,0.644,191,4584.0,2025-11-22,0,0,0,0.5669
I0000472,C00066,J0092,2.0,0.916,0.758,4,0.623,243,5832.0,2025-10-01,0,0,0,0.5579
I0000473,C02108,J0016,7.1,0.638,0.875,4,0.643,207,4968.0,2025-11-06,0,0,0,0.8802
I0000474,C01643,J0046,3.5,0.829,1.0,3,0.767,240,5760.0,2025-10-04,0,0,0,0.8143
I0000475,C00845,J0067,0.0,0.46,0.701,4,0.443,300,7200.0,2025-08-05,0,0,0,0.7025
I0000476,C00293,J0000,0.0,0.26,0.757,4,0.534,354,8496.0,2025-06-12,0,0,0,0.5371
I0000477,C03534,J0086,5.6,0.403,0.539,3,0.489,323,7752.0,2025-07-13,0,0,0,0.7029
I0000478,C03251,J0127,0.2,0.786,0.802,3,0.595,221,5304.0,2025-10-23,0,0,0,0.6117
I0000479,C02728,J0141,3.0,0.398,0.605,3,0.672,335,8040.0,2025-07-01,1,1,0,0.545
I0000480,C00070,J0096,6.2,0.753,0.482,3,0.799,313,7512.0,2025-07-23,0,0,0,0.7252
I0000481,C03481,J0044,3.7,0.514,0.854,2,0.579,234,5616.0,2025-10-10,0,0,0,0.7744
I0000482,C01893,J0106,0.0,0.332,0.749,3,0.884,26,624.0,2026-05-06,0,0,0,0.3389
I0000483,C01901,J0097,1.0,0.271,0.877,1,0.65,390,9360.0,2025-05-07,0,0,0,0.5139
I0000484,C03510,J0005,3.1,0.624,0.702,1,0.566,47,1128.0,2026-04-15,1,0,0,0.7263
I0000485,C01729,J0000,7.5,0.497,0.907,4,0.534,385,9240.0,2025-05-12,0,0,0,0.8734
I0000486,C00944,J0149,10.1,0.362,0.768,1,0.593,145,3480.0,2026-01-07,0,0,0,0.7414
I0000487,C00948,J0130,0.0,0.37,0.858,1,0.81,235,5640.0,2025-10-09,0,0,0,0.4486
I0000488,C03707,J0060,2.0,0.621,0.728,1,0.633,208,4992.0,2025-11-05,0,0,0,0.7475
I0000489,C02179,J0047,6.1,0.586,0.688,2,0.575,40,960.0,2026-04-22,0,0,0,0.8063
I0000490,C02315,J0013,6.3,0.59,0.959,3,0.854,311,7464.0,2025-07-25,0,0,0,0.7077
I0000491,C02372,J0036,5.7,0.532,1.0,4,0.6,22,528.0,2026-05-10,0,0,0,0.8473
I0000492,C00882,J0013,0.0,0.287,0.682,3,0.854,86,2064.0,2026-03-07,0,0,0,0.3095
I0000493,C01679,J0015,6.3,0.588,0.92,2,0.903,110,2640.0,2026-02-11,1,1,0,0.6608
I0000494,C03806,J0128,1.8,0.7,0.758,3,0.677,384,9216.0,2025-05-13,0,0,0,0.7448
I0000495,C00581,J0117,3.0,0.237,0.74,1,0.842,376,9024.0,2025-05-21,0,0,0,0.3498
