impression_id,candidate_id,job_id,years_experience,skill_match_score,profile_completeness,seniority_level,req_skill_score,recency_feature_train,recency_feature_serve,event_ts,clicked,applied,shortlisted,true_relevance
I0022561,C03052,J0000,0.0,0.074,0.566,4,0.534,121,2904.0,2026-01-31,0,0,0,0.3522
I0006100,C00687,J0097,6.6,0.565,0.429,1,0.65,316,7584.0,2025-07-20,0,0,0,0.6896
I0034308,C00515,J0118,1.9,0.839,0.65,2,0.57,397,9528.0,2025-04-30,0,0,0,0.5426
I0024049,C01691,J0063,,0.259,1.0,4,0.497,288,6912.0,2025-08-17,0,0,0,0.6818
I0053726,C02904,J0051,4.1,0.571,0.522,3,0.624,242,5808.0,2025-10-02,0,0,0,0.696
I0025880,C00929,J0092,0.9,0.517,0.75,4,0.623,131,3144.0,2026-01-21,0,0,0,0.6688
I0019672,C01472,J0112,7.7,0.774,0.779,2,0.583,395,9480.0,2025-05-02,0,0,0,0.7321
I0048144,C00508,J0089,7.7,0.787,0.698,3,0.39,210,5040.0,2025-11-03,0,0,0,0.5641
I0032225,C03372,J0006,1.2,0.549,0.653,3,0.665,213,5112.0,2025-10-31,0,0,0,0.6395
I0045553,C01298,J0147,0.0,0.411,0.937,2,0.622,345,8280.0,2025-06-21,0,0,0,0.6323
I0021356,C02306,J0113,6.3,0.661,0.52,1,0.579,343,8232.0,2025-06-23,0,0,0,0.7123
I0016981,C02666,J0149,2.6,0.304,0.908,1,0.593,279,6696.0,2025-08-26,0,0,0,0.6131
I0052798,C01824,J0003,8.1,0.356,0.427,1,0.462,343,8232.0,2025-06-23,0,0,0,0.6996
I0052039,C01720,J0025,6.0,0.84,0.747,3,0.501,50,1200.0,2026-04-12,0,0,0,0.59
I0050746,C03590,J0092,2.5,0.918,0.701,4,0.623,383,9192.0,2025-05-14,0,0,0,0.5489
I0016187,C03519,J0141,3.0,0.74,0.982,3,0.672,252,6048.0,2025-09-22,0,0,0,0.7966
I0000431,C01760,J0038,2.1,0.731,0.994,4,0.713,306,7344.0,2025-07-30,0,0,0,0.82
I0040219,C03034,J0052,2.3,0.553,0.652,4,0.406,24,576.0,2026-05-08,0,0,0,0.636
I0015074,C03276,J0109,4.6,0.545,0.412,2,0.714,130,3120.0,2026-01-22,0,0,0,0.5917
I0044762,C01195,J0113,3.6,0.632,0.754,1,0.579,238,5712.0,2025-10-06,0,0,0,0.753
I0045788,C02850,J0148,9.2,0.409,0.925,4,0.719,84,2016.0,2026-03-09,1,1,0,0.7148
I0030235,C01728,J0036,5.3,0.444,0.85,4,0.6,326,7824.0,2025-07-10,0,0,0,0.7362
I0018237,C02072,J0055,1.7,0.344,0.688,3,0.749,82,1968.0,2026-03-11,0,0,0,0.4541
I0014041,C02413,J0115,3.2,0.53,0.856,1,0.627,27,648.0,2026-05-05,0,0,0,0.744
I0022590,C01878,J0084,5.6,0.647,0.637,4,0.431,13,312.0,2026-05-19,0,0,0,0.6389
I0049024,C00522,J0144,3.8,0.616,0.62,2,0.591,353,8472.0,2025-06-13,0,0,0,0.7383
I0019260,C02729,J0038,4.6,0.954,0.873,4,0.713,78,1872.0,2026-03-15,0,0,0,0.6709
I0019485,C02605,J0041,3.6,0.437,0.658,4,0.655,305,7320.0,2025-07-31,0,0,0,0.6096
I0012859,C02487,J0139,3.2,0.499,0.59,2,0.561,274,6576.0,2025-08-31,0,0,0,0.6936
I0000109,C03983,J0063,,0.509,0.694,4,0.497,222,5328.0,2025-10-22,0,0,0,0.7481
I0008404,C01501,J0139,5.5,0.294,0.873,2,0.561,29,696.0,2026-05-03,1,0,0,0.6678
I0018719,C00656,J0060,5.5,0.358,0.571,1,0.633,64,1536.0,2026-03-29,0,0,0,0.577
I0040675,C01985,J0147,7.6,0.615,0.647,2,0.622,154,3696.0,2025-12-29,0,0,0,0.8229
I0037635,C01470,J0098,3.2,0.996,0.651,1,0.723,25,600.0,2026-05-07,0,0,0,0.5621
I0049243,C03226,J0015,2.9,0.53,0.958,2,0.903,130,3120.0,2026-01-22,0,0,0,0.5731
I0014504,C01652,J0129,8.9,0.625,0.664,1,0.574,99,2376.0,2026-02-22,1,1,0,0.8187
I0046108,C03325,J0111,2.0,0.539,0.697,1,0.646,253,6072.0,2025-09-21,0,0,0,0.6718
I0009634,C01783,J0084,2.9,0.808,0.683,4,0.431,241,5784.0,2025-10-03,0,0,0,0.4927
I0004948,C01905,J0108,6.7,0.624,0.72,4,0.437,26,624.0,2026-05-06,0,0,0,0.7014
I0020784,C03974,J0074,4.2,0.83,0.837,1,0.343,248,5952.0,2025-09-26,0,0,0,0.4806
I0059370,C01999,J0108,1.4,0.847,0.675,4,0.437,333,7992.0,2025-07-03,0,0,0,0.4418
I0001477,C01752,J0048,5.1,0.592,0.748,2,0.774,207,4968.0,2025-11-06,0,0,0,0.6857
I0047899,C03909,J0098,0.9,0.906,0.764,1,0.723,264,6336.0,2025-09-10,0,0,0,0.6185
I0008034,C03278,J0071,2.1,0.71,0.949,2,0.587,348,8352.0,2025-06-18,0,0,0,0.7333
I0057864,C02086,J0043,1.1,0.475,0.822,3,0.512,131,3144.0,2026-01-21,0,0,0,0.7412
I0042479,C02413,J0049,3.2,0.53,0.856,2,0.631,303,7272.0,2025-08-02,0,0,0,0.7412
I0052624,C03252,J0112,3.7,0.574,0.912,2,0.583,91,2184.0,2026-03-02,0,0,0,0.8303
I0002980,C00051,J0085,1.5,0.56,0.773,1,0.66,307,7368.0,2025-07-29,0,0,0,0.6897
I0054612,C03378,J0112,2.8,0.805,0.929,2,0.583,245,5880.0,2025-09-29,0,0,0,0.6697
I0049686,C03127,J0145,0.4,0.887,0.572,4,0.701,375,9000.0,2025-05-22,0,0,0,0.5538
I0031067,C03766,J0095,4.1,0.573,0.599,3,0.582,176,4224.0,2025-12-07,0,0,0,0.7488
I0051402,C03545,J0121,0.0,0.4,0.744,3,0.82,149,3576.0,2026-01-03,1,0,0,0.4306
I0030360,C00723,J0076,0.0,0.899,1.0,4,0.695,193,4632.0,2025-11-20,0,0,0,0.655
I0039587,C00062,J0054,0.0,0.615,0.785,2,0.727,247,5928.0,2025-09-27,0,0,0,0.6592
I0027423,C00556,J0000,7.0,0.743,0.833,4,0.534,144,3456.0,2026-01-08,0,0,0,0.7228
I0040082,C00149,J0008,6.1,0.853,0.723,2,0.441,94,2256.0,2026-02-27,1,0,0,0.5335
I0012579,C01338,J0073,13.7,0.553,0.784,2,0.624,260,6240.0,2025-09-14,0,0,0,0.9196
I0021816,C02271,J0127,0.7,0.309,0.828,3,0.595,225,5400.0,2025-10-19,0,0,0,0.5606
I0015697,C02602,J0042,2.0,0.491,0.741,3,0.496,142,3408.0,2026-01-10,0,0,0,0.7561
I0002449,C03611,J0077,,0.857,0.654,4,0.837,247,5928.0,2025-09-27,0,0,0,0.6872
I0005712,C03045,J0110,6.1,0.827,0.668,2,0.549,127,3048.0,2026-01-25,0,0,0,0.6124
I0012189,C02431,J0062,4.1,0.325,0.969,4,0.382,49,1176.0,2026-04-13,0,0,0,0.8193
I0024478,C02211,J0036,2.7,0.683,0.81,4,0.6,202,4848.0,2025-11-11,0,0,0,0.7324
I0039503,C03070,J0081,9.9,0.185,0.801,2,0.644,135,3240.0,2026-01-17,0,0,0,0.5866
I0034666,C00574,J0030,5.3,0.639,0.867,2,1.0,20,480.0,2026-05-12,0,0,0,0.5965
I0011061,C03673,J0027,6.8,0.688,0.964,1,0.574,202,4848.0,2025-11-11,0,0,0,0.8233
I0038989,C00011,J0129,5.2,1.0,0.752,1,0.574,340,8160.0,2025-06-26,0,0,0,0.5166
I0040573,C03372,J0033,1.2,0.549,0.653,1,0.649,390,9360.0,2025-05-07,0,0,0,0.6508
I0027951,C02317,J0064,3.1,0.687,1.0,1,0.487,210,5040.0,2025-11-03,0,0,0,0.7103
I0006481,C02286,J0113,2.6,0.447,0.852,1,0.579,394,9456.0,1970-01-01 00:00:00,0,0,0,0.708
I0013802,C03018,J0026,0.0,0.668,0.49,1,0.881,202,4848.0,2025-11-11,0,0,0,0.5049
I0030378,C00455,J0045,2.2,0.497,0.847,4,0.544,140,3360.0,2026-01-12,0,0,0,0.7598
I0059360,C03507,J0132,0.0,0.8,0.831,3,0.612,324,7776.0,2025-07-12,0,0,0,0.6186
I0057070,C01898,J0069,1.1,0.523,0.646,2,0.698,70,1680.0,2026-03-23,0,0,0,0.5942
I0039595,C02324,J0059,3.7,0.763,0.868,2,0.808,7,168.0,2026-05-25,1,1,0,0.7925
I0058164,C00442,J0094,3.4,0.648,0.572,2,0.625,54,1296.0,2026-04-08,0,0,0,0.7194
I0027017,C00985,J0143,1.5,0.742,0.75,1,0.714,237,5688.0,2025-10-07,0,0,0,0.734
I0022818,C01337,J0106,4.4,0.503,0.922,3,0.884,294,7056.0,2025-08-11,0,0,0,0.5827
I0046954,C00388,J0120,3.2,0.585,0.643,2,0.522,37,888.0,2026-04-25,0,0,0,0.7079
I0032897,C00490,J0125,1.0,0.371,0.691,1,0.475,192,4608.0,2025-11-21,1,1,1,0.6553
I0019140,C00745,J0132,2.7,0.353,0.837,3,0.612,347,8328.0,2025-06-19,0,0,0,0.616
I0035982,C03590,J0141,2.5,0.918,0.701,3,0.672,190,4560.0,2025-11-23,0,0,0,0.5834
I0035314,C01059,J0042,0.7,0.541,0.832,3,0.496,129,3096.0,2026-01-23,1,0,0,0.7316
I0041927,C00835,J0062,3.8,0.34,0.614,4,0.382,235,5640.0,2025-10-09,0,0,0,0.7247
I0005567,C03455,J0009,7.7,0.619,0.925,3,0.437,318,7632.0,2025-07-18,0,0,0,0.7796
I0029120,C01920,J0101,2.8,0.315,0.606,2,0.588,22,528.0,2026-05-10,0,0,0,0.5426
I0052973,C03548,J0119,8.4,0.475,0.814,1,0.541,179,4296.0,2025-12-04,1,0,0,0.842
I0022033,C02708,J0092,4.2,0.351,0.532,4,0.623,0,0.0,2026-06-01,0,0,0,0.5462
I0057748,C00434,J0137,3.8,0.355,0.869,1,0.69,363,8712.0,2025-06-03,1,1,0,0.59
I0027735,C02869,J0067,3.7,0.333,0.894,4,0.443,33,792.0,2026-04-29,0,0,0,0.754
I0037460,C02924,J0071,6.8,0.415,1.0,2,0.587,41,984.0,2026-04-21,0,0,0,0.7926
I0028895,C03038,J0038,9.9,0.608,0.611,4,0.713,140,3360.0,2026-01-12,0,0,0,0.7826
I0052036,C03073,J0100,2.3,0.573,0.805,1,0.169,96,2304.0,2026-02-25,0,0,0,0.498
I0041421,C03960,J0074,6.6,0.649,0.679,1,0.343,334,8016.0,2025-07-02,0,0,0,0.6043
I0019331,C03515,J0031,4.6,0.329,0.807,3,0.886,327,7848.0,2025-07-09,0,0,0,0.4296
I0041408,C00886,J0097,7.4,0.633,0.815,1,0.65,331,7944.0,2025-07-05,0,0,0,0.8599
I0012102,C02691,J0004,7.8,0.72,0.619,2,0.655,109,2616.0,2026-02-12,0,0,0,0.7775
I0031550,C03749,J0085,2.8,0.64,0.575,1,0.66,19,456.0,2026-05-13,0,0,0,0.7123
I0038045,C00913,J0130,2.0,0.684,0.733,1,0.81,254,6096.0,2025-09-20,0,0,0,0.6685
I0028331,C03106,J0140,4.5,0.911,0.985,1,0.66,99,2376.0,2026-02-22,0,0,0,0.6938
I0044001,C00309,J0084,5.4,0.38,0.743,4,0.431,127,3048.0,2026-01-25,0,0,0,0.7818
I0022718,C03235,J0099,6.7,0.939,0.946,2,0.707,49,1176.0,2026-04-13,0,0,0,0.7334
I0039788,C03449,J0077,2.9,0.498,0.667,4,0.837,221,5304.0,2025-10-23,0,0,0,0.515
I0051177,C00700,J0021,0.6,0.531,0.595,2,0.438,332,7968.0,2025-07-04,0,0,0,0.6292
I0033460,C02764,J0034,0.4,0.345,0.612,1,0.634,10,240.0,2026-05-22,0,0,0,0.4925
I0032120,C00352,J0046,4.9,0.289,0.83,3,0.767,391,9384.0,2025-05-06,1,0,0,0.4968
I0036215,C03096,J0117,1.7,0.643,0.812,1,0.842,293,7032.0,2025-08-12,0,0,0,0.6343
I0007209,C00613,J0125,5.0,0.416,0.991,1,0.475,367,8808.0,2025-05-30,0,0,0,0.8393
I0030319,C02907,J0033,4.1,0.389,0.67,1,0.649,44,1056.0,2026-04-18,1,1,0,0.5919
I0046842,C01453,J0067,,0.486,0.494,4,0.443,223,5352.0,2025-10-21,0,0,0,0.7003
I0014857,C02742,J0130,6.5,0.136,0.827,1,0.81,108,2592.0,2026-02-13,0,0,0,0.3849
I0015118,C03567,J0066,5.9,0.553,0.566,2,0.752,73,1752.0,2026-03-20,0,0,0,0.636
I0015712,C02871,J0079,8.7,0.559,0.658,2,0.518,89,2136.0,2026-03-04,1,0,0,0.8207
I0040208,C02857,J0138,2.1,0.503,0.621,2,0.343,276,6624.0,2025-08-29,0,0,0,0.6147
I0011832,C03270,J0025,5.9,0.884,0.393,3,0.501,117,2808.0,2026-02-04,0,0,0,0.4575
I0022956,C01075,J0037,9.7,0.641,0.722,2,0.622,293,7032.0,2025-08-12,0,0,0,0.8711
I0010947,C00750,J0050,2.1,0.727,0.608,3,0.587,319,7656.0,2025-07-17,1,0,0,0.6251
I0048734,C00280,J0068,1.8,0.732,0.824,2,0.713,319,7656.0,2025-07-17,0,0,0,0.7662
I0016599,C00480,J0018,0.0,0.69,1.0,4,0.73,149,3576.0,2026-01-03,0,0,0,0.7706
I0011615,C00487,J0040,4.8,0.523,0.615,1,0.393,391,9384.0,2025-05-06,0,0,0,0.6798
I0026501,C03360,J0119,9.6,0.143,0.962,1,0.541,237,5688.0,2025-10-07,0,0,0,0.67
I0016890,C00586,J0096,5.0,0.517,0.662,3,0.799,209,5016.0,2025-11-04,0,0,0,0.5893
I0048830,C03667,J0071,3.4,0.641,1.0,2,0.587,71,1704.0,2026-03-22,0,0,0,0.8183
I0055025,C03311,J0057,1.4,0.455,1.0,2,0.372,349,8376.0,1970-01-01 00:00:00,0,0,0,0.764
I0044878,C01170,J0006,6.5,0.501,0.96,3,0.665,152,3648.0,2025-12-31,0,0,0,0.7819
I0028889,C02064,J0112,3.4,0.566,0.805,2,0.583,159,3816.0,2025-12-24,0,0,0,0.7894
I0045754,C02738,J0000,1.6,0.664,0.711,4,0.534,175,4200.0,2025-12-08,0,0,0,0.6528
I0020066,C00095,J0119,10.7,0.51,0.542,1,0.541,213,5112.0,2025-10-31,0,0,0,0.8288
I0004465,C03589,J0036,4.7,0.577,0.807,4,0.6,179,4296.0,2025-12-04,0,0,0,0.8077
I0041189,C00985,J0048,1.5,0.742,0.75,2,0.774,230,5520.0,2025-10-14,0,0,0,0.7311
I0047301,C02428,J0147,5.1,0.458,0.793,2,0.622,212,5088.0,2025-11-01,0,0,0,0.7111
I0008773,C00265,J0033,1.8,0.58,0.607,1,0.649,224,5376.0,2025-10-20,1,0,0,0.6698
I0013609,C01752,J0013,5.1,0.592,0.748,3,0.854,112,2688.0,2026-02-09,0,0,0,0.6294
I0026233,C00987,J0120,3.7,0.854,0.735,2,0.522,286,6864.0,2025-08-19,0,0,0,0.5527
I0035189,C01330,J0025,1.8,0.567,0.984,3,0.501,327,7848.0,2025-07-09,0,0,0,0.7782
I0037447,C00671,J0084,6.3,0.935,0.882,4,0.431,222,5328.0,2025-10-22,1,0,0,0.5168
I0000890,C00832,J0029,3.2,0.686,0.515,1,0.913,141,3384.0,2026-01-11,0,0,0,0.5562
I0049980,C00349,J0101,7.4,0.452,0.802,2,0.588,326,7824.0,2025-07-10,0,0,0,0.7723
I0006556,C01394,J0085,7.0,0.677,1.0,1,0.66,30,720.0,2026-05-02,0,0,0,0.9053
I0058537,C00756,J0028,11.6,0.721,0.707,3,0.898,205,4920.0,2025-11-08,0,0,0,0.7877
I0030455,C03022,J0055,0.0,0.68,1.0,3,0.749,57,1368.0,2026-04-05,0,0,0,0.7502
I0040884,C00970,J0068,5.6,0.507,0.995,2,0.713,200,4800.0,2025-11-13,0,0,0,0.7469
I0006821,C02221,J0105,3.4,0.876,0.674,3,0.544,162,3888.0,2025-12-21,0,0,0,0.5304
I0020987,C02608,J0134,0.6,0.614,0.866,2,0.353,134,3216.0,2026-01-18,0,0,0,0.5872
I0023272,C02178,J0017,6.3,0.876,0.77,2,0.748,50,1200.0,2026-04-12,0,0,0,0.7503
I0051232,C03201,J0140,5.7,0.852,0.932,1,0.66,121,2904.0,2026-01-31,1,0,0,0.7407
I0015538,C03311,J0044,1.4,0.455,1.0,2,0.579,8,192.0,2026-05-24,0,0,0,0.7351
I0003564,C02892,J0116,2.6,0.605,0.813,4,0.696,155,3720.0,2025-12-28,0,0,0,0.7259
I0006916,C03289,J0084,3.4,0.481,0.81,4,0.431,240,5760.0,2025-10-04,0,0,0,0.7675
I0020749,C01881,J0021,8.1,0.715,0.601,2,0.438,335,8040.0,2025-07-01,0,0,0,0.6281
I0013933,C00152,J0147,4.7,0.518,0.833,2,0.622,137,3288.0,2026-01-15,0,0,0,0.7579
I0009267,C01642,J0130,6.2,0.72,0.68,1,0.81,225,5400.0,2025-10-19,0,0,0,0.75
I0018641,C03324,J0003,0.6,0.146,0.707,1,0.462,140,3360.0,2026-01-12,0,0,0,0.5036
I0052482,C03318,J0001,0.2,0.691,0.62,3,0.47,243,5832.0,2025-10-01,0,0,0,0.5393
I0022013,C00939,J0063,5.9,0.115,0.865,4,0.497,40,960.0,2026-04-22,0,0,0,0.5913
I0006954,C02847,J0050,5.5,0.484,0.561,3,0.587,356,8544.0,2025-06-10,0,0,0,0.6955
I0047094,C01872,J0087,3.2,0.576,0.788,3,0.578,250,6000.0,2025-09-24,0,0,0,0.7918
I0044570,C01222,J0085,1.2,0.618,0.758,1,0.66,56,1344.0,2026-04-06,0,0,0,0.7213
I0038389,C01251,J0112,0.0,0.856,0.937,2,0.583,290,6960.0,2025-08-15,0,0,0,0.5886
I0021993,C02601,J0016,5.2,0.763,0.684,4,0.643,334,8016.0,2025-07-02,0,0,0,0.7131
I0016228,C03810,J0032,3.7,0.217,0.797,2,0.954,151,3624.0,2026-01-01,0,0,0,0.2846
I0038048,C03249,J0110,4.8,0.515,0.685,2,0.549,125,3000.0,2026-01-27,1,0,0,0.7672
I0008935,C00020,J0143,0.0,0.209,0.687,1,0.714,66,1584.0,2026-03-27,0,0,0,0.3546
I0018063,C01118,J0130,3.6,0.705,0.602,1,0.81,264,6336.0,2025-09-10,0,0,0,0.6735
I0043766,C01373,J0132,5.1,0.33,0.535,3,0.612,210,5040.0,2025-11-03,0,0,0,0.5552
I0037815,C00580,J0145,5.3,0.466,0.589,4,0.701,208,4992.0,2025-11-05,0,0,0,0.6069
I0042967,C03359,J0120,5.8,0.277,0.813,2,0.522,33,792.0,2026-04-29,0,0,0,0.6715
I0034286,C00565,J0076,6.7,0.9,0.866,4,0.695,298,7152.0,2025-08-07,0,0,0,0.7299
I0045209,C01789,J0032,2.8,0.791,0.742,2,0.954,356,8544.0,2025-06-10,0,0,0,0.6585
I0054779,C02107,J0006,1.1,0.459,0.894,3,0.665,246,5904.0,1970-01-01 00:00:00,0,0,0,0.6423
I0030705,C02699,J0053,3.8,0.88,0.9,2,0.651,344,8256.0,2025-06-22,0,0,0,0.6735
I0051972,C00425,J0065,7.1,0.927,0.832,2,0.74,360,8640.0,2025-06-06,0,0,0,0.7397
I0029089,C03942,J0061,5.9,0.84,0.765,1,0.484,113,2712.0,2026-02-08,0,0,0,0.5814
I0044988,C03264,J0024,3.0,0.665,0.863,1,0.346,21,504.0,2026-05-11,0,0,0,0.5861
I0015145,C03498,J0009,0.0,0.268,0.58,3,0.437,377,9048.0,2025-05-20,0,0,0,0.5613
I0048565,C01650,J0143,2.3,0.517,0.455,1,0.714,119,2856.0,2026-02-02,0,0,0,0.5452
I0033019,C01037,J0080,9.7,0.95,0.297,1,0.569,370,8880.0,2025-05-27,0,0,0,0.4961
I0057071,C00594,J0026,0.1,0.449,0.914,1,0.881,296,7104.0,2025-08-09,0,0,0,0.4717
I0010115,C00790,J0137,7.2,0.841,0.467,1,0.69,70,1680.0,2026-03-23,0,0,0,0.6639
I0023635,C03163,J0033,6.9,0.522,0.547,1,0.649,69,1656.0,2026-03-24,0,0,0,0.6983
I0044508,C03295,J0095,4.2,0.369,0.996,3,0.582,289,6936.0,2025-08-16,0,0,0,0.7186
I0022126,C01400,J0113,8.1,0.517,0.876,1,0.579,28,672.0,2026-05-04,0,0,0,0.8572
I0035080,C00131,J0122,3.5,0.928,0.788,2,0.704,385,9240.0,2025-05-12,0,0,0,0.6403
I0059634,C00808,J0109,6.6,0.483,0.615,2,0.714,239,5736.0,2025-10-05,1,0,0,0.6391
I0009022,C02773,J0071,,0.997,0.913,2,0.587,331,7944.0,2025-07-05,0,0,0,0.4853
I0038522,C00061,J0021,0.9,0.918,0.774,2,0.438,360,8640.0,2025-06-06,0,0,0,0.412
I0017532,C00923,J0109,0.0,0.576,0.849,2,0.714,6,144.0,2026-05-26,0,0,0,0.659
I0015597,C01891,J0088,5.2,0.351,0.486,2,0.856,140,3360.0,2026-01-12,0,0,0,0.3859
I0053774,C02425,J0091,0.0,0.768,0.841,2,0.409,384,9216.0,2025-05-13,0,0,0,0.5009
I0010674,C03004,J0106,6.1,0.949,0.895,3,0.884,336,8064.0,2025-06-30,1,0,0,0.8266
I0003495,C01305,J0080,,0.84,0.781,1,0.569,236,5664.0,2025-10-08,1,1,0,0.5917
I0039355,C00641,J0121,1.5,0.965,0.666,3,0.82,253,6072.0,2025-09-21,0,0,0,0.6278
I0056019,C01212,J0033,4.5,0.68,0.829,1,0.649,158,3792.0,2025-12-25,0,0,0,0.8049
I0022691,C03648,J0139,3.3,0.83,0.834,2,0.561,222,5328.0,2025-10-22,0,0,0,0.6182
I0042935,C03837,J0003,3.3,0.658,0.932,1,0.462,218,5232.0,2025-10-26,0,0,0,0.6973
I0037624,C00186,J0125,5.7,0.34,0.808,1,0.475,135,3240.0,2026-01-17,0,0,0,0.7459
I0053449,C01628,J0075,1.3,0.577,0.864,3,0.62,308,7392.0,2025-07-28,0,0,0,0.7522
I0058817,C03569,J0136,4.5,0.656,0.761,2,0.621,343,8232.0,2025-06-23,0,0,0,0.7829
I0056649,C01852,J0073,11.2,0.806,0.789,2,0.624,179,4296.0,2025-12-04,0,0,0,0.8005
I0043011,C02616,J0015,4.6,0.692,0.734,2,0.903,58,1392.0,2026-04-04,0,0,0,0.6529
I0016064,C00707,J0015,9.0,0.534,0.739,2,0.903,245,5880.0,2025-09-29,0,0,0,0.6174
I0016377,C00008,J0101,3.1,0.466,0.688,2,0.588,237,5688.0,2025-10-07,0,0,0,0.6773
I0037154,C03549,J0142,2.3,0.883,0.663,2,0.778,365,8760.0,2025-06-01,1,0,0,0.6687
I0023774,C02983,J0062,2.9,0.579,0.769,4,0.382,372,8928.0,2025-05-25,0,0,0,0.6439
I0051819,C03366,J0094,0.9,0.576,0.848,2,0.625,365,8760.0,2025-06-01,0,0,0,0.7366
I0021666,C01912,J0001,2.9,0.512,0.952,3,0.47,173,4152.0,2025-12-10,0,0,0,0.8047
I0031418,C00698,J0095,0.8,0.961,0.791,3,0.582,133,3192.0,2026-01-19,1,1,0,0.4863
I0057726,C01154,J0138,1.1,0.686,0.719,2,0.343,287,6888.0,2025-08-18,0,0,0,0.4964
I0050892,C01816,J0038,4.5,0.493,0.747,4,0.713,170,4080.0,2025-12-13,0,0,0,0.6485
I0036223,C02192,J0018,3.0,0.419,0.584,4,0.73,82,1968.0,2026-03-11,0,0,0,0.513
I0027635,C00617,J0012,0.4,0.535,0.733,1,0.468,377,9048.0,2025-05-20,0,0,0,0.6831
I0050528,C01252,J0128,3.8,0.453,0.644,3,0.677,395,9480.0,2025-05-02,0,0,0,0.6048
I0021538,C02783,J0110,5.3,0.478,0.719,2,0.549,391,9384.0,2025-05-06,0,0,0,0.7592
I0007638,C03389,J0097,3.3,0.441,0.705,1,0.65,37,888.0,2026-04-25,0,0,0,0.6241
I0058568,C02694,J0092,5.9,0.644,0.903,4,0.623,96,2304.0,2026-02-25,1,0,0,0.8565
I0011482,C03324,J0082,0.6,0.146,0.707,1,0.615,156,3744.0,2025-12-27,1,0,0,0.3957
I0024993,C03989,J0001,6.4,0.614,0.635,3,0.47,9,216.0,2026-05-23,0,0,0,0.7027
I0036372,C03326,J0116,5.1,0.527,0.773,4,0.696,116,2784.0,2026-02-05,0,0,0,0.702
I0051020,C02831,J0035,1.0,0.361,0.426,4,0.644,263,6312.0,2025-09-11,0,0,0,0.4544
I0006491,C01721,J0110,9.8,0.974,0.793,2,0.549,193,4632.0,2025-11-20,0,0,0,0.6067
I0005114,C03738,J0066,0.0,0.605,0.844,2,0.752,333,7992.0,2025-07-03,1,0,0,0.6512
I0033928,C03221,J0132,2.4,0.448,0.684,3,0.612,238,5712.0,2025-10-06,0,0,0,0.6347
I0008668,C01185,J0092,4.0,0.243,0.805,4,0.623,390,9360.0,2025-05-07,1,0,0,0.5436
I0028058,C02539,J0021,4.0,0.455,1.0,2,0.438,155,3720.0,2025-12-28,0,0,0,0.8545
I0000729,C00458,J0025,5.3,0.486,0.557,3,0.501,135,3240.0,2026-01-17,0,0,0,0.753
I0059608,C03784,J0002,0.6,0.825,0.649,3,0.479,363,8712.0,2025-06-03,0,0,0,0.4661
I0042106,C01211,J0083,6.0,0.436,0.558,3,0.691,329,7896.0,2025-07-07,0,0,0,0.5959
I0007515,C03002,J0013,,0.525,0.782,3,0.854,307,7368.0,2025-07-29,0,0,0,0.6052
I0015382,C02646,J0010,2.0,0.535,1.0,4,0.566,384,9216.0,2025-05-13,1,0,0,0.8108
I0025423,C03898,J0005,0.2,0.642,0.741,1,0.566,200,4800.0,2025-11-13,0,0,0,0.6756
I0001792,C01586,J0120,6.4,0.263,0.699,2,0.522,131,3144.0,2026-01-21,0,0,0,0.6396
I0037184,C03653,J0090,2.2,0.771,0.547,3,0.558,336,8064.0,2025-06-30,1,0,0,0.5582
I0017161,C01675,J0083,0.8,0.299,0.787,3,0.691,349,8376.0,2025-06-17,0,0,0,0.476
I0057115,C02985,J0138,6.8,1.0,0.715,2,0.343,86,2064.0,2026-03-07,0,0,0,0.3704
I0057034,C03335,J0070,0.0,0.541,0.843,3,0.423,180,4320.0,2025-12-03,0,0,0,0.6714
I0022989,C03911,J0010,8.2,0.685,0.478,4,0.566,248,5952.0,2025-09-26,0,0,0,0.7065
I0050904,C02384,J0117,4.3,0.799,0.81,1,0.842,381,9144.0,2025-05-16,1,0,0,0.7877
I0017466,C03662,J0119,0.0,0.592,0.841,1,0.541,9,216.0,2026-05-23,0,0,0,0.718
I0021231,C02514,J0066,0.0,0.378,0.777,2,0.752,276,6624.0,2025-08-29,1,0,0,0.4723
I0032908,C00192,J0009,5.7,0.849,0.748,3,0.437,190,4560.0,2025-11-23,0,0,0,0.5338
I0009266,C02776,J0084,3.2,0.492,0.787,4,0.431,352,8448.0,2025-06-14,1,1,1,0.7499
I0024206,C03319,J0090,5.6,0.559,0.789,3,0.558,367,8808.0,2025-05-30,0,0,0,0.8334
I0030613,C01828,J0082,5.4,1.0,0.563,1,0.615,89,2136.0,2026-03-04,0,0,0,0.4956
I0044147,C02075,J0053,6.1,0.6,0.537,2,0.651,248,5952.0,2025-09-26,1,0,0,0.7355
I0037378,C01712,J0027,11.6,0.489,0.659,1,0.574,118,2832.0,2026-02-03,1,0,0,0.839
I0023072,C03958,J0132,3.5,0.806,0.505,3,0.612,277,6648.0,2025-08-28,0,0,0,0.5817
I0008331,C02968,J0134,1.4,0.497,0.636,2,0.353,270,6480.0,2025-09-04,0,0,0,0.6184
I0033832,C00596,J0142,1.9,0.375,0.741,2,0.778,106,2544.0,2026-02-15,0,0,0,0.4738
I0021757,C02075,J0095,6.1,0.6,0.537,3,0.582,91,2184.0,2026-03-02,0,0,0,0.7588
